ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 533.0, 242.0, None, None,2018-12-24 00:00:00, -6.2, None, None,52
None, 534.0, 242.0, None, None,2018-12-24 01:00:00, -6.3, None, None,52
None, 534.0, 242.0, None, None,2018-12-24 02:00:00, -6.7, None, None,52
None, 534.0, 244.0, None, None,2018-12-24 03:00:00, -6.7, None, None,52
None, 534.0, 244.0, None, None,2018-12-24 04:00:00, -7.0, None, None,52
None, 535.0, 244.0, None, None,2018-12-24 05:00:00, -6.8, None, None,52
None, 535.0, 244.0, None, None,2018-12-24 06:00:00, -8.6, None, None,52
None, 535.0, 244.0, None, None,2018-12-24 07:00:00, -8.5, None, None,52
None, 535.0, 245.0, None, None,2018-12-24 08:00:00, -7.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 09:00:00, -7.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 10:00:00, -7.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 11:00:00, -7.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 12:00:00, -7.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 13:00:00, -7.6, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 14:00:00, -7.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 15:00:00, -7.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 16:00:00, -7.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 17:00:00, -6.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-24 18:00:00, -6.3, None, None,52
None, 535.0, 245.0, None, None,2018-12-24 19:00:00, -5.5, None, None,52
None, 535.0, 245.0, None, None,2018-12-24 20:00:00, -5.4, None, None,52
None, 535.0, 245.0, None, None,2018-12-24 21:00:00, -4.4, None, None,52
None, 535.0, 245.0, None, None,2018-12-24 22:00:00, -4.6, None, None,52
None, 535.0, 246.0, None, None,2018-12-24 23:00:00, -4.9, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 00:00:00, -5.2, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 01:00:00, -5.7, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 02:00:00, -6.0, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 03:00:00, -6.2, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 04:00:00, -6.4, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 05:00:00, -6.7, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 06:00:00, -6.8, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 07:00:00, -7.0, None, None,52
None, 535.0, 246.0, None, None,2018-12-25 08:00:00, -7.2, None, None,52
None, 536.0, 246.0, None, None,2018-12-25 09:00:00, -7.4, None, None,52
None, 536.0, 246.0, None, None,2018-12-25 10:00:00, -7.3, None, None,52
None, 536.0, 246.0, None, None,2018-12-25 11:00:00, -7.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 12:00:00, -7.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 13:00:00, -7.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 14:00:00, -7.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 15:00:00, -7.8, None, None,52
None, 536.0, 245.0, 547.0, None,2018-12-25 16:00:00, -7.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 17:00:00, -7.2, None, None,52
None, 535.0, 245.0, None, None,2018-12-25 18:00:00, -6.0, None, None,52
None, 535.0, 245.0, None, None,2018-12-25 19:00:00, -5.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 20:00:00, -5.9, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 21:00:00, -5.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 22:00:00, -6.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-25 23:00:00, -6.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 00:00:00, -6.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 01:00:00, -7.0, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 02:00:00, -7.2, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 03:00:00, -7.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 04:00:00, -8.0, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 05:00:00, -8.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 06:00:00, -8.6, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 07:00:00, -9.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 08:00:00, -10.6, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 09:00:00, -11.1, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 10:00:00, -12.1, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 11:00:00, -11.8, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 12:00:00, -10.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 13:00:00, -9.5, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 14:00:00, -8.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 15:00:00, -9.2, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 16:00:00, -9.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 17:00:00, -8.1, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 18:00:00, -7.4, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 19:00:00, -6.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 20:00:00, -6.7, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 21:00:00, -6.9, None, None,52
None, 536.0, 245.0, None, None,2018-12-26 22:00:00, -7.1, None, None,52
None, 537.0, 246.0, None, None,2018-12-26 23:00:00, -7.3, None, None,52
None, 537.0, 246.0, None, None,2018-12-27 00:00:00, -8.0, None, None,52
None, 537.0, 246.0, None, None,2018-12-27 01:00:00, -8.0, None, None,52
None, 537.0, 246.0, None, None,2018-12-27 02:00:00, -8.0, None, None,52
None, 538.0, 247.0, None, None,2018-12-27 03:00:00, -8.3, None, None,52
None, 538.0, 247.0, None, None,2018-12-27 04:00:00, -8.5, None, None,52
None, 538.0, 247.0, None, None,2018-12-27 05:00:00, -8.3, None, None,52
None, 539.0, 247.0, None, None,2018-12-27 06:00:00, -8.4, None, None,52
None, 539.0, 247.0, None, None,2018-12-27 07:00:00, -8.9, None, None,52
None, 539.0, 247.0, None, None,2018-12-27 08:00:00, -9.5, None, None,52
None, 539.0, 248.0, None, None,2018-12-27 09:00:00, -10.4, None, None,52
None, 539.0, 248.0, None, None,2018-12-27 10:00:00, -10.2, None, None,52
None, 539.0, 248.0, None, None,2018-12-27 11:00:00, -9.4, None, None,52
None, 539.0, 248.0, None, None,2018-12-27 12:00:00, -8.4, None, None,52
None, 539.0, 248.0, None, None,2018-12-27 13:00:00, -8.3, None, None,52
