pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -24.79, 81.9, -20.1, None, 1.176, 0.0, 147.6, -27.0, None, -24.8, -24.8, 1028.9, -0.8, -27.0, 940.0, None, 1.0, 82.0,2022-01-01 00:00:00, 50.0, 50.0, 940.0,1
None, -25.2, 80.3, -20.1, None, 0.61, 0.0, 149.6, -27.0, None, -25.2, -25.3, 1028.6, 1.0, -27.0, 940.0, None, 0.0, 80.0,2022-01-01 01:00:00, 50.0, 49.68, 940.0,1
None, -25.26, 80.7, -20.1, None, 0.0, 0.0, 150.2, -27.0, None, -25.3, -25.5, 1029.7, 0.0, -27.0, 941.0, None, 0.0, 81.0,2022-01-01 02:00:00, 50.0, 49.6, 941.0,1
None, -25.06, 81.2, -20.1, None, 0.0, 0.0, 150.2, -27.0, None, -25.1, -25.5, 1029.6, 0.0, -27.0, 941.0, None, 0.0, 81.0,2022-01-01 03:00:00, 50.0, 49.55, 941.0,1
None, -24.77, 81.3, -20.1, None, 0.0, 0.0, 150.3, -27.0, None, -24.8, -25.5, 1029.8, 0.0, -27.0, 941.0, None, 0.0, 81.0,2022-01-01 04:00:00, 50.0, 49.52, 941.0,1
None, -24.87, 80.8, -20.1, None, 0.144, 0.0, 150.3, -27.0, None, -24.9, -25.5, 1031.0, 0.0, -27.0, 942.0, None, 0.0, 81.0,2022-01-01 05:00:00, 50.0, 49.55, 942.0,1
None, -22.98, 83.6, -20.1, None, 6.115, 0.0, 155.7, -25.0, None, -23.0, -25.5, 1031.0, 0.0, -25.0, 942.0, None, 0.0, 84.0,2022-01-01 06:00:00, 50.0, 49.76, 942.0,1
None, -21.4, 83.3, -21.4, None, 8.24, 0.0, 164.5, -23.0, None, -21.4, -23.0, 1030.9, 1.0, -23.0, 942.0, None, 0.0, 83.0,2022-01-01 07:00:00, 50.0, 49.84, 942.0,1
None, -20.39, 84.0, -20.5, None, 37.63, 0.0, 124.5, -22.0, None, -20.4, -23.0, 1032.0, 0.0, -22.0, 943.0, None, 0.0, 84.0,2022-01-01 08:00:00, 50.0, 49.84, 943.0,1
None, -18.87, 82.7, -18.9, None, 49.93, 0.0, 78.64, -21.0, None, -18.9, -23.0, 1032.0, 0.0, -21.0, 943.0, None, 0.0, 83.0,2022-01-01 09:00:00, 50.0, 49.68, 943.0,1
None, -18.05, 81.2, -17.9, None, 43.19, 0.0, 92.4, -20.0, None, -18.1, -23.0, 1032.0, 0.0, -20.0, 943.0, None, 0.0, 81.0,2022-01-01 10:00:00, 50.0, 49.63, 943.0,1
None, -16.21, 81.2, -16.3, None, 32.61, 0.0, 77.53, -18.0, None, -16.2, -23.0, 1031.8, 1.0, -18.0, 943.0, None, 0.0, 81.0,2022-01-01 11:00:00, 50.0, 49.87, 943.0,1
None, -15.85, 81.3, -15.8, None, 53.28, 0.0, 79.84, -18.0, None, -15.9, -23.0, 1031.8, 0.0, -18.0, 943.0, None, 0.0, 81.0,2022-01-01 12:00:00, 50.0, 49.94, 943.0,1
None, -14.58, 82.6, -14.6, None, 53.12, 0.0, 70.52, -17.0, None, -14.6, -23.0, 1031.7, 0.0, -17.0, 943.0, None, 0.0, 83.0,2022-01-01 13:00:00, 50.0, 50.17, 943.0,1
None, -14.05, 82.4, -13.9, None, 45.27, 0.0, 75.11, -16.0, None, -14.1, -23.0, 1030.6, 0.0, -16.0, 942.0, None, 0.0, 82.0,2022-01-01 14:00:00, 50.0, 50.04, 942.0,1
None, -14.06, 85.9, -13.9, None, 33.89, 0.0, 227.0, -16.0, None, -14.1, -23.0, 1030.5, 0.0, -16.0, 942.0, None, 0.0, 86.0,2022-01-01 15:00:00, 50.0, 49.93, 942.0,1
