CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -12.58, 24.22, None, None, None, None, 38.89, 12.96, 113.2, -27.0, None, -12.6, -12.8, 0.0, -27.0, None, None, -12.6, None, None, 24.0, None,2022-01-02 19:00:00, None, None, None, None,1
None, -12.14, 24.03, None, None, None, None, 38.79, 17.17, 109.7, -27.0, None, -12.1, -12.8, 0.0, -27.0, None, None, -12.1, None, None, 24.0, None,2022-01-02 20:00:00, None, None, None, None,1
None, -11.77, 23.98, None, None, None, None, 38.96, 19.5, 110.5, -27.0, None, -11.8, -12.8, 0.0, -27.0, None, None, -11.7, None, None, 24.0, None,2022-01-02 21:00:00, None, None, None, None,1
None, -11.39, 23.8, None, None, None, None, 36.39, 21.15, 111.8, -26.0, None, -11.4, -12.8, 0.0, -26.0, None, None, -11.4, None, None, 24.0, None,2022-01-02 22:00:00, None, None, None, None,1
None, -11.06, 23.7, None, None, None, None, 32.48, 22.58, 110.4, -26.0, None, -11.1, -12.8, 0.0, -26.0, None, None, -11.0, None, None, 24.0, None,2022-01-02 23:00:00, None, None, None, None,1
None, -10.95, 23.74, None, None, None, None, 36.04, 23.7, 106.6, -26.0, None, -11.0, -12.8, 0.0, -26.0, None, None, -11.0, None, None, 24.0, None,2022-01-03 00:00:00, None, None, None, None,1
None, -10.73, 23.67, None, None, None, None, 33.54, 23.12, 105.6, -26.0, None, -10.7, -12.8, 0.0, -26.0, None, None, -10.7, None, None, 24.0, None,2022-01-03 01:00:00, None, None, None, None,1
None, -10.27, 23.47, None, None, None, None, 36.39, 23.01, 101.5, -26.0, None, -10.3, -12.8, 0.0, -26.0, None, None, -10.3, None, None, 23.0, None,2022-01-03 02:00:00, None, None, None, None,1
None, -10.16, 23.44, None, None, None, None, 34.05, 24.14, 101.1, -25.0, None, -10.2, -12.8, 0.0, -25.0, None, None, -10.2, None, None, 23.0, None,2022-01-03 03:00:00, None, None, None, None,1
None, -9.96, 23.38, None, None, None, None, 33.6, 21.69, 90.9, -25.0, None, -10.0, -12.8, 0.0, -25.0, None, None, -10.0, None, None, 23.0, None,2022-01-03 04:00:00, None, None, None, None,1
None, -9.82, 23.33, None, None, None, None, 35.18, 21.86, 95.7, -25.0, None, -9.8, -12.8, 0.0, -25.0, None, None, -9.8, None, None, 23.0, None,2022-01-03 05:00:00, None, None, None, None,1
None, -9.49, 23.24, None, None, None, None, 31.31, 19.59, 105.5, -25.0, None, -9.5, -12.8, 0.0, -25.0, None, None, -9.5, None, None, 23.0, None,2022-01-03 06:00:00, None, None, None, None,1
None, -9.59, 23.27, None, None, None, None, 33.32, 25.64, 100.4, -25.0, None, -9.6, -9.6, 0.0, -25.0, None, None, -9.4, None, None, 23.0, None,2022-01-03 07:00:00, None, None, None, None,1
None, -9.22, 23.22, None, None, None, None, 34.59, 27.54, 98.5, -25.0, None, -9.2, -9.6, 0.0, -25.0, None, None, -9.2, None, None, 23.0, None,2022-01-03 08:00:00, None, None, None, None,1
None, -8.86, 23.05, None, None, None, None, 34.35, 27.43, 99.2, -24.0, None, -8.9, -9.6, 0.0, -24.0, None, None, -8.9, None, None, 23.0, None,2022-01-03 09:00:00, None, None, None, None,1
None, -8.88, 23.05, None, None, None, None, 35.53, 21.08, 90.9, -25.0, None, -8.9, -9.6, 0.0, -25.0, None, None, -8.7, None, None, 23.0, None,2022-01-03 10:00:00, None, None, None, None,1
None, -8.72, 23.07, None, None, None, None, 35.56, 18.58, 103.4, -24.0, None, -8.7, -9.6, 0.0, -24.0, None, None, -8.4, None, None, 23.0, None,2022-01-03 11:00:00, None, None, None, None,1
None, -7.33, 22.65, None, None, None, None, 25.7, 23.38, 110.2, -23.0, None, -7.3, -9.6, 0.0, -23.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 12:00:00, None, None, None, None,1
None, -8.47, 22.93, None, None, None, None, 32.58, 17.2, 113.1, -24.0, None, -8.5, -9.6, 0.0, -24.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 13:00:00, None, None, None, None,1
None, -8.58, 22.96, None, None, None, None, 32.89, 18.03, 103.6, -24.0, None, -8.6, -9.6, 0.0, -24.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 14:00:00, None, None, None, None,1
None, -8.27, 22.87, None, None, None, None, 32.65, 11.96, 108.9, -24.0, None, -8.3, -9.6, 0.0, -24.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 15:00:00, None, None, None, None,1
None, -8.4, 22.97, None, None, None, None, 40.64, 10.85, 106.8, -24.0, None, -8.4, -9.6, 0.0, -24.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 16:00:00, None, None, None, None,1
None, -7.53, 22.71, None, None, None, None, 27.07, 17.79, 110.3, -23.0, None, -7.5, -9.6, 0.0, -23.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 17:00:00, None, None, None, None,1
None, -7.69, 22.76, None, None, None, None, 23.37, 14.99, 107.7, -24.0, None, -7.7, -9.6, 0.0, -24.0, None, None, -7.3, None, None, 23.0, None,2022-01-03 18:00:00, None, None, None, None,1
None, -8.04, 22.8, None, None, None, None, 26.7, 12.41, 109.3, -24.0, None, -8.0, -8.0, 0.0, -24.0, None, None, -7.5, None, None, 23.0, None,2022-01-03 19:00:00, None, None, None, None,1
None, -7.94, 22.83, None, None, None, None, 25.61, 9.24, 101.3, -24.0, None, -7.9, -8.2, 0.0, -24.0, None, None, -7.5, None, None, 23.0, None,2022-01-03 20:00:00, None, None, None, None,1
None, -8.36, 22.96, None, None, None, None, 20.8, 8.67, 113.6, -24.0, None, -8.4, -8.4, 0.0, -24.0, None, None, -7.5, None, None, 23.0, None,2022-01-03 21:00:00, None, None, None, None,1
None, -10.07, 23.47, None, None, None, None, 4.208, 0.319, 112.9, -25.0, None, -10.1, -10.1, 0.0, -25.0, None, None, -7.5, None, None, 23.0, None,2022-01-03 22:00:00, None, None, None, None,1
None, -10.7, 23.66, None, None, None, None, 0.0, 0.0, 0.0, -26.0, None, -10.7, -10.8, 0.0, -26.0, None, None, -7.5, None, None, 24.0, None,2022-01-03 23:00:00, None, None, None, None,1
None, -10.36, 23.56, None, None, None, None, 7.5, 0.021, 17.38, -26.0, None, -10.4, -10.8, 0.0, -26.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 00:00:00, None, None, None, None,1
None, -10.13, 23.49, None, None, None, None, 2.858, 0.02, 12.97, -25.0, None, -10.1, -10.8, 0.0, -25.0, None, None, -7.5, None, None, 23.0, None,2022-01-04 01:00:00, None, None, None, None,1
None, -10.8, 23.63, None, None, None, None, 0.0, 0.0, 318.2, -26.0, None, -10.8, -10.8, 0.0, -26.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 02:00:00, None, None, None, None,1
None, -11.31, 23.84, None, None, None, None, 0.0, 0.0, 0.0, -26.0, None, -11.3, -11.3, 0.0, -26.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 03:00:00, None, None, None, None,1
None, -11.58, 23.86, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -11.6, -11.6, 0.0, -27.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 04:00:00, None, None, None, None,1
None, -11.89, 23.96, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -11.9, -11.9, 0.0, -27.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 05:00:00, None, None, None, None,1
None, -11.94, 23.97, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -11.9, -12.0, 0.0, -27.0, None, None, -7.5, None, None, 24.0, None,2022-01-04 06:00:00, None, None, None, None,1
None, -12.33, 24.15, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -12.3, -12.3, 0.0, -27.0, None, None, -11.9, None, None, 24.0, None,2022-01-04 07:00:00, None, None, None, None,1
None, -13.35, 24.39, None, None, None, None, 0.0, 0.0, 0.0, -28.0, None, -13.4, -13.4, 0.0, -28.0, None, None, -11.9, None, None, 24.0, None,2022-01-04 08:00:00, None, None, None, None,1
None, -12.31, 24.14, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -12.3, -13.4, 0.0, -27.0, None, None, -11.9, None, None, 24.0, None,2022-01-04 09:00:00, None, None, None, None,1
None, -11.96, 23.98, None, None, None, None, 0.0, 0.0, 0.0, -27.0, None, -12.0, -13.4, 0.0, -27.0, None, None, -11.8, None, None, 24.0, None,2022-01-04 10:00:00, None, None, None, None,1
None, -11.35, 23.79, None, None, None, None, 0.0, 0.0, 95.4, -26.0, None, -11.4, -13.4, 0.0, -26.0, None, None, -11.4, None, None, 24.0, None,2022-01-04 11:00:00, None, None, None, None,1
None, -10.71, 23.6, None, None, None, None, 0.0, 0.0, 0.0, -26.0, None, -10.7, -13.4, 0.0, -26.0, None, None, -10.4, None, None, 24.0, None,2022-01-04 12:00:00, None, None, None, None,1
None, -11.69, 24.02, None, None, None, None, 0.0, 0.0, 121.9, -27.0, None, -11.7, -13.4, 0.0, -27.0, None, None, -10.4, None, None, 24.0, None,2022-01-04 13:00:00, None, None, None, None,1
None, -13.59, 24.53, None, None, None, None, 0.093, 0.001, 115.3, -28.0, None, -13.6, -13.6, 0.0, -28.0, None, None, -10.4, None, None, 25.0, None,2022-01-04 14:00:00, None, None, None, None,1
None, -13.6, 24.47, None, None, None, None, 0.001, 0.0, 121.5, -28.0, None, -13.6, -13.7, 0.0, -28.0, None, None, -10.4, None, None, 24.0, None,2022-01-04 15:00:00, None, None, None, None,1
None, -13.3, 24.38, None, None, None, None, 10.94, 0.243, 102.6, -28.0, None, -13.3, -14.0, 0.0, -28.0, None, None, -10.4, None, None, 24.0, None,2022-01-04 16:00:00, None, None, None, None,1
None, -14.77, 24.82, None, None, None, None, 0.0, 0.0, 0.0, -29.0, None, -14.8, -14.8, 0.0, -29.0, None, None, -10.4, None, None, 25.0, None,2022-01-04 17:00:00, None, None, None, None,1
None, -14.81, 24.89, None, None, None, None, 0.0, 0.0, 0.0, -29.0, None, -14.8, -14.9, 0.0, -29.0, None, None, -10.4, None, None, 25.0, None,2022-01-04 18:00:00, None, None, None, None,1
None, -15.49, 25.04, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -15.5, -15.5, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-04 19:00:00, None, None, None, None,1
None, -15.79, 25.19, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -15.8, -15.8, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-04 20:00:00, None, None, None, None,1
None, -15.4, 25.01, None, None, None, None, 0.0, 0.0, 0.0, -29.0, None, -15.4, -15.8, 0.0, -29.0, None, None, -14.8, None, None, 25.0, None,2022-01-04 21:00:00, None, None, None, None,1
None, -16.0, 25.31, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.0, -16.0, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-04 22:00:00, None, None, None, None,1
None, -16.36, 25.36, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.4, -16.4, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-04 23:00:00, None, None, None, None,1
None, -15.94, 25.23, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -15.9, -16.4, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 00:00:00, None, None, None, None,1
None, -14.89, 24.86, None, None, None, None, 0.0, 0.0, 0.0, -29.0, None, -14.9, -16.4, 0.0, -29.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 01:00:00, None, None, None, None,1
None, -14.94, 24.93, None, None, None, None, 0.0, 0.0, 134.6, -29.0, None, -14.9, -16.4, 0.0, -29.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 02:00:00, None, None, None, None,1
None, -15.91, 25.16, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -15.9, -16.4, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 03:00:00, None, None, None, None,1
None, -16.06, 25.21, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.1, -16.4, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 04:00:00, None, None, None, None,1
None, -16.12, 25.22, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.1, -16.4, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 05:00:00, None, None, None, None,1
None, -16.48, 25.33, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.5, -16.5, 0.0, -30.0, None, None, -14.8, None, None, 25.0, None,2022-01-05 06:00:00, None, None, None, None,1
None, -16.96, 25.48, None, None, None, None, 0.0, 0.0, 0.0, -31.0, None, -17.0, -17.0, 0.0, -31.0, None, None, -16.5, None, None, 25.0, None,2022-01-05 07:00:00, None, None, None, None,1
None, -17.62, 25.67, None, None, None, None, 0.0, 0.0, 0.0, -31.0, None, -17.6, -17.7, 0.0, -31.0, None, None, -16.5, None, None, 26.0, None,2022-01-05 08:00:00, None, None, None, None,1
None, -16.49, 25.33, None, None, None, None, 0.0, 0.0, 0.0, -30.0, None, -16.5, -17.7, 0.0, -30.0, None, None, -16.5, None, None, 25.0, None,2022-01-05 09:00:00, None, None, None, None,1
None, -13.82, 24.6, None, None, None, None, 0.0, 0.0, 0.0, -28.0, None, -13.8, -17.7, 0.0, -28.0, None, None, -13.8, None, None, 25.0, None,2022-01-05 10:00:00, None, None, None, None,1
None, -13.3, 24.38, None, None, None, None, 0.0, 0.0, 0.0, -28.0, None, -13.3, -17.7, 0.0, -28.0, None, None, -13.3, None, None, 24.0, None,2022-01-05 11:00:00, None, None, None, None,1
None, -11.43, 23.82, None, None, None, None, 0.0, 0.0, 0.0, -26.0, None, -11.4, -17.7, 0.0, -26.0, None, None, -11.4, None, None, 24.0, None,2022-01-05 12:00:00, None, None, None, None,1
None, -11.06, 23.7, None, None, None, None, 0.0, 0.0, 0.0, -26.0, None, -11.1, -17.7, 0.0, -26.0, None, None, -11.0, None, None, 24.0, None,2022-01-05 13:00:00, None, None, None, None,1
None, -10.66, 23.59, None, None, None, None, 0.0, 0.0, 296.5, -26.0, None, -10.7, -17.7, 0.0, -26.0, None, None, -10.7, None, None, 24.0, None,2022-01-05 14:00:00, None, None, None, None,1
None, -11.66, 23.95, None, None, None, None, 8.53, 0.0, 3.782, -27.0, None, -11.7, -17.7, 0.0, -27.0, None, None, -10.5, None, None, 24.0, None,2022-01-05 15:00:00, None, None, None, None,1
None, -14.51, 24.8, None, None, None, None, 18.1, 0.002, 17.14, -29.0, None, -14.5, -17.7, 0.0, -29.0, None, None, -10.5, None, None, 25.0, None,2022-01-05 16:00:00, None, None, None, None,1
None, -17.38, 25.66, None, None, None, None, 0.0, 0.0, 0.0, -31.0, None, -17.4, -17.7, 0.0, -31.0, None, None, -10.5, None, None, 26.0, None,2022-01-05 17:00:00, None, None, None, None,1
None, -17.99, 25.79, None, None, None, None, 0.0, 0.0, 0.0, -32.0, None, -18.0, -18.0, 0.0, -32.0, None, None, -10.5, None, None, 26.0, None,2022-01-05 18:00:00, None, None, None, None,1
None, -18.03, 25.86, None, None, None, None, 0.0, 0.0, 0.0, -32.0, None, -18.0, -18.0, 0.0, -32.0, None, None, -17.9, None, None, 26.0, None,2022-01-05 19:00:00, None, None, None, None,1
None, -18.18, 25.84, None, None, None, None, 0.0, 0.0, 0.0, -32.0, None, -18.2, -18.2, 0.0, -32.0, None, None, -17.9, None, None, 26.0, None,2022-01-05 20:00:00, None, None, None, None,1
None, -18.04, 25.74, None, None, None, None, 0.0, 0.0, 0.0, -32.0, None, -18.0, -18.2, 0.0, -32.0, None, None, -17.9, None, None, 26.0, None,2022-01-05 21:00:00, None, None, None, None,1
None, -18.12, 25.82, None, None, None, None, 0.0, 0.0, 0.0, -32.0, None, -18.1, -18.4, 0.0, -32.0, None, None, -17.9, None, None, 26.0, None,2022-01-05 22:00:00, None, None, None, None,1
None, -16.8, 25.43, None, None, None, None, 2.67, 0.051, 107.9, -31.0, None, -16.8, -18.4, 0.0, -31.0, None, None, -16.8, None, None, 25.0, None,2022-01-05 23:00:00, None, None, None, None,1
None, -17.54, 25.71, None, None, None, None, 8.11, 0.131, 113.4, -31.0, None, -17.5, -18.4, 0.0, -31.0, None, None, -16.8, None, None, 26.0, None,2022-01-06 00:00:00, None, None, None, None,1
None, -18.03, 25.86, None, None, None, None, 4.627, 0.002, 325.5, -32.0, None, -18.0, -18.4, 0.0, -32.0, None, None, -16.8, None, None, 26.0, None,2022-01-06 01:00:00, None, None, None, None,1
None, -17.93, 25.77, None, None, None, None, 7.83, 0.066, 142.5, -31.0, None, -17.9, -18.4, 0.0, -31.0, None, None, -16.8, None, None, 26.0, None,2022-01-06 02:00:00, None, None, None, None,1
None, -17.37, 25.6, None, None, None, None, 8.49, 0.127, 130.0, -31.0, None, -17.4, -18.4, 0.0, -31.0, None, None, -16.8, None, None, 26.0, None,2022-01-06 03:00:00, None, None, None, None,1
None, -17.45, 25.69, None, None, None, None, 16.15, 1.513, 129.7, -31.0, None, -17.5, -18.4, 0.0, -31.0, None, None, -16.8, None, None, 26.0, None,2022-01-06 04:00:00, None, None, None, None,1
