RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
85.6, None, None, None, 1.651, 279.3, -25.0, -24.7, -25.0, 867.0, None, None, None, 103.0, None, 102.8, 0.0, None, -23.57, None, -20.8, None, None, 8.51, None, -23.6, 1030.4, 0.0, 0.0, 86.0,2022-01-01 00:00:00, 867.0,1
86.8, None, None, None, 2.867, 270.3, -23.0, -24.7, -23.0, 868.0, None, None, None, 103.0, None, 103.2, 0.0, None, -21.81, None, -20.8, None, None, 9.71, None, -21.8, 1031.0, 0.0, 1.0, 87.0,2022-01-01 01:00:00, 868.0,1
88.3, None, None, None, 0.734, 288.0, -21.0, -24.7, -21.0, 868.0, None, None, None, 104.0, None, 103.8, 0.0, None, -20.24, None, -20.3, None, None, 16.8, None, -20.2, 1030.1, 0.0, 1.0, 88.0,2022-01-01 02:00:00, 868.0,1
88.6, None, None, None, 0.657, 295.2, -20.0, -24.7, -20.0, 868.0, None, None, None, 104.0, None, 104.3, 0.0, None, -18.96, None, -18.9, None, None, 30.32, None, -19.0, 1029.6, 0.0, 1.0, 89.0,2022-01-01 03:00:00, 868.0,1
89.9, None, None, None, 0.147, 311.0, -20.0, -24.7, -20.0, 868.0, None, None, None, 103.0, None, 103.0, 0.0, None, -18.54, None, -18.4, None, None, 32.19, None, -18.5, 1029.6, 0.0, -1.0, 90.0,2022-01-01 04:00:00, 868.0,1
89.4, None, None, None, 0.265, 311.5, -19.0, -24.7, -19.0, 868.0, None, None, None, 103.0, None, None, 0.0, None, -17.72, None, -17.5, None, None, 35.71, None, -17.7, 1029.8, 0.0, -1.0, 89.0,2022-01-01 05:00:00, 868.0,1
92.5, None, None, None, 0.755, 325.9, -16.0, -24.7, -16.0, 867.0, None, None, None, 103.0, None, None, 0.0, None, -15.72, None, -15.8, None, None, 52.72, None, -15.7, 1028.4, 0.0, -1.0, 93.0,2022-01-01 06:00:00, 867.0,1
92.0, None, None, None, 1.682, 265.2, -15.0, -15.8, -15.0, 867.0, None, None, None, 104.0, None, 104.2, 0.0, None, -14.56, None, -14.6, None, None, 69.69, None, -14.6, 1028.6, 0.0, 2.0, 92.0,2022-01-01 07:00:00, 867.0,1
92.4, None, None, None, 2.338, 247.0, -15.0, -15.8, -15.0, 867.0, None, None, None, 105.0, None, 104.8, 0.0, None, -14.0, None, -14.0, None, None, 54.04, None, -14.0, 1028.6, 0.0, 1.0, 92.0,2022-01-01 08:00:00, 867.0,1
92.9, None, None, None, 2.77, 245.2, -15.0, -15.8, -15.0, 867.0, None, None, None, 105.0, None, 105.2, 0.0, None, -13.81, None, -13.9, None, None, 62.0, None, -13.8, 1028.6, 0.0, 1.0, 93.0,2022-01-01 09:00:00, 867.0,1
