RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
75.41, None, None, None, 0.0, 329.7, -33.0, -29.9, -33.0, 865.0, None, None, None, 49.0, None, 49.28, None, None, -29.9, None, -24.7, None, None, 13.51, None, -29.9, 1010.1, -1.1, 0.0, 75.0,2022-01-01 00:00:00, 865.0,1
74.5, None, None, None, 0.0, 315.2, -34.0, -30.7, -34.0, 865.0, None, None, None, 49.0, None, 49.17, None, None, -30.75, None, -24.7, None, None, 0.071, None, -30.8, 1010.4, 0.4, 0.0, 75.0,2022-01-01 01:00:00, 865.0,1
74.16, None, None, None, 0.0, 315.2, -34.0, -31.1, -34.0, 740.5, None, None, None, 49.0, None, 49.13, None, None, -31.09, None, -24.7, None, None, 0.0, None, -31.1, None, 0.6, 0.0, 74.0,2022-01-01 02:00:00, 741.0,1
76.01, None, None, None, 0.0, 333.8, -32.0, -31.1, -32.0, 739.6, None, None, None, 49.0, None, 49.36, None, None, -29.68, None, -24.7, None, None, 29.11, None, -29.7, None, 1.0, 0.0, 76.0,2022-01-01 03:00:00, 740.0,1
78.59, None, None, None, 0.0, 16.43, -30.0, -31.1, -30.0, 729.8, None, None, None, 50.0, None, 49.54, None, None, -27.37, None, -24.7, None, None, 13.24, None, -27.4, None, -0.1, 0.0, 79.0,2022-01-01 04:00:00, 730.0,1
80.2, None, None, None, 0.0, 31.25, -27.0, -31.1, -27.0, 728.2, None, None, None, 50.0, None, 49.69, None, None, -25.36, None, -24.7, None, None, 23.25, None, -25.4, None, 0.1, 0.0, 80.0,2022-01-01 05:00:00, 728.0,1
82.2, None, None, None, 0.0, 35.46, -25.0, -31.1, -25.0, 722.1, None, None, None, 50.0, None, 49.58, None, None, -22.87, None, -22.9, None, None, 31.55, None, -22.9, None, 0.0, 0.0, 82.0,2022-01-01 06:00:00, 722.0,1
82.9, None, None, None, 0.0, 86.4, -24.0, -22.9, -24.0, 716.0, None, None, None, 50.0, None, 49.52, None, None, -21.69, None, -21.7, None, None, 63.37, None, -21.7, None, -0.5, 0.0, 83.0,2022-01-01 07:00:00, 716.0,1
82.5, None, None, None, 0.002, 45.82, -24.0, -22.9, -24.0, 716.5, None, None, None, 49.0, None, 49.43, None, None, -21.81, None, -21.4, None, None, 67.36, None, -21.8, None, -1.1, 0.0, 83.0,2022-01-01 08:00:00, 717.0,1
82.8, None, None, None, 0.0, 37.75, -22.0, -22.9, -22.0, 713.6, None, None, None, 49.0, None, 49.37, None, None, -19.59, None, -19.6, None, None, 41.17, None, -19.6, None, 1.2, 0.0, 83.0,2022-01-01 09:00:00, 714.0,1
81.2, None, None, None, 3.496, 138.0, -20.0, -22.9, -20.0, 705.4, None, None, None, 49.0, None, 49.07, None, None, -17.58, None, -17.6, None, None, 36.43, None, -17.6, None, -0.6, 0.0, 81.0,2022-01-01 10:00:00, 705.0,1
80.2, None, None, None, 11.04, 155.9, -19.0, -22.9, -19.0, 710.5, None, None, None, 49.0, None, 49.27, None, None, -16.37, None, -16.4, None, None, 22.24, None, -16.4, None, -0.6, 0.0, 80.0,2022-01-01 11:00:00, 711.0,1
79.57, None, None, None, 11.1, 157.5, -18.0, -22.9, -18.0, 717.7, None, None, None, 49.0, None, 49.07, None, None, -16.03, None, -16.0, None, None, 21.34, None, -16.0, None, -0.4, 0.0, 80.0,2022-01-01 12:00:00, 718.0,1
