pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
25.8, None, -13.34, None, None, None, None, None, None, 5.0, None, None, None, None, -13.3, -15.4, 2.2, None, None, None, -12.9, None, None,2022-01-01 10:00:00, 161.0, None, 160.7, 450.0,1
27.4, None, -12.97, None, None, None, None, None, None, 0.0, None, None, None, None, -13.0, -15.4, 1.9, None, None, None, -12.9, None, None,2022-01-01 11:00:00, 160.0, None, 160.3, 450.0,1
28.4, None, -11.93, None, None, None, None, None, None, 0.0, None, None, None, None, -11.9, -15.4, 1.0, None, None, None, -11.9, None, None,2022-01-01 12:00:00, 161.0, None, 160.7, 450.0,1
28.7, None, -12.19, None, None, None, None, None, None, 1.0, None, None, None, None, -12.2, -15.4, 0.6, None, None, None, -11.9, None, None,2022-01-01 13:00:00, 162.0, None, 162.1, 450.0,1
28.8, None, -11.24, None, None, None, None, None, None, -1.0, None, None, None, None, -11.2, -15.4, 0.3, None, None, None, -11.2, None, None,2022-01-01 14:00:00, 162.0, None, 161.5, 450.0,1
26.4, None, -11.33, None, None, None, None, None, None, 0.0, None, None, None, None, -11.3, -15.4, 0.1, None, None, None, -10.9, None, None,2022-01-01 15:00:00, 162.0, None, 161.7, 450.0,1
26.1, None, -11.64, None, None, None, None, None, None, 0.0, None, None, None, None, -11.6, -15.4, 0.0, None, None, None, -10.9, None, None,2022-01-01 16:00:00, 161.0, None, 161.3, 450.0,1
None, None, -12.24, None, None, None, None, None, None, -1.0, None, None, None, None, -12.2, -15.4, -0.1, None, None, None, -10.9, None, None,2022-01-01 17:00:00, 160.0, None, 160.4, 450.0,1
None, None, -12.88, None, None, None, None, None, None, -1.0, None, None, None, None, -12.9, -15.4, 0.0, None, None, None, -10.9, None, None,2022-01-01 18:00:00, 160.0, None, 159.7, 450.0,1
None, None, -12.6, None, None, None, None, None, None, 0.0, None, None, None, None, -12.6, -13.2, 0.0, None, None, None, -12.6, None, None,2022-01-01 19:00:00, 159.0, None, 159.3, 450.0,1
None, None, -11.75, None, None, None, None, None, None, 0.0, None, None, None, None, -11.8, -13.2, 0.0, None, None, None, -11.6, None, None,2022-01-01 20:00:00, 160.0, None, 159.6, 450.0,1
None, None, -11.38, None, None, None, None, None, None, -2.0, None, None, None, None, -11.4, -13.2, 0.0, None, None, None, -11.4, None, None,2022-01-01 21:00:00, 158.0, None, 158.0, 450.0,1
None, None, -11.18, None, None, None, None, None, None, 0.0, None, None, None, None, -11.2, -13.2, 0.1, None, None, None, -11.2, None, None,2022-01-01 22:00:00, 158.0, None, 157.7, 450.0,1
None, None, -11.06, None, None, None, None, None, None, 1.0, None, None, None, None, -11.1, -13.2, 0.0, None, None, None, -11.1, None, None,2022-01-01 23:00:00, 159.0, None, 158.7, 450.0,1
None, None, -11.15, None, None, None, None, None, None, -1.0, None, None, None, None, -11.2, -13.2, 0.0, None, None, None, -11.0, None, None,2022-01-02 00:00:00, 158.0, None, 158.1, 450.0,1
None, None, -11.02, None, None, None, None, None, None, 0.0, None, None, None, None, -11.0, -13.2, 0.3, None, None, None, -10.8, None, None,2022-01-02 01:00:00, 158.0, None, 158.0, 450.0,1
None, None, -10.72, None, None, None, None, None, None, 0.0, None, None, None, None, -10.7, -13.2, 0.0, None, None, None, -10.7, None, None,2022-01-02 02:00:00, 158.0, None, 157.8, 450.0,1
None, None, -10.98, None, None, None, None, None, None, -1.0, None, None, None, None, -11.0, -13.2, 0.1, None, None, None, -10.7, None, None,2022-01-02 03:00:00, 157.0, None, 157.2, 450.0,1
None, None, -10.57, None, None, None, None, None, None, 0.0, None, None, None, None, -10.6, -13.2, 0.1, None, None, None, -10.4, None, None,2022-01-02 04:00:00, 157.0, None, 157.1, 450.0,1
None, None, -10.14, None, None, None, None, None, None, -1.0, None, None, None, None, -10.1, -13.2, 0.4, None, None, None, -10.1, None, None,2022-01-02 05:00:00, 156.0, None, 156.2, 450.0,1
None, None, -10.71, None, None, None, None, None, None, 2.0, None, None, None, None, -10.7, -13.2, 0.1, None, None, None, -10.1, None, None,2022-01-02 06:00:00, 158.0, None, 157.9, 450.0,1
None, None, -10.09, None, None, None, None, None, None, 0.0, None, None, None, None, -10.1, -10.7, 0.1, None, None, None, -10.1, None, None,2022-01-02 07:00:00, 158.0, None, 158.2, 450.0,1
None, None, -9.9, None, None, None, None, None, None, 1.0, None, None, None, None, -9.9, -10.7, 0.4, None, None, None, -9.8, None, None,2022-01-02 08:00:00, 160.0, None, 159.7, 450.0,1
None, None, -9.35, None, None, None, None, None, None, -1.0, None, None, None, None, -9.4, -10.7, 0.7, None, None, None, -9.3, None, None,2022-01-02 09:00:00, 159.0, None, 159.0, 450.0,1
None, None, -8.78, None, None, None, None, None, None, 2.0, None, None, None, None, -8.8, -10.7, 0.5, None, None, None, -8.8, None, None,2022-01-02 10:00:00, 161.0, None, 160.9, 450.0,1
None, None, -8.47, None, None, None, None, None, None, 2.0, None, None, None, None, -8.5, -10.7, 1.3, None, None, None, -8.5, None, None,2022-01-02 11:00:00, 163.0, None, 162.8, 450.0,1
None, None, -8.57, None, None, None, None, None, None, 0.0, None, None, None, None, -8.6, -10.7, 0.7, None, None, None, -8.4, None, None,2022-01-02 12:00:00, 163.0, None, 162.7, 450.0,1
None, None, -8.07, None, None, None, None, None, None, -1.0, None, None, None, None, -8.1, -10.7, 0.3, None, None, None, -7.7, None, None,2022-01-02 13:00:00, 161.0, None, 161.2, 450.0,1
None, None, -7.82, None, None, None, None, None, None, 4.0, None, None, None, None, -7.8, -10.7, 0.9, None, None, None, -7.7, None, None,2022-01-02 14:00:00, 165.0, None, 165.0, 450.0,1
None, None, -7.55, None, None, None, None, None, None, 2.0, None, None, None, None, -7.6, -10.7, 1.2, None, None, None, -7.5, None, None,2022-01-02 15:00:00, 167.0, None, 166.7, 450.0,1
None, None, -7.45, None, None, None, None, None, None, -2.0, None, None, None, None, -7.5, -10.7, 1.2, None, None, None, -7.4, None, None,2022-01-02 16:00:00, 165.0, None, 165.1, 450.0,1
8.6, None, -6.964, None, None, None, None, None, None, 4.0, None, None, None, None, -7.0, -10.7, 0.7, None, None, None, -6.9, None, None,2022-01-02 17:00:00, 169.0, None, 168.7, 450.0,1
8.9, None, -6.174, None, None, None, None, None, None, 0.0, None, None, None, None, -6.2, -10.7, 0.3, None, None, None, -6.2, None, None,2022-01-02 18:00:00, 169.0, None, 168.6, 450.0,1
8.9, None, -6.472, None, None, None, None, None, None, -1.0, None, None, None, None, -6.5, -6.9, 0.0, None, None, None, -6.2, None, None,2022-01-02 19:00:00, 167.0, None, 167.4, 450.0,1
None, None, -8.41, None, None, None, None, None, None, 0.0, None, None, None, None, -8.4, -8.4, -0.2, None, None, None, -6.2, None, None,2022-01-02 20:00:00, 168.0, None, 167.6, 450.0,1
None, None, -8.5, None, None, None, None, None, None, -2.0, None, None, None, None, -8.5, -8.9, 0.0, None, None, None, -6.2, None, None,2022-01-02 21:00:00, 166.0, None, 165.9, 450.0,1
None, None, -6.909, None, None, None, None, None, None, 1.0, None, None, None, None, -6.9, -8.9, 0.4, None, None, None, -6.2, None, None,2022-01-02 22:00:00, 167.0, None, 167.0, 450.0,1
None, None, -6.78, None, None, None, None, None, None, 0.0, None, None, None, None, -6.8, -8.9, 0.2, None, None, None, -6.2, None, None,2022-01-02 23:00:00, 167.0, None, 166.8, 450.0,1
None, None, -5.5, None, None, None, None, None, None, 0.0, None, None, None, None, -5.5, -8.9, 0.3, None, None, None, -5.3, None, None,2022-01-03 00:00:00, 167.0, None, 166.6, 450.0,1
None, None, -5.883, None, None, None, None, None, None, 0.0, None, None, None, None, -5.9, -8.9, 0.0, None, None, None, -5.3, None, None,2022-01-03 01:00:00, 167.0, None, 166.6, 450.0,1
None, None, -6.633, None, None, None, None, None, None, 0.0, None, None, None, None, -6.6, -8.9, -0.1, None, None, None, -5.3, None, None,2022-01-03 02:00:00, 166.0, None, 166.3, 450.0,1
None, None, -7.0, None, None, None, None, None, None, -1.0, None, None, None, None, -7.0, -8.9, -0.1, None, None, None, -5.3, None, None,2022-01-03 03:00:00, 166.0, None, 165.8, 450.0,1
None, None, -7.49, None, None, None, None, None, None, -1.0, None, None, None, None, -7.5, -8.9, 0.0, None, None, None, -5.3, None, None,2022-01-03 04:00:00, 165.0, None, 165.3, 450.0,1
None, None, -7.85, None, None, None, None, None, None, 0.0, None, None, None, None, -7.9, -8.9, -0.2, None, None, None, -5.3, None, None,2022-01-03 05:00:00, 165.0, None, 165.1, 450.0,1
None, None, -8.24, None, None, None, None, None, None, 0.0, None, None, None, None, -8.2, -8.9, -0.1, None, None, None, -5.3, None, None,2022-01-03 06:00:00, 165.0, None, 164.7, 450.0,1
None, None, -8.87, None, None, None, None, None, None, 0.0, None, None, None, None, -8.9, -8.9, 0.0, None, None, None, -8.2, None, None,2022-01-03 07:00:00, 164.0, None, 164.3, 450.0,1
None, None, -9.56, None, None, None, None, None, None, 0.0, None, None, None, None, -9.6, -9.6, -0.3, None, None, None, -8.2, None, None,2022-01-03 08:00:00, 164.0, None, 163.9, 450.0,1
None, None, -10.35, None, None, None, None, None, None, 0.0, None, None, None, None, -10.4, -10.4, 0.0, None, None, None, -8.2, None, None,2022-01-03 09:00:00, 164.0, None, 164.1, 450.0,1
None, None, -10.54, None, None, None, None, None, None, 0.0, None, None, None, None, -10.5, -10.5, 0.2, None, None, None, -8.2, None, None,2022-01-03 10:00:00, 164.0, None, 163.9, 450.0,1
None, None, -10.74, None, None, None, None, None, None, 0.0, None, None, None, None, -10.7, -10.7, 0.3, None, None, None, -8.2, None, None,2022-01-03 11:00:00, 164.0, None, 163.8, 450.0,1
None, None, -10.78, None, None, None, None, None, None, 0.0, None, None, None, None, -10.8, -10.8, 0.1, None, None, None, -8.2, None, None,2022-01-03 12:00:00, 164.0, None, 164.2, 450.0,1
None, None, -10.73, None, None, None, None, None, None, 0.0, None, None, None, None, -10.7, -10.9, 0.0, None, None, None, -8.2, None, None,2022-01-03 13:00:00, 164.0, None, 163.8, 450.0,1
None, None, -10.66, None, None, None, None, None, None, 0.0, None, None, None, None, -10.7, -10.9, 0.0, None, None, None, -8.2, None, None,2022-01-03 14:00:00, 163.0, None, 163.4, 450.0,1
None, None, -11.07, None, None, None, None, None, None, 0.0, None, None, None, None, -11.1, -11.1, 0.0, None, None, None, -8.2, None, None,2022-01-03 15:00:00, 163.0, None, 163.0, 450.0,1
None, None, -11.32, None, None, None, None, None, None, 0.0, None, None, None, None, -11.3, -11.3, 0.0, None, None, None, -8.2, None, None,2022-01-03 16:00:00, 163.0, None, 162.6, 450.0,1
None, None, -11.99, None, None, None, None, None, None, 0.0, None, None, None, None, -12.0, -12.0, -0.1, None, None, None, -8.2, None, None,2022-01-03 17:00:00, 162.0, None, 162.3, 450.0,1
None, None, -12.61, None, None, None, None, None, None, 0.0, None, None, None, None, -12.6, -12.6, -0.2, None, None, None, -8.2, None, None,2022-01-03 18:00:00, 162.0, None, 162.0, 450.0,1
None, None, -12.79, None, None, None, None, None, None, 0.0, None, None, None, None, -12.8, -12.8, 0.0, None, None, None, -12.5, None, None,2022-01-03 19:00:00, 162.0, None, 161.7, 450.0,1
None, None, -13.03, None, None, None, None, None, None, 0.0, None, None, None, None, -13.0, -13.2, -0.1, None, None, None, -12.5, None, None,2022-01-03 20:00:00, 162.0, None, 161.6, 450.0,1
None, None, -13.48, None, None, None, None, None, None, 0.0, None, None, None, None, -13.5, -13.5, 0.0, None, None, None, -12.5, None, None,2022-01-03 21:00:00, 161.0, None, 161.4, 450.0,1
None, None, -13.8, None, None, None, None, None, None, 0.0, None, None, None, None, -13.8, -13.8, 0.0, None, None, None, -12.5, None, None,2022-01-03 22:00:00, 161.0, None, 161.1, 450.0,1
None, None, -14.27, None, None, None, None, None, None, 0.0, None, None, None, None, -14.3, -14.3, -0.1, None, None, None, -12.5, None, None,2022-01-03 23:00:00, 161.0, None, 160.9, 450.0,1
None, None, -14.69, None, None, None, None, None, None, 0.0, None, None, None, None, -14.7, -14.7, 0.1, None, None, None, -12.5, None, None,2022-01-04 00:00:00, 161.0, None, 160.6, 450.0,1
None, None, -15.1, None, None, None, None, None, None, 0.0, None, None, None, None, -15.1, -15.1, -0.1, None, None, None, -12.5, None, None,2022-01-04 01:00:00, 160.0, None, 160.4, 450.0,1
None, None, -15.49, None, None, None, None, None, None, 0.0, None, None, None, None, -15.5, -15.5, 0.0, None, None, None, -12.5, None, None,2022-01-04 02:00:00, 160.0, None, 160.1, 450.0,1
None, None, -16.0, None, None, None, None, None, None, 0.0, None, None, None, None, -16.0, -16.1, 0.0, None, None, None, -12.5, None, None,2022-01-04 03:00:00, 160.0, None, 159.9, 450.0,1
None, None, -16.33, None, None, None, None, None, None, 0.0, None, None, None, None, -16.3, -16.4, -0.2, None, None, None, -12.5, None, None,2022-01-04 04:00:00, 160.0, None, 159.7, 450.0,1
None, None, -16.67, None, None, None, None, None, None, 0.0, None, None, None, None, -16.7, -16.7, 0.0, None, None, None, -12.5, None, None,2022-01-04 05:00:00, 160.0, None, 159.5, 450.0,1
None, None, -16.47, None, None, None, None, None, None, 0.0, None, None, None, None, -16.5, -16.7, 0.0, None, None, None, -12.5, None, None,2022-01-04 06:00:00, 159.0, None, 159.3, 450.0,1
None, None, -16.46, None, None, None, None, None, None, 0.0, None, None, None, None, -16.5, -16.6, 0.1, None, None, None, -16.2, None, None,2022-01-04 07:00:00, 159.0, None, 159.1, 450.0,1
None, None, -16.4, None, None, None, None, None, None, 0.0, None, None, None, None, -16.4, -16.6, 0.0, None, None, None, -16.2, None, None,2022-01-04 08:00:00, 159.0, None, 158.9, 450.0,1
None, None, -16.42, None, None, None, None, None, None, 0.0, None, None, None, None, -16.4, -16.6, 0.0, None, None, None, -16.2, None, None,2022-01-04 09:00:00, 159.0, None, 158.7, 450.0,1
None, None, -16.49, None, None, None, None, None, None, 0.0, None, None, None, None, -16.5, -16.6, 0.0, None, None, None, -16.2, None, None,2022-01-04 10:00:00, 158.0, None, 158.4, 450.0,1
None, None, -16.45, None, None, None, None, None, None, 0.0, None, None, None, None, -16.5, -16.6, -0.2, None, None, None, -16.2, None, None,2022-01-04 11:00:00, 158.0, None, 158.2, 450.0,1
None, None, -16.37, None, None, None, None, None, None, 0.0, None, None, None, None, -16.4, -16.6, 0.2, None, None, None, -16.2, None, None,2022-01-04 12:00:00, 158.0, None, 158.1, 450.0,1
None, None, -16.37, None, None, None, None, None, None, 0.0, None, None, None, None, -16.4, -16.6, 0.0, None, None, None, -16.2, None, None,2022-01-04 13:00:00, 158.0, None, 157.9, 450.0,1
None, None, -16.76, None, None, None, None, None, None, 0.0, None, None, None, None, -16.8, -16.8, 0.0, None, None, None, -16.2, None, None,2022-01-04 14:00:00, 158.0, None, 157.7, 450.0,1
None, None, -16.98, None, None, None, None, None, None, 0.0, None, None, None, None, -17.0, -17.0, 0.0, None, None, None, -16.2, None, None,2022-01-04 15:00:00, 158.0, None, 157.5, 450.0,1
None, None, -17.37, None, None, None, None, None, None, 0.0, None, None, None, None, -17.4, -17.4, -0.1, None, None, None, -16.2, None, None,2022-01-04 16:00:00, 157.0, None, 157.4, 450.0,1
None, None, -17.63, None, None, None, None, None, None, 0.0, None, None, None, None, -17.6, -17.6, 0.0, None, None, None, -16.2, None, None,2022-01-04 17:00:00, 157.0, None, 157.2, 450.0,1
None, None, -17.7, None, None, None, None, None, None, 0.0, None, None, None, None, -17.7, -17.7, 0.0, None, None, None, -16.2, None, None,2022-01-04 18:00:00, 157.0, None, 157.0, 450.0,1
None, None, -17.77, None, None, None, None, None, None, 0.0, None, None, None, None, -17.8, -17.8, 0.0, None, None, None, -17.6, None, None,2022-01-04 19:00:00, 157.0, None, 156.8, 450.0,1
None, None, -18.04, None, None, None, None, None, None, 0.0, None, None, None, None, -18.0, -18.2, 0.0, None, None, None, -17.6, None, None,2022-01-04 20:00:00, 157.0, None, 156.7, 450.0,1
None, None, -18.32, None, None, None, None, None, None, 0.0, None, None, None, None, -18.3, -18.4, 0.0, None, None, None, -17.6, None, None,2022-01-04 21:00:00, 157.0, None, 156.5, 450.0,1
None, None, -18.49, None, None, None, None, None, None, 0.0, None, None, None, None, -18.5, -18.5, 0.0, None, None, None, -17.6, None, None,2022-01-04 22:00:00, 156.0, None, 156.4, 450.0,1
None, None, -18.96, None, None, None, None, None, None, 0.0, None, None, None, None, -19.0, -19.1, 0.0, None, None, None, -17.6, None, None,2022-01-04 23:00:00, 156.0, None, 156.3, 450.0,1
None, None, -19.43, None, None, None, None, None, None, 0.0, None, None, None, None, -19.4, -19.4, -0.1, None, None, None, -17.6, None, None,2022-01-05 00:00:00, 156.0, None, 156.0, 450.0,1
None, None, -19.24, None, None, None, None, None, None, 0.0, None, None, None, None, -19.2, -19.6, 0.0, None, None, None, -17.6, None, None,2022-01-05 01:00:00, 156.0, None, 155.9, 450.0,1
None, None, -19.7, None, None, None, None, None, None, 0.0, None, None, None, None, -19.7, -19.7, 0.0, None, None, None, -17.6, None, None,2022-01-05 02:00:00, 156.0, None, 155.7, 450.0,1
None, None, -19.77, None, None, None, None, None, None, 0.0, None, None, None, None, -19.8, -19.9, 0.0, None, None, None, -17.6, None, None,2022-01-05 03:00:00, 156.0, None, 155.6, 450.0,1
None, None, -19.86, None, None, None, None, None, None, 0.0, None, None, None, None, -19.9, -20.0, 0.0, None, None, None, -17.6, None, None,2022-01-05 04:00:00, 155.0, None, 155.4, 450.0,1
None, None, -19.56, None, None, None, None, None, None, 0.0, None, None, None, None, -19.6, -20.0, 0.0, None, None, None, -17.6, None, None,2022-01-05 05:00:00, 155.0, None, 155.3, 450.0,1
None, None, -19.6, None, None, None, None, None, None, 0.0, None, None, None, None, -19.6, -20.0, 0.0, None, None, None, -17.6, None, None,2022-01-05 06:00:00, 155.0, None, 155.2, 450.0,1
None, None, -19.52, None, None, None, None, None, None, 0.0, None, None, None, None, -19.5, -19.9, 0.1, None, None, None, -19.5, None, None,2022-01-05 07:00:00, 155.0, None, 155.0, 450.0,1
None, None, -19.8, None, None, None, None, None, None, 0.0, None, None, None, None, -19.8, -19.9, 0.0, None, None, None, -19.4, None, None,2022-01-05 08:00:00, 155.0, None, 154.8, 450.0,1
None, None, -19.71, None, None, None, None, None, None, 0.0, None, None, None, None, -19.7, -19.9, 0.0, None, None, None, -19.4, None, None,2022-01-05 09:00:00, 155.0, None, 154.7, 450.0,1
None, None, -19.86, None, None, None, None, None, None, 0.0, None, None, None, None, -19.9, -20.0, 0.0, None, None, None, -19.4, None, None,2022-01-05 10:00:00, 155.0, None, 154.6, 450.0,1
None, None, -20.1, None, None, None, None, None, None, 0.0, None, None, None, None, -20.1, -20.2, 0.0, None, None, None, -19.4, None, None,2022-01-05 11:00:00, 154.0, None, 154.4, 450.0,1
None, None, -19.84, None, None, None, None, None, None, 0.0, None, None, None, None, -19.8, -20.2, 0.0, None, None, None, -19.4, None, None,2022-01-05 12:00:00, 154.0, None, 154.3, 450.0,1
None, None, -19.86, None, None, None, None, None, None, 0.0, None, None, None, None, -19.9, -20.2, 0.0, None, None, None, -19.4, None, None,2022-01-05 13:00:00, 154.0, None, 154.1, 450.0,1
None, None, -19.73, None, None, None, None, None, None, 0.0, None, None, None, None, -19.7, -20.2, 0.0, None, None, None, -19.3, None, None,2022-01-05 14:00:00, 154.0, None, 154.0, 450.0,1
None, None, -19.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2022-01-05 15:00:00, None, None, 153.8, None,1
None, None, -20.15, None, None, None, None, None, None, 0.0, None, None, None, None, -20.2, -20.3, 0.0, None, None, None, -19.3, None, None,2022-01-05 16:00:00, 154.0, None, 153.7, 450.0,1
None, None, -19.94, None, None, None, None, None, None, 0.0, None, None, None, None, -19.9, -20.3, 0.0, None, None, None, -19.3, None, None,2022-01-05 17:00:00, 154.0, None, 153.5, 450.0,1
None, None, -19.78, None, None, None, None, None, None, 0.0, None, None, None, None, -19.8, -20.3, 0.0, None, None, None, -19.3, None, None,2022-01-05 18:00:00, 153.0, None, 153.4, 450.0,1
None, None, -19.79, None, None, None, None, None, None, 0.0, None, None, None, None, -19.8, -19.9, 0.0, None, None, None, -19.6, None, None,2022-01-05 19:00:00, 153.0, None, 153.2, 450.0,1
None, None, -20.12, None, None, None, None, None, None, 0.0, None, None, None, None, -20.1, -20.3, 0.0, None, None, None, -19.6, None, None,2022-01-05 20:00:00, 153.0, None, 153.2, 450.0,1
None, None, -21.09, None, None, None, None, None, None, 0.0, None, None, None, None, -21.1, -21.1, 0.0, None, None, None, -19.6, None, None,2022-01-05 21:00:00, 153.0, None, 153.0, 450.0,1
None, None, -20.99, None, None, None, None, None, None, 0.0, None, None, None, None, -21.0, -21.2, 0.0, None, None, None, -19.6, None, None,2022-01-05 22:00:00, 153.0, None, 152.8, 450.0,1
None, None, -21.41, None, None, None, None, None, None, 0.0, None, None, None, None, -21.4, -21.6, -0.2, None, None, None, -19.6, None, None,2022-01-05 23:00:00, 153.0, None, 152.7, 450.0,1
None, None, -21.42, None, None, None, None, None, None, 0.0, None, None, None, None, -21.4, -21.8, 0.1, None, None, None, -19.6, None, None,2022-01-06 00:00:00, 153.0, None, 152.6, 450.0,1
None, None, -21.86, None, None, None, None, None, None, 0.0, None, None, None, None, -21.9, -21.9, 0.0, None, None, None, -19.6, None, None,2022-01-06 01:00:00, 152.0, None, 152.4, 450.0,1
None, None, -22.93, None, None, None, None, None, None, 0.0, None, None, None, None, -22.9, -22.9, 0.0, None, None, None, -19.6, None, None,2022-01-06 02:00:00, 152.0, None, 152.2, 450.0,1
None, None, -22.55, None, None, None, None, None, None, 0.0, None, None, None, None, -22.6, -23.1, 0.0, None, None, None, -19.6, None, None,2022-01-06 03:00:00, 152.0, None, 152.1, 450.0,1
None, None, -22.81, None, None, None, None, None, None, 0.0, None, None, None, None, -22.8, -23.1, 0.0, None, None, None, -19.6, None, None,2022-01-06 04:00:00, 152.0, None, 152.0, 450.0,1
None, None, -23.49, None, None, None, None, None, None, 0.0, None, None, None, None, -23.5, -23.5, 0.0, None, None, None, -19.6, None, None,2022-01-06 05:00:00, 152.0, None, 151.8, 450.0,1
None, None, -23.65, None, None, None, None, None, None, 0.0, None, None, None, None, -23.7, -23.8, 0.0, None, None, None, -19.6, None, None,2022-01-06 06:00:00, 152.0, None, 151.8, 450.0,1
None, None, -23.46, None, None, None, None, None, None, 0.0, None, None, None, None, -23.5, -23.7, 0.1, None, None, None, -23.0, None, None,2022-01-06 07:00:00, 152.0, None, 151.7, 450.0,1
None, None, -23.43, None, None, None, None, None, None, 0.0, None, None, None, None, -23.4, -23.7, 0.0, None, None, None, -23.0, None, None,2022-01-06 08:00:00, 152.0, None, 151.6, 450.0,1
None, None, -24.76, None, None, None, None, None, None, 0.0, None, None, None, None, -24.8, -24.8, 0.0, None, None, None, -23.0, None, None,2022-01-06 09:00:00, 151.0, None, 151.4, 450.0,1
None, None, -25.07, None, None, None, None, None, None, 0.0, None, None, None, None, -25.1, -25.4, 0.0, None, None, None, -23.0, None, None,2022-01-06 10:00:00, 151.0, None, 151.4, 450.0,1
None, None, -25.09, None, None, None, None, None, None, 0.0, None, None, None, None, -25.1, -25.5, 0.0, None, None, None, -23.0, None, None,2022-01-06 11:00:00, 151.0, None, 151.2, 450.0,1
None, None, -24.97, None, None, None, None, None, None, 0.0, None, None, None, None, -25.0, -25.7, 0.0, None, None, None, -23.0, None, None,2022-01-06 12:00:00, 151.0, None, 151.0, 450.0,1
None, None, -24.32, None, None, None, None, None, None, 0.0, None, None, None, None, -24.3, -25.7, 0.0, None, None, None, -23.0, None, None,2022-01-06 13:00:00, 151.0, None, 150.9, 450.0,1
None, None, -24.01, None, None, None, None, None, None, 0.0, None, None, None, None, -24.0, -25.7, 0.0, None, None, None, -23.0, None, None,2022-01-06 14:00:00, 151.0, None, 150.8, 450.0,1
None, None, -23.17, None, None, None, None, None, None, 0.0, None, None, None, None, -23.2, -25.7, 0.0, None, None, None, -23.0, None, None,2022-01-06 15:00:00, 151.0, None, 150.9, 450.0,1
None, None, -22.93, None, None, None, None, None, None, 0.0, None, None, None, None, -22.9, -25.7, 0.0, None, None, None, -22.9, None, None,2022-01-06 16:00:00, 151.0, None, 150.6, 450.0,1
