RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
86.9, None, None, None, 6.173, 255.9, -12.0, -20.0, -12.0, None, None, None, None, 44.0, None, 44.18, None, None, -9.99, None, -9.8, 87.0, None, 53.71, None, -10.0, -0.4, -1.0,2022-01-02 01:00:00,1
85.5, None, None, None, 5.664, 253.6, -12.0, -20.0, -12.0, None, None, None, None, 44.0, None, 44.27, None, None, -10.25, None, -8.4, 86.0, None, 53.68, None, -10.3, -0.1, 0.0,2022-01-02 02:00:00,1
67.13, None, None, None, 7.792, 232.3, -9.0, -20.0, -9.0, None, None, None, None, 45.0, None, 44.86, None, None, -4.508, None, -4.4, 67.0, None, 57.85, None, -4.5, -0.2, 1.0,2022-01-02 03:00:00,1
71.76, None, None, None, 6.395, 259.6, -10.0, -20.0, -10.0, None, None, None, None, 45.0, None, 44.85, None, None, -6.472, None, -4.4, 72.0, None, 44.74, None, -6.5, -0.7, 0.0,2022-01-02 04:00:00,1
74.2, None, None, None, 6.36, 202.7, -8.0, -20.0, -8.0, None, None, None, None, 45.0, None, 44.67, None, None, -4.709, None, -4.4, 74.0, None, 59.66, None, -4.7, 0.7, 0.0,2022-01-02 05:00:00,1
77.64, None, None, None, 6.919, 202.4, -8.0, -20.0, -8.0, None, None, None, None, 45.0, None, 44.75, None, None, -4.674, None, -4.3, 78.0, None, 53.13, None, -4.7, -0.6, 0.0,2022-01-02 06:00:00,1
74.97, None, None, None, 7.123, 228.0, -8.0, -4.9, -8.0, None, None, None, None, 44.0, None, 43.96, None, None, -4.443, None, -4.1, 75.0, None, 49.04, None, -4.4, -0.5, -1.0,2022-01-02 07:00:00,1
66.96, None, None, None, 8.49, 172.5, -8.0, -4.9, -8.0, None, None, None, None, 44.0, None, 44.11, None, None, -3.72, None, -3.7, 67.0, None, 50.56, None, -3.7, 0.7, 0.0,2022-01-02 08:00:00,1
71.89, None, None, None, 8.71, 251.0, -8.0, -4.9, -8.0, None, None, None, None, 44.0, None, 43.9, None, None, -4.16, None, -3.7, 72.0, None, 45.87, None, -4.2, 0.3, 0.0,2022-01-02 09:00:00,1
77.87, None, None, None, 4.577, 211.5, -14.0, -11.3, -14.0, None, None, None, None, 44.0, None, 43.55, None, None, -11.5, None, -3.7, 78.0, None, 53.74, None, -11.5, 0.1, 0.0,2022-01-02 10:00:00,1
76.81, None, None, None, 5.077, 169.5, -14.0, -12.2, -14.0, None, None, None, None, 44.0, None, 43.86, None, None, -11.18, None, -3.7, 77.0, None, 59.88, None, -11.2, 0.1, 1.0,2022-01-02 11:00:00,1
79.95, None, None, None, 10.09, 131.2, -15.0, -12.8, -15.0, None, None, None, None, 44.0, None, 43.92, None, None, -12.72, None, -3.7, 80.0, None, 32.53, None, -12.7, 0.1, 0.0,2022-01-02 12:00:00,1
82.9, None, None, None, 11.43, 118.4, -15.0, -13.2, -15.0, None, None, None, None, 44.0, None, 43.86, None, None, -12.87, None, -3.7, 83.0, None, 24.52, None, -12.9, -0.2, 0.0,2022-01-02 13:00:00,1
81.6, None, None, None, 13.12, 106.0, -15.0, -13.2, -15.0, None, None, None, None, 44.0, None, 43.84, None, None, -12.3, None, -3.7, 82.0, None, 24.95, None, -12.3, -0.3, 0.0,2022-01-02 14:00:00,1
84.8, None, None, None, 14.1, 104.3, -15.0, -13.2, -15.0, None, None, None, None, 44.0, None, 43.86, None, None, -13.22, None, -3.7, 85.0, None, 26.2, None, -13.2, 0.1, 0.0,2022-01-02 15:00:00,1
84.8, None, None, None, 11.77, 127.4, -15.0, -13.3, -15.0, None, None, None, None, 44.0, None, 43.74, None, None, -13.15, None, -3.7, 85.0, None, 39.74, None, -13.2, -0.1, 0.0,2022-01-02 16:00:00,1
85.0, None, None, None, 11.65, 145.0, -15.0, -13.3, -15.0, None, None, None, None, 45.0, None, 44.75, None, None, -13.19, None, -3.7, 85.0, None, 41.12, None, -13.2, -0.1, 2.0,2022-01-02 17:00:00,1
84.9, None, None, None, 12.37, 148.3, -15.0, -13.5, -15.0, None, None, None, None, 44.0, None, 44.29, None, None, -13.4, None, -3.7, 85.0, None, 43.66, None, -13.4, 0.0, 0.0,2022-01-02 18:00:00,1
85.1, None, None, None, 13.65, 149.4, -15.0, -13.4, -15.0, None, None, None, None, 46.0, None, 45.94, None, None, -13.3, None, -13.3, 85.0, None, 44.48, None, -13.3, 0.1, 2.0,2022-01-02 19:00:00,1
85.2, None, None, None, 14.36, 156.8, -15.0, -13.4, -15.0, None, None, None, None, 46.0, None, 45.96, None, None, -13.14, None, -13.1, 85.0, None, 44.85, None, -13.1, 0.3, 0.0,2022-01-02 20:00:00,1
85.5, None, None, None, 12.76, 153.2, -14.0, -13.4, -14.0, None, None, None, None, 48.0, None, 47.58, None, None, -12.66, None, -12.6, 86.0, None, 46.7, None, -12.7, 0.2, 2.0,2022-01-02 21:00:00,1
86.0, None, None, None, 15.11, 135.6, -14.0, -13.4, -14.0, None, None, None, None, 51.0, None, 51.07, None, None, -12.2, None, -12.2, 86.0, None, 37.54, None, -12.2, -0.1, 4.0,2022-01-02 22:00:00,1
86.4, None, None, None, 12.39, 155.6, -13.0, -13.4, -13.0, None, None, None, None, 52.0, None, 51.59, None, None, -11.66, None, -11.7, 86.0, None, 47.31, None, -11.7, 0.2, 1.0,2022-01-02 23:00:00,1
86.8, None, None, None, 12.88, 141.6, -13.0, -13.4, -13.0, None, None, None, None, 53.0, None, 52.82, None, None, -11.33, None, -11.3, 87.0, None, 45.58, None, -11.3, 0.0, 2.0,2022-01-03 00:00:00,1
86.8, None, None, None, 12.62, 146.4, -13.0, -13.4, -13.0, None, None, None, None, 53.0, None, 52.91, None, None, -11.33, None, -11.3, 87.0, None, 41.73, None, -11.3, 0.2, 0.0,2022-01-03 01:00:00,1
87.0, None, None, None, 12.36, 148.9, -13.0, -13.4, -13.0, None, None, None, None, 53.0, None, 52.93, None, None, -11.05, None, -11.1, 87.0, None, 47.97, None, -11.1, 0.1, 0.0,2022-01-03 02:00:00,1
87.1, None, None, None, 12.14, 157.1, -12.0, -13.4, -12.0, None, None, None, None, 53.0, None, 52.6, None, None, -10.91, None, -10.9, 87.0, None, 47.88, None, -10.9, 0.0, 0.0,2022-01-03 03:00:00,1
87.3, None, None, None, 11.93, 150.2, -12.0, -13.4, -12.0, None, None, None, None, 53.0, None, 52.76, None, None, -10.77, None, -10.7, 87.0, None, 47.85, None, -10.8, 0.4, 0.0,2022-01-03 04:00:00,1
87.3, None, None, None, 10.15, 156.2, -12.0, -13.4, -12.0, None, None, None, None, 53.0, None, 52.55, None, None, -10.68, None, -10.7, 87.0, None, 48.38, None, -10.7, 0.0, 0.0,2022-01-03 05:00:00,1
87.3, None, None, None, 9.99, 140.5, -12.0, -13.4, -12.0, None, None, None, None, 52.0, None, 51.98, None, None, -10.71, None, -10.7, 87.0, None, 42.84, None, -10.7, 0.2, -1.0,2022-01-03 06:00:00,1
87.4, None, None, None, 11.11, 149.5, -12.0, -10.7, -12.0, None, None, None, None, 52.0, None, 51.99, None, None, -10.56, None, -10.6, 87.0, None, 43.36, None, -10.6, -0.1, 0.0,2022-01-03 07:00:00,1
87.6, None, None, None, 12.18, 133.8, -12.0, -10.7, -12.0, None, None, None, None, 52.0, None, 51.73, None, None, -10.32, None, -10.2, 88.0, None, 38.54, None, -10.3, -0.1, 0.0,2022-01-03 08:00:00,1
88.1, None, None, None, 11.76, 128.1, -11.0, -10.7, -11.0, None, None, None, None, 52.0, None, 51.63, None, None, -9.85, None, -9.9, 88.0, None, 33.96, None, -9.9, 0.2, 0.0,2022-01-03 09:00:00,1
88.3, None, None, None, 7.874, 143.7, -11.0, -10.7, -11.0, None, None, None, None, 52.0, None, 51.65, None, None, -9.51, None, -9.5, 88.0, None, 45.62, None, -9.5, 0.1, 0.0,2022-01-03 10:00:00,1
88.4, None, None, None, 7.614, 155.3, -11.0, -10.7, -11.0, None, None, None, None, 51.0, None, 51.45, None, None, -9.25, None, -9.2, 88.0, None, 43.56, None, -9.3, 0.0, 0.0,2022-01-03 11:00:00,1
88.6, None, None, None, 7.021, 165.6, -10.0, -10.7, -10.0, None, None, None, None, 51.0, None, 51.44, None, None, -8.85, None, -8.8, 89.0, None, 42.87, None, -8.9, 0.0, 0.0,2022-01-03 12:00:00,1
89.9, None, None, None, 5.281, 168.2, -9.0, -10.7, -9.0, None, None, None, None, 51.0, None, 51.47, None, None, -7.376, None, -7.2, 90.0, None, 46.47, None, -7.4, -0.1, 0.0,2022-01-03 13:00:00,1
89.3, None, None, None, 6.404, 163.9, -9.0, -10.7, -9.0, None, None, None, None, 51.0, None, 51.22, None, None, -8.07, None, -6.3, 89.0, None, 48.32, None, -8.1, 0.3, 0.0,2022-01-03 14:00:00,1
89.6, None, None, None, 5.291, 190.3, -9.0, -10.7, -9.0, None, None, None, None, 51.0, None, 51.02, None, None, -7.562, None, -6.3, 90.0, None, 54.3, None, -7.6, 0.0, 0.0,2022-01-03 15:00:00,1
88.2, None, None, None, 5.204, 227.0, -11.0, -10.7, -11.0, None, None, None, None, 51.0, None, 50.78, None, None, -9.45, None, -6.3, 88.0, None, 45.85, None, -9.5, 0.2, 0.0,2022-01-03 16:00:00,1
88.4, None, None, None, 7.828, 250.7, -10.0, -10.7, -10.0, None, None, None, None, 51.0, None, 50.58, None, None, -8.82, None, -6.3, 88.0, None, 52.06, None, -8.8, -0.2, 0.0,2022-01-03 17:00:00,1
87.6, None, None, None, 13.27, 229.4, -10.0, -10.7, -10.0, None, None, None, None, 51.0, None, 50.51, None, None, -8.99, None, -6.3, 88.0, None, 21.88, None, -9.0, 0.2, 0.0,2022-01-03 18:00:00,1
87.0, None, None, None, 8.28, 239.8, -11.0, -9.2, -11.0, None, None, None, None, 50.0, None, 50.1, None, None, -9.17, None, -8.9, 87.0, None, 31.7, None, -9.2, 0.1, 0.0,2022-01-03 19:00:00,1
87.0, None, None, None, 6.778, 243.6, -11.0, -9.4, -11.0, None, None, None, None, 50.0, None, 49.99, None, None, -9.44, None, -8.9, 87.0, None, 36.21, None, -9.4, 0.0, 0.0,2022-01-03 20:00:00,1
84.4, None, None, None, 9.5, 245.1, -12.0, -10.4, -12.0, None, None, None, None, 50.0, None, 49.94, None, None, -10.3, None, -8.9, 84.0, None, 30.64, None, -10.3, -0.1, 0.0,2022-01-03 21:00:00,1
80.2, None, None, None, 10.64, 235.6, -13.0, -11.1, -13.0, None, None, None, None, 50.0, None, 49.76, None, None, -10.98, None, -8.9, 80.0, None, 37.69, None, -11.0, 0.1, 0.0,2022-01-03 22:00:00,1
79.23, None, None, None, 7.199, 249.2, -14.0, -11.2, -14.0, None, None, None, None, 50.0, None, 49.62, None, None, -11.16, None, -8.9, 79.0, None, 37.44, None, -11.2, 0.0, 0.0,2022-01-03 23:00:00,1
77.68, None, None, None, 5.901, 257.2, -14.0, -11.6, -14.0, None, None, None, None, 50.0, None, 49.5, None, None, -11.1, None, -8.9, 78.0, None, 26.13, None, -11.1, -0.1, 0.0,2022-01-04 00:00:00,1
79.4, None, None, None, 5.624, 256.3, -14.0, -11.6, -14.0, None, None, None, None, 49.0, None, 49.31, None, None, -11.49, None, -8.9, 79.0, None, 30.86, None, -11.5, 0.0, 0.0,2022-01-04 01:00:00,1
78.52, None, None, None, 6.661, 259.2, -14.0, -13.0, -14.0, None, None, None, None, 49.0, None, 49.28, None, None, -11.62, None, -8.9, 79.0, None, 20.48, None, -11.6, -0.1, 0.0,2022-01-04 02:00:00,1
76.08, None, None, None, 11.65, 253.1, -14.0, -13.0, -14.0, None, None, None, None, 49.0, None, 49.42, None, None, -10.59, None, -8.9, 76.0, None, 16.49, None, -10.6, -0.1, 0.0,2022-01-04 03:00:00,1
76.45, None, None, None, 12.16, 252.9, -14.0, -13.0, -14.0, None, None, None, None, 49.0, None, 49.03, None, None, -10.59, None, -8.9, 76.0, None, 17.53, None, -10.6, 0.0, 0.0,2022-01-04 04:00:00,1
73.53, None, None, None, 10.48, 250.5, -13.0, -13.0, -13.0, None, None, None, None, 49.0, None, 48.96, None, None, -10.0, None, -8.9, 74.0, None, 23.66, None, -10.0, -0.1, 0.0,2022-01-04 05:00:00,1
73.48, None, None, None, 9.23, 239.0, -13.0, -13.0, -13.0, None, None, None, None, 49.0, None, 48.79, None, None, -9.95, None, -8.9, 73.0, None, 19.62, None, -10.0, 0.1, 0.0,2022-01-04 06:00:00,1
73.16, None, None, None, 7.304, 263.4, -13.0, -10.4, -13.0, None, None, None, None, 49.0, None, 48.67, None, None, -9.56, None, -9.5, 73.0, None, 21.23, None, -9.6, 0.0, 0.0,2022-01-04 07:00:00,1
80.5, None, None, None, 1.095, 111.7, -13.0, -10.7, -13.0, None, None, None, None, 49.0, None, 48.58, None, None, -10.44, None, -9.5, 81.0, None, 76.01, None, -10.4, 0.0, 0.0,2022-01-04 08:00:00,1
73.99, None, None, None, 1.445, 105.1, -13.0, -10.7, -13.0, None, None, None, None, 49.0, None, 48.66, None, None, -10.04, None, -9.5, 74.0, None, 48.81, None, -10.0, 0.0, 0.0,2022-01-04 09:00:00,1
74.05, None, None, None, 3.893, 142.6, -13.0, -10.7, -13.0, None, None, None, None, 49.0, None, 48.56, None, None, -9.47, None, -9.3, 74.0, None, 41.96, None, -9.5, 0.0, 0.0,2022-01-04 10:00:00,1
77.59, None, None, None, 3.625, 196.9, -12.0, -10.7, -12.0, None, None, None, None, 49.0, None, 48.56, None, None, -8.79, None, -8.9, 78.0, None, 61.78, None, -8.8, 0.0, 0.0,2022-01-04 11:00:00,1
72.78, None, None, None, 9.13, 229.3, -11.0, -10.7, -11.0, None, None, None, None, 49.0, None, 48.92, None, None, -7.365, None, -7.1, 73.0, None, 42.14, None, -7.4, -0.2, 1.0,2022-01-04 12:00:00,1
60.52, None, None, None, 10.38, 244.6, -13.0, -10.7, -13.0, None, None, None, None, 49.0, None, 48.73, None, None, -7.011, None, -6.8, 61.0, None, 34.34, None, -7.0, -0.1, 0.0,2022-01-04 13:00:00,1
None, None, None, None, None, None, -13.0, -10.7, None, None, None, None, None, 49.0, None, None, None, None, None, None, -6.6, 61.0, None, None, None, -7.3, -0.2, 0.0,2022-01-04 14:00:00,1
62.22, None, None, None, 10.31, 257.2, -14.0, -10.7, -14.0, None, None, None, None, 49.0, None, 48.55, None, None, -8.46, None, -6.6, 62.0, None, 23.91, None, -8.5, 0.3, 0.0,2022-01-04 15:00:00,1
78.53, None, None, None, 7.597, 265.5, -13.0, -10.7, -13.0, None, None, None, None, 49.0, None, 48.55, None, None, -10.62, None, -6.6, 79.0, None, 15.86, None, -10.6, 0.1, 0.0,2022-01-04 16:00:00,1
72.37, None, None, None, 9.64, 266.9, -14.0, -10.7, -14.0, None, None, None, None, 48.0, None, 48.38, None, None, -10.11, None, -6.6, 72.0, None, 13.0, None, -10.1, 0.0, 0.0,2022-01-04 17:00:00,1
73.57, None, None, None, 7.426, 252.6, -14.0, -10.7, -14.0, None, None, None, None, 49.0, None, 48.91, None, None, -10.3, None, -6.6, 74.0, None, 18.73, None, -10.3, 0.0, 1.0,2022-01-04 18:00:00,1
75.35, None, None, None, 0.292, 344.4, -14.0, -11.0, -14.0, None, None, None, None, 49.0, None, 49.42, None, None, -10.63, None, -10.2, 75.0, None, 56.01, None, -10.6, 0.0, 1.0,2022-01-04 19:00:00,1
80.3, None, None, None, 0.677, 103.2, -13.0, -11.0, -13.0, None, None, None, None, 48.0, None, 48.39, None, None, -10.97, None, -9.9, 80.0, None, 58.99, None, -11.0, 0.0, -1.0,2022-01-04 20:00:00,1
84.5, None, None, None, 2.009, 109.5, -13.0, -11.1, -13.0, None, None, None, None, 48.0, None, 48.32, None, None, -11.05, None, -9.9, 85.0, None, 47.59, None, -11.1, 0.2, 0.0,2022-01-04 21:00:00,1
86.1, None, None, None, 1.226, 128.0, -13.0, -11.3, -13.0, None, None, None, None, 48.0, None, 48.04, None, None, -11.1, None, -9.9, 86.0, None, 74.48, None, -11.1, 0.6, 0.0,2022-01-04 22:00:00,1
85.7, None, None, None, 0.557, 107.6, -13.0, -11.3, -13.0, None, None, None, None, 50.0, None, 49.63, None, None, -11.18, None, -9.9, 86.0, None, 62.24, None, -11.2, 0.5, 2.0,2022-01-04 23:00:00,1
85.0, None, None, None, 0.202, 169.3, -13.0, -11.4, -13.0, None, None, None, None, 51.0, None, 50.66, None, None, -11.27, None, -9.9, 85.0, None, 67.45, None, -11.3, 0.8, 2.0,2022-01-05 00:00:00,1
84.2, None, None, None, 0.104, 354.1, -13.0, -11.4, -13.0, None, None, None, None, 51.0, None, 50.6, None, None, -11.25, None, -9.9, 84.0, None, 27.25, None, -11.3, 0.2, 0.0,2022-01-05 01:00:00,1
84.6, None, None, None, 0.396, 1.574, -13.0, -11.4, -13.0, None, None, None, None, 51.0, None, 50.79, None, None, -11.25, None, -9.9, 85.0, None, 14.56, None, -11.3, 0.4, 0.0,2022-01-05 02:00:00,1
84.5, None, None, None, 1.204, 4.536, -13.0, -11.6, -13.0, None, None, None, None, 51.0, None, 50.61, None, None, -11.52, None, -9.9, 85.0, None, 29.1, None, -11.5, 0.0, 0.0,2022-01-05 03:00:00,1
81.9, None, None, None, 4.369, 313.5, -15.0, -13.1, -15.0, None, None, None, None, 50.0, None, 50.14, None, None, -13.1, None, -9.9, 82.0, None, 32.54, None, -13.1, 0.1, 0.0,2022-01-05 04:00:00,1
82.4, None, None, None, 4.879, 309.7, -16.0, -13.5, -16.0, None, None, None, None, 50.0, None, 49.85, None, None, -13.41, None, -9.9, 82.0, None, 36.54, None, -13.4, 0.0, 0.0,2022-01-05 05:00:00,1
80.4, None, None, None, 5.426, 300.6, -17.0, -14.5, -17.0, None, None, None, None, 50.0, None, 49.79, None, None, -14.44, None, -9.9, 80.0, None, 32.62, None, -14.4, 0.0, 0.0,2022-01-05 06:00:00,1
81.2, None, None, None, 3.348, 344.2, -17.0, -15.2, -17.0, None, None, None, None, 50.0, None, 49.8, None, None, -15.2, None, -14.4, 81.0, None, 45.39, None, -15.2, 0.1, 0.0,2022-01-05 07:00:00,1
80.7, None, None, None, 3.291, 353.8, -17.0, -15.4, -17.0, None, None, None, None, 50.0, None, 49.75, None, None, -15.15, None, -14.4, 81.0, None, 48.74, None, -15.2, 0.4, 0.0,2022-01-05 08:00:00,1
79.13, None, None, None, 3.754, 14.69, -17.0, -15.4, -17.0, None, None, None, None, 50.0, None, 49.78, None, None, -14.73, None, -14.4, 79.0, None, 35.7, None, -14.7, -0.2, 0.0,2022-01-05 09:00:00,1
78.07, None, None, None, 3.207, 346.6, -16.0, -15.4, -16.0, None, None, None, None, 50.0, None, 49.82, None, None, -13.74, None, -13.7, 78.0, None, 42.31, None, -13.7, -0.1, 0.0,2022-01-05 10:00:00,1
74.95, None, None, None, 3.879, 2.393, -16.0, -15.4, -16.0, None, None, None, None, 50.0, None, 49.85, None, None, -13.2, None, -13.1, 75.0, None, 43.44, None, -13.2, -0.1, 0.0,2022-01-05 11:00:00,1
74.73, None, None, None, 3.787, 297.1, -15.0, -15.4, -15.0, None, None, None, None, 50.0, None, 50.07, None, None, -11.8, None, -11.8, 75.0, None, 31.14, None, -11.8, -0.1, 0.0,2022-01-05 12:00:00,1
73.49, None, None, None, 3.074, 291.7, -14.0, -15.4, -14.0, None, None, None, None, 50.0, None, 49.83, None, None, -10.91, None, -11.0, 73.0, None, 32.92, None, -10.9, -0.1, 0.0,2022-01-05 13:00:00,1
73.96, None, None, None, 1.144, 337.6, -14.0, -15.4, -14.0, None, None, None, None, 50.0, None, 49.92, None, None, -10.67, None, -10.7, 74.0, None, 45.05, None, -10.7, 0.0, 0.0,2022-01-05 14:00:00,1
79.9, None, None, None, 0.636, 346.4, -14.0, -15.4, -14.0, None, None, None, None, 50.0, None, 49.78, None, None, -11.92, None, -10.7, 80.0, None, 55.51, None, -11.9, 0.1, 0.0,2022-01-05 15:00:00,1
80.9, None, None, None, 0.055, 42.85, -14.0, -15.4, -14.0, None, None, None, None, 50.0, None, 49.83, None, None, -11.38, None, -10.7, 81.0, None, 53.24, None, -11.4, 0.0, 0.0,2022-01-05 16:00:00,1
81.2, None, None, None, 0.089, 291.0, -14.0, -15.4, -14.0, None, None, None, None, 50.0, None, 49.71, None, None, -11.71, None, -10.7, 81.0, None, 57.67, None, -11.7, 0.0, 0.0,2022-01-05 17:00:00,1
