CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -9.04, 94.7, None, None, None, None, 57.11, -1.0, 0.0, 222.1, -10.0, None, -9.0, -9.1, None, None, None, -8.6, None, None, 95.0, None,2022-01-03 19:00:00, 232.0, None, 231.6,1
None, -9.54, 94.0, None, None, None, None, 64.35, -1.0, 0.0, 253.6, -10.0, None, -9.5, -9.6, None, None, None, -8.6, None, None, 94.0, None,2022-01-03 20:00:00, 230.0, None, 230.4,1
None, -10.11, 93.3, None, None, None, None, 65.6, -1.0, 0.0, 254.7, -11.0, None, -10.1, -10.1, None, None, None, -8.6, None, None, 93.0, None,2022-01-03 21:00:00, 229.0, None, 229.1,1
None, -10.48, 92.8, None, None, None, None, 54.66, -1.0, 0.0, 204.9, -11.0, None, -10.5, -10.5, None, None, None, -8.6, None, None, 93.0, None,2022-01-03 22:00:00, 228.0, None, 228.4,1
None, -10.72, 92.5, None, None, None, None, 62.52, -1.0, 0.0, 261.3, -12.0, None, -10.7, -10.8, None, None, None, -8.6, None, None, 93.0, None,2022-01-03 23:00:00, 228.0, None, 227.6,1
None, -11.03, 92.0, None, None, None, None, 54.05, -1.0, 0.0, 277.0, -12.0, None, -11.0, -11.1, None, None, None, -8.6, None, None, 92.0, None,2022-01-04 00:00:00, 227.0, None, 226.6,1
None, -11.33, 91.7, None, None, None, None, 51.05, -1.0, 0.0, 271.1, -12.0, None, -11.3, -11.3, None, None, None, -8.6, None, None, 92.0, None,2022-01-04 01:00:00, 226.0, None, 225.7,1
None, -11.86, 90.9, None, None, None, None, 59.03, -1.0, 0.0, 257.6, -13.0, None, -11.9, -12.0, None, None, None, -8.6, None, None, 91.0, None,2022-01-04 02:00:00, 225.0, None, 225.1,1
None, -12.05, 90.9, None, None, None, None, 57.28, 0.0, 0.0, 278.1, -13.0, None, -12.1, -12.1, None, None, None, -8.6, None, None, 91.0, None,2022-01-04 03:00:00, 225.0, None, 224.8,1
None, -12.28, 90.6, None, None, None, None, 52.24, -1.0, 0.0, 262.2, -13.0, None, -12.3, -12.3, None, None, None, -8.6, None, None, 91.0, None,2022-01-04 04:00:00, 224.0, None, 224.0,1
None, -12.49, 90.4, None, None, None, None, 57.71, -1.0, 0.0, 249.5, -13.0, None, -12.5, -12.5, None, None, None, -8.6, None, None, 90.0, None,2022-01-04 05:00:00, 223.0, None, 223.4,1
None, -12.44, 90.3, None, None, None, None, 42.66, -1.0, 0.0, 209.0, -14.0, None, -12.4, -12.6, None, None, None, -8.6, None, None, 90.0, None,2022-01-04 06:00:00, 223.0, None, 222.7,1
None, -12.88, 89.8, None, None, None, None, 56.07, -1.0, 0.0, 175.0, -14.0, None, -12.9, -13.0, None, None, None, -12.5, None, None, 90.0, None,2022-01-04 07:00:00, 222.0, None, 221.7,1
None, -14.07, 88.4, None, None, None, None, 27.51, 0.0, 0.0, 149.9, -15.0, None, -14.1, -14.2, None, None, None, -12.5, None, None, 88.0, None,2022-01-04 08:00:00, 222.0, None, 221.7,1
None, -13.0, 89.9, None, None, None, None, 31.38, -1.0, 0.0, 139.3, -14.0, None, -13.0, -14.2, None, None, None, -12.5, None, None, 90.0, None,2022-01-04 09:00:00, 221.0, None, 220.9,1
None, -11.25, 92.2, None, None, None, None, 19.36, -1.0, 0.0, 110.5, -12.0, None, -11.3, -14.2, None, None, None, -11.3, None, None, 92.0, None,2022-01-04 10:00:00, 220.0, None, 219.6,1
None, -9.31, 95.2, None, None, None, None, 29.39, -1.0, 0.0, 118.0, -10.0, None, -9.3, -14.2, None, None, None, -9.3, None, None, 95.0, None,2022-01-04 11:00:00, 219.0, None, 218.6,1
None, -8.39, 96.5, None, None, None, None, 26.87, -1.0, 0.0, 131.8, -9.0, None, -8.4, -14.2, None, None, None, -7.9, None, None, 97.0, None,2022-01-04 12:00:00, 218.0, None, 218.0,1
None, -9.1, 95.2, None, None, None, None, 22.66, 3.0, 0.0, 130.5, -9.0, None, -9.1, -14.2, None, None, None, -7.9, None, None, 95.0, None,2022-01-04 13:00:00, 220.0, None, 220.3,1
None, -8.44, 96.3, None, None, None, None, 28.6, 0.0, 0.0, 132.4, None, None, None, None, None, None, None, None, None, None, None, None,2022-01-04 14:00:00, 220.0, None, 220.2,1
None, -9.72, 94.0, None, None, None, None, 35.95, 1.0, 0.0, 152.5, -10.0, None, -9.7, -14.2, None, None, None, -7.9, None, None, 94.0, None,2022-01-04 15:00:00, 221.0, None, 221.2,1
None, -10.9, 92.5, None, None, None, None, 39.57, 3.0, 0.0, 170.1, -12.0, None, -10.9, -14.2, None, None, None, -7.9, None, None, 93.0, None,2022-01-04 16:00:00, 223.0, None, 223.4,1
None, -11.73, 91.4, None, None, None, None, 38.35, -1.0, 0.0, 172.9, -13.0, None, -11.7, -14.2, None, None, None, -7.9, None, None, 91.0, None,2022-01-04 17:00:00, 222.0, None, 222.3,1
None, -11.97, 91.0, None, None, None, None, 48.07, -1.0, 0.0, 195.9, -13.0, None, -12.0, -14.2, None, None, None, -7.9, None, None, 91.0, None,2022-01-04 18:00:00, 222.0, None, 221.5,1
None, -13.19, 89.5, None, None, None, None, 42.13, 0.0, 0.0, 164.7, -14.0, None, -13.2, -13.1, None, None, None, -11.9, None, None, 90.0, None,2022-01-04 19:00:00, 221.0, None, 221.1,1
None, -12.99, 89.8, None, None, None, None, 19.89, -1.0, 0.0, 126.5, -14.0, None, -13.0, -13.3, None, None, None, -11.9, None, None, 90.0, None,2022-01-04 20:00:00, 220.0, None, 220.2,1
None, -12.93, 89.9, None, None, None, None, 29.44, 0.0, 0.0, 123.2, -14.0, None, -12.9, -13.3, None, None, None, -11.9, None, None, 90.0, None,2022-01-04 21:00:00, 220.0, None, 219.8,1
None, -12.83, 90.0, None, None, None, None, 29.87, -1.0, 0.0, 118.3, -14.0, None, -12.8, -13.3, None, None, None, -11.9, None, None, 90.0, None,2022-01-04 22:00:00, 219.0, None, 218.9,1
None, -12.95, 89.8, None, None, None, None, 40.46, 0.0, 0.0, 145.9, -14.0, None, -13.0, -13.3, None, None, None, -11.9, None, None, 90.0, None,2022-01-04 23:00:00, 219.0, None, 218.8,1
None, -13.23, 89.4, None, None, None, None, 19.51, -1.0, 0.0, 118.2, -14.0, None, -13.2, -13.3, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 00:00:00, 218.0, None, 218.0,1
None, -13.38, 89.2, None, None, None, None, 22.31, 2.0, 0.0, 70.39, -15.0, None, -13.4, -13.5, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 01:00:00, 220.0, None, 219.6,1
None, -14.01, 88.6, None, None, None, None, 10.71, 0.0, 0.0, 53.49, -15.0, None, -14.0, -14.1, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 02:00:00, 220.0, None, 219.5,1
None, -13.88, 88.7, None, None, None, None, 27.03, 0.0, 0.0, 53.86, -15.0, None, -13.9, -14.1, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 03:00:00, 219.0, None, 219.1,1
None, -13.81, 88.7, None, None, None, None, 45.07, -1.0, 0.0, 62.04, -15.0, None, -13.8, -14.1, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 04:00:00, 219.0, None, 218.6,1
None, -13.64, 89.0, None, None, None, None, 64.57, 1.0, 0.0, 213.7, -15.0, None, -13.6, -14.1, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 05:00:00, 219.0, None, 219.3,1
None, -13.58, 89.0, None, None, None, None, 0.059, -1.0, 0.0, 236.9, -15.0, None, -13.6, -14.1, None, None, None, -11.9, None, None, 89.0, None,2022-01-05 06:00:00, 219.0, None, 218.7,1
None, -13.67, 88.9, None, None, None, None, 0.0, -1.0, 0.0, 236.9, -15.0, None, -13.7, -13.7, None, None, None, -13.4, None, None, 89.0, None,2022-01-05 07:00:00, 218.0, None, 218.1,1
None, -13.66, 89.0, None, None, None, None, 0.071, 0.0, 0.0, 236.9, -15.0, None, -13.7, -13.9, None, None, None, -13.4, None, None, 89.0, None,2022-01-05 08:00:00, 218.0, None, 217.7,1
None, -12.98, 89.9, None, None, None, None, 0.0, -1.0, 0.0, 236.9, -14.0, None, -13.0, -13.9, None, None, None, -13.0, None, None, 90.0, None,2022-01-05 09:00:00, 217.0, None, 217.1,1
None, -12.14, 90.6, None, None, None, None, 0.034, -1.0, 0.0, 236.9, -13.0, None, -12.1, -13.9, None, None, None, -12.1, None, None, 91.0, None,2022-01-05 10:00:00, 216.0, None, 216.2,1
None, -9.77, 94.1, None, None, None, None, 0.0, -1.0, 0.0, 236.9, -10.0, None, -9.8, -13.9, None, None, None, -9.9, None, None, 94.0, None,2022-01-05 11:00:00, 215.0, None, 215.3,1
None, -8.71, 95.0, None, None, None, None, 0.059, -1.0, 0.0, 236.9, -9.0, None, -8.7, -13.9, None, None, None, -8.3, None, None, 95.0, None,2022-01-05 12:00:00, 214.0, None, 214.3,1
None, -8.56, 93.5, None, None, None, None, 0.0, 0.0, 0.0, 236.8, -9.0, None, -8.6, -13.9, None, None, None, -7.5, None, None, 94.0, None,2022-01-05 13:00:00, 214.0, None, 214.0,1
None, -10.75, 90.1, None, None, None, None, 51.92, -3.0, 0.0, 310.3, -12.0, None, -10.8, -13.9, None, None, None, -7.5, None, None, 90.0, None,2022-01-05 14:00:00, 211.0, None, 211.2,1
None, -8.15, 96.4, None, None, None, None, 48.43, 0.0, 0.0, 55.06, -9.0, None, -8.2, -13.9, None, None, None, -7.5, None, None, 96.0, None,2022-01-05 15:00:00, 211.0, None, 211.0,1
None, -10.48, 92.7, None, None, None, None, 24.44, 0.0, 0.0, 53.84, -11.0, None, -10.5, -13.9, None, None, None, -7.5, None, None, 93.0, None,2022-01-05 16:00:00, 211.0, None, 211.1,1
None, -12.48, 90.0, None, None, None, None, 19.44, 1.0, 0.0, 65.17, -14.0, None, -12.5, -13.9, None, None, None, -7.5, None, None, 90.0, None,2022-01-05 17:00:00, 211.0, None, 211.4,1
None, -13.67, 88.9, None, None, None, None, 17.68, 0.0, 0.0, 63.31, -15.0, None, -13.7, -13.9, None, None, None, -7.5, None, None, 89.0, None,2022-01-05 18:00:00, 212.0, None, 211.6,1
None, -14.38, 88.2, None, None, None, None, 9.38, 1.0, 0.0, 79.9, -16.0, None, -14.4, -14.5, None, None, None, -13.5, None, None, 88.0, None,2022-01-05 19:00:00, 212.0, None, 212.0,1
None, -14.79, 87.9, None, None, None, None, 12.02, 0.0, 0.0, 80.4, -16.0, None, -14.8, -14.8, None, None, None, -13.5, None, None, 88.0, None,2022-01-05 20:00:00, 212.0, None, 211.7,1
None, -15.1, 87.6, None, None, None, None, 8.74, 1.0, 0.0, 81.3, -17.0, None, -15.1, -15.1, None, None, None, -13.5, None, None, 88.0, None,2022-01-05 21:00:00, 212.0, None, 212.1,1
None, -14.83, 87.8, None, None, None, None, 8.99, 0.0, 0.0, 84.7, -16.0, None, -14.8, -15.1, None, None, None, -13.5, None, None, 88.0, None,2022-01-05 22:00:00, 212.0, None, 212.0,1
None, -14.74, 87.9, None, None, None, None, 11.54, 1.0, 0.0, 101.1, -16.0, None, -14.7, -15.1, None, None, None, -13.5, None, None, 88.0, None,2022-01-05 23:00:00, 212.0, None, 212.3,1
None, -14.57, 88.2, None, None, None, None, 11.61, 1.0, 0.0, 107.5, -16.0, None, -14.6, -15.1, None, None, None, -13.5, None, None, 88.0, None,2022-01-06 00:00:00, 213.0, None, 212.8,1
None, -14.21, 88.5, None, None, None, None, 14.19, 1.0, 0.0, 103.0, -16.0, None, -14.2, -15.1, None, None, None, -13.5, None, None, 89.0, None,2022-01-06 01:00:00, 213.0, None, 212.7,1
None, -14.02, 88.7, None, None, None, None, 13.82, -1.0, 0.0, 100.7, -15.0, None, -14.0, -15.1, None, None, None, -13.5, None, None, 89.0, None,2022-01-06 02:00:00, 212.0, None, 212.1,1
None, -13.76, 89.0, None, None, None, None, 16.14, 1.0, 0.0, 90.5, -15.0, None, -13.8, -15.1, None, None, None, -13.5, None, None, 89.0, None,2022-01-06 03:00:00, 212.0, None, 212.4,1
