pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -15.8, 81.1, -13.6, None, 13.38, 2.161, 148.5, -18.0, None, -15.8, -17.3, 1018.2, 0.0, -18.0, 965.0, None, 0.0, 81.0,2022-01-01 00:00:00, None, 965.0,1
None, -15.32, 77.79, -13.6, None, 10.88, 4.092, 162.8, -18.0, None, -15.3, -17.3, 1017.0, 0.0, -18.0, 964.0, None, 0.0, 78.0,2022-01-01 01:00:00, None, 964.0,1
None, -15.78, 75.47, -13.6, None, 9.92, 5.087, 162.3, -19.0, None, -15.8, -17.3, 1018.1, 0.0, -19.0, 965.0, None, 0.0, 75.0,2022-01-01 02:00:00, None, 965.0,1
None, -15.52, 77.47, -13.6, None, 14.6, 3.655, 156.7, -18.0, None, -15.5, -17.3, 1018.1, 0.0, -18.0, 965.0, None, 0.0, 77.0,2022-01-01 03:00:00, None, 965.0,1
None, -14.82, 79.95, -13.6, None, 17.94, 1.538, 151.4, -17.0, None, -14.8, -17.3, 1018.1, 0.0, -17.0, 965.0, None, 0.0, 80.0,2022-01-01 04:00:00, None, 965.0,1
None, -14.38, 81.6, -13.6, None, 24.01, 1.209, 152.3, -16.0, None, -14.4, -17.3, 1017.0, 0.0, -16.0, 964.0, None, 0.0, 82.0,2022-01-01 05:00:00, None, 964.0,1
None, -13.86, 79.74, -13.6, None, 26.24, 1.288, 160.9, -16.0, None, -13.9, -17.3, 1017.0, 0.0, -16.0, 964.0, None, 0.0, 80.0,2022-01-01 06:00:00, None, 964.0,1
None, -13.85, 79.1, -13.7, None, 45.96, 1.202, 153.3, -16.0, None, -13.9, -14.0, 1017.1, 0.0, -16.0, 964.0, None, 0.0, 79.0,2022-01-01 07:00:00, None, 964.0,1
None, -13.91, 78.77, -13.6, None, 46.01, 2.244, 202.1, -17.0, None, -13.9, -14.0, 1017.2, 0.0, -17.0, 964.0, None, 0.0, 79.0,2022-01-01 08:00:00, None, 964.0,1
None, -13.06, 77.64, -13.0, None, 60.03, 0.756, 176.4, -16.0, None, -13.1, -14.0, 1017.2, 0.0, -16.0, 964.0, None, 0.0, 78.0,2022-01-01 09:00:00, None, 964.0,1
None, -12.54, 76.91, -12.5, None, 48.58, 1.019, 189.5, -15.0, None, -12.5, -14.0, 1017.2, 0.0, -15.0, 964.0, None, 0.0, 77.0,2022-01-01 10:00:00, None, 964.0,1
None, -11.83, 73.68, -11.9, None, 49.15, 2.042, 227.3, -15.0, None, -11.8, -14.0, 1018.1, 0.0, -15.0, 965.0, None, 0.0, 74.0,2022-01-01 11:00:00, None, 965.0,1
None, -10.94, 61.06, -10.9, None, 60.98, 1.598, 174.9, -16.0, None, -10.9, -14.0, 1017.0, 0.0, -16.0, 964.0, None, 0.0, 61.0,2022-01-01 12:00:00, None, 964.0,1
None, -10.93, 69.42, -10.8, None, 47.98, 3.305, 194.3, -15.0, None, -10.9, -14.0, 1016.9, 0.0, -15.0, 964.0, None, 0.0, 69.0,2022-01-01 13:00:00, None, 964.0,1
None, -10.43, 70.79, -10.5, None, 55.28, 0.942, 226.1, -14.0, None, -10.4, -14.0, 1015.9, 0.0, -14.0, 963.0, None, 0.0, 71.0,2022-01-01 14:00:00, None, 963.0,1
None, -10.41, 64.99, -10.1, None, 36.29, 3.36, 171.6, -15.0, None, -10.4, -14.0, 1015.9, 0.0, -15.0, 963.0, None, 0.0, 65.0,2022-01-01 15:00:00, None, 963.0,1
None, -10.16, 62.81, -10.1, None, 31.8, 4.827, 174.9, -15.0, None, -10.2, -14.0, 1015.8, 0.0, -15.0, 963.0, None, 0.0, 63.0,2022-01-01 16:00:00, None, 963.0,1
None, -9.99, 63.29, -9.7, None, 20.7, 6.712, 167.8, -15.0, None, -10.0, -14.0, 1015.8, 0.0, -15.0, 963.0, None, 0.0, 63.0,2022-01-01 17:00:00, None, 963.0,1
None, -9.96, 66.68, -9.7, None, 23.33, 4.928, 162.8, -14.0, None, -10.0, -14.0, 1014.7, 0.0, -14.0, 962.0, None, 0.0, 67.0,2022-01-01 18:00:00, None, 962.0,1
None, -9.61, 60.27, -9.4, None, 34.02, 6.247, 180.3, -15.0, None, -9.6, -10.0, 1013.6, 0.0, -15.0, 961.0, None, 0.0, 60.0,2022-01-01 19:00:00, None, 961.0,1
None, -9.43, 62.39, -9.1, None, 27.22, 7.28, 175.8, -14.0, None, -9.4, -10.0, 1013.6, 0.0, -14.0, 961.0, None, 0.0, 62.0,2022-01-01 20:00:00, None, 961.0,1
None, -9.1, 63.06, -9.1, None, 26.21, 5.771, 179.6, -14.0, None, -9.1, -10.0, 1012.5, 0.0, -14.0, 960.0, None, 0.0, 63.0,2022-01-01 21:00:00, None, 960.0,1
None, -9.23, 66.1, -8.9, None, 28.5, 8.28, 181.6, -14.0, None, -9.2, -10.0, 1012.4, 0.0, -14.0, 960.0, None, 0.0, 66.0,2022-01-01 22:00:00, None, 960.0,1
None, -9.25, 63.68, -8.9, None, 18.45, 5.138, 166.8, -14.0, None, -9.3, -10.0, 1012.4, 0.0, -14.0, 960.0, None, 0.0, 64.0,2022-01-01 23:00:00, None, 960.0,1
None, -9.55, 61.66, -8.9, None, 24.54, 8.22, 181.6, -15.0, None, -9.6, -10.0, 1011.3, 0.0, -15.0, 959.0, None, 0.0, 62.0,2022-01-02 00:00:00, None, 959.0,1
None, -10.69, 71.55, -8.9, None, 16.8, 7.922, 168.0, -14.0, None, -10.7, -11.0, 1011.4, 0.0, -14.0, 959.0, None, 0.0, 72.0,2022-01-02 01:00:00, None, 959.0,1
None, -9.21, 60.43, -8.9, None, 16.55, 7.549, 170.8, -15.0, None, -9.2, -11.1, 1011.2, 0.0, -15.0, 959.0, None, 0.0, 60.0,2022-01-02 02:00:00, None, 959.0,1
None, -8.98, 64.41, -8.6, None, 45.69, 5.132, 185.3, -14.0, None, -9.0, -11.1, 1011.2, 0.0, -14.0, 959.0, None, 0.0, 64.0,2022-01-02 03:00:00, None, 959.0,1
None, -8.73, 60.55, -8.3, None, 30.51, 4.757, 158.9, -15.0, None, -8.7, -11.1, 1011.2, 0.0, -15.0, 959.0, None, 0.0, 61.0,2022-01-02 04:00:00, None, 959.0,1
None, -8.82, 65.05, -8.3, None, 56.64, 3.235, 149.2, -14.0, None, -8.8, -11.1, 1011.2, 0.0, -14.0, 959.0, None, 0.0, 65.0,2022-01-02 05:00:00, None, 959.0,1
None, -7.682, 58.46, -7.6, None, 67.21, 3.564, 194.2, -14.0, None, -7.7, -11.1, 1011.1, 0.0, -14.0, 959.0, None, 0.0, 58.0,2022-01-02 06:00:00, None, 959.0,1
None, -8.14, 73.36, -7.4, None, 36.81, 3.402, 216.4, -12.0, None, -8.1, -8.2, 1011.1, 0.0, -12.0, 959.0, None, 0.0, 73.0,2022-01-02 07:00:00, None, 959.0,1
None, -8.43, 78.71, -7.4, None, 38.81, 1.675, 208.3, -11.0, None, -8.4, -8.4, 1011.1, 0.0, -11.0, 959.0, None, 0.0, 79.0,2022-01-02 08:00:00, None, 959.0,1
None, -8.22, 77.86, -7.4, None, 46.62, 1.244, 215.0, -11.0, None, -8.2, -8.5, 1011.1, 0.0, -11.0, 959.0, None, 0.0, 78.0,2022-01-02 09:00:00, None, 959.0,1
None, -7.888, 76.82, -7.4, None, 45.96, 1.154, 219.5, -11.0, None, -7.9, -8.5, 1011.1, 0.0, -11.0, 959.0, None, 0.0, 77.0,2022-01-02 10:00:00, None, 959.0,1
None, -7.488, 72.55, -7.4, None, 27.16, 2.217, 252.7, -11.0, None, -7.5, -8.5, 1011.1, 0.0, -11.0, 959.0, None, 0.0, 73.0,2022-01-02 11:00:00, None, 959.0,1
None, -7.025, 71.18, -6.9, None, 50.98, 1.369, 244.5, -11.0, None, -7.0, -8.5, 1010.0, 0.0, -11.0, 958.0, None, 0.0, 71.0,2022-01-02 12:00:00, None, 958.0,1
None, -6.558, 68.98, -6.4, None, 73.0, 1.116, 220.0, -11.0, None, -6.6, -8.5, 1009.0, 0.0, -11.0, 957.0, None, 0.0, 69.0,2022-01-02 13:00:00, None, 957.0,1
None, -6.457, 69.39, -6.4, None, 60.64, 1.335, 222.1, -10.0, None, -6.5, -8.5, 1008.9, 0.0, -10.0, 957.0, None, 0.0, 69.0,2022-01-02 14:00:00, None, 957.0,1
None, -6.276, 68.61, -6.1, None, 33.08, 1.509, 227.1, -11.0, None, -6.3, -8.5, 1007.8, 0.0, -11.0, 956.0, None, 0.0, 69.0,2022-01-02 15:00:00, None, 956.0,1
None, -6.36, 77.2, -6.1, None, 41.65, 1.392, 204.5, -10.0, None, -6.4, -8.5, 1006.7, 0.0, -10.0, 955.0, None, 0.0, 77.0,2022-01-02 16:00:00, None, 955.0,1
None, -6.542, 78.7, -6.1, None, 39.43, 1.834, 166.1, -9.0, None, -6.5, -8.5, 1006.7, 0.0, -9.0, 955.0, None, 0.0, 79.0,2022-01-02 17:00:00, None, 955.0,1
None, -6.735, 81.3, -6.1, None, 38.08, 1.604, 173.7, -9.0, None, -6.7, -8.5, 1005.6, 0.0, -9.0, 954.0, None, 0.0, 81.0,2022-01-02 18:00:00, None, 954.0,1
None, -6.739, 82.2, -6.6, None, 44.4, 1.381, 162.0, -9.0, None, -6.7, -6.9, 1004.6, 0.0, -9.0, 953.0, None, 0.0, 82.0,2022-01-02 19:00:00, None, 953.0,1
