RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
27.81, None, None, None, 9.59, 102.9, -34.0, -24.2, -34.0, None, None, None, None, None, None, None, None, -21.22, None, -21.2, 28.0, None, 13.81, None, -21.2, 0.6, None,2022-01-01 13:00:00, None,1
27.75, None, None, None, 9.4, 108.8, -34.0, -24.2, -34.0, None, None, None, None, None, None, None, None, -21.02, None, -21.0, 28.0, None, 18.69, None, -21.0, 0.3, None,2022-01-01 14:00:00, None,1
27.84, None, None, None, 8.85, 107.1, -34.0, -24.2, -34.0, None, None, None, None, None, None, None, None, -21.31, None, -20.9, 28.0, None, 17.76, None, -21.3, 0.3, None,2022-01-01 15:00:00, None,1
27.87, None, None, None, 7.86, 100.6, -33.0, -24.2, -33.0, None, None, None, None, None, None, None, None, -21.02, None, -20.9, 28.0, None, 15.96, None, -21.0, 0.0, None,2022-01-01 16:00:00, None,1
27.77, None, None, None, 7.22, 107.6, -33.0, -24.2, -33.0, None, None, None, None, None, None, None, None, -20.67, None, -20.7, 28.0, None, 16.72, None, -20.7, 0.0, None,2022-01-01 17:00:00, None,1
27.8, None, None, None, 7.45, 114.2, -33.0, -24.2, -33.0, None, None, None, None, None, None, None, None, -20.37, None, -20.4, 28.0, None, 21.28, None, -20.4, 0.0, None,2022-01-01 18:00:00, None,1
27.9, None, None, None, 9.02, 110.6, -33.0, -20.4, -33.0, None, None, None, None, None, None, None, None, -20.29, None, -20.2, 28.0, None, 19.09, None, -20.3, -0.6, None,2022-01-01 19:00:00, None,1
27.84, None, None, None, 6.067, 108.0, -33.0, -20.4, -33.0, None, None, None, None, None, None, None, None, -20.08, None, -20.1, 28.0, None, 21.73, None, -20.1, -1.1, None,2022-01-01 20:00:00, None,1
27.87, None, None, None, 3.241, 127.1, -32.0, -20.4, -32.0, None, None, None, None, None, None, None, None, -19.81, None, -19.8, 28.0, None, 37.39, None, -19.8, -1.0, None,2022-01-01 21:00:00, None,1
27.81, None, None, None, 2.513, 131.0, -32.0, -20.4, -32.0, None, None, None, None, None, None, None, None, -19.59, None, -19.6, 28.0, None, 39.45, None, -19.6, 0.1, None,2022-01-01 22:00:00, None,1
27.86, None, None, None, 2.57, 132.4, -32.0, -20.4, -32.0, None, None, None, None, None, None, None, None, -19.35, None, -19.3, 28.0, None, 35.54, None, -19.4, 0.9, None,2022-01-01 23:00:00, None,1
27.86, None, None, None, 1.498, 111.2, -32.0, -20.4, -32.0, None, None, None, None, None, None, None, None, -19.15, None, -19.1, 28.0, None, 41.03, None, -19.2, 0.8, None,2022-01-02 00:00:00, None,1
27.86, None, None, None, 0.263, 114.2, -32.0, -20.4, -32.0, None, None, None, None, None, None, None, None, -18.95, None, -18.9, 28.0, None, 74.9, None, -19.0, 0.4, None,2022-01-02 01:00:00, None,1
27.91, None, None, None, 4.249, 114.4, -31.0, -20.4, -31.0, None, None, None, None, None, None, None, None, -18.74, None, -18.7, 28.0, None, 21.26, None, -18.7, 0.2, None,2022-01-02 02:00:00, None,1
27.86, None, None, None, 1.157, 116.9, -31.0, -20.4, -31.0, None, None, None, None, None, None, None, None, -18.57, None, -18.6, 28.0, None, 59.05, None, -18.6, 0.0, None,2022-01-02 03:00:00, None,1
27.97, None, None, None, 2.034, 133.3, -31.0, -20.4, -31.0, None, None, None, None, None, None, None, None, -18.32, None, -18.3, 28.0, None, 44.58, None, -18.3, 0.0, None,2022-01-02 04:00:00, None,1
28.04, None, None, None, 3.594, 120.8, -31.0, -20.4, -31.0, None, None, None, None, None, None, None, None, -17.96, None, -18.0, 28.0, None, 32.66, None, -18.0, -0.2, None,2022-01-02 05:00:00, None,1
28.0, None, None, None, 1.946, 119.4, -31.0, -20.4, -31.0, None, None, None, None, None, None, None, None, -17.83, None, -17.8, 28.0, None, 46.97, None, -17.8, 0.2, None,2022-01-02 06:00:00, None,1
28.06, None, None, None, 1.099, 135.7, -30.0, -17.9, -30.0, None, None, None, None, None, None, None, None, -17.63, None, -17.6, 28.0, None, 59.63, None, -17.6, 0.1, None,2022-01-02 07:00:00, None,1
28.22, None, None, None, 2.674, 114.9, -30.0, -17.9, -30.0, None, None, None, None, None, None, None, None, -17.36, None, -17.3, 28.0, None, 32.3, None, -17.4, 0.0, None,2022-01-02 08:00:00, None,1
28.17, None, None, None, 2.53, 102.7, -30.0, -17.9, -30.0, None, None, None, None, None, None, None, None, -17.21, None, -17.2, 28.0, None, 40.19, None, -17.2, 0.1, None,2022-01-02 09:00:00, None,1
28.28, None, None, None, 2.14, 122.1, -30.0, -17.9, -30.0, None, None, None, None, None, None, None, None, -16.8, None, -16.8, 28.0, None, 39.32, None, -16.8, 0.0, None,2022-01-02 10:00:00, None,1
28.49, None, None, None, 2.336, 114.3, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -16.12, None, -16.1, 28.0, None, 29.59, None, -16.1, 0.0, None,2022-01-02 11:00:00, None,1
28.49, None, None, None, 4.634, 105.4, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -16.12, None, -16.1, 28.0, None, 24.68, None, -16.1, 0.0, None,2022-01-02 12:00:00, None,1
28.53, None, None, None, 4.384, 104.2, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -16.06, None, -16.1, 29.0, None, 22.97, None, -16.1, -0.2, None,2022-01-02 13:00:00, None,1
28.57, None, None, None, 2.892, 108.7, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -16.01, None, -16.0, 29.0, None, 38.41, None, -16.0, 0.2, None,2022-01-02 14:00:00, None,1
28.62, None, None, None, 0.835, 127.3, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -15.78, None, -15.8, 29.0, None, 61.48, None, -15.8, 0.2, None,2022-01-02 15:00:00, None,1
28.72, None, None, None, 1.203, 122.9, -28.0, -17.9, -28.0, None, None, None, None, None, None, None, None, -15.76, None, -15.7, 29.0, None, 59.95, None, -15.8, 0.2, None,2022-01-02 16:00:00, None,1
28.68, None, None, None, 0.898, 268.1, -29.0, -17.9, -29.0, None, None, None, None, None, None, None, None, -16.0, None, -15.7, 29.0, None, 38.92, None, -16.0, 0.3, None,2022-01-02 17:00:00, None,1
28.83, None, None, None, 4.831, 108.5, -28.0, -17.9, -28.0, None, None, None, None, None, None, None, None, -15.73, None, -15.7, 29.0, None, 33.39, None, -15.7, 0.2, None,2022-01-02 18:00:00, None,1
30.5, None, None, None, 7.32, 118.1, -27.0, -15.7, -27.0, None, None, None, None, None, None, None, None, -14.25, None, -14.3, 31.0, None, 30.82, None, -14.3, -0.2, None,2022-01-02 19:00:00, None,1
31.89, None, None, None, 9.9, 118.6, -25.0, -15.7, -25.0, None, None, None, None, None, None, None, None, -13.29, None, -13.3, 32.0, None, 23.65, None, -13.3, -0.3, None,2022-01-02 20:00:00, None,1
32.71, None, None, None, 12.79, 119.1, -24.0, -15.7, -24.0, None, None, None, None, None, None, None, None, -12.52, None, -12.5, 33.0, None, 20.29, None, -12.5, -1.0, None,2022-01-02 21:00:00, None,1
32.31, None, None, None, 11.94, 117.2, -25.0, -15.7, -25.0, None, None, None, None, None, None, None, None, -12.86, None, -12.5, 32.0, None, 20.09, None, -12.9, 0.5, None,2022-01-02 22:00:00, None,1
32.8, None, None, None, 12.09, 114.3, -24.0, -15.7, -24.0, None, None, None, None, None, None, None, None, -12.34, None, -12.1, 33.0, None, 24.02, None, -12.3, 0.0, None,2022-01-02 23:00:00, None,1
33.53, None, None, None, 12.97, 115.8, -23.0, -15.7, -23.0, None, None, None, None, None, None, None, None, -11.86, None, -11.9, 34.0, None, 19.62, None, -11.9, 0.2, None,2022-01-03 00:00:00, None,1
34.11, None, None, None, 11.89, 121.2, -23.0, -15.7, -23.0, None, None, None, None, None, None, None, None, -11.59, None, -11.6, 34.0, None, 21.03, None, -11.6, 0.0, None,2022-01-03 01:00:00, None,1
33.96, None, None, None, 14.08, 106.6, -23.0, -15.7, -23.0, None, None, None, None, None, None, None, None, -11.57, None, -11.0, 34.0, None, 19.74, None, -11.6, 0.2, None,2022-01-03 02:00:00, None,1
34.67, None, None, None, 10.37, 116.9, -23.0, -15.7, -23.0, None, None, None, None, None, None, None, None, -11.33, None, -11.0, 35.0, None, 22.33, None, -11.3, 0.2, None,2022-01-03 03:00:00, None,1
35.51, None, None, None, 10.48, 131.7, -22.0, -15.7, -22.0, None, None, None, None, None, None, None, None, -11.02, None, -11.0, 36.0, None, 21.43, None, -11.0, 0.0, None,2022-01-03 04:00:00, None,1
35.55, None, None, None, 10.52, 120.8, -22.0, -15.7, -22.0, None, None, None, None, None, None, None, None, -10.84, None, -10.7, 36.0, None, 26.06, None, -10.8, 0.0, None,2022-01-03 05:00:00, None,1
34.5, None, None, None, 7.53, 120.4, -23.0, -15.7, -23.0, None, None, None, None, None, None, None, None, -11.35, None, -10.7, 35.0, None, 35.54, None, -11.4, 0.2, None,2022-01-03 06:00:00, None,1
36.97, None, None, None, 11.65, 118.2, -21.0, -11.4, -21.0, None, None, None, None, None, None, None, None, -10.24, None, -10.2, 37.0, None, 20.72, None, -10.2, -0.2, None,2022-01-03 07:00:00, None,1
35.79, None, None, None, 9.06, 120.8, -22.0, -11.4, -22.0, None, None, None, None, None, None, None, None, -10.79, None, -10.1, 36.0, None, 28.42, None, -10.8, 0.2, None,2022-01-03 08:00:00, None,1
36.94, None, None, None, 9.88, 121.3, -21.0, -11.4, -21.0, None, None, None, None, None, None, None, None, -10.14, None, -10.0, 37.0, None, 18.89, None, -10.1, -0.1, None,2022-01-03 09:00:00, None,1
37.01, None, None, None, 9.63, 103.8, -21.0, -11.4, -21.0, None, None, None, None, None, None, None, None, -10.11, None, -9.9, 37.0, None, 30.85, None, -10.1, 0.0, None,2022-01-03 10:00:00, None,1
37.82, None, None, None, 6.466, 112.2, -20.0, -11.4, -20.0, None, None, None, None, None, None, None, None, -9.73, None, -9.7, 38.0, None, 32.9, None, -9.7, 13.2, None,2022-01-03 11:00:00, None,1
39.59, None, None, None, 11.44, 111.6, -19.0, -11.4, -19.0, None, None, None, None, None, None, None, None, -8.84, None, -8.8, 40.0, None, 20.59, None, -8.8, 3.3, None,2022-01-03 12:00:00, None,1
38.08, None, None, None, 2.209, 115.9, -20.0, -11.4, -20.0, None, None, None, None, None, None, None, None, -9.44, None, -8.7, 38.0, None, 63.61, None, -9.4, 1.2, None,2022-01-03 13:00:00, None,1
40.03, None, None, None, 5.694, 102.1, -19.0, -11.4, -19.0, None, None, None, None, None, None, None, None, -8.8, None, -8.7, 40.0, None, 28.74, None, -8.8, 0.5, None,2022-01-03 14:00:00, None,1
40.4, None, None, None, 6.214, 99.0, -19.0, -11.4, -19.0, None, None, None, None, None, None, None, None, -8.67, None, -8.6, 40.0, None, 21.6, None, -8.7, 0.2, None,2022-01-03 15:00:00, None,1
39.19, None, None, None, 0.876, 102.7, -19.0, -11.4, -19.0, None, None, None, None, None, None, None, None, -9.16, None, -8.6, 39.0, None, 47.14, None, -9.2, 0.7, None,2022-01-03 16:00:00, None,1
38.35, None, None, None, 0.896, 6.682, -20.0, -11.4, -20.0, None, None, None, None, None, None, None, None, -9.58, None, -8.6, 38.0, None, 56.13, None, -9.6, 0.7, None,2022-01-03 17:00:00, None,1
38.69, None, None, None, 3.605, 92.0, -20.0, -11.4, -20.0, None, None, None, None, None, None, None, None, -9.47, None, -8.6, 39.0, None, 16.04, None, -9.5, 0.6, None,2022-01-03 18:00:00, None,1
38.09, None, None, None, 0.322, 229.9, -20.0, -9.8, -20.0, None, None, None, None, None, None, None, None, -9.74, None, -9.5, 38.0, None, 62.53, None, -9.7, 0.5, None,2022-01-03 19:00:00, None,1
38.66, None, None, None, 2.476, 102.2, -20.0, -9.8, -20.0, None, None, None, None, None, None, None, None, -9.49, None, -9.5, 39.0, None, 19.96, None, -9.5, 0.8, None,2022-01-03 20:00:00, None,1
37.97, None, None, None, 3.16, 112.3, -20.0, -9.8, -20.0, None, None, None, None, None, None, None, None, -9.84, None, -9.5, 38.0, None, 34.25, None, -9.8, 0.7, None,2022-01-03 21:00:00, None,1
37.96, None, None, None, 2.759, 100.3, -20.0, -9.9, -20.0, None, None, None, None, None, None, None, None, -9.83, None, -9.5, 38.0, None, 29.4, None, -9.8, 0.0, None,2022-01-03 22:00:00, None,1
37.55, None, None, None, 1.429, 199.8, -21.0, -10.0, -21.0, None, None, None, None, None, None, None, None, -10.01, None, -9.5, 38.0, None, 48.67, None, -10.0, 0.8, None,2022-01-03 23:00:00, None,1
37.07, None, None, None, 4.988, 232.7, -21.0, -10.3, -21.0, None, None, None, None, None, None, None, None, -10.28, None, -9.5, 37.0, None, 25.58, None, -10.3, 0.0, None,2022-01-04 00:00:00, None,1
36.51, None, None, None, 3.043, 227.5, -21.0, -10.5, -21.0, None, None, None, None, None, None, None, None, -10.49, None, -9.5, 37.0, None, 39.73, None, -10.5, 0.2, None,2022-01-04 01:00:00, None,1
36.12, None, None, None, 1.928, 183.8, -22.0, -10.7, -22.0, None, None, None, None, None, None, None, None, -10.74, None, -9.5, 36.0, None, 48.5, None, -10.7, 0.0, None,2022-01-04 02:00:00, None,1
35.86, None, None, None, 2.219, 131.3, -22.0, -10.9, -22.0, None, None, None, None, None, None, None, None, -10.87, None, -9.5, 36.0, None, 34.84, None, -10.9, 0.0, None,2022-01-04 03:00:00, None,1
35.53, None, None, None, 2.47, 146.9, -22.0, -11.1, -22.0, None, None, None, None, None, None, None, None, -11.08, None, -9.5, 36.0, None, 38.52, None, -11.1, 0.4, None,2022-01-04 04:00:00, None,1
35.3, None, None, None, 1.103, 189.1, -22.0, -11.2, -22.0, None, None, None, None, None, None, None, None, -11.19, None, -9.5, 35.0, None, 48.93, None, -11.2, 0.0, None,2022-01-04 05:00:00, None,1
34.89, None, None, None, 0.767, 164.2, -23.0, -11.4, -23.0, None, None, None, None, None, None, None, None, -11.44, None, -9.5, 35.0, None, 51.09, None, -11.4, 0.0, None,2022-01-04 06:00:00, None,1
34.34, None, None, None, 1.385, 131.5, -23.0, -11.8, -23.0, None, None, None, None, None, None, None, None, -11.75, None, -11.4, 34.0, None, 48.4, None, -11.8, 0.0, None,2022-01-04 07:00:00, None,1
34.01, None, None, None, 2.47, 111.5, -23.0, -12.1, -23.0, None, None, None, None, None, None, None, None, -12.04, None, -11.4, 34.0, None, 35.13, None, -12.0, 0.2, None,2022-01-04 08:00:00, None,1
33.9, None, None, None, 5.399, 93.6, -24.0, -12.2, -24.0, None, None, None, None, None, None, 24.0, None, -12.16, None, -11.4, 34.0, None, 29.63, None, -12.2, 0.0, None,2022-01-04 09:00:00, None,1
33.54, None, None, None, 2.083, 80.3, -24.0, -12.2, -24.0, None, None, None, None, None, None, None, None, -12.21, None, -11.4, 34.0, None, 56.67, None, -12.2, -0.1, None,2022-01-04 10:00:00, None,1
34.26, None, None, None, 0.992, 320.5, -23.0, -12.4, -23.0, None, None, None, None, None, None, None, None, -11.63, None, -11.4, 34.0, None, 34.78, None, -11.6, -0.3, None,2022-01-04 11:00:00, None,1
35.71, None, None, None, 0.332, 174.3, -22.0, -12.4, -22.0, None, None, None, None, None, None, None, None, -10.52, None, -10.4, 36.0, None, 69.62, None, -10.5, 0.2, None,2022-01-04 12:00:00, None,1
34.85, None, None, None, 2.839, 126.4, -22.0, -12.4, -22.0, None, None, None, None, None, None, None, None, -10.43, None, -10.4, 35.0, None, 31.74, None, -10.4, 0.0, None,2022-01-04 13:00:00, None,1
33.63, None, None, None, 4.386, 114.0, -23.0, -12.4, -23.0, None, None, None, None, None, None, None, None, -11.09, None, -10.4, 34.0, None, 30.41, None, -11.1, 1.0, None,2022-01-04 14:00:00, None,1
32.97, None, None, None, 5.424, 106.0, -23.0, -12.4, -23.0, None, None, None, None, None, None, None, None, -11.59, None, -10.4, 33.0, None, 24.77, None, -11.6, 0.3, None,2022-01-04 15:00:00, None,1
32.17, None, None, None, 4.799, 105.8, -24.0, -12.4, -24.0, None, None, None, None, None, None, None, None, -11.9, None, -10.4, 32.0, None, 25.79, None, -11.9, 0.1, None,2022-01-04 16:00:00, None,1
30.38, None, None, None, 3.567, 127.0, -25.0, -12.6, -25.0, None, None, None, None, None, None, None, None, -12.6, None, -10.4, 30.0, None, 31.17, None, -12.6, 0.4, None,2022-01-04 17:00:00, None,1
31.15, None, None, None, 2.844, 101.0, -25.0, -12.7, -25.0, None, None, None, None, None, None, None, None, -12.56, None, -10.4, 31.0, None, 35.04, None, -12.6, 0.4, None,2022-01-04 18:00:00, None,1
30.12, None, None, None, 1.466, 274.8, -26.0, -13.1, -26.0, None, None, None, None, None, None, None, None, -13.01, None, -12.5, 30.0, None, 29.24, None, -13.0, 0.4, None,2022-01-04 19:00:00, None,1
32.16, None, None, None, 2.856, 88.6, -25.0, -13.1, -25.0, None, None, None, None, None, None, None, None, -12.7, None, -12.5, 32.0, None, 24.93, None, -12.7, 0.0, None,2022-01-04 20:00:00, None,1
32.43, None, None, None, 2.225, 113.4, -24.0, -13.1, -24.0, None, None, None, None, None, None, None, None, -12.57, None, -12.5, 32.0, None, 23.06, None, -12.6, -0.1, None,2022-01-04 21:00:00, None,1
32.42, None, None, None, 0.436, 71.9, -24.0, -13.1, -24.0, None, None, None, None, None, None, None, None, -12.55, None, -12.5, 32.0, None, 20.77, None, -12.6, 0.0, None,2022-01-04 22:00:00, None,1
31.44, None, None, None, 0.572, 351.2, -25.0, -13.1, -25.0, None, None, None, None, None, None, None, None, -12.82, None, -12.5, 31.0, None, 49.72, None, -12.8, 0.1, None,2022-01-04 23:00:00, None,1
31.33, None, None, None, 1.852, 327.2, -25.0, -13.1, -25.0, None, None, None, None, None, None, None, None, -13.14, None, -12.5, 31.0, None, 20.19, None, -13.1, 0.0, None,2022-01-05 00:00:00, None,1
31.71, None, None, None, 1.845, 333.9, -25.0, -13.2, -25.0, None, None, None, None, None, None, None, None, -13.21, None, -12.5, 32.0, None, 13.32, None, -13.2, 0.0, None,2022-01-05 01:00:00, None,1
31.73, None, None, None, 2.51, 342.5, -25.0, -13.4, -25.0, None, None, None, None, None, None, None, None, -13.3, None, -12.5, 32.0, None, 15.64, None, -13.3, 0.0, None,2022-01-05 02:00:00, None,1
30.62, None, None, None, 2.165, 338.5, -26.0, -13.6, -26.0, None, None, None, None, None, None, None, None, -13.59, None, -12.5, 31.0, None, 19.56, None, -13.6, 0.2, None,2022-01-05 03:00:00, None,1
30.53, None, None, None, 3.297, 336.1, -26.0, -13.8, -26.0, None, None, None, None, None, None, None, None, -13.84, None, -12.5, 31.0, None, 12.17, None, -13.8, 0.1, None,2022-01-05 04:00:00, None,1
30.02, None, None, None, 3.355, 344.5, -27.0, -14.2, -27.0, None, None, None, None, None, None, None, None, -14.12, None, -12.5, 30.0, None, 13.81, None, -14.1, 0.0, None,2022-01-05 05:00:00, None,1
29.4, None, None, None, 2.002, 355.3, -27.0, -14.6, -27.0, None, None, None, None, None, None, None, None, -14.61, None, -12.5, 29.0, None, 20.0, None, -14.6, 0.2, None,2022-01-05 06:00:00, None,1
28.71, None, None, None, 1.422, 2.146, -28.0, -15.2, -28.0, None, None, None, None, None, None, None, None, -15.15, None, -14.6, 29.0, None, 37.52, None, -15.2, 0.2, None,2022-01-05 07:00:00, None,1
28.25, None, None, None, 1.643, 343.3, -29.0, -15.7, -29.0, None, None, None, None, None, None, None, None, -15.73, None, -14.6, 28.0, None, 30.13, None, -15.7, 0.2, None,2022-01-05 08:00:00, None,1
29.2, None, None, None, 2.531, 347.0, -28.0, -15.9, -28.0, None, None, None, None, None, None, None, None, -15.45, None, -14.6, 29.0, None, 18.1, None, -15.5, -0.2, None,2022-01-05 09:00:00, None,1
30.62, None, None, None, 2.14, 346.8, -27.0, -15.9, -27.0, None, None, None, None, None, None, None, None, -14.31, None, -14.3, 31.0, None, 29.66, None, -14.3, -0.4, None,2022-01-05 10:00:00, None,1
29.94, None, None, None, 1.061, 75.3, -26.0, -15.9, -26.0, None, None, None, None, None, None, None, None, -13.83, None, -13.8, 30.0, None, 13.59, None, -13.8, -0.3, None,2022-01-05 11:00:00, None,1
30.91, None, None, None, 0.18, 177.1, -25.0, -15.9, -25.0, None, None, None, None, None, None, None, None, -12.44, None, -12.4, 31.0, None, 65.74, None, -12.4, -0.4, None,2022-01-05 12:00:00, None,1
28.42, None, None, None, 0.128, 144.3, -25.0, -15.9, -25.0, None, None, None, None, None, None, None, None, -11.72, None, -11.7, 28.0, None, 70.1, None, -11.7, 0.1, None,2022-01-05 13:00:00, None,1
26.6, None, None, None, 0.237, 294.4, -25.0, -15.9, -25.0, None, None, None, None, None, None, None, None, -11.59, None, -11.4, 27.0, None, 62.74, None, -11.6, 0.0, None,2022-01-05 14:00:00, None,1
25.73, None, None, None, 1.258, 326.2, None, None, -27.0, None, None, None, None, None, None, None, None, -12.86, None, None, None, None, 28.96, None, None, None, None,2022-01-05 15:00:00, None,1
25.69, None, None, None, 0.467, 349.7, -28.0, -15.9, -28.0, None, None, None, None, None, None, None, None, -13.94, None, -11.4, 26.0, None, 19.58, None, -13.9, 0.6, None,2022-01-05 16:00:00, None,1
26.25, None, None, None, 2.737, 333.8, -29.0, -15.9, -29.0, None, None, None, None, None, None, None, None, -15.21, None, -11.4, 26.0, None, 17.75, None, -15.2, 0.4, None,2022-01-05 17:00:00, None,1
26.86, None, None, None, 1.733, 354.1, -29.0, -15.9, -29.0, None, None, None, None, None, None, None, None, -15.63, None, -11.4, 27.0, None, 20.17, None, -15.6, 0.2, None,2022-01-05 18:00:00, None,1
26.88, None, None, None, 1.043, 94.9, -30.0, -16.4, -30.0, None, None, None, None, None, None, None, None, -16.29, None, -15.6, 27.0, None, 29.12, None, -16.3, 0.2, None,2022-01-05 19:00:00, None,1
27.69, None, None, None, 0.796, 311.8, -30.0, -16.6, -30.0, None, None, None, None, None, None, None, None, -16.58, None, -15.6, 28.0, None, 10.94, None, -16.6, 0.3, None,2022-01-05 20:00:00, None,1
28.24, None, None, None, 0.613, 314.1, -29.0, -16.8, -29.0, None, None, None, None, None, None, None, None, -16.67, None, -15.6, 28.0, None, 12.01, None, -16.7, 0.0, None,2022-01-05 21:00:00, None,1
28.06, None, None, None, 1.666, 326.5, -30.0, -17.2, -30.0, None, None, None, None, None, None, None, None, -17.23, None, -15.6, 28.0, None, 12.69, None, -17.2, 0.0, None,2022-01-05 22:00:00, None,1
28.77, None, None, None, 1.743, 331.5, -30.0, -17.3, -30.0, None, None, None, None, None, None, None, None, -17.07, None, -15.6, 29.0, None, 15.16, None, -17.1, 0.0, None,2022-01-05 23:00:00, None,1
28.6, None, None, None, 2.2, 333.1, -30.0, -17.3, -30.0, None, None, None, None, None, None, None, None, -17.27, None, -15.6, 29.0, None, 18.5, None, -17.3, 0.0, None,2022-01-06 00:00:00, None,1
28.8, None, None, None, 1.863, 343.4, -30.0, -17.3, -30.0, None, None, None, None, None, None, None, None, -17.16, None, -15.6, 29.0, None, 33.11, None, -17.2, 0.0, None,2022-01-06 01:00:00, None,1
28.91, None, None, None, 2.206, 339.4, -30.0, -17.3, -30.0, None, None, None, None, None, None, None, None, -17.15, None, -15.6, 29.0, None, 22.31, None, -17.2, 0.0, None,2022-01-06 02:00:00, None,1
28.97, None, None, None, 1.392, 327.8, -29.0, -17.3, -29.0, None, None, None, None, None, None, None, None, -16.95, None, -15.6, 29.0, None, 14.08, None, -17.0, -0.1, None,2022-01-06 03:00:00, None,1
