RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 208.0, None, 208.4, None, -15.44, None, -15.3, None, None, None, None, -15.4, 0.0, 1.0,2022-01-01 00:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 211.0, None, 210.9, None, -15.58, None, -15.3, None, None, None, None, -15.6, 0.0, 3.0,2022-01-01 01:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 213.0, None, 213.0, None, -15.04, None, -15.0, None, None, None, None, -15.0, 0.0, 2.0,2022-01-01 02:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 214.0, None, 214.3, None, -14.82, None, -14.8, None, None, None, None, -14.8, 0.0, 1.0,2022-01-01 03:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 216.0, None, 216.3, None, -15.36, None, -14.7, None, None, None, None, -15.4, 0.0, 2.0,2022-01-01 04:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 217.0, None, 217.1, None, -14.68, None, -14.7, None, None, None, None, -14.7, 0.0, 1.0,2022-01-01 05:00:00, None,1
None, None, None, None, None, None, None, -16.2, None, None, None, None, None, 220.0, None, 219.6, None, -13.44, None, -13.4, None, None, None, None, -13.4, 0.0, 3.0,2022-01-01 06:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 223.0, None, 223.1, None, -13.28, None, -13.3, None, None, None, None, -13.3, 0.0, 4.0,2022-01-01 07:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 226.0, None, 225.9, None, -12.94, None, -12.9, None, None, None, None, -12.9, 0.0, 3.0,2022-01-01 08:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 228.0, None, 227.8, None, -12.33, None, -12.3, None, None, None, None, -12.3, 0.0, 2.0,2022-01-01 09:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 230.0, None, 230.3, None, -12.58, None, -12.3, None, None, None, None, -12.6, 0.0, 3.0,2022-01-01 10:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 231.0, None, 231.4, None, -11.32, None, -11.3, None, None, None, None, -11.3, 0.0, 1.0,2022-01-01 11:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 232.0, None, 231.5, None, -10.5, None, -10.5, None, None, None, None, -10.5, 0.0, 0.0,2022-01-01 12:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 231.0, None, 230.7, None, -10.25, None, -9.6, None, None, None, None, -10.3, 0.0, -1.0,2022-01-01 13:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 230.0, None, 230.0, None, -10.52, None, -9.6, None, None, None, None, -10.5, 0.0, -1.0,2022-01-01 14:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 230.0, None, 229.6, None, -10.11, None, -9.6, None, None, None, None, -10.1, 0.0, 0.0,2022-01-01 15:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 229.0, None, 229.3, None, -9.88, None, -9.6, None, None, None, None, -9.9, 0.0, 0.0,2022-01-01 16:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 229.0, None, 228.6, None, -9.69, None, -9.6, None, None, None, None, -9.7, 0.0, -1.0,2022-01-01 17:00:00, None,1
None, None, None, None, None, None, None, -13.8, None, None, None, None, None, 229.0, None, 229.4, None, -9.94, None, -9.6, None, None, None, None, -9.9, 0.0, 1.0,2022-01-01 18:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 229.0, None, 229.0, None, -9.3, None, -9.3, None, None, None, None, -9.3, 0.0, 0.0,2022-01-01 19:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 229.0, None, 228.5, None, -9.31, None, -9.2, None, None, None, None, -9.3, 0.0, 0.0,2022-01-01 20:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 228.0, None, 228.1, None, -8.99, None, -9.0, None, None, None, None, -9.0, 0.0, 0.0,2022-01-01 21:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 228.0, None, 227.6, None, -8.77, None, -8.7, None, None, None, None, -8.8, 0.0, 0.0,2022-01-01 22:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 227.0, None, 227.2, None, -9.42, None, -8.7, None, None, None, None, -9.4, 0.0, 0.0,2022-01-01 23:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 227.0, None, 226.9, None, -9.22, None, -8.7, None, None, None, None, -9.2, 0.0, 0.0,2022-01-02 00:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 227.0, None, 226.7, None, -8.89, None, -8.7, None, None, None, None, -8.9, 0.0, 0.0,2022-01-02 01:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 227.0, None, 226.6, None, -8.67, None, -8.3, None, None, None, None, -8.7, 0.0, 0.0,2022-01-02 02:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 226.0, None, 226.3, None, -8.96, None, -8.3, None, None, None, None, -9.0, 0.0, 0.0,2022-01-02 03:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 226.0, None, 225.9, None, -8.57, None, -8.3, None, None, None, None, -8.6, 0.0, 0.0,2022-01-02 04:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 225.0, None, 225.2, None, -7.81, None, -7.8, None, None, None, None, -7.8, 0.0, -1.0,2022-01-02 05:00:00, None,1
None, None, None, None, None, None, None, -9.9, None, None, None, None, None, 225.0, None, 225.3, None, -7.53, None, -7.5, None, None, None, None, -7.5, 0.0, 0.0,2022-01-02 06:00:00, None,1
None, None, None, None, None, None, None, -7.9, None, None, None, None, None, 226.0, None, 225.6, None, -7.66, None, -7.3, None, None, None, None, -7.7, 0.0, 0.0,2022-01-02 07:00:00, None,1
None, None, None, None, None, None, None, -7.9, None, None, None, None, None, 227.0, None, 227.1, None, -7.62, None, -7.3, None, None, None, None, -7.6, 0.0, 2.0,2022-01-02 08:00:00, None,1
None, None, None, None, None, None, None, -8.2, None, None, None, None, None, 227.0, None, 227.3, None, -7.96, None, -7.3, None, None, None, None, -8.0, 0.0, 0.0,2022-01-02 09:00:00, None,1
None, None, None, None, None, None, None, -8.2, None, None, None, None, None, 227.0, None, 226.6, None, -7.78, None, -7.3, None, None, None, None, -7.8, 0.0, -1.0,2022-01-02 10:00:00, None,1
None, None, None, None, None, None, None, -8.2, None, None, None, None, None, 227.0, None, 226.8, None, -7.44, None, -7.3, None, None, None, None, -7.4, 0.0, 0.0,2022-01-02 11:00:00, None,1
