CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
-20.9, None, None, None, None, None, None, None, None, -20.9, -24.1, None, 0.0, None, -20.8, None, None,2022-01-01 18:00:00, None, None, None,1
-21.21, None, None, None, None, None, None, None, None, -21.2, -21.3, None, 0.0, None, -20.9, None, None,2022-01-01 19:00:00, None, None, None,1
-21.2, None, None, None, None, None, None, None, None, -21.2, -21.3, None, 0.0, None, -20.9, None, None,2022-01-01 20:00:00, None, None, None,1
-20.79, None, None, None, None, None, None, None, None, -20.8, -21.3, None, 0.0, None, -20.8, None, None,2022-01-01 21:00:00, None, None, None,1
-20.33, None, None, None, None, None, None, None, None, -20.3, -21.3, None, 0.0, None, -20.3, None, None,2022-01-01 22:00:00, None, None, None,1
-20.41, None, None, None, None, None, None, None, None, -20.4, -21.3, None, 0.1, None, -20.3, None, None,2022-01-01 23:00:00, None, None, None,1
-20.14, None, None, None, None, None, None, None, None, -20.1, -21.3, None, 0.1, None, -20.1, None, None,2022-01-02 00:00:00, None, None, None,1
-19.8, None, None, None, None, None, None, None, None, -19.8, -21.3, None, 0.0, None, -19.8, None, None,2022-01-02 01:00:00, None, None, None,1
-19.57, None, None, None, None, None, None, None, None, -19.6, -21.3, None, 0.1, None, -19.6, None, None,2022-01-02 02:00:00, None, None, None,1
-19.06, None, None, None, None, None, None, None, None, -19.1, -21.3, None, 0.1, None, -19.1, None, None,2022-01-02 03:00:00, None, None, None,1
-18.63, None, None, None, None, None, None, None, None, -18.6, -21.3, None, 0.1, None, -18.6, None, None,2022-01-02 04:00:00, None, None, None,1
-18.1, None, None, None, None, None, None, None, None, -18.1, -21.3, None, 0.1, None, -18.1, None, None,2022-01-02 05:00:00, None, None, None,1
-17.86, None, None, None, None, None, None, None, None, -17.9, -21.3, None, 0.1, None, -17.8, None, None,2022-01-02 06:00:00, None, None, None,1
-17.58, None, None, None, None, None, None, None, None, -17.6, -18.0, None, 0.1, None, -17.6, None, None,2022-01-02 07:00:00, None, None, None,1
-17.38, None, None, None, None, None, None, None, None, -17.4, -18.0, None, 0.1, None, -17.4, None, None,2022-01-02 08:00:00, None, None, None,1
-16.66, None, None, None, None, None, None, None, None, -16.7, -18.0, None, 0.1, None, -16.7, None, None,2022-01-02 09:00:00, None, None, None,1
-15.94, None, None, None, None, None, None, None, None, -15.9, -18.0, None, 1.0, None, -15.9, None, None,2022-01-02 10:00:00, None, None, None,1
-15.64, None, None, None, None, None, None, None, None, -15.6, -18.0, None, 0.1, None, -15.6, None, None,2022-01-02 11:00:00, None, None, None,1
-15.47, None, None, None, None, None, None, None, None, -15.5, -18.0, None, 0.1, None, -15.5, None, None,2022-01-02 12:00:00, None, None, None,1
-14.94, None, None, None, None, None, None, None, None, -14.9, -18.0, None, 1.0, None, -14.9, None, None,2022-01-02 13:00:00, None, None, None,1
-14.78, None, None, None, None, None, None, None, None, -14.8, -18.0, None, 0.1, None, -14.8, None, None,2022-01-02 14:00:00, None, None, None,1
-14.61, None, None, None, None, None, None, None, None, -14.6, -18.0, None, 0.1, None, -14.5, None, None,2022-01-02 15:00:00, None, None, None,1
-14.52, None, None, None, None, None, None, None, None, -14.5, -18.0, None, 0.1, None, -14.5, None, None,2022-01-02 16:00:00, None, None, None,1
-14.4, None, None, None, None, None, None, None, None, -14.4, -18.0, None, 0.0, None, -14.4, None, None,2022-01-02 17:00:00, None, None, None,1
-14.01, None, None, None, None, None, None, None, None, -14.0, -18.0, None, 0.1, None, -14.0, None, None,2022-01-02 18:00:00, None, None, None,1
-13.61, None, None, None, None, None, None, None, None, -13.6, -14.0, None, 0.1, None, -13.6, None, None,2022-01-02 19:00:00, None, None, None,1
-13.37, None, None, None, None, None, None, None, None, -13.4, -14.0, None, 0.1, None, -13.4, None, None,2022-01-02 20:00:00, None, None, None,1
-13.28, None, None, None, None, None, None, None, None, -13.3, -14.0, None, 0.1, None, -13.3, None, None,2022-01-02 21:00:00, None, None, None,1
-12.75, None, None, None, None, None, None, None, None, -12.8, -14.0, None, 1.0, None, -12.7, None, None,2022-01-02 22:00:00, None, None, None,1
-12.3, None, None, None, None, None, None, None, None, -12.3, -14.0, None, 0.1, None, -12.1, None, None,2022-01-02 23:00:00, None, None, None,1
-11.59, None, None, None, None, None, None, None, None, -11.6, -14.0, None, 0.1, None, -11.6, None, None,2022-01-03 00:00:00, None, None, None,1
-11.65, None, None, None, None, None, None, None, None, -11.7, -14.0, None, 1.0, None, -11.6, None, None,2022-01-03 01:00:00, None, None, None,1
-11.49, None, None, None, None, None, None, None, None, -11.5, -14.0, None, 0.1, None, -11.4, None, None,2022-01-03 02:00:00, None, None, None,1
-11.2, None, None, None, None, None, None, None, None, -11.2, -14.0, None, 0.1, None, -11.2, None, None,2022-01-03 03:00:00, None, None, None,1
-10.82, None, None, None, None, None, None, None, None, -10.8, -14.0, None, 0.1, None, -10.8, None, None,2022-01-03 04:00:00, None, None, None,1
-10.31, None, None, None, None, None, None, None, None, -10.3, -14.0, None, 0.1, None, -10.3, None, None,2022-01-03 05:00:00, None, None, None,1
-10.34, None, None, None, None, None, None, None, None, -10.3, -14.0, None, 1.0, None, -10.1, None, None,2022-01-03 06:00:00, None, None, None,1
-9.07, None, None, None, None, None, None, None, None, -9.1, -10.3, None, 0.1, None, -9.1, None, None,2022-01-03 07:00:00, None, None, None,1
-8.91, None, None, None, None, None, None, None, None, -8.9, -10.3, None, 1.0, None, -8.7, None, None,2022-01-03 08:00:00, None, None, None,1
-8.96, None, None, None, None, None, None, None, None, -9.0, -10.3, None, 0.1, None, -8.7, None, None,2022-01-03 09:00:00, None, None, None,1
-8.81, None, None, None, None, None, None, None, None, -8.8, -10.3, None, 0.1, None, -8.7, None, None,2022-01-03 10:00:00, None, None, None,1
-8.39, None, None, None, None, None, None, None, None, -8.4, -10.3, None, 0.1, None, -8.1, None, None,2022-01-03 11:00:00, None, None, None,1
-7.99, None, None, None, None, None, None, None, None, -8.0, -10.3, None, 0.1, None, -8.0, None, None,2022-01-03 12:00:00, None, None, None,1
-7.55, None, None, None, None, None, None, None, None, -7.6, -10.3, None, 0.1, None, -7.5, None, None,2022-01-03 13:00:00, None, None, None,1
-7.81, None, None, None, None, None, None, None, None, -7.8, -10.3, None, 0.0, None, -7.5, None, None,2022-01-03 14:00:00, None, None, None,1
-7.87, None, None, None, None, None, None, None, None, -7.9, -10.3, None, 0.0, None, -7.5, None, None,2022-01-03 15:00:00, None, None, None,1
-8.37, None, None, None, None, None, None, None, None, -8.4, -10.3, None, 0.0, None, -7.5, None, None,2022-01-03 16:00:00, None, None, None,1
-8.65, None, None, None, None, None, None, None, None, -8.7, -10.3, None, -0.1, None, -7.5, None, None,2022-01-03 17:00:00, None, None, None,1
-8.94, None, None, None, None, None, None, None, None, -8.9, -10.3, None, -0.1, None, -7.5, None, None,2022-01-03 18:00:00, None, None, None,1
-9.84, None, None, None, None, None, None, None, None, -9.8, -9.8, None, -0.1, None, -8.9, None, None,2022-01-03 19:00:00, None, None, None,1
-10.32, None, None, None, None, None, None, None, None, -10.3, -10.3, None, -1.0, None, -8.9, None, None,2022-01-03 20:00:00, None, None, None,1
-11.12, None, None, None, None, None, None, None, None, -11.1, -11.1, None, -0.1, None, -8.9, None, None,2022-01-03 21:00:00, None, None, None,1
-12.02, None, None, None, None, None, None, None, None, -12.0, -12.0, None, -0.1, None, -8.9, None, None,2022-01-03 22:00:00, None, None, None,1
-12.32, None, None, None, None, None, None, None, None, -12.3, -12.3, None, -1.0, None, -8.9, None, None,2022-01-03 23:00:00, None, None, None,1
-13.48, None, None, None, None, None, None, None, None, -13.5, -13.5, None, -0.1, None, -8.9, None, None,2022-01-04 00:00:00, None, None, None,1
-14.57, None, None, None, None, None, None, None, None, -14.6, -14.6, None, -1.0, None, -8.9, None, None,2022-01-04 01:00:00, None, None, None,1
-15.42, None, None, None, None, None, None, None, None, -15.4, -15.4, None, -1.0, None, -8.9, None, None,2022-01-04 02:00:00, None, None, None,1
-16.09, None, None, None, None, None, None, None, None, -16.1, -16.2, None, -1.0, None, -8.9, None, None,2022-01-04 03:00:00, None, None, None,1
-16.09, None, None, None, None, None, None, None, None, -16.1, -16.2, None, -0.1, None, -8.9, None, None,2022-01-04 04:00:00, None, None, None,1
-16.33, None, None, None, None, None, None, None, None, -16.3, -16.3, None, -0.1, None, -8.9, None, None,2022-01-04 05:00:00, None, None, None,1
-16.78, None, None, None, None, None, None, None, None, -16.8, -16.8, None, -1.0, None, -8.9, None, None,2022-01-04 06:00:00, None, None, None,1
-17.6, None, None, None, None, None, None, None, None, -17.6, -17.6, None, -0.1, None, -16.8, None, None,2022-01-04 07:00:00, None, None, None,1
-18.33, None, None, None, None, None, None, None, None, -18.3, -18.3, None, -1.0, None, -16.8, None, None,2022-01-04 08:00:00, None, None, None,1
-18.1, None, None, None, None, None, None, None, None, -18.1, -18.4, None, -0.1, None, -16.8, None, None,2022-01-04 09:00:00, None, None, None,1
-17.31, None, None, None, None, None, None, None, None, -17.3, -18.4, None, 0.0, None, -16.8, None, None,2022-01-04 10:00:00, None, None, None,1
-16.67, None, None, None, None, None, None, None, None, -16.7, -18.4, None, 0.1, None, -16.7, None, None,2022-01-04 11:00:00, None, None, None,1
-15.46, None, None, None, None, None, None, None, None, -15.5, -18.4, None, 0.1, None, -15.2, None, None,2022-01-04 12:00:00, None, None, None,1
-15.79, None, None, None, None, None, None, None, None, -15.8, -18.4, None, 1.0, None, -15.2, None, None,2022-01-04 13:00:00, None, None, None,1
-16.16, None, None, None, None, None, None, None, None, -16.2, -18.4, None, 0.1, None, -15.2, None, None,2022-01-04 14:00:00, None, None, None,1
-17.59, None, None, None, None, None, None, None, None, -17.6, -18.4, None, -0.1, None, -15.2, None, None,2022-01-04 15:00:00, None, None, None,1
-18.05, None, None, None, None, None, None, None, None, -18.1, -18.4, None, -0.1, None, -15.2, None, None,2022-01-04 16:00:00, None, None, None,1
-18.63, None, None, None, None, None, None, None, None, -18.6, -18.7, None, -1.0, None, -15.2, None, None,2022-01-04 17:00:00, None, None, None,1
-18.65, None, None, None, None, None, None, None, None, -18.7, -18.7, None, -0.1, None, -15.2, None, None,2022-01-04 18:00:00, None, None, None,1
-18.64, None, None, None, None, None, None, None, None, -18.6, -18.7, None, -0.1, None, -18.6, None, None,2022-01-04 19:00:00, None, None, None,1
-18.34, None, None, None, None, None, None, None, None, -18.3, -18.7, None, 0.0, None, -18.3, None, None,2022-01-04 20:00:00, None, None, None,1
-18.07, None, None, None, None, None, None, None, None, -18.1, -18.7, None, 0.0, None, -18.1, None, None,2022-01-04 21:00:00, None, None, None,1
-18.68, None, None, None, None, None, None, None, None, -18.7, -18.7, None, 0.1, None, -18.1, None, None,2022-01-04 22:00:00, None, None, None,1
-19.18, None, None, None, None, None, None, None, None, -19.2, -19.2, None, -0.1, None, -18.1, None, None,2022-01-04 23:00:00, None, None, None,1
-18.89, None, None, None, None, None, None, None, None, -18.9, -19.2, None, -0.1, None, -18.1, None, None,2022-01-05 00:00:00, None, None, None,1
-18.56, None, None, None, None, None, None, None, None, -18.6, -19.2, None, 0.0, None, -18.1, None, None,2022-01-05 01:00:00, None, None, None,1
-18.52, None, None, None, None, None, None, None, None, -18.5, -19.2, None, 0.1, None, -18.1, None, None,2022-01-05 02:00:00, None, None, None,1
-19.37, None, None, None, None, None, None, None, None, -19.4, -19.4, None, 0.0, None, -18.1, None, None,2022-01-05 03:00:00, None, None, None,1
-19.27, None, None, None, None, None, None, None, None, -19.3, -19.4, None, -0.1, None, -18.1, None, None,2022-01-05 04:00:00, None, None, None,1
-19.41, None, None, None, None, None, None, None, None, -19.4, -19.4, None, 0.0, None, -18.1, None, None,2022-01-05 05:00:00, None, None, None,1
-19.62, None, None, None, None, None, None, None, None, -19.6, -19.6, None, -0.1, None, -18.1, None, None,2022-01-05 06:00:00, None, None, None,1
-20.22, None, None, None, None, None, None, None, None, -20.2, -20.2, None, -0.1, None, -19.6, None, None,2022-01-05 07:00:00, None, None, None,1
-20.54, None, None, None, None, None, None, None, None, -20.5, -20.5, None, -0.1, None, -19.6, None, None,2022-01-05 08:00:00, None, None, None,1
-20.4, None, None, None, None, None, None, None, None, -20.4, -20.7, None, -0.1, None, -19.6, None, None,2022-01-05 09:00:00, None, None, None,1
-18.51, None, None, None, None, None, None, None, None, -18.5, -20.7, None, 0.0, None, -18.5, None, None,2022-01-05 10:00:00, None, None, None,1
-15.49, None, None, None, None, None, None, None, None, -15.5, -20.7, None, 0.1, None, -15.5, None, None,2022-01-05 11:00:00, None, None, None,1
-12.44, None, None, None, None, None, None, None, None, -12.4, -20.7, None, 1.0, None, -12.4, None, None,2022-01-05 12:00:00, None, None, None,1
-12.35, None, None, None, None, None, None, None, None, -12.4, -20.7, None, 1.0, None, -11.6, None, None,2022-01-05 13:00:00, None, None, None,1
-13.64, None, None, None, None, None, None, None, None, -13.6, -20.7, None, 2.0, None, -11.6, None, None,2022-01-05 14:00:00, None, None, None,1
-15.77, None, None, None, None, None, None, None, None, -15.8, -20.7, None, 0.1, None, -11.6, None, None,2022-01-05 15:00:00, None, None, None,1
-17.95, None, None, None, None, None, None, None, None, -18.0, -20.7, None, -0.1, None, -11.6, None, None,2022-01-05 16:00:00, None, None, None,1
-19.34, None, None, None, None, None, None, None, None, -19.3, -20.7, None, -2.0, None, -11.6, None, None,2022-01-05 17:00:00, None, None, None,1
-20.07, None, None, None, None, None, None, None, None, -20.1, -20.7, None, -1.0, None, -11.6, None, None,2022-01-05 18:00:00, None, None, None,1
-20.01, None, None, None, None, None, None, None, None, -20.0, -20.1, None, -1.0, None, -19.8, None, None,2022-01-05 19:00:00, None, None, None,1
-20.26, None, None, None, None, None, None, None, None, -20.3, -20.3, None, -0.1, None, -19.8, None, None,2022-01-05 20:00:00, None, None, None,1
-19.96, None, None, None, None, None, None, None, None, -20.0, -20.3, None, -0.1, None, -19.8, None, None,2022-01-05 21:00:00, None, None, None,1
-20.19, None, None, None, None, None, None, None, None, -20.2, -20.3, None, -0.1, None, -19.8, None, None,2022-01-05 22:00:00, None, None, None,1
-20.55, None, None, None, None, None, None, None, None, -20.6, -20.6, None, 0.0, None, -19.8, None, None,2022-01-05 23:00:00, None, None, None,1
-20.87, None, None, None, None, None, None, None, None, -20.9, -21.2, None, -0.1, None, -19.8, None, None,2022-01-06 00:00:00, None, None, None,1
-20.36, None, None, None, None, None, None, None, None, -20.4, -21.2, None, 0.0, None, -19.8, None, None,2022-01-06 01:00:00, None, None, None,1
-20.96, None, None, None, None, None, None, None, None, -21.0, -21.2, None, 0.0, None, -19.8, None, None,2022-01-06 02:00:00, None, None, None,1
-20.93, None, None, None, None, None, None, None, None, -20.9, -21.3, None, 0.0, None, -19.8, None, None,2022-01-06 03:00:00, None, None, None,1
-20.44, None, None, None, None, None, None, None, None, -20.4, -21.3, None, 0.0, None, -19.8, None, None,2022-01-06 04:00:00, None, None, None,1
-20.37, None, None, None, None, None, None, None, None, -20.4, -21.4, None, 0.0, None, -19.8, None, None,2022-01-06 05:00:00, None, None, None,1
-20.45, None, None, None, None, None, None, None, None, -20.5, -21.4, None, 0.1, None, -19.8, None, None,2022-01-06 06:00:00, None, None, None,1
-20.57, None, None, None, None, None, None, None, None, -20.6, -20.6, None, 0.0, None, -20.2, None, None,2022-01-06 07:00:00, None, None, None,1
-20.45, None, None, None, None, None, None, None, None, -20.5, -20.6, None, 0.1, None, -20.2, None, None,2022-01-06 08:00:00, None, None, None,1
-19.97, None, None, None, None, None, None, None, None, -20.0, -20.6, None, 0.0, None, -20.0, None, None,2022-01-06 09:00:00, None, None, None,1
-19.47, None, None, None, None, None, None, None, None, -19.5, -20.6, None, 0.1, None, -19.4, None, None,2022-01-06 10:00:00, None, None, None,1
-19.47, None, None, None, None, None, None, None, None, -19.5, -20.6, None, 0.1, None, -19.2, None, None,2022-01-06 11:00:00, None, None, None,1
-19.27, None, None, None, None, None, None, None, None, -19.3, -20.6, None, 0.1, None, -19.2, None, None,2022-01-06 12:00:00, None, None, None,1
-18.68, None, None, None, None, None, None, None, None, -18.7, -20.6, None, 0.1, None, -18.7, None, None,2022-01-06 13:00:00, None, None, None,1
-18.34, None, None, None, None, None, None, None, None, -18.3, -20.6, None, 1.0, None, -18.3, None, None,2022-01-06 14:00:00, None, None, None,1
-18.07, None, None, None, None, None, None, None, None, -18.1, -20.6, None, 0.1, None, -18.0, None, None,2022-01-06 15:00:00, None, None, None,1
-17.86, None, None, None, None, None, None, None, None, -17.9, -20.6, None, 0.1, None, -17.9, None, None,2022-01-06 16:00:00, None, None, None,1
-17.33, None, None, None, None, None, None, None, None, -17.3, -20.6, None, 0.0, None, -17.3, None, None,2022-01-06 17:00:00, None, None, None,1
-17.38, None, None, None, None, None, None, None, None, -17.4, -20.6, None, 0.1, None, -17.3, None, None,2022-01-06 18:00:00, None, None, None,1
-17.02, None, None, None, None, None, None, None, None, -17.0, -17.4, None, 0.1, None, -17.0, None, None,2022-01-06 19:00:00, None, None, None,1
-17.08, None, None, None, None, None, None, None, None, -17.1, -17.4, None, 0.1, None, -17.0, None, None,2022-01-06 20:00:00, None, None, None,1
-16.98, None, None, None, None, None, None, None, None, -17.0, -17.4, None, 0.1, None, -17.0, None, None,2022-01-06 21:00:00, None, None, None,1
-16.7, None, None, None, None, None, None, None, None, -16.7, -17.4, None, 0.0, None, -16.7, None, None,2022-01-06 22:00:00, None, None, None,1
-16.44, None, None, None, None, None, None, None, None, -16.4, -17.4, None, 0.1, None, -16.4, None, None,2022-01-06 23:00:00, None, None, None,1
-16.55, None, None, None, None, None, None, None, None, -16.6, -17.4, None, 0.1, None, -16.4, None, None,2022-01-07 00:00:00, None, None, None,1
-16.36, None, None, None, None, None, None, None, None, -16.4, -17.4, None, 0.1, None, -16.3, None, None,2022-01-07 01:00:00, None, None, None,1
-16.12, None, None, None, None, None, None, None, None, -16.1, -17.4, None, 0.0, None, -16.1, None, None,2022-01-07 02:00:00, None, None, None,1
-15.66, None, None, None, None, None, None, None, None, -15.7, -17.4, None, 0.1, None, -15.7, None, None,2022-01-07 03:00:00, None, None, None,1
-15.42, None, None, None, None, None, None, None, None, -15.4, -17.4, None, 0.1, None, -15.4, None, None,2022-01-07 04:00:00, None, None, None,1
-15.08, None, None, None, None, None, None, None, None, -15.1, -17.4, None, 1.0, None, -15.1, None, None,2022-01-07 05:00:00, None, None, None,1
-14.6, None, None, None, None, None, None, None, None, -14.6, -15.2, None, 0.1, None, -14.6, None, None,2022-01-07 07:00:00, None, None, None,1
-14.48, None, None, None, None, None, None, None, None, -14.5, -15.2, None, 0.1, None, -14.5, None, None,2022-01-07 08:00:00, None, None, None,1
-14.35, None, None, None, None, None, None, None, None, -14.4, -15.2, None, 0.1, None, -14.4, None, None,2022-01-07 09:00:00, None, None, None,1
-13.89, None, None, None, None, None, None, None, None, -13.9, -15.2, None, 1.0, None, -13.9, None, None,2022-01-07 10:00:00, None, None, None,1
-12.13, None, None, None, None, None, None, None, None, -12.1, -15.2, None, 0.1, None, -12.1, None, None,2022-01-07 11:00:00, None, None, None,1
-12.61, None, None, None, None, None, None, None, None, -12.6, -15.2, None, 1.0, None, -12.0, None, None,2022-01-07 12:00:00, None, None, None,1
-12.13, None, None, None, None, None, None, None, None, -12.1, -15.2, None, 0.1, None, -12.0, None, None,2022-01-07 13:00:00, None, None, None,1
-13.57, None, None, None, None, None, None, None, None, -13.6, -15.2, None, 0.1, None, -12.0, None, None,2022-01-07 14:00:00, None, None, None,1
-12.32, None, None, None, None, None, None, None, None, -12.3, -15.2, None, -0.1, None, -12.0, None, None,2022-01-07 15:00:00, None, None, None,1
-12.74, None, None, None, None, None, None, None, None, -12.7, -15.2, None, 0.1, None, -12.0, None, None,2022-01-07 16:00:00, None, None, None,1
-12.14, None, None, None, None, None, None, None, None, -12.1, -15.2, None, -0.1, None, -12.0, None, None,2022-01-07 17:00:00, None, None, None,1
-9.48, None, None, None, None, None, None, None, None, -9.5, -15.2, None, 0.1, None, -9.5, None, None,2022-01-07 18:00:00, None, None, None,1
-8.91, None, None, None, None, None, None, None, None, -8.9, -9.5, None, 1.0, None, -8.9, None, None,2022-01-07 19:00:00, None, None, None,1
-9.79, None, None, None, None, None, None, None, None, -9.8, -9.8, None, 0.0, None, -8.9, None, None,2022-01-07 22:00:00, None, None, None,1
-10.11, None, None, None, None, None, None, None, None, -10.1, -10.1, None, 0.0, None, -8.9, None, None,2022-01-07 23:00:00, None, None, None,1
