pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,-20.0,-28.2, 1032.2, 0.0, 0.0,-19.6,77.0,2022-01-01 16:00:00,-23.0, 930.0,1
0.0,-19.5,-28.2, 1032.0, 0.0, 0.0,-19.5,77.0,2022-01-01 17:00:00,-22.0, 930.0,1
0.0,-19.3,-28.2, 1031.9, 0.0, 0.0,-19.2,75.0,2022-01-01 18:00:00,-22.0, 930.0,1
0.0,-19.2,-19.5, 1030.6, 0.0, 0.0,-19.0,75.0,2022-01-01 19:00:00,-22.0, 929.0,1
0.0,-19.8,-20.4, 1030.6, 0.0, 0.0,-19.0,79.0,2022-01-01 20:00:00,-22.0, 929.0,1
0.0,-19.3,-20.4, 1030.4, 0.0, 0.0,-19.0,80.0,2022-01-01 21:00:00,-22.0, 929.0,1
0.2,-18.9,-20.4, 1029.1, 0.2, 0.0,-18.8,77.0,2022-01-01 22:00:00,-22.0, 928.0,1
0.4,-19.2,-20.4, 1028.9, 0.2, 0.0,-18.7,81.0,2022-01-01 23:00:00,-21.0, 928.0,1
0.4,-19.3,-20.4, 1028.9, 0.0, 0.0,-18.7,81.0,2022-01-02 00:00:00,-22.0, 928.0,1
0.4,-18.9,-20.4, 1027.7, 0.0, 0.0,-18.3,81.0,2022-01-02 01:00:00,-21.0, 927.0,1
0.4,-18.7,-20.4, 1027.5, 0.0, 0.0,-18.3,81.0,2022-01-02 02:00:00,-21.0, 927.0,1
0.4,-18.5,-20.4, 1026.3, 0.0, 0.0,-18.2,81.0,2022-01-02 03:00:00,-21.0, 926.0,1
0.6,-18.2,-20.4, 1025.2, 0.2, 0.0,-18.1,82.0,2022-01-02 04:00:00,-20.0, 925.0,1
0.9,-17.7,-20.4, 1024.0, 0.3, 0.0,-17.6,83.0,2022-01-02 05:00:00,-20.0, 924.0,1
0.9,-17.3,-20.4, 1025.0, 0.1, 0.0,-17.2,83.0,2022-01-02 06:00:00,-19.0, 925.0,1
0.9,-16.9,-17.3, 1023.8, 0.1, 0.0,-16.8,83.0,2022-01-02 07:00:00,-19.0, 924.0,1
0.9,-16.6,-17.3, 1025.0, 0.1, 0.0,-16.3,84.0,2022-01-02 08:00:00,-18.0, 925.0,1
0.9,-17.0,-17.3, 1025.0, 0.1, 0.0,-16.3,82.0,2022-01-02 09:00:00,-19.0, 925.0,1
0.9,-16.3,-17.3, 1024.8, 0.1, 0.0,-16.3,81.0,2022-01-02 10:00:00,-18.0, 925.0,1
0.9,-15.3,-17.3, 1024.7, 0.1, 0.0,-15.4,82.0,2022-01-02 11:00:00,-18.0, 925.0,1
1.1,-15.3,-17.3, 1024.7, 0.2, 0.0,-15.1,82.0,2022-01-02 12:00:00,-17.0, 925.0,1
1.3,-14.8,-17.3, 1023.5, 0.2, 0.0,-14.6,82.0,2022-01-02 13:00:00,-17.0, 924.0,1
1.5,-14.4,-17.3, 1023.5, 0.2, 0.0,-14.2,84.0,2022-01-02 14:00:00,-16.0, 924.0,1
1.7,-14.3,-17.3, 1023.4, 0.2, 0.0,-13.9,84.0,2022-01-02 15:00:00,-16.0, 924.0,1
1.7,-14.2,-17.3, 1023.4, 0.1, 0.0,-13.9,85.0,2022-01-02 16:00:00,-16.0, 924.0,1
1.7,-14.0,-17.3, 1021.1, 0.1, 0.0,-13.9,85.0,2022-01-02 17:00:00,-16.0, 922.0,1
1.9,-13.9,-17.3, 1019.9, 0.2, 0.0,-13.8,85.0,2022-01-02 18:00:00,-16.0, 921.0,1
2.1,-13.7,-14.0, 1020.9, 0.2, 0.0,-13.7,86.0,2022-01-02 19:00:00,-15.0, 922.0,1
2.5,-13.5,-14.0, 1019.8, 0.4, 0.0,-13.4,86.0,2022-01-02 20:00:00,-15.0, 921.0,1
3.0,-13.3,-14.0, 1018.7, 0.5, 1.0,-13.2,86.0,2022-01-02 21:00:00,-15.0, 920.0,1
3.3,-13.1,-14.0, 1017.5, 0.5, 1.0,-13.0,86.0,2022-01-02 22:00:00,-15.0, 919.0,1
3.6,-12.8,-14.0, 1017.3, 0.5, 1.0,-12.7,86.0,2022-01-02 23:00:00,-14.0, 919.0,1
4.3,-12.6,-14.0, 1016.2, 0.7, 1.0,-12.3,87.0,2022-01-03 00:00:00,-14.0, 918.0,1
4.7,-12.1,-14.0, 1015.0, 0.4, 0.0,-12.1,88.0,2022-01-03 01:00:00,-14.0, 917.0,1
5.4,-11.6,-14.0, 1013.8, 0.7, 1.0,-11.6,88.0,2022-01-03 02:00:00,-13.0, 916.0,1
5.9,-11.2,-14.0, 1011.5, 0.5, 1.0,-11.2,88.0,2022-01-03 03:00:00,-13.0, 914.0,1
6.0,-10.8,-14.0, 1010.3, 0.3, 0.0,-10.8,89.0,2022-01-03 04:00:00,-12.0, 913.0,1
6.0,-10.4,-14.0, 1009.1, 0.3, 0.0,-10.3,89.0,2022-01-03 05:00:00,-12.0, 912.0,1
6.3,-10.3,-14.0, 1008.0, 0.3, 0.0,-10.1,89.0,2022-01-03 06:00:00,-11.0, 911.0,1
6.7,-9.6,-10.3, 1006.8, 0.4, 0.0,-9.6,90.0,2022-01-03 07:00:00,-11.0, 910.0,1
6.9,-9.5,-10.3, 1005.7, 0.2, 0.0,-9.3,90.0,2022-01-03 08:00:00,-11.0, 909.0,1
6.9,-8.7,-10.3, 1005.5, 0.1, 0.0,-8.7,90.0,2022-01-03 09:00:00,-10.0, 909.0,1
6.9,-6.6,-10.3, 1005.3, 0.1, 0.0,-6.4,92.0,2022-01-03 10:00:00,-8.0, 909.0,1
7.1,-5.7,-10.3, 1004.0, 0.2, 0.0,-4.2,88.0,2022-01-03 11:00:00,-7.0, 908.0,1
6.9,-5.0,-10.3, 1002.8, 0.1, 0.0,-4.2,93.0,2022-01-03 12:00:00,-6.0, 907.0,1
7.2,-5.0,-10.3, 1000.6, 0.5, 1.0,-4.2,91.0,2022-01-03 13:00:00,-6.0, 905.0,1
7.2,-4.0,-10.3, 1001.5, 0.2, 0.0,-3.9,94.0,2022-01-03 14:00:00,-5.0, 906.0,1
7.3,-6.8,-10.3, 1000.7, 0.3, 0.0,-3.5,90.0,2022-01-03 15:00:00,-8.0, 905.0,1
7.7,-7.6,-10.3, 1001.8, 0.4, 0.0,-3.5,92.0,2022-01-03 16:00:00,-8.0, 906.0,1
7.9,-8.3,-10.3, 1000.7, 0.2, 0.0,-3.5,90.0,2022-01-03 17:00:00,-9.0, 905.0,1
8.4,-9.7,-10.3, 1002.0, 0.7, 1.0,-3.5,89.0,2022-01-03 18:00:00,-11.0, 906.0,1
8.2,-10.3,-10.4, 1002.0, 0.0, 0.0,-9.6,88.0,2022-01-03 19:00:00,-12.0, 906.0,1
7.8,-11.2,-11.3, 1004.3, 0.0, 0.0,-9.6,86.0,2022-01-03 20:00:00,-13.0, 908.0,1
7.3,-11.9,-11.9, 1004.3, 0.0, 0.0,-9.6,83.0,2022-01-03 21:00:00,-14.0, 908.0,1
6.8,-12.3,-12.4, 1005.2, 0.0, 0.0,-9.6,83.0,2022-01-03 22:00:00,-15.0, 909.0,1
6.3,-12.7,-12.7, 1006.2, 0.0, 0.0,-9.6,81.0,2022-01-03 23:00:00,-15.0, 910.0,1
5.6,-13.0,-13.1, 1007.3, 0.1, 0.0,-9.6,80.0,2022-01-04 00:00:00,-15.0, 911.0,1
6.6,-13.5,-13.7, 1009.6, 1.4, 1.0,-9.6,85.0,2022-01-04 01:00:00,-16.0, 913.0,1
5.9,-14.1,-14.1, 1009.5, 0.1, 0.0,-9.6,81.0,2022-01-04 02:00:00,-16.0, 913.0,1
5.4,-14.5,-14.5, 1013.2, 0.0, 0.0,-9.6,78.0,2022-01-04 03:00:00,-17.0, 916.0,1
5.1,-14.7,-14.8, 1014.4, 0.0, 0.0,-9.6,78.0,2022-01-04 04:00:00,-17.0, 917.0,1
4.8,-15.2,-15.2, 1015.7, 0.0, 0.0,-9.6,80.0,2022-01-04 05:00:00,-18.0, 918.0,1
4.5,-15.5,-15.5, 1018.1, 0.0, 0.0,-9.6,78.0,2022-01-04 06:00:00,-18.0, 920.0,1
4.1,-16.5,-16.4, 1020.5, 0.0, 0.0,-15.3,77.0,2022-01-04 07:00:00,-19.0, 922.0,1
3.9,-16.6,-16.9, 1020.6, 0.0, 0.0,-15.3,77.0,2022-01-04 08:00:00,-19.0, 922.0,1
3.9,-16.1,-16.9, 1022.8, 0.0, 0.0,-15.3,73.0,2022-01-04 09:00:00,-19.0, 924.0,1
3.9,-15.3,-16.9, 1023.9, 0.0, 0.0,-15.3,69.0,2022-01-04 10:00:00,-19.0, 925.0,1
3.7,-14.6,-16.9, 1023.9, 0.0, 0.0,-14.2,65.0,2022-01-04 11:00:00,-19.0, 925.0,1
3.7,-14.7,-16.9, 1023.9, 0.0, 0.0,-14.2,68.0,2022-01-04 12:00:00,-19.0, 925.0,1
3.2,-14.0,-16.9, 1023.9, 0.0, 0.0,-13.8,67.0,2022-01-04 13:00:00,-18.0, 925.0,1
None,-14.7,-16.9, 1025.2, None, 0.0,-13.7,70.0,2022-01-04 14:00:00,-19.0, 926.0,1
None,-14.7,-16.9, 1026.3, 0.0, 0.0,-13.7,70.0,2022-01-04 15:00:00,-19.0, 927.0,1
None,-14.9,-16.9, 1025.2, 0.1, 0.0,-13.7,78.0,2022-01-04 16:00:00,-18.0, 926.0,1
None,-15.2,-16.9, 1025.3, 0.1, 0.0,-13.7,80.0,2022-01-04 17:00:00,-18.0, 926.0,1
None,-15.5,-16.9, 1025.4, 0.0, 0.0,-13.7,80.0,2022-01-04 18:00:00,-18.0, 926.0,1
None,-15.7,-15.7, 1025.6, 0.0, 0.0,-15.5,79.0,2022-01-04 19:00:00,-18.0, 926.0,1
None,-15.8,-15.8, 1025.6, 0.0, 0.0,-15.5,77.0,2022-01-04 20:00:00,-19.0, 926.0,1
None,-15.9,-16.0, 1025.5, 0.1, 0.0,-15.5,81.0,2022-01-04 21:00:00,-18.0, 926.0,1
None,-15.9,-16.0, 1025.4, 0.1, 0.0,-15.5,82.0,2022-01-04 22:00:00,-18.0, 926.0,1
None,-16.8,-16.7, 1025.5, 0.1, 0.0,-15.5,81.0,2022-01-04 23:00:00,-19.0, 926.0,1
None,-17.6,-17.8, 1026.7, 0.0, 0.0,-15.5,82.0,2022-01-05 00:00:00,-20.0, 927.0,1
None,-16.6,-17.8, 1026.5, 0.0, 0.0,-15.5,79.0,2022-01-05 01:00:00,-19.0, 927.0,1
None,-16.8,-17.8, 1026.6, 0.0, 0.0,-15.5,80.0,2022-01-05 02:00:00,-19.0, 927.0,1
None,-16.6,-17.8, 1026.6, 0.0, 0.0,-15.5,80.0,2022-01-05 03:00:00,-19.0, 927.0,1
None,-16.6,-17.8, 1027.7, 0.0, 0.0,-15.5,78.0,2022-01-05 04:00:00,-19.0, 928.0,1
None,-16.7,-17.8, 1027.7, 0.0, 0.0,-15.5,78.0,2022-01-05 05:00:00,-19.0, 928.0,1
None,-17.0,-17.8, 1027.8, 0.0, 0.0,-15.5,76.0,2022-01-05 06:00:00,-20.0, 928.0,1
None,-17.6,-17.6, 1029.0, 0.0, 0.0,-17.0,75.0,2022-01-05 07:00:00,-21.0, 929.0,1
None,-17.9,-18.0, 1029.1, 0.0, 0.0,-17.0,75.0,2022-01-05 08:00:00,-21.0, 929.0,1
None,-18.0,-18.0, 1031.3, 0.0, 0.0,-17.0,72.0,2022-01-05 09:00:00,-21.0, 931.0,1
None,-17.9,-18.2, 1031.3, 0.0, 0.0,-17.0,69.0,2022-01-05 10:00:00,-22.0, 931.0,1
None,-16.9,-18.2, 1032.4, 0.0, 0.0,-16.7,64.0,2022-01-05 11:00:00,-21.0, 932.0,1
None,-15.7,-18.2, 1031.2, 0.0, 0.0,-15.7,65.0,2022-01-05 12:00:00,-20.0, 931.0,1
None,-15.4,-18.2, 1031.1, 0.0, 0.0,-15.1,66.0,2022-01-05 13:00:00,-20.0, 931.0,1
0.0,-15.4,-18.2, 1031.1, 0.0, 0.0,-15.0,66.0,2022-01-05 14:00:00,-20.0, 931.0,1
0.0,-16.2,-18.2, 1032.3, 0.0, 0.0,-15.0,70.0,2022-01-05 15:00:00,-20.0, 932.0,1
0.0,-17.5,-18.2, 1032.4, 0.0, 0.0,-15.0,79.0,2022-01-05 16:00:00,-20.0, 932.0,1
0.0,-19.0,-19.2, 1032.6, 0.0, 0.0,-15.0,82.0,2022-01-05 17:00:00,-21.0, 932.0,1
0.0,-21.3,-21.2, 1034.1, 0.0, 0.0,-15.0,79.0,2022-01-05 18:00:00,-24.0, 933.0,1
0.0,-21.5,-21.6, 1033.1, 0.0, 0.0,-20.6,82.0,2022-01-05 19:00:00,-24.0, 932.0,1
0.0,-20.7,-21.8, 1033.0, 0.0, 0.0,-20.6,81.0,2022-01-05 20:00:00,-23.0, 932.0,1
0.0,-23.8,-23.8, 1033.4, 0.0, 0.0,-20.6,77.0,2022-01-05 21:00:00,-26.0, 932.0,1
0.0,-23.6,-24.7, 1033.4, 0.0, 0.0,-20.6,81.0,2022-01-05 22:00:00,-26.0, 932.0,1
0.0,-25.5,-25.4, 1032.4, 0.0, 0.0,-20.6,76.0,2022-01-05 23:00:00,-28.0, 931.0,1
0.0,-24.8,-25.5, 1031.0, 0.0, 0.0,-20.6,79.0,2022-01-06 00:00:00,-27.0, 930.0,1
0.0,-23.2,-25.5, 1029.7, 0.0, 0.0,-20.6,79.0,2022-01-06 01:00:00,-26.0, 929.0,1
0.0,-23.4,-25.5, 1029.7, 0.0, 0.0,-20.6,78.0,2022-01-06 02:00:00,-26.0, 929.0,1
0.0,-21.9,-25.5, 1028.5, 0.0, 0.0,-20.6,81.0,2022-01-06 03:00:00,-24.0, 928.0,1
0.0,-22.1,-25.5, 1027.6, 0.0, 0.0,-20.6,80.0,2022-01-06 04:00:00,-24.0, 927.0,1
0.0,-21.5,-25.5, 1025.5, 0.1, 0.0,-20.6,80.0,2022-01-06 05:00:00,-24.0, 925.0,1
0.0,-21.2,-25.5, 1025.7, 0.1, 0.0,-20.6,80.0,2022-01-06 06:00:00,-24.0, 925.0,1
0.0,-20.9,-21.3, 1023.5, 0.1, 0.0,-20.7,80.0,2022-01-06 07:00:00,-23.0, 923.0,1
0.0,-20.6,-21.3, 1022.2, 0.1, 0.0,-20.6,81.0,2022-01-06 08:00:00,-23.0, 922.0,1
0.0,-20.3,-21.3, 1022.6, 0.1, 0.0,-20.4,81.0,2022-01-06 09:00:00,-22.0, 922.0,1
0.0,-19.5,-21.3, 1021.4, 0.0, 0.0,-19.6,81.0,2022-01-06 10:00:00,-22.0, 921.0,1
0.0,-19.0,-21.3, 1020.4, 0.0, 0.0,-19.0,81.0,2022-01-06 11:00:00,-21.0, 920.0,1
0.0,-18.8,-21.3, 1019.2, 0.1, 0.0,-18.6,79.0,2022-01-06 12:00:00,-21.0, 919.0,1
0.2,-17.9,-21.3, 1017.8, 0.2, 0.0,-17.7,80.0,2022-01-06 13:00:00,-20.0, 918.0,1
0.2,-17.1,-21.3, 1015.5, 0.1, 0.0,-16.8,81.0,2022-01-06 14:00:00,-19.0, 916.0,1
0.6,-16.5,-21.3, 1015.2, 0.4, 0.0,-16.4,82.0,2022-01-06 15:00:00,-19.0, 916.0,1
1.0,-16.4,-21.3, 1014.1, 0.4, 0.0,-16.4,83.0,2022-01-06 16:00:00,-18.0, 915.0,1
1.7,-16.4,-21.3, 1014.1, 0.7, 1.0,-16.1,84.0,2022-01-06 17:00:00,-18.0, 915.0,1
2.3,-16.2,-21.3, 1014.0, 0.6, 1.0,-16.0,83.0,2022-01-06 18:00:00,-18.0, 915.0,1
2.7,-16.1,-16.5, 1012.8, 0.4, 0.0,-16.0,84.0,2022-01-06 19:00:00,-18.0, 914.0,1
3.5,-16.3,-16.5, 1011.7, 0.8, 1.0,-16.0,83.0,2022-01-06 20:00:00,-18.0, 913.0,1
3.9,-16.7,-16.7, 1010.6, 0.4, 0.0,-15.9,83.0,2022-01-06 21:00:00,-19.0, 912.0,1
4.1,-17.1,-17.2, 1009.5, 0.2, 0.0,-15.9,83.0,2022-01-06 22:00:00,-19.0, 911.0,1
4.1,-17.2,-17.3, 1009.4, 0.1, 0.0,-15.9,83.0,2022-01-06 23:00:00,-19.0, 911.0,1
4.1,-17.3,-17.3, 1007.2, 0.1, 0.0,-15.9,83.0,2022-01-07 00:00:00,-19.0, 909.0,1
4.1,-17.1,-17.3, 1004.9, 0.1, 0.0,-15.9,83.0,2022-01-07 01:00:00,-19.0, 907.0,1
4.5,-17.1,-17.3, 1003.6, 0.4, 0.0,-15.9,84.0,2022-01-07 02:00:00,-19.0, 906.0,1
4.8,-17.3,-17.3, 1002.5, 0.3, 0.0,-15.9,83.0,2022-01-07 03:00:00,-19.0, 905.0,1
5.2,-16.9,-17.3, 1002.4, 0.4, 0.0,-15.9,84.0,2022-01-07 04:00:00,-19.0, 905.0,1
5.5,-16.8,-17.3, 1001.3, 0.3, 0.0,-15.9,83.0,2022-01-07 05:00:00,-19.0, 904.0,1
5.5,-16.8,-17.3, 999.1, 0.1, 0.0,-15.9,83.0,2022-01-07 06:00:00,-19.0, 902.0,1
5.9,-16.7,-16.9, 999.1, 0.4, 0.0,-16.7,83.0,2022-01-07 07:00:00,-19.0, 902.0,1
5.9,-16.5,-16.9, 999.1, 0.0, 0.0,-16.2,83.0,2022-01-07 08:00:00,-18.0, 902.0,1
5.9,-15.6,-16.9, 997.9, 0.0, 0.0,-15.6,82.0,2022-01-07 09:00:00,-18.0, 901.0,1
5.9,-14.5,-16.9, 996.7, 0.0, 0.0,-12.3,77.0,2022-01-07 10:00:00,-17.0, 900.0,1
5.9,-14.5,-16.9, 996.7, 0.0, 0.0,-12.3,81.0,2022-01-07 11:00:00,-17.0, 900.0,1
5.9,-13.9,-16.9, 994.4, 0.0, 0.0,-12.3,80.0,2022-01-07 12:00:00,-16.0, 898.0,1
5.7,-13.3,-16.9, 994.3, 0.1, 0.0,-12.3,79.0,2022-01-07 13:00:00,-16.0, 898.0,1
6.1,-13.7,-16.9, 995.5, 0.4, 0.0,-12.3,83.0,2022-01-07 14:00:00,-16.0, 899.0,1
6.8,-13.0,-16.9, 996.5, 1.1, 1.0,-12.3,86.0,2022-01-07 15:00:00,-15.0, 900.0,1
6.4,-12.5,-16.9, 997.5, 0.1, 0.0,-12.3,85.0,2022-01-07 16:00:00,-14.0, 901.0,1
5.7,-12.9,-16.9, 999.8, 0.1, 0.0,-12.3,84.0,2022-01-07 17:00:00,-15.0, 903.0,1
5.1,-13.4,-16.9, 999.9, 0.0, 0.0,-12.3,85.0,2022-01-07 18:00:00,-15.0, 903.0,1
4.7,-12.8,-13.6, 999.8, 0.0, 0.0,-12.7,85.0,2022-01-07 19:00:00,-15.0, 903.0,1
3.9,-12.7,-14.1, 1002.0, 0.0, 0.0,-12.7,88.0,2022-01-07 20:00:00,-14.0, 905.0,1
3.5,-12.5,-14.1, 1002.9, 0.0, 0.0,-12.5,86.0,2022-01-07 21:00:00,-14.0, 906.0,1
3.3,-13.2,-14.1, 1004.0, 0.0, 0.0,-12.2,87.0,2022-01-07 22:00:00,-15.0, 907.0,1
3.3,-12.4,-14.1, 1006.1, 0.0, 0.0,-11.7,86.0,2022-01-07 23:00:00,-14.0, 909.0,1
