ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 307.0, 1087.0, None, None,2020-02-19 00:00:00, -6.6, None, None,8
None, 307.0, 1087.0, None, None,2020-02-19 01:00:00, -11.4, None, None,8
None, 307.0, 1087.0, None, None,2020-02-19 02:00:00, -12.9, None, None,8
None, 307.0, 1087.0, None, None,2020-02-19 03:00:00, -13.6, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 04:00:00, -13.7, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 05:00:00, -14.0, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 06:00:00, -14.2, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 07:00:00, -14.3, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 08:00:00, -14.4, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 09:00:00, -14.5, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 10:00:00, -14.9, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 11:00:00, -14.9, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 12:00:00, -15.1, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 13:00:00, -15.1, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 14:00:00, -15.4, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 15:00:00, -15.1, None, None,8
None, 306.0, 1087.0, 864.0, None,2020-02-19 16:00:00, -14.7, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 17:00:00, -12.6, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 18:00:00, -9.2, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 19:00:00, -7.2, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 20:00:00, -6.1, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 21:00:00, -3.7, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 22:00:00, -3.8, None, None,8
None, 306.0, 1087.0, None, None,2020-02-19 23:00:00, -6.6, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 02:00:00, -11.8, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 03:00:00, -12.9, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 04:00:00, -12.3, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 07:00:00, -13.0, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 13:00:00, -14.2, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 14:00:00, -14.1, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 15:00:00, -14.4, None, None,8
None, 306.0, 1087.0, 868.0, None,2020-02-20 16:00:00, -13.0, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 18:00:00, -7.1, None, None,8
None, 306.0, 1087.0, None, None,2020-02-20 19:00:00, -6.4, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 20:00:00, -0.2, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 21:00:00, -2.0, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 22:00:00, -2.3, None, None,8
None, 307.0, 1087.0, None, None,2020-02-20 23:00:00, -3.0, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 00:00:00, -3.5, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 01:00:00, -8.0, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 02:00:00, -9.7, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 03:00:00, -10.4, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 04:00:00, -9.9, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 05:00:00, -11.1, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 06:00:00, -11.2, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 07:00:00, -11.3, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 08:00:00, -11.7, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 09:00:00, -11.3, None, None,8
None, 307.0, 1087.0, None, None,2020-02-21 10:00:00, -10.8, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 11:00:00, -10.8, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 12:00:00, -11.3, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 13:00:00, -11.0, None, None,8
None, 306.0, 1088.0, None, None,2020-02-21 14:00:00, -10.9, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 15:00:00, -11.8, None, None,8
None, 307.0, 1088.0, 896.0, None,2020-02-21 16:00:00, -9.4, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 17:00:00, -7.9, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 18:00:00, -5.8, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 19:00:00, -5.2, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 20:00:00, -2.6, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 21:00:00, -1.1, None, None,8
None, 307.0, 1088.0, None, None,2020-02-21 22:00:00, -1.1, None, None,8
None, 307.0, 1088.0, None, None,2020-02-22 00:00:00, -3.8, None, None,8
None, 307.0, 1088.0, None, None,2020-02-22 02:00:00, -6.0, None, None,8
None, 307.0, 1088.0, None, None,2020-02-22 03:00:00, -6.0, None, None,8
None, 307.0, 1088.0, None, None,2020-02-22 04:00:00, -6.0, None, None,8
None, 310.0, 1090.0, None, None,2020-02-22 10:00:00, -6.0, None, None,8
None, None, None, 904.0, None,2020-02-22 16:00:00, None, None, None,8
None, 322.0, 1101.0, None, None,2020-02-22 20:00:00, -2.9, None, None,8
None, 322.0, 1101.0, None, None,2020-02-22 21:00:00, -3.3, None, None,8
None, 322.0, 1101.0, None, None,2020-02-22 22:00:00, -3.3, None, None,8
None, 322.0, 1102.0, None, None,2020-02-22 23:00:00, -4.6, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 00:00:00, -5.7, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 01:00:00, -7.3, None, None,8
None, 323.0, 1102.0, None, None,2020-02-23 02:00:00, -10.0, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 03:00:00, -10.9, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 04:00:00, -11.0, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 05:00:00, -10.9, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 06:00:00, -10.9, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 07:00:00, -11.1, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 08:00:00, -10.3, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 09:00:00, -10.1, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 10:00:00, -10.4, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 11:00:00, -10.6, None, None,8
None, 322.0, 1102.0, None, None,2020-02-23 12:00:00, -10.6, None, None,8
None, 322.0, 1103.0, None, None,2020-02-23 13:00:00, -10.2, None, None,8
None, 322.0, 1103.0, None, None,2020-02-23 14:00:00, -9.8, None, None,8
None, 322.0, 1103.0, None, None,2020-02-23 15:00:00, -9.6, None, None,8
None, 323.0, 1103.0, 911.0, None,2020-02-23 16:00:00, -8.8, None, None,8
None, 323.0, 1104.0, None, None,2020-02-23 17:00:00, -7.7, None, None,8
None, 323.0, 1105.0, None, None,2020-02-23 18:00:00, -9.0, None, None,8
None, 324.0, 1106.0, None, None,2020-02-23 19:00:00, -6.2, None, None,8
None, 326.0, 1107.0, None, None,2020-02-23 20:00:00, -6.2, None, None,8
None, 327.0, 1108.0, None, None,2020-02-23 21:00:00, -6.2, None, None,8
None, 327.0, 1109.0, None, None,2020-02-23 22:00:00, -5.4, None, None,8
None, 328.0, 1109.0, None, None,2020-02-23 23:00:00, -5.8, None, None,8
None, 328.0, 1109.0, None, None,2020-02-24 00:00:00, -5.2, None, None,8
None, 328.0, 1109.0, None, None,2020-02-24 01:00:00, -6.0, None, None,8
None, 328.0, 1109.0, None, None,2020-02-24 02:00:00, -6.9, None, None,8
None, 328.0, 1109.0, None, None,2020-02-24 03:00:00, -6.7, None, None,8
None, 329.0, 1109.0, None, None,2020-02-24 04:00:00, -6.6, None, None,8
None, 330.0, 1110.0, None, None,2020-02-24 05:00:00, -6.3, None, None,8
None, 330.0, 1111.0, None, None,2020-02-24 06:00:00, -6.2, None, None,8
None, 330.0, 1111.0, None, None,2020-02-24 07:00:00, -6.2, None, None,8
None, 330.0, 1111.0, None, None,2020-02-24 08:00:00, -6.1, None, None,8
None, 330.0, 1111.0, None, None,2020-02-24 09:00:00, -6.2, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 10:00:00, -6.3, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 11:00:00, -6.5, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 12:00:00, -7.4, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 13:00:00, -8.4, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 14:00:00, -8.0, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 15:00:00, -8.9, None, None,8
None, 331.0, 1111.0, 914.0, None,2020-02-24 16:00:00, -7.5, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 17:00:00, -6.2, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 18:00:00, -5.5, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 19:00:00, -3.3, None, None,8
None, 331.0, 1111.0, None, None,2020-02-24 20:00:00, -3.5, None, None,8
None, 332.0, 1112.0, None, None,2020-02-24 21:00:00, -3.5, None, None,8
None, 332.0, 1112.0, None, None,2020-02-24 22:00:00, -4.1, None, None,8
None, 332.0, 1112.0, None, None,2020-02-24 23:00:00, -6.3, None, None,8
None, 332.0, 1112.0, None, None,2020-02-25 00:00:00, -6.0, None, None,8
None, 332.0, 1112.0, None, None,2020-02-25 01:00:00, -7.5, None, None,8
None, 332.0, 1112.0, None, None,2020-02-25 02:00:00, -9.9, None, None,8
None, 332.0, 1112.0, None, None,2020-02-25 03:00:00, -9.2, None, None,8
None, 333.0, 1112.0, None, None,2020-02-25 04:00:00, -9.0, None, None,8
None, 333.0, 1112.0, None, None,2020-02-25 05:00:00, -9.3, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 06:00:00, -10.2, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 07:00:00, -11.6, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 08:00:00, -12.4, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 09:00:00, -13.1, None, None,8
None, 332.0, 1113.0, None, None,2020-02-25 10:00:00, -11.7, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 11:00:00, -11.9, None, None,8
None, 333.0, 1113.0, None, None,2020-02-25 12:00:00, -12.3, None, None,8
None, 332.0, 1113.0, None, None,2020-02-25 13:00:00, -12.4, None, None,8
None, 332.0, 1113.0, None, None,2020-02-25 14:00:00, -12.8, None, None,8
None, 332.0, 1114.0, None, None,2020-02-25 15:00:00, -12.5, None, None,8
None, 332.0, 1114.0, 927.0, None,2020-02-25 16:00:00, -11.0, None, None,8
None, 332.0, 1114.0, None, None,2020-02-25 17:00:00, -8.7, None, None,8
None, 333.0, 1114.0, None, None,2020-02-25 18:00:00, -7.4, None, None,8
