wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.9,7.2,49.0,51.0,2022-04-02 00:00:00,0.0,14
1.5,6.2,78.0,61.0,2022-04-02 01:00:00,0.0,14
4.1,4.1,69.0,87.0,2022-04-02 02:00:00,0.4,14
2.1,3.7,71.0,92.0,2022-04-02 03:00:00,0.0,14
3.0,3.7,93.0,90.0,2022-04-02 04:00:00,0.0,14
2.0,3.3,72.0,92.0,2022-04-02 05:00:00,0.0,14
0.2,4.1,216.0,85.0,2022-04-02 06:00:00,0.0,14
1.1,6.7,51.0,67.0,2022-04-02 07:00:00,0.0,14
2.2,8.7,238.0,63.0,2022-04-02 08:00:00,0.0,14
2.4,8.6,242.0,51.0,2022-04-02 09:00:00,0.0,14
5.8,8.9,309.0,47.0,2022-04-02 10:00:00,0.0,14
6.4,10.2,336.0,37.0,2022-04-02 11:00:00,0.0,14
10.6,12.0,309.0,28.0,2022-04-02 12:00:00,0.0,14
4.7,12.2,228.0,32.0,2022-04-02 13:00:00,0.0,14
5.0,9.9,315.0,37.0,2022-04-02 14:00:00,0.0,14
7.4,10.7,244.0,40.0,2022-04-02 15:00:00,0.0,14
3.7,11.7,228.0,34.0,2022-04-02 16:00:00,0.0,14
0.5,9.7,293.0,37.0,2022-04-02 17:00:00,0.0,14
4.8,5.0,68.0,45.0,2022-04-02 18:00:00,0.0,14
3.5,4.9,95.0,41.0,2022-04-02 19:00:00,0.0,14
2.5,2.7,140.0,48.0,2022-04-02 20:00:00,0.0,14
3.6,2.1,97.0,58.0,2022-04-02 21:00:00,0.0,14
1.7,2.1,111.0,60.0,2022-04-02 22:00:00,0.0,14
0.2,1.5,151.0,62.0,2022-04-03 00:00:00,0.0,14
4.6,0.2,105.0,64.0,2022-04-03 01:00:00,0.0,14
2.0,-0.3,83.0,67.0,2022-04-03 02:00:00,0.0,14
2.6,0.5,60.0,65.0,2022-04-03 03:00:00,0.0,14
1.2,0.7,42.0,73.0,2022-04-03 04:00:00,0.0,14
3.5,1.6,88.0,68.0,2022-04-03 05:00:00,0.0,14
1.5,3.3,71.0,63.0,2022-04-03 06:00:00,0.0,14
1.2,5.1,230.0,58.0,2022-04-03 07:00:00,0.0,14
2.9,7.4,241.0,51.0,2022-04-03 08:00:00,0.0,14
1.9,8.3,240.0,48.0,2022-04-03 09:00:00,0.0,14
1.7,8.8,158.0,51.0,2022-04-03 10:00:00,0.0,14
4.0,9.2,170.0,51.0,2022-04-03 11:00:00,0.0,14
3.5,8.6,216.0,51.0,2022-04-03 12:00:00,0.0,14
3.7,8.3,244.0,56.0,2022-04-03 13:00:00,0.0,14
2.6,9.5,104.0,47.0,2022-04-03 14:00:00,0.0,14
2.1,11.1,155.0,41.0,2022-04-03 15:00:00,0.0,14
2.7,10.4,153.0,41.0,2022-04-03 16:00:00,0.0,14
2.8,9.3,38.0,41.0,2022-04-03 17:00:00,0.0,14
3.1,8.4,182.0,49.0,2022-04-03 18:00:00,0.0,14
2.8,8.8,82.0,43.0,2022-04-03 19:00:00,0.0,14
5.7,9.5,86.0,41.0,2022-04-03 20:00:00,0.0,14
5.0,9.3,86.0,43.0,2022-04-03 21:00:00,0.0,14
2.2,8.4,87.0,55.0,2022-04-03 22:00:00,0.0,14
3.2,4.8,76.0,93.0,2022-04-04 00:00:00,1.2,14
2.0,4.4,110.0,96.0,2022-04-04 01:00:00,1.4,14
3.4,4.2,67.0,95.0,2022-04-04 02:00:00,1.2,14
2.4,4.1,70.0,95.0,2022-04-04 03:00:00,1.4,14
5.0,3.9,47.0,95.0,2022-04-04 04:00:00,1.4,14
4.0,4.0,59.0,90.0,2022-04-04 05:00:00,0.4,14
3.8,4.1,86.0,92.0,2022-04-04 06:00:00,0.0,14
4.7,5.0,62.0,87.0,2022-04-04 07:00:00,0.0,14
6.1,9.0,74.0,65.0,2022-04-04 08:00:00,0.0,14
3.8,8.9,67.0,70.0,2022-04-04 09:00:00,0.0,14
3.8,6.0,247.0,86.0,2022-04-04 10:00:00,0.4,14
2.7,4.2,33.0,90.0,2022-04-04 11:00:00,1.0,14
3.9,7.2,285.0,69.0,2022-04-04 12:00:00,0.0,14
2.5,6.2,317.0,59.0,2022-04-04 13:00:00,0.0,14
4.2,6.2,163.0,68.0,2022-04-04 14:00:00,0.0,14
3.6,7.5,210.0,64.0,2022-04-04 15:00:00,0.0,14
5.0,8.2,43.0,60.0,2022-04-04 16:00:00,0.0,14
2.3,7.2,74.0,46.0,2022-04-04 17:00:00,0.0,14
3.8,5.1,82.0,39.0,2022-04-04 18:00:00,0.0,14
3.7,4.7,79.0,40.0,2022-04-04 19:00:00,0.0,14
4.0,5.1,79.0,40.0,2022-04-04 20:00:00,0.0,14
5.1,5.1,221.0,39.0,2022-04-04 21:00:00,0.0,14
3.9,2.5,97.0,58.0,2022-04-04 22:00:00,0.0,14
2.5,2.5,63.0,48.0,2022-04-05 00:00:00,0.0,14
4.4,1.5,85.0,64.0,2022-04-05 01:00:00,0.0,14
3.5,1.8,82.0,60.0,2022-04-05 02:00:00,0.0,14
5.3,1.6,76.0,63.0,2022-04-05 03:00:00,0.0,14
4.2,2.2,81.0,60.0,2022-04-05 04:00:00,0.0,14
1.2,2.5,120.0,50.0,2022-04-05 05:00:00,0.0,14
1.1,3.6,103.0,55.0,2022-04-05 06:00:00,0.0,14
2.8,5.2,252.0,45.0,2022-04-05 07:00:00,0.0,14
2.3,5.9,40.0,47.0,2022-04-05 08:00:00,0.0,14
3.8,8.1,2.0,40.0,2022-04-05 09:00:00,0.0,14
4.1,9.8,237.0,33.0,2022-04-05 10:00:00,0.0,14
4.6,9.5,297.0,34.0,2022-04-05 11:00:00,0.0,14
8.1,7.8,206.0,43.0,2022-04-05 12:00:00,0.0,14
5.6,9.9,225.0,39.0,2022-04-05 13:00:00,0.0,14
3.0,12.2,260.0,30.0,2022-04-05 14:00:00,0.0,14
4.3,9.5,186.0,37.0,2022-04-05 15:00:00,0.0,14
5.3,7.4,280.0,45.0,2022-04-05 16:00:00,0.0,14
5.3,6.3,223.0,62.0,2022-04-05 17:00:00,0.0,14
3.8,4.3,187.0,69.0,2022-04-05 18:00:00,0.0,14
5.2,3.2,235.0,75.0,2022-04-05 19:00:00,0.0,14
3.0,1.5,121.0,82.0,2022-04-05 20:00:00,0.0,14
4.4,0.4,75.0,86.0,2022-04-05 21:00:00,0.0,14
3.8,-0.5,72.0,88.0,2022-04-05 22:00:00,0.0,14
3.9,-0.5,74.0,87.0,2022-04-06 00:00:00,0.0,14
2.9,0.3,87.0,84.0,2022-04-06 01:00:00,0.0,14
2.5,0.0,105.0,81.0,2022-04-06 02:00:00,0.0,14
4.0,-1.9,104.0,90.0,2022-04-06 03:00:00,0.0,14
0.7,-1.2,92.0,82.0,2022-04-06 04:00:00,0.0,14
1.1,-1.2,91.0,79.0,2022-04-06 05:00:00,0.0,14
1.2,-0.5,96.0,73.0,2022-04-06 06:00:00,0.0,14
0.6,4.1,213.0,60.0,2022-04-06 07:00:00,0.0,14
3.0,6.0,238.0,48.0,2022-04-06 08:00:00,0.0,14
3.8,7.4,264.0,42.0,2022-04-06 09:00:00,0.0,14
5.9,9.2,278.0,34.0,2022-04-06 10:00:00,0.0,14
5.1,10.3,241.0,31.0,2022-04-06 11:00:00,0.0,14
5.9,11.4,253.0,26.0,2022-04-06 12:00:00,0.0,14
6.6,12.7,222.0,23.0,2022-04-06 13:00:00,0.0,14
7.4,13.1,204.0,23.0,2022-04-06 14:00:00,0.0,14
7.7,13.3,206.0,20.0,2022-04-06 15:00:00,0.0,14
6.8,13.5,197.0,23.0,2022-04-06 16:00:00,0.0,14
1.5,10.7,58.0,39.0,2022-04-06 17:00:00,0.0,14
4.6,7.0,85.0,39.0,2022-04-06 18:00:00,0.0,14
3.3,6.5,88.0,37.0,2022-04-06 19:00:00,0.0,14
3.7,4.4,95.0,50.0,2022-04-06 20:00:00,0.0,14
4.3,3.1,119.0,52.0,2022-04-06 21:00:00,0.0,14
3.5,2.6,89.0,55.0,2022-04-06 22:00:00,0.0,14
3.8,0.2,97.0,65.0,2022-04-07 00:00:00,0.0,14
3.7,-0.1,85.0,68.0,2022-04-07 01:00:00,0.0,14
3.6,-0.1,74.0,67.0,2022-04-07 02:00:00,0.0,14
1.9,0.0,93.0,70.0,2022-04-07 03:00:00,0.0,14
0.4,0.6,157.0,71.0,2022-04-07 04:00:00,0.0,14
0.7,0.7,303.0,72.0,2022-04-07 05:00:00,0.0,14
0.5,2.3,207.0,65.0,2022-04-07 06:00:00,0.0,14
3.9,3.4,264.0,62.0,2022-04-07 07:00:00,0.0,14
3.9,4.3,228.0,58.0,2022-04-07 08:00:00,0.0,14
4.4,6.0,227.0,54.0,2022-04-07 09:00:00,0.0,14
4.3,8.8,257.0,47.0,2022-04-07 10:00:00,0.0,14
3.9,12.7,210.0,34.0,2022-04-07 11:00:00,0.0,14
4.2,16.8,317.0,26.0,2022-04-07 12:00:00,0.0,14
4.9,18.0,213.0,17.0,2022-04-07 13:00:00,0.0,14
2.4,17.4,198.0,20.0,2022-04-07 14:00:00,0.0,14
4.7,17.0,219.0,22.0,2022-04-07 15:00:00,0.0,14
2.3,16.8,220.0,25.0,2022-04-07 16:00:00,0.0,14
0.4,13.3,78.0,33.0,2022-04-07 17:00:00,0.0,14
2.0,11.5,54.0,35.0,2022-04-07 18:00:00,0.0,14
1.1,8.9,71.0,42.0,2022-04-07 19:00:00,0.0,14
3.4,7.6,108.0,43.0,2022-04-07 20:00:00,0.0,14
4.3,6.1,80.0,50.0,2022-04-07 21:00:00,0.0,14
3.4,5.2,94.0,52.0,2022-04-07 22:00:00,0.0,14
1.5,4.7,91.0,58.0,2022-04-08 00:00:00,0.0,14
2.4,4.4,146.0,57.0,2022-04-08 01:00:00,0.0,14
2.4,4.0,118.0,60.0,2022-04-08 02:00:00,0.0,14
0.8,3.9,153.0,63.0,2022-04-08 03:00:00,0.0,14
2.2,3.0,164.0,73.0,2022-04-08 04:00:00,0.0,14
2.4,3.1,167.0,73.0,2022-04-08 05:00:00,0.0,14
1.6,3.5,111.0,78.0,2022-04-08 06:00:00,0.0,14
1.3,5.1,332.0,69.0,2022-04-08 07:00:00,0.0,14
4.1,7.0,271.0,63.0,2022-04-08 08:00:00,0.0,14
5.9,11.9,277.0,45.0,2022-04-08 09:00:00,0.0,14
6.2,15.1,273.0,38.0,2022-04-08 10:00:00,0.0,14
7.2,12.3,278.0,48.0,2022-04-08 11:00:00,0.0,14
8.3,9.7,313.0,51.0,2022-04-08 12:00:00,0.0,14
2.9,10.2,340.0,54.0,2022-04-08 13:00:00,0.0,14
6.5,11.5,220.0,45.0,2022-04-08 14:00:00,0.0,14
4.2,11.5,35.0,28.0,2022-04-08 15:00:00,0.0,14
6.2,12.2,277.0,18.0,2022-04-08 16:00:00,0.0,14
8.4,10.8,273.0,21.0,2022-04-08 17:00:00,0.0,14
6.7,9.5,297.0,24.0,2022-04-08 18:00:00,0.0,14
8.5,8.8,325.0,25.0,2022-04-08 19:00:00,0.0,14
8.2,8.0,320.0,27.0,2022-04-08 20:00:00,0.0,14
6.5,7.6,283.0,30.0,2022-04-08 21:00:00,0.0,14
10.0,6.7,303.0,38.0,2022-04-08 22:00:00,0.0,14
