wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
1.0, 56.0, 5.1, 0.0, 5.5, 5.9, 14.1, 13.6, 353.0, 0.0, 0.0, 60.0,2020-08-05 00:00:00,32
6.0, 59.0, 5.5, 0.0, 5.8, 6.5, 13.7, 13.0, 351.0, 0.0, 0.0, 61.0,2020-08-05 01:00:00,32
6.0, 60.0, 5.9, 0.0, 6.0, 4.6, 13.6, 12.6, 1.0, 0.0, 0.0, 61.0,2020-08-05 02:00:00,32
359.0, 61.0, 6.5, 0.0, 5.7, 5.8, 13.0, 12.3, 6.0, 0.0, 0.0, 65.0,2020-08-05 03:00:00,32
357.0, 61.0, 4.6, 0.0, 5.3, 4.4, 12.6, 11.6, 6.0, 0.0, 0.0, 69.0,2020-08-05 04:00:00,32
6.0, 65.0, 5.8, 0.0, 5.9, 3.0, 12.3, 15.8, 359.0, 0.0, 0.0, 61.0,2020-08-05 05:00:00,32
176.0, 69.0, 4.4, 0.0, 6.1, 3.0, 11.6, 17.8, 357.0, 0.0, 0.0, 59.0,2020-08-05 06:00:00,32
187.0, 61.0, 3.0, 0.0, 8.3, 5.6, 15.8, 19.5, 6.0, 0.0, 0.0, 46.0,2020-08-05 07:00:00,32
122.0, 59.0, 3.0, 0.0, 9.7, 6.3, 17.8, 21.9, 176.0, 0.0, 0.0, 41.0,2020-08-05 08:00:00,32
138.0, 46.0, 5.6, 0.0, 7.6, 7.8, 19.5, 24.1, 187.0, 0.0, 0.0, 35.0,2020-08-05 09:00:00,32
145.0, 41.0, 6.3, 0.0, 8.1, 9.7, 21.9, 24.7, 122.0, 0.0, 0.0, 33.0,2020-08-05 10:00:00,32
192.0, 35.0, 7.8, 0.0, 7.7, 4.8, 24.1, 23.0, 138.0, 0.0, 0.0, 36.0,2020-08-05 11:00:00,32
161.0, 33.0, 9.7, 0.0, 7.4, 11.0, 24.7, 25.7, 145.0, 0.0, 0.0, 28.0,2020-08-05 12:00:00,32
164.0, 36.0, 4.8, 0.0, 7.1, 10.0, 23.0, 25.0, 192.0, 0.0, 0.0, 27.0,2020-08-05 13:00:00,32
160.0, 28.0, 11.0, 0.0, 5.8, 9.6, 25.7, 25.5, 161.0, 0.0, 0.0, 24.0,2020-08-05 14:00:00,32
116.0, 27.0, 10.0, 0.0, 4.7, 4.4, 25.0, 23.3, 164.0, 0.0, 0.0, 25.0,2020-08-05 15:00:00,32
287.0, 24.0, 9.6, 0.0, 3.5, 8.6, 25.5, 23.4, 160.0, 0.0, 0.0, 30.0,2020-08-05 16:00:00,32
315.0, 25.0, 4.4, 0.0, 2.2, 7.6, 23.3, 23.3, 116.0, 0.0, 0.0, 30.0,2020-08-05 17:00:00,32
327.0, 30.0, 8.6, 0.0, 4.9, 10.7, 23.4, 19.3, 287.0, 0.0, 0.0, 32.0,2020-08-05 18:00:00,32
298.0, 30.0, 7.6, 0.0, 4.8, 8.1, 23.3, 17.9, 315.0, 0.0, 0.0, 37.0,2020-08-05 19:00:00,32
257.0, 32.0, 10.7, 0.0, 2.2, 7.3, 19.3, 16.8, 327.0, 0.0, 0.0, 39.0,2020-08-05 20:00:00,32
297.0, 37.0, 8.1, 0.0, 3.0, 12.0, 17.9, 16.3, 298.0, 0.0, 0.0, 31.0,2020-08-05 21:00:00,32
281.0, 39.0, 7.3, 0.0, 2.8, 10.4, 16.8, 15.3, 257.0, 0.0, 0.0, 38.0,2020-08-05 22:00:00,32
260.0, 31.0, 12.0, 0.0, -0.8, 10.8, 16.3, 13.9, 297.0, 0.0, 0.0, 51.0,2020-08-05 23:00:00,32
169.0, 38.0, 10.4, 0.0, 1.1, 5.5, 15.3, 12.1, 281.0, 0.0, 0.0, 64.0,2020-08-06 00:00:00,32
24.0, 51.0, 10.8, 0.0, 3.9, 9.2, 13.9, 12.1, 260.0, 0.0, 0.0, 62.0,2020-08-06 01:00:00,32
84.0, 64.0, 5.5, 0.0, 5.5, 4.9, 12.1, 11.1, 169.0, 0.0, 0.0, 68.0,2020-08-06 02:00:00,32
223.0, 62.0, 9.2, 0.0, 5.0, 10.0, 12.1, 10.9, 24.0, 0.0, 0.0, 70.0,2020-08-06 03:00:00,32
330.0, 68.0, 4.9, 0.0, 5.4, 4.6, 11.1, 10.3, 84.0, 0.0, 0.0, 70.0,2020-08-06 04:00:00,32
258.0, 70.0, 10.0, 0.0, 5.6, 7.5, 10.9, 10.7, 223.0, 0.0, 0.0, 68.0,2020-08-06 05:00:00,32
279.0, 70.0, 4.6, 0.0, 5.1, 2.7, 10.3, 11.4, 330.0, 0.0, 0.0, 70.0,2020-08-06 06:00:00,32
178.0, 68.0, 7.5, 0.0, 5.0, 9.5, 10.7, 13.6, 258.0, 0.0, 0.0, 64.0,2020-08-06 07:00:00,32
221.0, 70.0, 2.7, 0.0, 6.1, 14.9, 11.4, 16.6, 279.0, 0.0, 0.0, 52.0,2020-08-06 08:00:00,32
258.0, 64.0, 9.5, 0.0, 6.9, 11.4, 13.6, 16.3, 178.0, 0.0, 0.0, 54.0,2020-08-06 09:00:00,32
227.0, 52.0, 14.9, 0.0, 6.7, 8.3, 16.6, 14.4, 221.0, 0.0, 0.0, 62.0,2020-08-06 10:00:00,32
284.0, 54.0, 11.4, 0.0, 7.0, 13.7, 16.3, 14.3, 258.0, 0.0, 0.0, 64.0,2020-08-06 11:00:00,32
300.0, 62.0, 8.3, 0.0, 7.2, 12.2, 14.4, 13.3, 227.0, 0.0, 0.0, 62.0,2020-08-06 12:00:00,32
310.0, 64.0, 13.7, 0.0, 7.6, 6.2, 14.3, 11.9, 284.0, 0.0, 0.0, 72.0,2020-08-06 13:00:00,32
274.0, 62.0, 12.2, 0.0, 6.2, 7.7, 13.3, 12.1, 300.0, 0.0, 0.0, 72.0,2020-08-06 14:00:00,32
292.0, 72.0, 6.2, 0.0, 7.0, 9.3, 11.9, 11.2, 310.0, 0.0, 0.0, 76.0,2020-08-06 15:00:00,32
310.0, 72.0, 7.7, 0.0, 7.2, 13.8, 12.1, 11.2, 274.0, 0.0, 0.0, 58.0,2020-08-06 16:00:00,32
304.0, 76.0, 9.3, 0.0, 7.1, 18.3, 11.2, 11.3, 292.0, 0.0, 0.0, 52.0,2020-08-06 17:00:00,32
290.0, 58.0, 13.8, 0.0, 3.2, 13.1, 11.2, 8.1, 310.0, 0.0, 0.0, 65.0,2020-08-06 18:00:00,32
302.0, 52.0, 18.3, 0.0, 1.8, 14.1, 11.3, 7.3, 304.0, 0.0, 0.0, 72.0,2020-08-06 19:00:00,32
304.0, 65.0, 13.1, 0.0, 1.9, 13.8, 8.1, 7.1, 290.0, 0.0, 0.0, 74.0,2020-08-06 20:00:00,32
311.0, 72.0, 14.1, 0.0, 2.6, 12.9, 7.3, 6.7, 302.0, 0.0, 0.0, 80.0,2020-08-06 21:00:00,32
311.0, 74.0, 13.8, 0.0, 2.8, 16.5, 7.1, 6.9, 304.0, 0.0, 0.0, 78.0,2020-08-06 22:00:00,32
314.0, 80.0, 12.9, 0.0, 3.5, 18.8, 6.7, 6.9, 311.0, 0.0, 0.0, 75.0,2020-08-06 23:00:00,32
300.0, 78.0, 16.5, 0.0, 3.3, 15.9, 6.9, 6.6, 311.0, 0.0, 0.0, 76.0,2020-08-07 00:00:00,32
