RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
78.0, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 192.9, None,-7.61, None, None, None, None, None, None, None, None, None,2017-01-06 14:00:00, None,1
78.4, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 191.6, None,-7.3, None, None, None, None, None, None, None, None, None,2017-01-06 15:00:00, None,1
78.3, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 191.8, None,-7.4, None, None, None, None, None, None, None, None, None,2017-01-06 16:00:00, None,1
78.6, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 191.6, None,-7.25, None, None, None, None, None, None, None, None, None,2017-01-06 17:00:00, None,1
78.7, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, None,-7.13, None, None, None, None, None, None, None, None, None,2017-01-06 18:00:00, None,1
79.0, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 190.7, None,-6.909, None, None, None, None, None, None, None, None, None,2017-01-06 19:00:00, None,1
79.4, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 196.9, None,-6.741, None, None, None, None, None, None, None, None, None,2017-01-06 20:00:00, None,1
79.6, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 193.7, None,-6.603, None, None, None, None, None, None, None, None, None,2017-01-06 21:00:00, None,1
79.6, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 191.4, None,-6.583, None, None, None, None, None, None, None, None, None,2017-01-06 22:00:00, None,1
79.6, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 190.8, None,-6.563, None, None, None, None, None, None, None, None, None,2017-01-06 23:00:00, None,1
79.4, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 188.8, None,-6.662, None, None, None, None, None, None, None, None, None,2017-01-07 00:00:00, None,1
79.4, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 193.4, None,-6.672, None, None, None, None, None, None, None, None, None,2017-01-07 01:00:00, None,1
79.0, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 191.6, None,-6.87, None, None, None, None, None, None, None, None, None,2017-01-07 02:00:00, None,1
78.7, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 190.8, None,-7.08, None, None, None, None, None, None, None, None, None,2017-01-07 03:00:00, None,1
78.3, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 189.6, None,-7.44, None, None, None, None, None, None, None, None, None,2017-01-07 04:00:00, None,1
77.8, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 190.7, None,-7.78, None, None, None, None, None, None, None, None, None,2017-01-07 05:00:00, None,1
77.4, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 191.5, None,-8.14, None, None, None, None, None, None, None, None, None,2017-01-07 06:00:00, None,1
77.2, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 187.9, None,-8.44, None, None, None, None, None, None, None, None, None,2017-01-07 07:00:00, None,1
76.9, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 188.4, None,-8.81, None, None, None, None, None, None, None, None, None,2017-01-07 08:00:00, None,1
76.6, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 189.8, None,-9.14, None, None, None, None, None, None, None, None, None,2017-01-07 09:00:00, None,1
76.7, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 189.8, None,-9.18, None, None, None, None, None, None, None, None, None,2017-01-07 10:00:00, None,1
76.5, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 190.4, None,-9.02, None, None, None, None, None, None, None, None, None,2017-01-07 11:00:00, None,1
76.3, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 191.9, None,-9.39, None, None, None, None, None, None, None, None, None,2017-01-07 12:00:00, None,1
76.3, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 192.8, None,-9.55, None, None, None, None, None, None, None, None, None,2017-01-07 13:00:00, None,1
76.1, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 192.7, None,-9.69, None, None, None, None, None, None, None, None, None,2017-01-07 14:00:00, None,1
76.0, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 190.9, None,-9.89, None, None, None, None, None, None, None, None, None,2017-01-07 15:00:00, None,1
75.8, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 190.9, None,-10.08, None, None, None, None, None, None, None, None, None,2017-01-07 16:00:00, None,1
75.7, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 191.5, None,-10.36, None, None, None, None, None, None, None, None, None,2017-01-07 17:00:00, None,1
75.4, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 190.1, None,-10.58, None, None, None, None, None, None, None, None, None,2017-01-07 18:00:00, None,1
74.8, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 190.3, None,-10.74, None, None, None, None, None, None, None, None, None,2017-01-07 19:00:00, None,1
71.6, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 191.4, None,-10.9, None, None, None, None, None, None, None, None, None,2017-01-07 20:00:00, None,1
64.1, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 190.2, None,-10.74, None, None, None, None, None, None, None, None, None,2017-01-07 21:00:00, None,1
56.95, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 191.6, None,-10.25, None, None, None, None, None, None, None, None, None,2017-01-07 22:00:00, None,1
53.61, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 190.6, None,-10.06, None, None, None, None, None, None, None, None, None,2017-01-07 23:00:00, None,1
