ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None,140.0, 6.0, None, None,2016-10-15 21:00:00,-0.6, None, 0.0, None,42
None,140.0, 6.0, None, None,2016-10-15 22:00:00,-0.4, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-15 23:00:00,-1.1, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 00:00:00,-1.1, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 01:00:00,-1.8, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 02:00:00,-2.4, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 03:00:00,-2.5, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 04:00:00,-2.5, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 05:00:00,-2.6, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 06:00:00,-2.8, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 07:00:00,-2.8, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 08:00:00,-2.8, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 09:00:00,-3.0, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 10:00:00,-3.3, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 11:00:00,-3.3, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 12:00:00,-3.4, None, 0.0, None,42
None,138.0, 6.0, None, None,2016-10-16 13:00:00,-3.8, None, 0.0, None,42
None,138.0, 6.0, None, None,2016-10-16 14:00:00,-4.5, None, 0.0, None,42
None,138.0, 6.0, None, None,2016-10-16 15:00:00,-5.5, None, 0.0, None,42
None,138.0, 6.0, None, None,2016-10-16 16:00:00,-6.1, None, 0.0, None,42
None,139.0, 6.0, None, None,2016-10-16 17:00:00,-6.0, None, 0.0, None,42
None,141.0, 6.0, None, None,2016-10-16 18:00:00,-4.4, None, 0.0, None,42
None,144.0, 6.0, None, None,2016-10-16 19:00:00,-2.5, None, 0.0, None,42
None,143.0, 6.0, None, None,2016-10-16 20:00:00,-0.9, None, 0.0, None,42
None,143.0, 6.0, None, None,2016-10-16 21:00:00,0.5, None, 0.0, None,42
None,143.0, 7.0, None, None,2016-10-16 22:00:00,1.0, None, 0.0, None,42
None,142.0, 7.0, None, None,2016-10-16 23:00:00,1.2, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 00:00:00,1.0, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 01:00:00,-0.7, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-17 02:00:00,-1.6, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 03:00:00,-1.9, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 04:00:00,-2.0, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 05:00:00,-2.1, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 06:00:00,-2.2, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 07:00:00,-2.2, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 08:00:00,-2.1, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-17 09:00:00,-2.0, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 10:00:00,-2.0, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-17 11:00:00,-1.9, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 12:00:00,-1.8, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 13:00:00,-1.8, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 14:00:00,-1.8, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 15:00:00,-1.8, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 16:00:00,-1.5, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-17 17:00:00,-1.0, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-17 18:00:00,0.0, None, 0.0, None,42
None,142.0, 7.0, None, None,2016-10-17 19:00:00,1.3, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-17 20:00:00,1.6, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-17 21:00:00,2.0, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 22:00:00,1.6, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-17 23:00:00,1.6, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 00:00:00,1.3, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 01:00:00,0.3, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 02:00:00,-0.3, None, 0.0, None,42
None,137.0, 7.0, None, None,2016-10-18 03:00:00,-0.8, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 04:00:00,-0.8, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 05:00:00,-0.7, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 06:00:00,-0.9, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 07:00:00,-0.8, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 08:00:00,-1.1, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 09:00:00,-1.3, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 10:00:00,-1.4, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 11:00:00,-1.9, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 12:00:00,-2.1, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 13:00:00,-2.6, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 14:00:00,-2.4, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-18 15:00:00,-2.1, None, 0.0, None,42
None,140.0, 7.0, 230.0, None,2016-10-18 16:00:00,-1.9, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-18 17:00:00,-0.8, None, 0.0, None,42
None,142.0, 7.0, None, None,2016-10-18 18:00:00,0.3, None, 0.0, None,42
None,142.0, 7.0, None, None,2016-10-18 19:00:00,1.3, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-18 20:00:00,2.2, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-18 21:00:00,2.3, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-18 22:00:00,2.5, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-18 23:00:00,1.3, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 00:00:00,0.7, None, 0.0, None,42
None,137.0, 7.0, None, None,2016-10-19 01:00:00,0.1, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 02:00:00,-0.5, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 03:00:00,-0.5, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 04:00:00,-0.5, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 05:00:00,-0.5, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 06:00:00,-0.6, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 07:00:00,-0.5, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 08:00:00,-0.5, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 09:00:00,-0.5, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 10:00:00,-0.4, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 11:00:00,-0.5, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 12:00:00,-0.6, None, 0.0, None,42
None,138.0, 7.0, None, None,2016-10-19 13:00:00,-1.2, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 14:00:00,-1.3, None, 0.0, None,42
None,139.0, 7.0, None, None,2016-10-19 15:00:00,-1.1, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-19 16:00:00,-1.0, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-19 17:00:00,-0.1, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-19 18:00:00,0.5, None, 0.0, None,42
None,141.0, 7.0, None, None,2016-10-19 19:00:00,0.7, None, 0.0, None,42
None,140.0, 7.0, None, None,2016-10-19 20:00:00,0.8, None, 0.0, None,42
None,142.0, 7.0, None, None,2016-10-19 21:00:00,0.7, None, 0.0, None,42
None,144.0, 8.0, None, None,2016-10-19 22:00:00,1.4, None, 0.0, None,42
None,144.0, 8.0, None, None,2016-10-19 23:00:00,1.8, None, 0.0, None,42
None,142.0, 9.0, None, None,2016-10-20 00:00:00,0.6, None, 0.0, None,42
None,143.0, 10.0, None, None,2016-10-20 01:00:00,0.2, None, 0.0, None,42
None,143.0, 11.0, None, None,2016-10-20 02:00:00,0.0, None, 0.0, None,42
None,143.0, 11.0, None, None,2016-10-20 03:00:00,0.0, None, 0.0, None,42
None,143.0, 11.0, None, None,2016-10-20 04:00:00,-0.1, None, 0.0, None,42
None,144.0, 11.0, None, None,2016-10-20 05:00:00,-0.1, None, 0.0, None,42
None,144.0, 11.0, None, None,2016-10-20 06:00:00,-0.3, None, 0.0, None,42
None,144.0, 11.0, None, None,2016-10-20 07:00:00,-0.3, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 08:00:00,-0.5, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 09:00:00,-0.8, None, 0.0, None,42
None,145.0, 12.0, None, None,2016-10-20 10:00:00,-0.6, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 11:00:00,-0.8, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 12:00:00,-1.1, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 13:00:00,-1.3, None, 0.0, None,42
None,145.0, 12.0, None, None,2016-10-20 14:00:00,-1.2, None, 0.0, None,42
None,144.0, 12.0, None, None,2016-10-20 15:00:00,-1.7, None, 0.0, None,42
None,145.0, 12.0, None, None,2016-10-20 16:00:00,-1.5, None, 0.0, None,42
None,146.0, 12.0, None, None,2016-10-20 17:00:00,-0.9, None, 0.0, None,42
None,146.0, 12.0, None, None,2016-10-20 18:00:00,0.3, None, 0.0, None,42
None,147.0, 12.0, None, None,2016-10-20 19:00:00,1.2, None, 0.0, None,42
None,146.0, 12.0, None, None,2016-10-20 20:00:00,1.5, None, 0.0, None,42
None,147.0, 12.0, None, None,2016-10-20 21:00:00,1.2, None, 0.0, None,42
None,147.0, 13.0, None, None,2016-10-20 22:00:00,1.3, None, 0.0, None,42
None,146.0, 13.0, None, None,2016-10-20 23:00:00,1.3, None, 0.0, None,42
