ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 182.0, 10.0, None, None,2019-10-15 23:00:00, -1.1, None, None, None,42
None, 182.0, 10.0, None, None,2019-10-16 00:00:00, -1.1, None, None, None,42
None, 183.0, 10.0, None, None,2019-10-16 01:00:00, -1.3, None, None, None,42
None, 184.0, 10.0, None, None,2019-10-16 02:00:00, -1.6, None, None, None,42
None, 186.0, 11.0, None, None,2019-10-16 03:00:00, -1.6, None, None, None,42
None, 186.0, 11.0, None, None,2019-10-16 04:00:00, -0.6, None, None, None,42
None, 186.0, 11.0, None, None,2019-10-16 05:00:00, -0.9, None, None, None,42
None, 186.0, 11.0, None, None,2019-10-16 06:00:00, -2.1, None, None, None,42
None, 187.0, 11.0, None, None,2019-10-16 07:00:00, -1.9, None, None, None,42
None, 187.0, 11.0, None, None,2019-10-16 08:00:00, -1.8, None, None, None,42
None, 188.0, 15.0, None, None,2019-10-16 09:00:00, -1.7, None, None, None,42
None, 189.0, 16.0, None, None,2019-10-16 10:00:00, -1.7, None, None, None,42
None, 189.0, 16.0, None, None,2019-10-16 11:00:00, -1.8, None, None, None,42
None, 189.0, 17.0, None, None,2019-10-16 12:00:00, -1.8, None, None, None,42
None, 189.0, 17.0, None, None,2019-10-16 13:00:00, -1.5, None, None, None,42
None, 189.0, 17.0, None, None,2019-10-16 14:00:00, -1.4, None, None, None,42
None, 190.0, 17.0, None, None,2019-10-16 15:00:00, -1.5, None, None, None,42
None, 190.0, 17.0, 213.0, None,2019-10-16 16:00:00, -1.3, None, None, None,42
None, 190.0, 18.0, None, None,2019-10-16 17:00:00, -0.8, None, None, None,42
None, 191.0, 19.0, None, None,2019-10-16 18:00:00, -0.2, None, None, None,42
None, 191.0, 20.0, None, None,2019-10-16 19:00:00, -0.1, None, None, None,42
None, 192.0, 20.0, None, None,2019-10-16 20:00:00, 0.0, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-16 21:00:00, -0.1, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-16 22:00:00, -0.1, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-16 23:00:00, -0.1, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-17 00:00:00, 0.1, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-17 01:00:00, 0.2, None, None, None,42
None, 192.0, 21.0, None, None,2019-10-17 02:00:00, 0.6, None, None, None,42
None, 192.0, 22.0, None, None,2019-10-17 03:00:00, 0.7, None, None, None,42
None, 193.0, 22.0, None, None,2019-10-17 04:00:00, 0.2, None, None, None,42
None, 194.0, 23.0, None, None,2019-10-17 05:00:00, 0.2, None, None, None,42
None, 194.0, 23.0, None, None,2019-10-17 06:00:00, 0.1, None, None, None,42
None, 195.0, 23.0, None, None,2019-10-17 07:00:00, -0.1, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 08:00:00, 0.3, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 09:00:00, 0.4, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 10:00:00, 0.5, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 11:00:00, 0.4, None, None, None,42
None, 197.0, 27.0, None, None,2019-10-17 12:00:00, 0.2, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 13:00:00, 0.0, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 14:00:00, -0.6, None, None, None,42
None, 197.0, 26.0, None, None,2019-10-17 15:00:00, -0.8, None, None, None,42
None, 197.0, 26.0, 216.0, None,2019-10-17 16:00:00, -0.6, None, None, None,42
None, 197.0, 27.0, None, None,2019-10-17 17:00:00, -0.2, None, None, None,42
None, 197.0, 27.0, None, None,2019-10-17 18:00:00, -0.5, None, None, None,42
None, 198.0, 27.0, None, None,2019-10-17 19:00:00, -0.1, None, 24.0, None,42
None, 198.0, 27.0, None, None,2019-10-17 20:00:00, -0.1, None, 24.0, None,42
None, 198.0, 27.0, None, None,2019-10-17 21:00:00, 0.3, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-17 22:00:00, 0.7, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-17 23:00:00, 0.7, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 00:00:00, 0.5, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 01:00:00, 0.1, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 02:00:00, -0.1, None, 24.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 03:00:00, 0.6, None, 23.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 04:00:00, 0.4, None, 23.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 05:00:00, 0.1, None, 23.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 06:00:00, 0.4, None, 23.0, None,42
None, 199.0, 27.0, None, None,2019-10-18 07:00:00, 0.1, None, 23.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 08:00:00, 0.0, None, 23.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 09:00:00, 0.0, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 10:00:00, -0.1, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 11:00:00, -0.1, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 12:00:00, -0.2, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 13:00:00, 0.0, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 14:00:00, -0.1, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 15:00:00, -0.2, None, 22.0, None,42
None, 200.0, 27.0, 226.0, None,2019-10-18 16:00:00, -0.3, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 17:00:00, 0.0, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 18:00:00, 0.4, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 19:00:00, 0.7, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 20:00:00, 1.5, None, 22.0, None,42
None, 201.0, 27.0, None, None,2019-10-18 21:00:00, 1.3, None, 22.0, None,42
None, 200.0, 27.0, None, None,2019-10-18 22:00:00, 1.9, None, 22.0, None,42
None, 200.0, 28.0, None, None,2019-10-18 23:00:00, 1.4, None, 22.0, None,42
None, 200.0, 28.0, None, None,2019-10-19 00:00:00, 0.3, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 01:00:00, 0.2, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 02:00:00, 0.2, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 03:00:00, -0.3, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 04:00:00, -0.7, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 05:00:00, -1.1, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 06:00:00, -0.8, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 07:00:00, -1.0, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 08:00:00, -1.2, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 09:00:00, -1.4, None, 23.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 10:00:00, -1.6, None, 23.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 11:00:00, -1.8, None, 23.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 12:00:00, -2.0, None, 23.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 13:00:00, -2.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 14:00:00, -2.6, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 15:00:00, -3.3, None, 22.0, None,42
None, 201.0, 28.0, 226.0, None,2019-10-19 16:00:00, -3.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 17:00:00, -2.9, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 18:00:00, -1.6, None, 21.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 19:00:00, -1.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 20:00:00, -1.3, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 21:00:00, -1.2, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 22:00:00, -1.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-19 23:00:00, -1.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-20 00:00:00, -1.4, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-20 01:00:00, -1.5, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-20 02:00:00, -1.7, None, 22.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 03:00:00, -2.1, None, 22.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 04:00:00, -2.0, None, 22.0, None,42
None, 201.0, 28.0, None, None,2019-10-20 05:00:00, -2.4, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 06:00:00, -2.2, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 07:00:00, -2.6, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 08:00:00, -3.0, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 09:00:00, -4.5, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 10:00:00, -4.7, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 11:00:00, -4.1, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 12:00:00, -4.5, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 13:00:00, -4.3, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 14:00:00, -4.4, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 15:00:00, -5.0, None, 21.0, None,42
None, 202.0, 28.0, 247.0, None,2019-10-20 16:00:00, -5.0, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 17:00:00, -4.1, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 18:00:00, -2.8, None, 20.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 19:00:00, -2.1, None, 20.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 20:00:00, -1.3, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 21:00:00, -1.2, None, 20.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 22:00:00, -1.0, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-20 23:00:00, -1.6, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 00:00:00, -2.1, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 01:00:00, -2.6, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 02:00:00, -2.9, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 03:00:00, -2.9, None, 21.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 04:00:00, -3.0, None, 22.0, None,42
None, 202.0, 28.0, None, None,2019-10-21 05:00:00, -3.2, None, 22.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 06:00:00, -3.3, None, 22.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 07:00:00, -3.4, None, 23.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 08:00:00, -3.5, None, 23.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 09:00:00, -3.6, None, 23.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 10:00:00, -4.1, None, 23.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 11:00:00, -5.3, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 12:00:00, -7.0, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 13:00:00, -6.3, None, 24.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 14:00:00, -5.9, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 15:00:00, -5.8, None, 24.0, None,42
None, 204.0, 28.0, 250.0, None,2019-10-21 16:00:00, -6.1, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 17:00:00, -5.5, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 18:00:00, -3.3, None, 24.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 19:00:00, -4.6, None, 24.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 20:00:00, -4.0, None, 24.0, None,42
None, 203.0, 28.0, None, None,2019-10-21 21:00:00, -2.7, None, 25.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 22:00:00, -2.7, None, 25.0, None,42
None, 204.0, 28.0, None, None,2019-10-21 23:00:00, -2.9, None, 25.0, None,42
