wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
359.0, 95.0, 0.0, 0.0, -6.4, 2.6, -5.7, -5.5, 69.0, 0.0, 0.0, 94.0,2020-02-05 00:00:00,6
26.0, 94.0, 2.6, 0.0, -6.3, 2.3, -5.5, -5.3, 359.0, 0.0, 0.0, 94.0,2020-02-05 01:00:00,6
202.0, 94.0, 2.3, 0.0, -6.1, 0.0, -5.3, -5.4, 26.0, 0.0, 0.0, 95.0,2020-02-05 02:00:00,6
298.0, None, None, 0.0, None, 1.6, None, -5.4, None, None, None, 96.0,2020-02-05 03:00:00,6
201.0, None, None, 0.0, None, 0.0, None, -5.3, None, None, None, 96.0,2020-02-05 04:00:00,6
271.0, 96.0, 0.0, 0.0, -5.8, 0.0, -5.3, -5.2, 201.0, 0.0, 0.0, 95.0,2020-02-05 05:00:00,6
268.0, 95.0, 0.0, 0.0, -5.9, 1.6, -5.2, -5.1, 271.0, 0.0, 0.0, 95.0,2020-02-05 06:00:00,6
278.0, 95.0, 1.6, 0.0, -5.8, 0.0, -5.1, -5.0, 268.0, 0.0, 0.0, 96.0,2020-02-05 07:00:00,6
185.0, None, None, 0.0, None, 1.7, None, -4.4, None, None, None, 94.0,2020-02-05 08:00:00,6
39.0, 94.0, 1.7, 0.0, -5.2, 1.9, -4.4, -3.6, 185.0, 0.0, None, 91.0,2020-02-05 09:00:00,6
157.0, 91.0, 1.9, 0.0, -4.9, 1.7, -3.6, -3.2, 39.0, 0.0, 0.0, 93.0,2020-02-05 10:00:00,6
131.0, 93.0, 1.7, 0.0, -4.2, 1.8, -3.2, -3.1, 157.0, 0.0, 0.0, 93.0,2020-02-05 11:00:00,6
177.0, 93.0, 1.8, 0.0, -4.1, 1.8, -3.1, -2.8, 131.0, 0.0, 0.0, 93.0,2020-02-05 12:00:00,6
129.0, 93.0, 1.8, 0.0, -3.8, 2.2, -2.8, -2.7, 177.0, 0.0, 0.0, 94.0,2020-02-05 13:00:00,6
61.0, 94.0, 2.2, 0.0, -3.5, 2.0, -2.7, -2.9, 129.0, 0.0, 0.0, 96.0,2020-02-05 14:00:00,6
298.0, 96.0, 2.0, 0.0, -3.4, 1.6, -2.9, -3.1, 61.0, 0.0, 0.0, 97.0,2020-02-05 15:00:00,6
144.0, 97.0, 1.6, 0.0, -3.5, 1.7, -3.1, -3.3, 298.0, 0.0, 0.0, 98.0,2020-02-05 16:00:00,6
22.0, 98.0, 1.7, 0.0, -3.6, 1.8, -3.3, -3.4, 144.0, 0.0, 0.0, 99.0,2020-02-05 17:00:00,6
319.0, 99.0, 1.8, 0.0, -3.5, 2.0, -3.4, -3.3, 22.0, 0.0, 0.0, 99.0,2020-02-05 18:00:00,6
195.0, 99.0, 2.0, 0.0, -3.4, 1.6, -3.3, -3.2, 319.0, 0.0, 0.0, 98.0,2020-02-05 19:00:00,6
268.0, 98.0, 1.6, 0.0, -3.5, 1.8, -3.2, -3.3, 195.0, 0.0, 0.0, 99.0,2020-02-05 20:00:00,6
247.0, 99.0, 1.8, 0.0, -3.4, 2.4, -3.3, -3.0, 268.0, 0.0, 0.0, 100.0,2020-02-05 21:00:00,6
359.0, 100.0, 2.4, 0.0, -3.0, 3.8, -3.0, -2.8, 247.0, 0.0, 0.0, 100.0,2020-02-05 22:00:00,6
164.0, 100.0, 3.8, 0.0, -2.8, 1.6, -2.8, -2.6, 359.0, 0.0, 0.0, 100.0,2020-02-05 23:00:00,6
6.0, 100.0, 1.6, 0.0, -2.6, 2.9, -2.6, -2.6, 164.0, 0.0, 0.0, 98.0,2020-02-06 00:00:00,6
334.0, 98.0, 2.9, 0.0, -2.9, 1.9, -2.6, -2.6, 6.0, 0.0, 0.0, 99.0,2020-02-06 01:00:00,6
275.0, 99.0, 1.9, 0.0, -2.7, 2.4, -2.6, -2.6, 334.0, 0.0, 0.0, 99.0,2020-02-06 02:00:00,6
