RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
85.0, None, None, None, 0.0, 195.3, -18.0, -17.6, -18.0, 962.0, None, None, None, 58.0, None, 57.83, None, None, -16.43, None, -16.4, None, None, 5.313, None, -16.4, 1006.9, 0.6, 1.0, 85.0,2022-01-01 00:00:00, 962.0,1
84.3, None, None, None, 0.0, 196.0, -19.0, -17.6, -19.0, 961.0, None, None, None, 58.0, None, 58.39, None, None, -16.6, None, -16.2, None, None, 6.365, None, -16.6, 1005.8, 0.3, 1.0, 84.0,2022-01-01 01:00:00, 961.0,1
83.9, None, None, None, 0.0, 201.8, -19.0, -17.6, -19.0, 959.0, None, None, None, 59.0, None, 58.58, None, None, -16.75, None, -16.1, None, None, 13.28, None, -16.8, 1003.7, 0.6, 0.0, 84.0,2022-01-01 02:00:00, 959.0,1
85.2, None, None, None, 0.0, 195.6, -18.0, -17.6, -18.0, 957.0, None, None, None, 60.0, None, 59.51, None, None, -15.89, None, -15.8, None, None, 6.254, None, -15.9, 1001.5, 0.9, 1.0, 85.0,2022-01-01 03:00:00, 957.0,1
84.8, None, None, None, 0.0, 198.0, -18.0, -17.6, -18.0, 955.0, None, None, None, 60.0, None, 59.65, None, None, -15.87, None, -15.6, None, None, 10.75, None, -15.9, 999.4, 0.1, 0.0, 85.0,2022-01-01 04:00:00, 955.0,1
85.7, None, None, None, 0.0, 202.8, -18.0, -17.6, -18.0, 953.0, None, None, None, 60.0, None, 59.65, None, None, -15.75, None, -15.6, None, None, 12.44, None, -15.8, 997.3, 0.0, 0.0, 86.0,2022-01-01 05:00:00, 953.0,1
84.7, None, None, None, 0.0, 197.0, -18.0, -17.6, -18.0, 951.0, None, None, None, 57.0, None, 57.22, None, None, -16.13, None, -15.6, None, None, 7.063, None, -16.1, 995.2, 0.5, -2.0, 85.0,2022-01-01 06:00:00, 951.0,1
86.0, None, None, None, 0.0, 192.3, -17.0, -16.1, -17.0, 950.0, None, None, None, 61.0, None, 61.28, None, None, -15.43, None, -15.4, None, None, 0.799, None, -15.4, 994.1, 2.1, 5.0, 86.0,2022-01-01 07:00:00, 950.0,1
85.9, None, None, None, 0.0, 194.8, -17.0, -16.1, -17.0, 948.0, None, None, None, 66.0, None, 65.66, None, None, -15.38, None, -15.3, None, None, 4.438, None, -15.4, 992.1, 3.3, 5.0, 86.0,2022-01-01 08:00:00, 948.0,1
86.5, None, None, None, 0.0, 192.8, -17.0, -16.1, -17.0, 948.0, None, None, None, 69.0, None, 68.5, None, None, -15.1, None, -15.1, None, None, 2.83, None, -15.1, 992.0, 2.9, 3.0, 87.0,2022-01-01 09:00:00, 948.0,1
86.9, None, None, None, 0.0, 192.3, -16.0, -16.1, -16.0, 948.0, None, None, None, 71.0, None, 71.33, None, None, -14.64, None, -14.6, None, None, 1.335, None, -14.6, 992.0, 3.0, 3.0, 87.0,2022-01-01 10:00:00, 948.0,1
87.1, None, None, None, 0.0, 190.5, -15.0, -16.1, -15.0, 948.0, None, None, None, 74.0, None, 73.74, None, None, -13.8, None, -13.8, None, None, 1.205, None, -13.8, 991.9, 2.7, 3.0, 87.0,2022-01-01 11:00:00, 948.0,1
86.7, None, None, None, 0.0, 186.5, -14.0, -16.1, -14.0, 949.0, None, None, None, 73.0, None, 72.66, None, None, -11.83, None, -11.7, None, None, 12.85, None, -11.8, 992.9, 0.9, -1.0, 87.0,2022-01-01 12:00:00, 949.0,1
83.3, None, None, None, 0.0, 193.2, -14.0, -16.1, -14.0, 949.0, None, None, None, 71.0, None, 70.78, 19.3, None, -11.98, None, -11.1, None, None, 35.18, None, -12.0, 992.9, 0.0, -2.0, 83.0,2022-01-01 13:00:00, 949.0,1
85.3, None, None, None, 0.0, 188.1, -14.0, -16.1, -14.0, 949.0, None, None, None, 71.0, None, 71.21, 19.1, None, -11.8, None, -11.1, None, None, 22.72, None, -11.8, 992.9, 0.0, 1.0, 85.0,2022-01-01 14:00:00, 949.0,1
85.1, None, None, None, 0.0, 188.2, -14.0, -16.1, -14.0, 950.0, None, None, None, 71.0, None, 71.38, 19.1, None, -12.44, None, -11.1, None, None, 12.06, None, -12.4, 993.9, 0.1, 0.0, 85.0,2022-01-01 15:00:00, 950.0,1
