RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
79.16, None, None, None, 0.001, 64.41, -7.0, -5.7, -7.0, 1005.0, None, None, None, 14.0, None, 13.88, None, None, -4.544, None, -4.6, None, None, 35.51, None, -4.5, 1022.5, 0.2, 0.0, 79.0,2022-01-01 00:00:00, 1005.0,1
81.1, None, None, None, 0.529, 73.45, -7.0, -5.7, -7.0, 1006.0, None, None, None, 13.0, None, 12.85, None, None, -4.683, None, -4.5, None, None, 28.6, None, -4.7, 1023.5, 0.1, -1.0, 81.0,2022-01-01 01:00:00, 1006.0,1
80.1, None, None, None, 0.36, 73.58, -7.0, -5.7, -7.0, 1006.0, None, None, None, 13.0, None, 12.64, None, None, -4.342, None, -4.3, None, None, 28.95, None, -4.3, 1023.5, 0.1, 0.0, 80.0,2022-01-01 02:00:00, 1006.0,1
80.7, None, None, None, 0.591, 76.65, -7.0, -5.7, -7.0, 1006.0, None, None, None, 14.0, None, 13.57, None, None, -4.364, None, -4.1, None, None, 39.44, None, -4.4, 1023.5, 0.1, 1.0, 81.0,2022-01-01 03:00:00, 1006.0,1
80.1, None, None, None, 0.971, 71.54, -7.0, -5.7, -7.0, 1006.0, None, None, None, 14.0, None, 13.72, None, None, -4.366, None, -4.1, None, None, 36.24, None, -4.4, 1023.5, 0.0, 0.0, 80.0,2022-01-01 04:00:00, 1006.0,1
82.2, None, None, None, 0.0, 92.2, -7.0, -5.7, -7.0, 1006.0, None, None, None, 14.0, None, 14.01, None, None, -4.514, None, -4.1, None, None, 19.39, None, -4.5, 1023.6, 0.0, 1.0, 82.0,2022-01-01 05:00:00, 1006.0,1
79.44, None, None, None, 0.281, 85.6, -7.0, -5.7, -7.0, 1006.0, None, None, None, 14.0, None, 13.94, None, None, -4.22, None, -4.1, None, None, 24.73, None, -4.2, 1023.6, 0.1, 0.0, 79.0,2022-01-01 06:00:00, 1006.0,1
80.6, None, None, None, 0.0, 100.6, -7.0, -4.3, -7.0, 1006.0, None, None, None, 14.0, None, 13.76, None, None, -4.172, None, -4.1, None, None, 28.67, None, -4.2, 1023.6, 0.0, 0.0, 81.0,2022-01-01 07:00:00, 1006.0,1
82.0, None, None, None, 0.122, 95.9, -6.0, -4.3, -6.0, 1006.0, None, None, None, 14.0, None, 13.71, None, None, -4.075, None, -4.0, None, None, 26.71, None, -4.1, 1023.6, 0.1, 0.0, 82.0,2022-01-01 08:00:00, 1006.0,1
80.9, None, None, None, 0.075, 80.2, -6.0, -4.3, -6.0, 1007.0, None, None, None, 14.0, None, 13.5, None, None, -3.784, None, -3.8, None, None, 26.75, None, -3.8, 1024.6, 0.1, 0.0, 81.0,2022-01-01 09:00:00, 1007.0,1
78.7, None, None, None, 0.111, 97.2, -6.0, -4.3, -6.0, 1006.0, None, None, None, 13.0, None, 13.35, None, None, -3.396, None, -3.3, None, None, 68.39, None, -3.4, 1023.6, 0.1, 0.0, 79.0,2022-01-01 10:00:00, 1006.0,1
