wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.0, -15.6, 130.0,81.0,2019-01-01 00:00:00, 0.0,1
0.0, -15.5, 129.0,82.0,2019-01-01 01:00:00, 0.0,1
0.0, -15.0, 132.0,82.0,2019-01-01 02:00:00, 0.0,1
0.0, -15.2, 161.0,82.0,2019-01-01 03:00:00, 0.0,1
0.0, -14.5, 151.0,83.0,2019-01-01 04:00:00, 0.0,1
0.0, -14.1, 145.0,83.0,2019-01-01 05:00:00, 0.0,1
0.0, -13.9, 128.0,83.0,2019-01-01 06:00:00, 0.0,1
0.0, -13.0, 134.0,81.0,2019-01-01 08:00:00, 0.0,1
0.0, -11.9, 170.0,80.0,2019-01-01 09:00:00, 0.0,1
0.0, -10.9, 162.0,77.0,2019-01-01 10:00:00, 0.0,1
0.0, -9.1, 164.0,74.0,2019-01-01 11:00:00, 0.0,1
0.0, -8.5, 171.0,74.0,2019-01-01 12:00:00, 0.0,1
0.0, -7.8, 179.0,75.0,2019-01-01 13:00:00, 0.0,1
0.0, -8.9, 148.0,79.0,2019-01-01 14:00:00, 0.0,1
0.0, -9.3, 130.0,85.0,2019-01-01 15:00:00, 0.0,1
0.0, -9.9, 166.0,86.0,2019-01-01 16:00:00, 0.0,1
0.0, -9.9, 144.0,86.0,2019-01-01 17:00:00, 0.0,1
0.0, -9.7, 140.0,87.0,2019-01-01 18:00:00, 0.0,1
0.0, -9.8, 169.0,86.0,2019-01-01 19:00:00, 0.0,1
0.0, -9.7, 163.0,87.0,2019-01-01 20:00:00, 0.0,1
0.0, -9.7, 136.0,87.0,2019-01-01 21:00:00, 0.0,1
0.0, -9.5, 149.0,88.0,2019-01-01 22:00:00, 0.0,1
0.0, -9.6, 138.0,88.0,2019-01-01 23:00:00, 0.0,1
0.0, -9.6, 139.0,88.0,2019-01-02 00:00:00, 0.0,1
0.0, -9.7, 138.0,88.0,2019-01-02 01:00:00, 0.0,1
0.0, -9.6, 175.0,88.0,2019-01-02 02:00:00, 0.0,1
0.0, -9.6, 141.0,88.0,2019-01-02 03:00:00, 0.0,1
0.0, -9.5, 156.0,88.0,2019-01-02 04:00:00, 0.0,1
0.0, -9.5, 128.0,88.0,2019-01-02 05:00:00, 0.0,1
0.0, -9.4, 145.0,88.0,2019-01-02 06:00:00, 0.0,1
0.0, -9.3, 152.0,88.0,2019-01-02 07:00:00, 0.0,1
0.0, -8.9, 137.0,88.0,2019-01-02 08:00:00, 0.0,1
0.0, -6.9, 172.0,84.0,2019-01-02 09:00:00, 0.0,1
0.0, -6.6, 153.0,84.0,2019-01-02 10:00:00, 0.0,1
0.0, -6.2, 142.0,83.0,2019-01-02 11:00:00, 0.0,1
0.0, -5.9, 150.0,82.0,2019-01-02 12:00:00, 0.0,1
0.0, -6.3, 133.0,89.0,2019-01-02 14:00:00, 0.0,1
0.0, -6.6, 141.0,90.0,2019-01-02 15:00:00, 0.0,1
0.0, -6.5, 158.0,91.0,2019-01-02 16:00:00, 0.0,1
0.0, -6.4, 159.0,91.0,2019-01-02 17:00:00, 0.0,1
0.0, -6.4, 145.0,92.0,2019-01-02 18:00:00, 0.0,1
