wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
None, 70.0, None, None, 2.1, None, 7.2, None, 159.0, 0.0, 4.6, None,2022-05-28 00:00:00, None,22
None, 78.0, 4.8, None, 2.4, None, 5.9, None, 111.0, 0.0, 4.6, None,2022-05-28 01:00:00, None,22
None, 81.0, 7.1, None, 2.1, None, 5.1, None, 113.0, 0.0, 4.6, None,2022-05-28 02:00:00, None,22
None, 87.0, 4.8, None, 2.1, None, 4.1, None, 80.0, 0.0, 4.6, None,2022-05-28 03:00:00, None,22
None, 88.0, 3.1, None, 1.8, None, 3.6, None, 73.0, 0.0, 3.8, None,2022-05-28 04:00:00, None,22
None, 91.0, 2.3, None, 1.8, None, 3.1, None, 170.0, 0.0, 3.4, None,2022-05-28 05:00:00, None,22
None, 94.0, None, None, 1.6, None, 2.5, None, 62.0, 0.0, 3.4, None,2022-05-28 06:00:00, None,22
None, 83.0, 4.8, None, 2.9, None, 5.6, None, 77.0, 0.0, 3.4, None,2022-05-28 07:00:00, None,22
None, 75.0, 3.2, None, 3.9, None, 8.1, None, 308.0, 0.0, 3.4, None,2022-05-28 08:00:00, None,22
None, 63.0, 4.7, None, 3.8, None, 10.5, None, 281.0, 0.0, 3.4, None,2022-05-28 09:00:00, None,22
None, 38.0, 8.4, None, -0.5, None, 13.5, None, 280.0, 0.0, 3.4, None,2022-05-28 10:00:00, None,22
None, 46.0, 5.1, None, 3.7, None, 15.2, None, 198.0, 0.0, 3.4, None,2022-05-28 11:00:00, None,22
None, 39.0, 7.4, None, 2.6, None, 16.6, None, 320.0, 0.0, 0.8, None,2022-05-28 12:00:00, None,22
None, 30.0, 12.1, None, -0.6, None, 17.1, None, 253.0, 0.0, 0.2, None,2022-05-28 13:00:00, None,22
None, 26.0, 15.9, None, -1.4, None, 18.4, None, 179.0, 0.0, 0.0, None,2022-05-28 14:00:00, None,22
None, 35.0, 12.6, None, 1.7, None, 17.3, None, 201.0, 0.0, 0.0, None,2022-05-28 15:00:00, None,22
None, 26.0, 13.8, None, -1.1, None, 18.8, None, 228.0, 0.0, 0.0, None,2022-05-28 16:00:00, None,22
