wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
322.0, None, None, 0.0, None, 3.0, None, 3.6, None, None, None, 75.0,2021-10-08 00:00:00,41
358.0, 71.0, 3.6, 0.0, -0.8, 3.8, 4.0, 3.1, 11.0, 0.0, 1.6, 82.0,2021-10-08 01:00:00,41
334.0, 75.0, 3.0, 0.0, -0.4, 2.2, 3.6, 2.6, 322.0, 0.0, 1.6, 80.0,2021-10-08 02:00:00,41
322.0, 82.0, 3.8, 0.0, 0.3, 2.5, 3.1, 2.1, 358.0, 0.0, 1.6, 85.0,2021-10-08 03:00:00,41
335.0, 80.0, 2.2, 0.0, -0.5, 3.6, 2.6, 1.9, 334.0, 0.0, 1.6, 86.0,2021-10-08 04:00:00,41
302.0, None, None, 0.0, None, 2.7, None, 1.8, None, None, None, 85.0,2021-10-08 05:00:00,41
47.0, 86.0, 3.6, 0.0, -0.2, 3.0, 1.9, 3.8, 335.0, 0.0, 0.0, 76.0,2021-10-08 06:00:00,41
54.0, 85.0, 2.7, 0.0, -0.4, 6.5, 1.8, 5.6, 302.0, 0.0, 0.0, 71.0,2021-10-08 07:00:00,41
116.0, None, None, 0.0, None, 5.8, None, 8.4, None, None, None, 66.0,2021-10-08 08:00:00,41
124.0, None, None, 0.0, None, 6.6, None, 9.5, None, None, None, 63.0,2021-10-08 09:00:00,41
104.0, 66.0, 5.8, 0.0, 2.4, 8.0, 8.4, 10.3, 116.0, 0.0, 0.0, 55.0,2021-10-08 10:00:00,41
135.0, 63.0, 6.6, 0.0, 2.8, 6.3, 9.5, 11.2, 124.0, 0.0, 0.0, 50.0,2021-10-08 11:00:00,41
139.0, 55.0, 8.0, 0.0, 1.7, 5.0, 10.3, 12.4, 104.0, 0.0, 0.0, 51.0,2021-10-08 12:00:00,41
149.0, 50.0, 6.3, 0.0, 1.2, 5.1, 11.2, 11.3, 135.0, 0.0, 0.0, 52.0,2021-10-08 13:00:00,41
99.0, 51.0, 5.0, 0.0, 2.6, 4.0, 12.4, 12.9, 139.0, 0.0, 0.0, 41.0,2021-10-08 14:00:00,41
146.0, 52.0, 5.1, 0.0, 1.8, 2.5, 11.3, 14.1, 149.0, 0.0, 0.0, 38.0,2021-10-08 15:00:00,41
340.0, 41.0, 4.0, 0.0, 0.0, 4.3, 12.9, 10.1, 99.0, 0.0, 0.0, 41.0,2021-10-08 16:00:00,41
15.0, None, None, 0.0, None, 1.8, None, 8.4, None, None, None, 41.0,2021-10-08 17:00:00,41
282.0, 41.0, 4.3, 0.0, -2.6, 3.5, 10.1, 8.0, 340.0, 0.0, 0.0, 50.0,2021-10-08 18:00:00,41
266.0, 41.0, 1.8, 0.0, -4.1, 1.8, 8.4, 7.3, 15.0, 0.0, 0.0, 56.0,2021-10-08 19:00:00,41
344.0, None, None, 0.0, None, 2.4, None, 6.3, None, None, None, 66.0,2021-10-08 20:00:00,41
11.0, None, None, 0.0, None, 2.0, None, 5.7, None, None, None, 67.0,2021-10-08 21:00:00,41
279.0, 66.0, 2.4, 0.0, 0.4, 3.6, 6.3, 5.3, 344.0, 0.0, None, 68.0,2021-10-08 22:00:00,41
217.0, 67.0, 2.0, 0.0, 0.1, 1.7, 5.7, 4.9, 11.0, 0.0, None, 72.0,2021-10-08 23:00:00,41
50.0, 68.0, 3.6, 0.0, -0.1, 1.6, 5.3, 4.4, 279.0, 0.0, None, 78.0,2021-10-09 00:00:00,41
264.0, 72.0, 1.7, 0.0, 0.3, 1.8, 4.9, 4.0, 217.0, 0.0, None, 80.0,2021-10-09 01:00:00,41
346.0, 78.0, 1.6, 0.0, 0.9, 2.4, 4.4, 3.4, 50.0, 0.0, None, 81.0,2021-10-09 02:00:00,41
