wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
None, 100.0, 5.3, None, 7.0, None, 7.0, None, 346.0, 0.0, None, None,2022-06-18 00:00:00,25
None, 100.0, 4.4, None, 7.5, None, 7.5, None, 2.0, 0.0, None, None,2022-06-18 02:00:00,25
None, 100.0, None, None, 7.5, None, 7.5, None, 358.0, 0.0, None, None,2022-06-18 03:00:00,25
None, 89.0, 3.7, None, 9.2, None, 10.9, None, 334.0, 1.2, None, None,2022-06-18 11:00:00,25
None, 54.0, 4.8, None, 6.8, None, 16.1, None, 198.0, 0.0, None, None,2022-06-18 15:00:00,25
None, 48.0, 6.5, None, 5.9, None, 17.0, None, 180.0, 0.0, None, None,2022-06-18 16:00:00,25
None, 91.0, 7.2, None, 7.7, None, 9.1, None, 208.0, 0.0, None, None,2022-06-18 23:00:00,25
None, 100.0, 2.4, None, 7.8, None, 7.8, None, 325.0, 0.0, None, None,2022-06-19 02:00:00,25
None, 100.0, 3.1, None, 7.8, None, 7.8, None, 281.0, 0.0, None, None,2022-06-19 06:00:00,25
None, 100.0, None, None, 9.2, None, 9.2, None, 162.0, 0.0, None, None,2022-06-19 11:00:00,25
None, 91.0, 7.6, None, 9.4, None, 10.8, None, 166.0, 0.0, None, None,2022-06-19 13:00:00,25
None, 97.0, 4.5, None, 9.4, None, 9.9, None, 193.0, 0.2, None, None,2022-06-19 14:00:00,25
None, 82.0, 3.9, None, 9.6, None, 12.6, None, 260.0, 0.2, None, None,2022-06-19 18:00:00,25
None, 89.0, 1.9, None, 9.7, None, 11.4, None, 57.0, 0.0, None, None,2022-06-19 20:00:00,25
None, 95.0, 1.7, None, 9.9, None, 10.7, None, 5.0, 0.0, None, None,2022-06-19 21:00:00,25
None, 100.0, None, None, 9.8, None, 9.8, None, 336.0, 0.0, None, None,2022-06-19 22:00:00,25
None, 100.0, 2.8, None, 9.4, None, 9.4, None, 293.0, 2.6, None, None,2022-06-19 23:00:00,25
None, 100.0, 2.8, None, 9.0, None, 9.0, None, 13.0, 0.0, None, None,2022-06-20 01:00:00,25
None, 100.0, 3.7, None, 9.9, None, 9.9, None, 173.0, 0.0, None, None,2022-06-20 09:00:00,25
None, 63.0, None, None, 8.3, None, 15.3, None, 29.0, 0.0, None, None,2022-06-20 15:00:00,25
None, 65.0, None, None, 9.7, None, 16.3, None, 182.0, 0.0, None, None,2022-06-20 16:00:00,25
None, 63.0, 5.9, None, 10.4, None, 17.5, None, 261.0, 0.2, None, None,2022-06-20 18:00:00,25
None, 87.0, 2.6, None, 12.5, None, 14.6, None, 350.0, 0.0, None, None,2022-06-20 20:00:00,25
None, 87.0, 5.2, None, 9.0, None, 11.1, None, 335.0, 0.0, None, None,2022-06-20 21:00:00,25
None, 91.0, None, None, 8.4, None, 9.8, None, 342.0, 0.0, None, None,2022-06-20 22:00:00,25
None, 92.0, 4.1, None, 8.8, None, 10.0, None, 9.0, 0.0, None, None,2022-06-21 02:00:00,25
None, 82.0, 4.3, None, 7.8, None, 10.7, None, 173.0, 0.0, None, None,2022-06-21 08:00:00,25
None, 64.0, 6.4, None, 7.9, None, 14.6, None, 169.0, 0.0, None, None,2022-06-21 11:00:00,25
None, 56.0, 8.3, None, 8.9, None, 17.8, None, 175.0, 0.0, None, None,2022-06-21 13:00:00,25
None, 52.0, None, None, 8.2, None, 18.2, None, 194.0, 0.0, None, None,2022-06-21 14:00:00,25
None, 59.0, 8.1, None, 8.1, None, 16.1, None, 173.0, 0.0, None, None,2022-06-21 17:00:00,25
None, 96.0, 6.8, None, 10.7, None, 11.3, None, 226.0, 0.2, None, None,2022-06-21 22:00:00,25
None, 99.0, 4.5, None, 10.8, None, 11.0, None, 217.0, 0.0, None, None,2022-06-22 03:00:00,25
None, 94.0, None, None, 10.3, None, 11.2, None, 208.0, 0.0, None, None,2022-06-22 04:00:00,25
