RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 208.0, None, 207.6, None, -2.056, None, -1.4, -6999.0, None, None, -6999.0, -2.1, 0.0, -1.0,2021-01-01 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 210.0, None, 210.3, None, -2.8, None, -1.3, -6999.0, None, None, -6999.0, -2.8, 0.0, 3.0,2021-01-01 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 212.0, None, 211.7, None, -2.585, None, -1.3, -6999.0, None, None, -6999.0, -2.6, 0.0, 1.0,2021-01-01 02:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 213.0, None, 212.5, None, -2.283, None, -1.3, -6999.0, None, None, -6999.0, -2.3, 0.0, 1.0,2021-01-01 03:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 216.0, None, 216.0, None, -1.838, None, -1.3, -6999.0, None, None, -6999.0, -1.8, 0.0, 4.0,2021-01-01 04:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 217.0, None, 217.2, None, -2.698, None, -1.3, -6999.0, None, None, -6999.0, -2.7, 0.0, 1.0,2021-01-01 05:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.3, None, None, -6999.0, None, None, 220.0, None, 220.0, None, -2.141, None, -1.3, -6999.0, None, None, -6999.0, -2.1, 0.0, 3.0,2021-01-01 06:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 221.0, None, 221.2, None, -2.32, None, -2.1, -6999.0, None, None, -6999.0, -2.3, 0.0, 1.0,2021-01-01 07:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 222.0, None, 221.6, None, -2.5, None, -2.1, -6999.0, None, None, -6999.0, -2.5, 0.0, 0.0,2021-01-01 08:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 224.0, None, 223.6, None, -2.207, None, -2.1, -6999.0, None, None, -6999.0, -2.2, 0.0, 2.0,2021-01-01 09:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 224.0, None, 224.3, None, -2.16, None, -2.1, -6999.0, None, None, -6999.0, -2.2, 0.0, 1.0,2021-01-01 10:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 227.0, None, 227.4, None, -2.141, None, -2.0, -6999.0, None, None, -6999.0, -2.1, 0.0, 3.0,2021-01-01 11:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 229.0, None, 228.9, None, -1.827, None, -1.8, -6999.0, None, None, -6999.0, -1.8, 0.0, 1.0,2021-01-01 12:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.5, None, None, -6999.0, None, None, 231.0, None, 231.0, None, -1.781, None, -1.5, -6999.0, None, None, -6999.0, -1.8, 0.0, 2.0,2021-01-01 13:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.7, None, None, -6999.0, None, None, 231.0, None, 231.0, None, -2.48, None, -1.5, -6999.0, None, None, -6999.0, -2.5, 0.0, 0.0,2021-01-01 14:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.7, None, None, -6999.0, None, None, 233.0, None, 232.7, None, -2.48, None, -1.5, -6999.0, None, None, -6999.0, -2.5, 0.0, 2.0,2021-01-01 15:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.7, None, None, -6999.0, None, None, 234.0, None, 233.7, None, -2.423, None, -1.5, -6999.0, None, None, -6999.0, -2.4, 0.0, 1.0,2021-01-01 16:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.7, None, None, -6999.0, None, None, 234.0, None, 233.5, None, -2.339, None, -1.5, -6999.0, None, None, -6999.0, -2.3, 0.0, 0.0,2021-01-01 17:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 234.0, None, 234.0, None, -2.481, None, -1.5, -6999.0, None, None, -6999.0, -2.5, 0.0, 1.0,2021-01-01 18:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 232.0, None, 232.2, None, -3.001, None, -2.0, -6999.0, None, None, -6999.0, -3.0, 0.0, -2.0,2021-01-01 19:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 233.0, None, 232.8, None, -2.613, None, -1.8, -6999.0, None, None, -6999.0, -2.6, 0.0, 1.0,2021-01-01 20:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 234.0, None, 233.8, None, -2.651, None, -1.8, -6999.0, None, None, -6999.0, -2.7, 0.0, 1.0,2021-01-01 21:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 233.0, None, 233.2, None, -1.811, None, -1.8, -6999.0, None, None, -6999.0, -1.8, 0.0, -1.0,2021-01-01 22:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 235.0, None, 234.5, None, -1.941, None, -1.3, -6999.0, None, None, -6999.0, -1.9, 0.0, 1.0,2021-01-01 23:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 234.0, None, 234.4, None, -2.244, None, -1.3, -6999.0, None, None, -6999.0, -2.2, 0.0, 0.0,2021-01-02 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 237.0, None, 237.3, None, -1.801, None, -1.3, -6999.0, None, None, -6999.0, -1.8, 0.0, 3.0,2021-01-02 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 239.0, None, 238.5, None, -1.565, None, -1.3, -6999.0, None, None, -6999.0, -1.6, 0.0, 1.0,2021-01-02 02:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.0, None, None, -6999.0, None, None, 240.0, None, None, None, None, None, -1.2, -6999.0, None, None, -6999.0, -1.4, 0.0, 0.0,2021-01-02 06:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.7, None, None, -6999.0, None, None, 252.0, None, 252.2, None, -1.054, None, -0.1, -6999.0, None, None, -6999.0, -1.1, 0.0, 3.0,2021-01-02 14:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.7, None, None, -6999.0, None, None, 256.0, None, 255.7, None, -0.499, None, -0.1, -6999.0, None, None, -6999.0, -0.5, 0.0, 3.0,2021-01-02 15:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.7, None, None, -6999.0, None, None, 255.0, None, 254.5, None, -1.393, None, -0.1, -6999.0, None, None, -6999.0, -1.4, 0.0, -1.0,2021-01-02 16:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.7, None, None, -6999.0, None, None, 257.0, None, 257.0, None, -1.573, None, -0.1, -6999.0, None, None, -6999.0, -1.6, 0.0, 3.0,2021-01-02 17:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.7, None, None, -6999.0, None, None, 257.0, None, 256.6, None, -1.536, None, -0.1, -6999.0, None, None, -6999.0, -1.5, 0.0, 0.0,2021-01-02 18:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 256.0, None, 255.7, None, -1.14, None, -1.1, -6999.0, None, None, -6999.0, -1.1, 0.0, -1.0,2021-01-02 19:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 260.0, None, 259.7, None, -1.253, None, -1.1, -6999.0, None, None, -6999.0, -1.3, 0.0, 4.0,2021-01-02 20:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 259.0, None, 259.2, None, -1.047, None, -1.0, -6999.0, None, None, -6999.0, -1.0, 0.0, 0.0,2021-01-02 21:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 260.0, None, 260.4, None, -1.036, None, -0.8, -6999.0, None, None, -6999.0, -1.0, 0.0, 1.0,2021-01-02 22:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 264.0, None, 264.2, None, -0.829, None, -0.8, -6999.0, None, None, -6999.0, -0.8, 0.0, 4.0,2021-01-02 23:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 268.0, None, 267.7, None, -0.688, None, -0.7, -6999.0, None, None, -6999.0, -0.7, 0.0, 4.0,2021-01-03 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 270.0, None, 270.1, None, -0.613, None, -0.6, -6999.0, None, None, -6999.0, -0.6, 0.0, 2.0,2021-01-03 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -1.6, None, None, -6999.0, None, None, 271.0, None, 271.3, None, -0.631, None, -0.6, -6999.0, None, None, -6999.0, -0.6, 0.0, 1.0,2021-01-03 02:00:00, -6999.0,1
