RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 81.0, None, 80.6, None, -6.86, None, -6.5, -6999.0, None, None, -6999.0, -6.9, 0.0, -1.0,2021-01-01 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.8, None, -7.02, None, -6.5, -6999.0, None, None, -6999.0, -7.0, 0.0, -1.0,2021-01-01 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.6, None, -6.881, None, -6.5, -6999.0, None, None, -6999.0, -6.9, 0.0, 0.0,2021-01-01 02:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.7, None, -6.712, None, -6.5, -6999.0, None, None, -6999.0, -6.7, 0.0, 0.0,2021-01-01 03:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 81.0, None, 81.3, None, -6.359, None, -6.4, -6999.0, None, None, -6999.0, -6.4, 0.0, 2.0,2021-01-01 04:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -5.976, None, -6.0, -6999.0, None, None, -6999.0, -6.0, 0.0, 4.0,2021-01-01 05:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 85.0, None, 84.9, None, -5.802, None, -5.6, -6999.0, None, None, -6999.0, -5.8, 0.0, -1.0,2021-01-01 06:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.5, None, -5.734, None, -5.7, -6999.0, None, None, -6999.0, -5.7, 0.0, 1.0,2021-01-01 07:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 85.1, None, -5.598, None, -5.6, -6999.0, None, None, -6999.0, -5.6, 0.0, 0.0,2021-01-01 08:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 84.0, None, 84.2, None, -5.861, None, -5.5, -6999.0, None, None, -6999.0, -5.9, 0.0, -1.0,2021-01-01 09:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 84.9, None, -5.637, None, -5.5, -6999.0, None, None, -6999.0, -5.6, 0.0, 1.0,2021-01-01 10:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -5.481, None, -5.3, -6999.0, None, None, -6999.0, -5.5, 0.0, 1.0,2021-01-01 11:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 83.0, None, 82.7, None, -5.015, None, -5.0, -6999.0, None, None, -6999.0, -5.0, 0.0, -3.0,2021-01-01 12:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 84.7, None, -4.735, None, -4.7, -6999.0, None, None, -6999.0, -4.7, 0.0, 2.0,2021-01-01 13:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 83.0, None, 83.3, None, -5.045, None, -4.5, -6999.0, None, None, -6999.0, -5.0, 0.0, -1.0,2021-01-01 14:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 88.0, None, 87.9, None, -4.58, None, -4.5, -6999.0, None, None, -6999.0, -4.6, 0.0, 5.0,2021-01-01 15:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -4.552, None, -4.5, -6999.0, None, None, -6999.0, -4.6, 0.0, -2.0,2021-01-01 16:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -4.852, None, -4.5, -6999.0, None, None, -6999.0, -4.9, 0.0, 0.0,2021-01-01 17:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 87.0, None, 86.8, None, -4.764, None, -4.5, -6999.0, None, None, -6999.0, -4.8, 0.0, 1.0,2021-01-01 18:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 87.0, None, 86.7, None, -4.774, None, -4.7, -6999.0, None, None, -6999.0, -4.8, 0.0, 0.0,2021-01-01 19:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 86.0, None, 86.2, None, -4.803, None, -4.7, -6999.0, None, None, -6999.0, -4.8, 0.0, 0.0,2021-01-01 20:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 89.0, None, 88.7, None, -4.909, None, -4.7, -6999.0, None, None, -6999.0, -4.9, 0.0, 2.0,2021-01-01 21:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.1, None, None, -6999.0, None, None, 88.0, None, 88.3, None, -5.132, None, -4.7, -6999.0, None, None, -6999.0, -5.1, 0.0, 0.0,2021-01-01 22:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 89.0, None, 89.3, None, -5.258, None, -4.7, -6999.0, None, None, -6999.0, -5.3, 0.0, 1.0,2021-01-01 23:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 89.0, None, 88.5, None, -5.151, None, -4.7, -6999.0, None, None, -6999.0, -5.2, 0.0, -1.0,2021-01-02 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 86.0, None, 85.8, None, -4.899, None, -4.7, -6999.0, None, None, -6999.0, -4.9, 0.0, -3.0,2021-01-02 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 87.0, None, 87.2, None, -5.083, None, -4.7, -6999.0, None, None, -6999.0, -5.1, 0.0, 1.0,2021-01-02 02:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 85.0, None, 84.7, None, -4.696, None, -4.7, -6999.0, None, None, -6999.0, -4.7, 0.0, -3.0,2021-01-02 03:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 86.0, None, 85.8, None, -4.57, None, -4.5, -6999.0, None, None, -6999.0, -4.6, 0.0, 1.0,2021-01-02 04:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 85.0, None, 84.8, None, -4.484, None, -4.4, -6999.0, None, None, -6999.0, -4.5, 0.0, -1.0,2021-01-02 05:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 87.0, None, 86.8, None, -4.522, None, -4.4, -6999.0, None, None, -6999.0, -4.5, 0.0, 2.0,2021-01-02 06:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.6, None, None, -6999.0, None, None, 88.0, None, None, None, -4.445, None, -4.4, -6999.0, None, None, -6999.0, -4.4, 0.0, 1.0,2021-01-02 07:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 87.0, None, 86.9, None, -4.667, None, -4.4, -6999.0, None, None, -6999.0, -4.7, 0.0, -1.0,2021-01-02 08:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 87.0, None, 86.5, None, -4.494, None, -4.4, -6999.0, None, None, -6999.0, -4.5, 0.0, 0.0,2021-01-02 09:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 85.0, None, 85.4, None, -4.204, None, -4.2, -6999.0, None, None, -6999.0, -4.2, 0.0, -1.0,2021-01-02 10:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 89.0, None, 88.5, None, -3.829, None, -3.8, -6999.0, None, None, -6999.0, -3.8, 0.0, 3.0,2021-01-02 11:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 88.0, None, 87.9, None, -2.86, None, -2.9, -6999.0, None, None, -6999.0, -2.9, 0.0, -1.0,2021-01-02 12:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 88.0, None, 87.8, None, -1.524, None, -1.4, -6999.0, None, None, -6999.0, -1.5, 0.0, 0.0,2021-01-02 13:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 91.0, None, 91.2, None, -2.118, None, -1.3, -6999.0, None, None, -6999.0, -2.1, 0.0, 3.0,2021-01-02 14:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 91.0, None, 91.1, None, -2.787, None, -1.3, -6999.0, None, None, -6999.0, -2.8, 0.0, 0.0,2021-01-02 15:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 91.0, None, 90.7, None, -3.16, None, -1.3, -6999.0, None, None, -6999.0, -3.2, 0.0, 0.0,2021-01-02 16:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 89.0, None, 89.4, None, -3.054, None, -1.3, -6999.0, None, None, -6999.0, -3.1, 0.0, -1.0,2021-01-02 17:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -4.7, None, None, -6999.0, None, None, 89.0, None, 89.0, None, -3.13, None, -1.3, -6999.0, None, None, -6999.0, -3.1, 0.0, 0.0,2021-01-02 18:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 89.0, None, 89.4, None, -3.091, None, -3.1, -6999.0, None, None, -6999.0, -3.1, 0.0, 0.0,2021-01-02 19:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 90.0, None, 89.8, None, -3.13, None, -3.0, -6999.0, None, None, -6999.0, -3.1, 0.0, 0.0,2021-01-02 20:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 90.0, None, 90.1, None, -3.005, None, -3.0, -6999.0, None, None, -6999.0, -3.0, 0.0, 0.0,2021-01-02 21:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 89.0, None, 89.1, None, -2.909, None, -2.9, -6999.0, None, None, -6999.0, -2.9, 0.0, -1.0,2021-01-02 22:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 90.0, None, 90.2, None, -2.881, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, 1.0,2021-01-02 23:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 90.0, None, None, None, -2.977, None, -2.8, -6999.0, None, None, -6999.0, -3.0, 0.0, -1.0,2021-01-03 00:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 92.0, None, 92.0, None, -2.948, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, 2.0,2021-01-03 01:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 92.0, None, 91.8, None, -2.9, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, 0.0,2021-01-03 02:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 90.0, None, 89.8, None, -2.929, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, -2.0,2021-01-03 03:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 92.0, None, 91.6, None, -2.977, None, -2.8, -6999.0, None, None, -6999.0, -3.0, 0.0, 2.0,2021-01-03 04:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 92.0, None, 92.4, None, -3.015, None, -2.8, -6999.0, None, None, -6999.0, -3.0, 0.0, 1.0,2021-01-03 05:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -3.1, None, None, -6999.0, None, None, 91.0, None, 91.3, None, -2.948, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, -1.0,2021-01-03 06:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 94.0, None, 93.6, None, -2.795, None, -2.8, -6999.0, None, None, -6999.0, -2.8, 0.0, 2.0,2021-01-03 07:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 96.0, None, 96.2, None, -2.862, None, -2.8, -6999.0, None, None, -6999.0, -2.9, 0.0, 3.0,2021-01-03 08:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 97.0, None, 96.8, None, -2.737, None, -2.7, -6999.0, None, None, -6999.0, -2.7, 0.0, 1.0,2021-01-03 09:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 97.0, None, 97.4, None, -2.46, None, -2.5, -6999.0, None, None, -6999.0, -2.5, 0.0, 1.0,2021-01-03 10:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 98.0, None, 97.8, None, -2.193, None, -2.2, -6999.0, None, None, -6999.0, -2.2, 0.0, 0.0,2021-01-03 11:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 100.0, None, 100.1, None, -1.802, None, -1.8, -6999.0, None, None, -6999.0, -1.8, 0.0, 2.0,2021-01-03 12:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 97.0, None, 97.0, None, -1.907, None, -1.8, -6999.0, None, None, -6999.0, -1.9, 0.0, -3.0,2021-01-03 13:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 100.0, None, 99.6, None, -1.545, None, -1.5, -6999.0, None, None, -6999.0, -1.5, 0.0, 3.0,2021-01-03 14:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 98.0, None, 97.9, None, -1.907, None, -1.5, -6999.0, None, None, -6999.0, -1.9, 0.0, -2.0,2021-01-03 15:00:00, -6999.0,1
None, None, None, -6999.0, None, None, -6999.0, -2.9, None, None, -6999.0, None, None, 102.0, None, 101.9, None, -2.127, None, -1.5, -6999.0, None, None, -6999.0, -2.1, 0.0, 4.0,2021-01-03 16:00:00, -6999.0,1
