RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
100.2, None, None, 0.0, 0.0, 149.3, -2.0, -3.6, None, None, 149.0, None, None, 66.0, None, 65.85, None, None, -2.493, None, -2.5, 100.0, None, 27.17, 0.0, -2.5, 0.1, 0.0,2021-01-01 00:00:00,1
100.3, None, None, 0.0, 0.0, 155.3, -2.0, -3.6, None, None, 155.0, None, None, 66.0, None, 66.02, None, None, -2.364, None, -2.4, 100.0, None, 29.89, 0.0, -2.4, -0.2, 0.0,2021-01-01 01:00:00,1
100.4, None, None, 0.0, 0.0, 145.1, -2.0, -3.6, None, None, 145.0, None, None, 66.0, None, 65.91, None, None, -2.237, None, -2.2, 100.0, None, 28.59, 0.0, -2.2, 0.2, 0.0,2021-01-01 02:00:00,1
100.6, None, None, 0.0, 0.0, 153.0, -2.0, -3.6, None, None, 153.0, None, None, 67.0, None, 66.88, None, None, -2.166, None, -2.2, 101.0, None, 38.38, 0.0, -2.2, -0.2, 1.0,2021-01-01 03:00:00,1
100.6, None, None, 0.0, 0.0, 127.8, -2.0, -3.6, None, None, 128.0, None, None, 67.0, None, 66.84, None, None, -1.928, None, -1.9, 101.0, None, 28.89, 0.0, -1.9, 0.5, 0.0,2021-01-01 04:00:00,1
100.6, None, None, 0.0, 0.0, 138.7, -2.0, -3.6, None, None, 139.0, None, None, 66.0, None, 66.44, None, None, -1.928, None, -1.9, 101.0, None, 31.2, 0.0, -1.9, -0.1, 0.0,2021-01-01 05:00:00,1
100.6, None, None, 0.0, 0.0, 144.6, -2.0, -3.6, None, None, 145.0, None, None, 67.0, None, 66.93, None, None, -1.928, None, -1.9, 101.0, None, 30.56, 0.0, -1.9, -0.1, 1.0,2021-01-01 06:00:00,1
100.7, None, None, 0.0, 0.0, 141.6, -2.0, -1.9, None, None, 142.0, None, None, 66.0, None, 66.49, None, None, -1.879, None, -1.9, 101.0, None, 30.78, 0.0, -1.9, 0.2, 0.0,2021-01-01 07:00:00,1
100.6, None, None, 0.0, 0.0, 134.6, -2.0, -1.9, None, None, 135.0, None, None, 66.0, None, 66.34, None, None, -1.831, None, -1.8, 101.0, None, 30.37, 0.0, -1.8, 0.4, 0.0,2021-01-01 08:00:00,1
100.7, None, None, 0.0, 0.0, 134.1, -2.0, -1.9, None, None, 134.0, None, None, 66.0, None, 66.09, None, None, -1.733, None, -1.7, 101.0, None, 30.72, 0.0, -1.7, 0.5, 0.0,2021-01-01 09:00:00,1
100.8, None, None, 0.0, 0.0, 133.2, -2.0, -1.9, None, None, 133.0, None, None, 67.0, None, 67.43, None, None, -1.685, None, -1.7, 101.0, None, 29.48, 0.0, -1.7, 0.4, 2.0,2021-01-01 10:00:00,1
100.8, None, None, 0.0, 0.0, 147.3, -2.0, -1.9, None, None, 147.0, None, None, 68.0, None, 67.89, None, None, -1.597, None, -1.6, 101.0, None, 29.68, 0.0, -1.6, 0.5, 1.0,2021-01-01 11:00:00,1
101.0, None, None, 0.0, 0.0, 148.3, -1.0, -1.9, None, None, 148.0, None, None, 68.0, None, 68.12, None, None, -1.245, None, -1.3, 101.0, None, 29.82, 0.0, -1.2, 0.7, 0.0,2021-01-01 12:00:00,1
101.0, None, None, 0.0, 0.0, 136.5, -1.0, -1.9, None, None, 137.0, None, None, 66.0, None, 66.27, None, None, -1.115, None, -1.1, 101.0, None, 30.78, 0.0, -1.1, 0.0, -2.0,2021-01-01 13:00:00,1
101.1, None, None, 0.0, 0.0, 130.9, -1.0, -1.9, None, None, 131.0, None, None, 69.0, None, 68.58, None, None, -1.092, None, -1.1, 101.0, None, 30.41, 0.0, -1.1, 0.3, 3.0,2021-01-01 14:00:00,1
101.1, None, None, 0.0, 0.0, 137.3, -1.0, -1.9, None, None, 137.0, None, None, 69.0, None, 68.98, None, None, -1.115, None, -1.1, 101.0, None, 30.61, 0.0, -1.1, 0.1, 1.0,2021-01-01 15:00:00,1
101.4, None, None, 0.0, 0.0, 146.3, -1.0, -1.9, None, None, 146.0, None, None, 69.0, None, 69.36, None, None, -0.964, None, -1.0, 101.0, None, 28.78, 0.0, -1.0, 0.4, 1.0,2021-01-01 16:00:00,1
101.3, None, None, 0.0, 0.0, 162.8, -1.0, -1.9, None, None, 163.0, None, None, 69.0, None, 69.18, None, None, -0.887, None, -0.9, 101.0, None, 34.76, 0.0, -0.9, 0.1, 0.0,2021-01-01 17:00:00,1
101.5, None, None, 0.0, 0.0, 163.0, -1.0, -1.9, None, None, 163.0, None, None, 70.0, None, 69.81, None, None, -0.702, None, -0.7, 102.0, None, 30.26, 0.0, -0.7, 0.1, 1.0,2021-01-01 18:00:00,1
101.6, None, None, 0.0, 0.0, 147.8, -1.0, -0.7, None, None, 148.0, None, None, 69.0, None, 69.03, None, None, -0.542, None, -0.5, 102.0, None, 29.11, 0.0, -0.5, 0.1, -1.0,2021-01-01 19:00:00,1
101.6, None, None, 0.0, 0.0, 133.7, -1.0, -0.7, None, None, 134.0, None, None, 69.0, None, 69.22, None, None, -0.493, None, -0.5, 102.0, None, 28.11, 0.0, -0.5, 0.1, 0.0,2021-01-01 20:00:00,1
101.7, None, None, 0.0, 0.0, 116.5, -1.0, -0.7, None, None, 117.0, None, None, 69.0, None, 69.15, None, None, -0.517, None, -0.5, 102.0, None, 25.96, 0.0, -0.5, 0.1, 0.0,2021-01-01 21:00:00,1
101.7, None, None, 0.0, 0.0, 121.6, -1.0, -0.7, None, None, 122.0, None, None, 68.0, None, 68.13, None, None, -0.494, None, -0.5, 102.0, None, 28.35, 0.0, -0.5, 0.4, -1.0,2021-01-01 22:00:00,1
101.7, None, None, 0.0, 0.0, 123.8, 0.0, -0.7, None, None, 124.0, None, None, 68.0, None, 67.97, None, None, -0.491, None, -0.5, 102.0, None, 29.47, 0.0, -0.5, 0.1, 0.0,2021-01-01 23:00:00,1
101.6, None, None, 0.0, 0.0, 137.3, -1.0, -0.7, None, None, 137.0, None, None, 68.0, None, None, None, None, -0.708, None, -0.5, 102.0, None, 30.3, 0.0, -0.7, 0.3, 2.0,2021-01-02 00:00:00,1
101.5, None, None, 0.0, 0.0, 152.2, -1.0, -0.7, None, None, 152.0, None, None, 70.0, None, 69.64, None, None, -0.734, None, -0.5, 102.0, None, 28.63, 0.0, -0.7, 0.8, 2.0,2021-01-02 01:00:00,1
101.6, None, None, 0.0, 0.0, 145.3, -1.0, -0.8, None, None, 145.0, None, None, 70.0, None, 69.89, None, None, -0.681, None, -0.5, 102.0, None, 26.98, 0.0, -0.7, 0.0, 1.0,2021-01-02 02:00:00,1
101.6, None, None, 0.0, 0.0, 138.2, -1.0, -0.8, None, None, 138.0, None, None, 70.0, None, 69.93, None, None, -0.514, None, -0.5, 102.0, None, 30.39, 0.0, -0.5, 0.1, 0.0,2021-01-02 03:00:00,1
101.7, None, None, 0.0, 0.0, 142.1, 0.0, -0.8, None, None, 142.0, None, None, 70.0, None, 69.71, None, None, -0.359, None, -0.4, 102.0, None, 30.76, 0.0, -0.4, 0.1, 0.0,2021-01-02 04:00:00,1
101.7, None, None, 0.0, 0.0, 121.0, 0.0, -0.8, None, None, 121.0, None, None, 70.0, None, 69.78, None, None, -0.25, None, -0.3, 102.0, None, 27.13, 0.0, -0.3, 0.0, 0.0,2021-01-02 05:00:00,1
101.8, None, None, 0.0, 0.0, 118.1, 0.0, -0.8, None, None, 118.0, None, None, 69.0, None, 69.48, None, None, -0.302, None, -0.2, 102.0, None, 26.46, 0.0, -0.3, -0.2, 0.0,2021-01-02 06:00:00,1
101.8, None, None, 0.0, 0.0, 122.8, 0.0, -0.4, None, None, 123.0, None, None, 70.0, None, 69.69, None, None, -0.398, None, -0.3, 102.0, None, 26.73, 0.0, -0.4, 0.0, 0.0,2021-01-02 07:00:00,1
101.8, None, None, 0.0, 0.0, 120.2, 0.0, -0.4, None, None, 120.0, None, None, 70.0, None, 69.63, None, None, -0.446, None, -0.3, 102.0, None, 27.54, 0.0, -0.4, 0.3, 0.0,2021-01-02 08:00:00,1
101.8, None, None, 0.0, 0.0, 118.3, 0.0, -0.4, None, None, 118.0, None, None, 70.0, None, 69.59, None, None, -0.348, None, -0.3, 102.0, None, 27.62, 0.0, -0.3, 0.3, 0.0,2021-01-02 09:00:00,1
