pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
7.8, -0.501, 98.3, -0.4, 98.0, -1.0, -0.5, -4.0, 991.6, 0.0, -1.0, 894.0, 0.0,2021-01-01 17:00:00, -6999.0, 894.0,1
7.8, -0.917, 97.6, -0.1, 98.0, -1.0, -0.9, -4.0, 991.7, 0.0, -1.0, 894.0, 0.0,2021-01-01 18:00:00, -6999.0, 894.0,1
7.8, -1.646, 97.5, -0.9, 98.0, -2.0, -1.6, -1.7, 991.7, 0.0, -2.0, 894.0, 0.0,2021-01-01 19:00:00, -6999.0, 894.0,1
7.8, -1.994, 97.4, -0.9, 97.0, -2.0, -2.0, -2.0, 991.8, 0.0, -2.0, 894.0, 0.0,2021-01-01 20:00:00, -6999.0, 894.0,1
7.8, -0.629, 98.3, -0.5, 98.0, -1.0, -0.6, -2.1, 989.4, 0.0, -1.0, 892.0, 0.0,2021-01-01 21:00:00, -6999.0, 892.0,1
7.8, -0.523, 97.9, -0.5, 98.0, -1.0, -0.5, -2.1, 989.4, 0.0, -1.0, 892.0, 0.0,2021-01-01 22:00:00, -6999.0, 892.0,1
7.6, -0.439, 97.7, -0.2, 98.0, -1.0, -0.4, -2.1, 989.3, 0.0, -1.0, 892.0, 0.0,2021-01-01 23:00:00, -6999.0, 892.0,1
7.6, -0.716, 96.7, -0.2, 97.0, -1.0, -0.7, -2.1, 990.4, 0.0, -1.0, 893.0, 0.0,2021-01-02 00:00:00, -6999.0, 893.0,1
7.2, -0.133, 96.3, -0.1, 96.0, 0.0, -0.1, -2.1, 989.2, 0.0, 0.0, 892.0, 0.0,2021-01-02 01:00:00, -6999.0, 892.0,1
6.4, 0.015, 96.1, 0.2, 96.0, 0.0, 0.0, -2.1, 990.3, 0.0, 0.0, 893.0, 0.0,2021-01-02 02:00:00, -6999.0, 893.0,1
5.8, 0.011, 95.5, 0.2, 96.0, -1.0, 0.0, -2.1, 989.1, 0.0, -1.0, 892.0, 0.0,2021-01-02 03:00:00, -6999.0, 892.0,1
4.5, -0.096, 94.4, 0.2, 94.0, -1.0, -0.1, -2.1, 989.2, 0.0, -1.0, 892.0, 0.0,2021-01-02 04:00:00, -6999.0, 892.0,1
3.6, -0.431, 94.9, 0.2, 95.0, -1.0, -0.4, -2.1, 988.0, 0.0, -1.0, 891.0, 0.0,2021-01-02 05:00:00, -6999.0, 891.0,1
2.7, 0.06, 92.3, 0.2, 92.0, -1.0, 0.1, -2.1, 985.7, 0.0, -1.0, 889.0, 0.0,2021-01-02 06:00:00, -6999.0, 889.0,1
1.9, -0.018, 93.5, 0.2, 94.0, -1.0, 0.0, -0.1, 985.8, 0.2, -1.0, 889.0, 0.0,2021-01-02 07:00:00, -6999.0, 889.0,1
1.7, 0.36, 93.7, 0.5, 94.0, 0.0, 0.4, -0.1, 984.7, 0.2, 0.0, 888.0, 0.0,2021-01-02 08:00:00, -6999.0, 888.0,1
1.2, 0.496, 91.1, 0.5, 91.0, -1.0, 0.5, -0.1, 984.6, 0.0, -1.0, 888.0, 0.0,2021-01-02 09:00:00, -6999.0, 888.0,1
1.0, 0.014, 92.7, 0.6, 93.0, -1.0, 0.0, -0.1, 983.5, 0.0, -1.0, 887.0, 0.0,2021-01-02 10:00:00, -6999.0, 887.0,1
0.7, 0.904, 90.6, 0.9, 91.0, -1.0, 0.9, -0.1, 984.5, 0.0, -1.0, 888.0, 0.0,2021-01-02 11:00:00, -6999.0, 888.0,1
0.7, 1.223, 89.8, 1.3, 90.0, 0.0, 1.2, -0.1, 982.3, 0.0, 0.0, 886.0, 0.0,2021-01-02 12:00:00, -6999.0, 886.0,1
0.7, 1.301, 91.3, 1.4, 91.0, 0.0, 1.3, -0.1, 983.3, 0.0, 0.0, 887.0, 0.0,2021-01-02 13:00:00, -6999.0, 887.0,1
0.7, 1.475, 87.1, 1.8, 87.0, 0.0, 1.5, -0.1, 983.3, 0.0, 0.0, 887.0, 0.0,2021-01-02 14:00:00, -6999.0, 887.0,1
0.4, 1.217, 84.1, 1.8, 84.0, -1.0, 1.2, -0.1, 983.3, 0.0, -1.0, 887.0, 0.0,2021-01-02 15:00:00, -6999.0, 887.0,1
0.4, 0.983, 80.9, 1.8, 81.0, -2.0, 1.0, -0.1, 985.6, 0.0, -2.0, 889.0, 0.0,2021-01-02 16:00:00, -6999.0, 889.0,1
0.4, 0.577, 81.1, 1.8, 81.0, -2.0, 0.6, -0.1, 984.5, 0.0, -2.0, 888.0, 0.0,2021-01-02 17:00:00, -6999.0, 888.0,1
0.4, 0.282, 83.8, 1.8, 84.0, -2.0, 0.3, -0.1, 984.5, 0.0, -2.0, 888.0, 0.0,2021-01-02 18:00:00, -6999.0, 888.0,1
0.4, -0.035, 85.6, 0.7, 86.0, -2.0, 0.0, -0.2, 985.7, 0.0, -2.0, 889.0, 0.0,2021-01-02 19:00:00, -6999.0, 889.0,1
0.4, -0.197, 84.9, 0.8, 85.0, -2.0, -0.2, -0.4, 985.6, 0.0, -2.0, 889.0, 0.0,2021-01-02 20:00:00, -6999.0, 889.0,1
0.4, -0.649, 89.3, 0.8, 89.0, -2.0, -0.6, -0.7, 985.7, 0.0, -2.0, 889.0, 0.0,2021-01-02 21:00:00, -6999.0, 889.0,1
0.4, -0.437, 86.4, 0.8, 86.0, -2.0, -0.4, -0.8, 987.9, 0.0, -2.0, 891.0, 0.0,2021-01-02 22:00:00, -6999.0, 891.0,1
0.4, 0.051, 79.0, 0.8, 79.0, -3.0, 0.1, -0.8, 987.8, 0.0, -3.0, 891.0, 0.0,2021-01-02 23:00:00, -6999.0, 891.0,1
0.4, -0.107, 79.65, 0.8, 80.0, -3.0, -0.1, -0.8, 987.8, 0.0, -3.0, 891.0, 0.0,2021-01-03 00:00:00, -6999.0, 891.0,1
0.4, -0.173, 78.12, 0.8, 78.0, -3.0, -0.2, -0.8, 988.9, 0.0, -3.0, 892.0, 0.0,2021-01-03 01:00:00, -6999.0, 892.0,1
0.4, -0.026, 74.44, 0.8, 74.0, -4.0, 0.0, -0.8, 989.9, 0.0, -4.0, 893.0, 0.0,2021-01-03 02:00:00, -6999.0, 893.0,1
0.4, -0.485, 75.96, 0.8, 76.0, -4.0, -0.5, -0.8, 990.0, 0.0, -4.0, 893.0, 0.0,2021-01-03 03:00:00, -6999.0, 893.0,1
0.4, -1.103, 81.1, 0.8, 81.0, -4.0, -1.1, -1.0, 992.3, 0.0, -4.0, 895.0, 0.0,2021-01-03 04:00:00, -6999.0, 895.0,1
0.4, -1.314, 82.0, 0.8, 82.0, -4.0, -1.3, -1.6, 992.4, 0.0, -4.0, 895.0, 0.0,2021-01-03 05:00:00, -6999.0, 895.0,1
0.4, -1.011, 73.46, 0.8, 73.0, -5.0, -1.0, -1.6, 993.5, 0.0, -5.0, 896.0, 0.0,2021-01-03 06:00:00, -6999.0, 896.0,1
0.2, -2.245, 83.4, -0.3, 83.0, -4.0, -2.2, -2.1, 994.8, 0.0, -4.0, 897.0, 0.0,2021-01-03 07:00:00, -6999.0, 897.0,1
0.0, -3.113, 86.6, -0.3, 87.0, -5.0, -3.1, -3.2, 996.0, 0.0, -5.0, 898.0, 0.0,2021-01-03 08:00:00, -6999.0, 898.0,1
0.0, -3.117, 84.2, -0.3, 84.0, -5.0, -3.1, -3.6, 996.0, 0.0, -5.0, 898.0, 0.0,2021-01-03 09:00:00, -6999.0, 898.0,1
0.0, -3.276, 83.3, -0.3, 83.0, -5.0, -3.3, -3.8, 998.2, 0.0, -5.0, 900.0, 0.0,2021-01-03 10:00:00, -6999.0, 900.0,1
0.0, -2.727, 83.6, -0.3, 84.0, -5.0, -2.7, -3.8, 999.2, 0.0, -5.0, 901.0, 0.0,2021-01-03 11:00:00, -6999.0, 901.0,1
0.0, -0.571, 68.71, -0.3, 69.0, -5.0, -0.6, -3.8, 1000.1, 0.0, -5.0, 902.0, 0.0,2021-01-03 12:00:00, -6999.0, 902.0,1
0.0, -0.641, 74.38, 0.2, 74.0, -4.0, -0.6, -3.8, 1000.2, 0.0, -4.0, 902.0, 0.0,2021-01-03 13:00:00, -6999.0, 902.0,1
0.0, 0.603, 71.56, 0.8, 72.0, -4.0, 0.6, -3.8, 1001.1, 0.0, -4.0, 903.0, 0.0,2021-01-03 14:00:00, -6999.0, 903.0,1
0.0, 0.784, 69.83, 0.9, 70.0, -4.0, 0.8, -3.8, 1002.3, 0.0, -4.0, 904.0, 0.0,2021-01-03 15:00:00, -6999.0, 904.0,1
0.0, -0.356, 77.32, 1.3, 77.0, -4.0, -0.4, -3.8, 1003.6, 0.0, -4.0, 905.0, 0.0,2021-01-03 16:00:00, -6999.0, 905.0,1
0.0, -0.838, 76.14, 1.3, 76.0, -4.0, -0.8, -3.8, 1005.8, 0.0, -4.0, 907.0, 0.0,2021-01-03 17:00:00, -6999.0, 907.0,1
0.0, -1.263, 77.65, 1.3, 78.0, -4.0, -1.3, -3.8, 1005.9, 0.0, -4.0, 907.0, 0.0,2021-01-03 18:00:00, -6999.0, 907.0,1
0.0, -1.576, 75.37, -1.2, 75.0, -5.0, -1.6, -1.9, 1006.0, 0.0, -5.0, 907.0, 0.0,2021-01-03 19:00:00, -6999.0, 907.0,1
0.0, -2.647, 77.43, -1.2, 77.0, -5.0, -2.6, -2.5, 1006.2, 0.0, -5.0, 907.0, 0.0,2021-01-03 20:00:00, -6999.0, 907.0,1
0.0, -2.563, 77.65, -1.2, 78.0, -5.0, -2.6, -2.8, 1006.2, 0.0, -5.0, 907.0, 0.0,2021-01-03 21:00:00, -6999.0, 907.0,1
0.0, -3.171, 81.4, -1.2, 81.0, -6.0, -3.2, -3.5, 1007.4, 0.0, -6.0, 908.0, 0.0,2021-01-03 22:00:00, -6999.0, 908.0,1
0.0, -3.525, 83.2, -1.2, 83.0, -5.0, -3.5, -3.7, 1006.3, 0.0, -5.0, 907.0, 0.0,2021-01-03 23:00:00, -6999.0, 907.0,1
0.0, -3.639, 83.8, -1.2, 84.0, -6.0, -3.6, -3.9, 1007.2, 0.0, -6.0, 908.0, 0.0,2021-01-04 00:00:00, -6999.0, 908.0,1
0.0, -3.852, 81.9, -1.2, 82.0, -6.0, -3.9, -3.9, 1005.0, 0.0, -6.0, 906.0, 0.0,2021-01-04 01:00:00, -6999.0, 906.0,1
0.0, -4.448, 83.9, -1.2, 84.0, -7.0, -4.4, -5.2, 1004.9, 0.0, -7.0, 906.0, 0.0,2021-01-04 02:00:00, -6999.0, 906.0,1
0.0, -5.302, 82.2, -1.2, 82.0, -7.0, -5.3, -5.4, 1002.8, 0.0, -7.0, 904.0, 0.0,2021-01-04 03:00:00, -6999.0, 904.0,1
0.0, -7.089, 88.8, -1.2, 89.0, -8.0, -7.1, -7.3, 1002.0, 0.0, -8.0, 903.0, 0.0,2021-01-04 04:00:00, -6999.0, 903.0,1
0.0, -7.385, 90.6, -1.2, 91.0, -9.0, -7.4, -7.7, 999.8, 0.0, -9.0, 901.0, 0.0,2021-01-04 05:00:00, -6999.0, 901.0,1
0.0, -7.137, 90.9, -1.2, 91.0, -8.0, -7.1, -7.7, 999.8, 0.0, -8.0, 901.0, 0.0,2021-01-04 06:00:00, -6999.0, 901.0,1
0.0, -4.546, 72.6, -4.6, 73.0, -8.0, -4.5, -7.6, 998.5, 0.0, -8.0, 900.0, 0.0,2021-01-04 07:00:00, -6999.0, 900.0,1
0.4, -5.43, 89.1, -4.1, 89.0, -7.0, -5.4, -7.6, 997.6, 0.4, -7.0, 899.0, 0.0,2021-01-04 08:00:00, -6999.0, 899.0,1
0.9, -6.406, 91.2, -4.1, 91.0, -8.0, -6.4, -7.6, 997.7, 0.5, -8.0, 899.0, 1.0,2021-01-04 09:00:00, -6999.0, 899.0,1
1.2, -7.195, 92.1, -4.1, 92.0, -8.0, -7.2, -7.6, 998.9, 0.3, -8.0, 900.0, 0.0,2021-01-04 10:00:00, -6999.0, 900.0,1
1.4, -5.871, 92.1, -4.1, 92.0, -7.0, -5.9, -7.6, 998.8, 0.2, -7.0, 900.0, 0.0,2021-01-04 11:00:00, -6999.0, 900.0,1
1.4, -4.89, 90.2, -4.1, 90.0, -6.0, -4.9, -7.6, 997.6, 0.0, -6.0, 899.0, 0.0,2021-01-04 12:00:00, -6999.0, 899.0,1
1.4, -4.81, 90.3, -4.1, 90.0, -6.0, -4.8, -7.6, 997.6, 0.0, -6.0, 899.0, 0.0,2021-01-04 13:00:00, -6999.0, 899.0,1
1.4, -4.442, 90.8, -4.1, 91.0, -6.0, -4.4, -7.6, 998.8, 0.0, -6.0, 900.0, 0.0,2021-01-04 14:00:00, -6999.0, 900.0,1
1.4, -3.932, 92.7, -3.9, 93.0, -5.0, -3.9, -7.6, 998.8, 0.0, -5.0, 900.0, 0.0,2021-01-04 15:00:00, -6999.0, 900.0,1
1.4, -3.061, 89.4, -2.9, 89.0, -5.0, -3.1, -7.6, 1000.0, 0.0, -5.0, 901.0, 0.0,2021-01-04 16:00:00, -6999.0, 901.0,1
1.4, -3.415, 89.5, -2.9, 90.0, -5.0, -3.4, -7.6, 1000.1, 0.0, -5.0, 901.0, 0.0,2021-01-04 17:00:00, -6999.0, 901.0,1
1.4, -3.388, 87.7, -2.8, 88.0, -5.0, -3.4, -7.6, 1001.2, 0.0, -5.0, 902.0, 0.0,2021-01-04 18:00:00, -6999.0, 902.0,1
1.4, -3.201, 86.6, -2.9, 87.0, -5.0, -3.2, -3.7, 1002.0, 0.0, -5.0, 903.0, 0.0,2021-01-04 19:00:00, -6999.0, 903.0,1
1.4, -3.207, 85.5, -2.8, 86.0, -5.0, -3.2, -3.7, 1002.1, 0.0, -5.0, 903.0, 0.0,2021-01-04 20:00:00, -6999.0, 903.0,1
1.4, -3.38, 85.6, -2.7, 86.0, -5.0, -3.4, -3.7, 1003.3, 0.0, -5.0, 904.0, 0.0,2021-01-04 21:00:00, -6999.0, 904.0,1
1.4, -3.103, 82.7, -2.6, 83.0, -5.0, -3.1, -3.7, 1003.4, 0.0, -5.0, 904.0, 0.0,2021-01-04 22:00:00, -6999.0, 904.0,1
1.4, -3.072, 82.3, -2.6, 82.0, -5.0, -3.1, -3.7, 1003.2, 0.0, -5.0, 904.0, 0.0,2021-01-04 23:00:00, -6999.0, 904.0,1
1.4, -2.697, 78.48, -2.6, 78.0, -6.0, -2.7, -3.7, 1004.2, 0.0, -6.0, 905.0, 0.0,2021-01-05 00:00:00, -6999.0, 905.0,1
1.4, -3.068, 80.5, -2.6, 81.0, -6.0, -3.1, -3.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 01:00:00, -6999.0, 906.0,1
1.4, -3.566, 81.7, -2.6, 82.0, -6.0, -3.6, -3.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 02:00:00, -6999.0, 906.0,1
1.4, -3.424, 77.13, -2.6, 77.0, -6.0, -3.4, -3.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 03:00:00, -6999.0, 906.0,1
1.4, -4.193, 82.7, -2.6, 83.0, -6.0, -4.2, -4.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 04:00:00, -6999.0, 906.0,1
1.4, -4.307, 82.9, -2.6, 83.0, -6.0, -4.3, -4.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 05:00:00, -6999.0, 906.0,1
1.4, -3.793, 80.1, -2.6, 80.0, -6.0, -3.8, -4.7, 1005.3, 0.0, -6.0, 906.0, 0.0,2021-01-05 06:00:00, -6999.0, 906.0,1
1.4, -3.725, 77.62, -3.6, 78.0, -7.0, -3.7, -4.2, 1005.2, 0.0, -7.0, 906.0, 0.0,2021-01-05 07:00:00, -6999.0, 906.0,1
1.0, -3.407, 73.56, -3.5, 74.0, -7.0, -3.4, -4.2, 1004.1, 0.0, -7.0, 905.0, 0.0,2021-01-05 08:00:00, -6999.0, 905.0,1
0.5, -4.113, 74.95, -3.4, 75.0, -8.0, -4.1, -4.2, 1003.1, 0.0, -8.0, 904.0, 0.0,2021-01-05 09:00:00, -6999.0, 904.0,1
0.2, -3.789, 78.76, -3.4, 79.0, -7.0, -3.8, -4.3, 1001.9, 0.0, -7.0, 903.0, 0.0,2021-01-05 10:00:00, -6999.0, 903.0,1
0.2, -3.77, 87.7, -3.4, 88.0, -5.0, -3.8, -4.3, 1000.8, 0.2, -5.0, 902.0, 0.0,2021-01-05 11:00:00, -6999.0, 902.0,1
0.4, -3.738, 89.8, -3.2, 90.0, -5.0, -3.7, -4.3, 999.6, 0.2, -5.0, 901.0, 0.0,2021-01-05 12:00:00, -6999.0, 901.0,1
0.4, -2.915, 87.7, -2.9, 88.0, -4.0, -2.9, -4.3, 997.4, 0.1, -4.0, 899.0, 0.0,2021-01-05 13:00:00, -6999.0, 899.0,1
0.4, -2.226, 83.5, -2.2, 84.0, -4.0, -2.2, -4.3, 996.2, 0.0, -4.0, 898.0, 0.0,2021-01-05 14:00:00, -6999.0, 898.0,1
0.4, -0.905, 76.16, -0.8, 76.0, -4.0, -0.9, -4.3, 993.9, 0.0, -4.0, 896.0, 0.0,2021-01-05 15:00:00, -6999.0, 896.0,1
0.4, -1.078, 77.47, -0.8, 77.0, -4.0, -1.1, -4.3, 992.8, 0.0, -4.0, 895.0, 0.0,2021-01-05 16:00:00, -6999.0, 895.0,1
0.4, -1.056, 77.77, -0.5, 78.0, -4.0, -1.1, -4.3, 992.9, 0.0, -4.0, 895.0, 0.0,2021-01-05 17:00:00, -6999.0, 895.0,1
0.4, -0.455, 76.74, -0.5, 77.0, -4.0, -0.5, -4.3, 991.6, 0.0, -4.0, 894.0, 0.0,2021-01-05 18:00:00, -6999.0, 894.0,1
0.4, 0.243, 73.24, 0.3, 73.0, -4.0, 0.2, -0.5, 991.6, 0.0, -4.0, 894.0, 0.0,2021-01-05 19:00:00, -6999.0, 894.0,1
0.4, 0.321, 74.64, 0.5, 75.0, -3.0, 0.3, -0.5, 992.6, 0.0, -3.0, 895.0, 0.0,2021-01-05 20:00:00, -6999.0, 895.0,1
0.4, 0.445, 76.85, 0.6, 77.0, -3.0, 0.4, -0.5, 992.7, 0.0, -3.0, 895.0, 0.0,2021-01-05 21:00:00, -6999.0, 895.0,1
0.4, 0.61, 81.4, 1.5, 81.0, -2.0, 0.6, -0.5, 992.6, 0.0, -2.0, 895.0, 0.0,2021-01-05 22:00:00, -6999.0, 895.0,1
0.4, 0.984, 83.6, 1.5, 84.0, -1.0, 1.0, -0.5, 993.7, 0.0, -1.0, 896.0, 0.0,2021-01-05 23:00:00, -6999.0, 896.0,1
0.4, 0.671, 86.9, 1.5, 87.0, -1.0, 0.7, -0.5, 993.7, 0.0, -1.0, 896.0, 0.0,2021-01-06 00:00:00, -6999.0, 896.0,1
0.4, 1.008, 85.1, 1.5, 85.0, -1.0, 1.0, -0.5, 994.7, 0.0, -1.0, 897.0, 0.0,2021-01-06 01:00:00, -6999.0, 897.0,1
0.6, 1.282, 87.5, 1.5, 88.0, -1.0, 1.3, -0.5, 994.6, 0.2, -1.0, 897.0, 0.0,2021-01-06 02:00:00, -6999.0, 897.0,1
0.6, 1.483, 79.56, 1.7, 80.0, -2.0, 1.5, -0.5, 995.6, 0.0, -2.0, 898.0, 0.0,2021-01-06 03:00:00, -6999.0, 898.0,1
0.6, 1.232, 78.8, 1.7, 79.0, -2.0, 1.2, -0.5, 994.5, 0.0, -2.0, 897.0, 0.0,2021-01-06 04:00:00, -6999.0, 897.0,1
0.6, 1.922, 76.9, 1.8, 77.0, -2.0, 1.9, -0.5, 995.6, 0.1, -2.0, 898.0, 0.0,2021-01-06 05:00:00, -6999.0, 898.0,1
1.0, 1.794, 71.19, 2.1, 71.0, -3.0, 1.8, -0.5, 997.7, 0.4, -3.0, 900.0, 0.0,2021-01-06 06:00:00, -6999.0, 900.0,1
1.0, 1.142, 68.09, 1.8, 68.0, -4.0, 1.1, 1.1, 1001.1, 0.0, -4.0, 903.0, 0.0,2021-01-06 07:00:00, -6999.0, 903.0,1
1.0, 0.351, 71.23, 1.8, 71.0, -4.0, 0.4, 0.3, 1004.4, 0.0, -4.0, 906.0, 0.0,2021-01-06 08:00:00, -6999.0, 906.0,1
1.0, -0.19, 68.67, 1.8, 69.0, -5.0, -0.2, -0.5, 1005.6, 0.0, -5.0, 907.0, 0.0,2021-01-06 09:00:00, -6999.0, 907.0,1
1.0, -1.053, 74.04, 1.8, 74.0, -5.0, -1.1, -1.7, 1006.8, 0.0, -5.0, 908.0, 0.0,2021-01-06 10:00:00, -6999.0, 908.0,1
0.8, 0.527, 68.0, 1.8, 68.0, -5.0, 0.5, -1.7, 1008.8, 0.0, -5.0, 910.0, 0.0,2021-01-06 11:00:00, -6999.0, 910.0,1
0.6, 1.402, 68.61, 1.8, 69.0, -4.0, 1.4, -1.7, 1009.8, 0.0, -4.0, 911.0, 0.0,2021-01-06 12:00:00, -6999.0, 911.0,1
0.6, 1.267, 67.54, 1.8, 68.0, -4.0, 1.3, -1.7, 1009.8, 0.0, -4.0, 911.0, 0.0,2021-01-06 13:00:00, -6999.0, 911.0,1
0.6, 1.552, 67.33, 1.8, 67.0, -4.0, 1.6, -1.7, 1009.8, 0.0, -4.0, 911.0, 0.0,2021-01-06 14:00:00, -6999.0, 911.0,1
0.6, 1.078, 70.01, 1.8, 70.0, -3.0, 1.1, -1.7, 1010.9, 0.0, -3.0, 912.0, 0.0,2021-01-06 15:00:00, -6999.0, 912.0,1
0.6, 0.61, 77.41, 1.8, 77.0, -3.0, 0.6, -1.7, 1011.0, 0.1, -3.0, 912.0, 0.0,2021-01-06 16:00:00, -6999.0, 912.0,1
0.8, -0.14, 85.1, 1.8, 85.0, -2.0, -0.1, -1.7, 1012.1, 0.2, -2.0, 913.0, 0.0,2021-01-06 17:00:00, -6999.0, 913.0,1
1.0, -0.561, 86.3, 1.8, 86.0, -2.0, -0.6, -1.7, 1012.1, 0.2, -2.0, 913.0, 0.0,2021-01-06 18:00:00, -6999.0, 913.0,1
1.0, -0.344, 79.84, -0.2, 80.0, -3.0, -0.3, -0.8, 1014.4, 0.0, -3.0, 915.0, 0.0,2021-01-06 19:00:00, -6999.0, 915.0,1
1.0, -0.392, 79.05, 0.0, 79.0, -3.0, -0.4, -0.8, 1014.5, 0.0, -3.0, 915.0, 0.0,2021-01-06 20:00:00, -6999.0, 915.0,1
1.0, -0.002, 75.47, 0.0, 75.0, -4.0, 0.0, -0.8, 1014.5, 0.0, -4.0, 915.0, 0.0,2021-01-06 21:00:00, -6999.0, 915.0,1
1.0, -1.232, 80.1, 0.0, 80.0, -4.0, -1.2, -1.3, 1015.8, 0.0, -4.0, 916.0, 0.0,2021-01-06 22:00:00, -6999.0, 916.0,1
1.0, -1.997, 84.1, 0.0, 84.0, -4.0, -2.0, -2.2, 1016.9, 0.0, -4.0, 917.0, 0.0,2021-01-06 23:00:00, -6999.0, 917.0,1
1.0, -2.216, 84.8, 0.0, 85.0, -4.0, -2.2, -2.3, 1016.8, 0.0, -4.0, 917.0, 0.0,2021-01-07 00:00:00, -6999.0, 917.0,1
1.0, -2.419, 83.9, 0.0, 84.0, -4.0, -2.4, -2.6, 1017.9, 0.0, -4.0, 918.0, 0.0,2021-01-07 01:00:00, -6999.0, 918.0,1
0.8, -1.752, 81.2, 0.0, 81.0, -4.0, -1.8, -2.7, 1017.8, 0.0, -4.0, 918.0, 0.0,2021-01-07 02:00:00, -6999.0, 918.0,1
0.8, -2.105, 78.36, 0.0, 78.0, -5.0, -2.1, -2.7, 1020.1, 0.0, -5.0, 920.0, 0.0,2021-01-07 03:00:00, -6999.0, 920.0,1
0.8, -2.745, 77.22, 0.0, 77.0, -6.0, -2.7, -3.0, 1020.2, 0.0, -6.0, 920.0, 0.0,2021-01-07 04:00:00, -6999.0, 920.0,1
0.8, -2.935, 76.4, 0.0, 76.0, -6.0, -2.9, -3.0, 1019.2, 0.0, -6.0, 919.0, 0.0,2021-01-07 05:00:00, -6999.0, 919.0,1
