pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
5.1, None, 0.281, 97.8, None, None, None, None, 0.0, None, None, 0.0, 0.3, -1.0, 0.0, 0.0, 0.8, 98.0, None,2021-01-01 14:00:00, 144.0, 143.7,1
5.1, None, 0.226, 98.2, None, None, None, None, 0.0, None, None, 0.0, 0.2, -1.0, 0.0, 0.0, 0.8, 98.0, None,2021-01-01 15:00:00, 143.0, 143.4,1
6.1, None, 0.148, 98.8, None, None, None, None, 0.0, None, None, 0.0, 0.1, -1.0, 1.0, 0.0, 0.8, 99.0, None,2021-01-01 16:00:00, 143.0, 143.2,1
8.1, None, 0.112, 99.1, None, None, None, None, -1.0, None, None, 0.0, 0.1, -1.0, 2.0, 0.0, 0.8, 99.0, None,2021-01-01 17:00:00, 143.0, 142.6,1
10.1, None, 0.022, 99.2, None, None, None, None, -1.0, None, None, 0.0, 0.0, -1.0, 2.0, 0.0, 0.8, 99.0, None,2021-01-01 18:00:00, 142.0, 141.6,1
14.1, None, 0.294, 99.0, None, None, None, None, 1.0, None, None, 0.0, 0.3, 0.0, 4.0, 0.0, 0.7, 99.0, None,2021-01-01 19:00:00, 142.0, 142.3,1
18.1, None, 0.071, 97.8, None, None, None, None, 2.0, None, None, 0.0, 0.1, 0.0, 4.0, 0.0, 0.7, 98.0, None,2021-01-01 20:00:00, 144.0, 144.1,1
19.1, None, 0.441, 96.9, None, None, None, None, 1.0, None, None, 0.0, 0.4, -0.1, 1.0, 0.0, 0.7, 97.0, None,2021-01-01 21:00:00, 145.0, 144.7,1
18.8, None, 0.489, 94.8, None, None, None, None, 1.0, None, None, 0.0, 0.5, -0.1, 0.7, 0.0, 1.0, 95.0, None,2021-01-01 22:00:00, 145.0, 145.0,1
18.8, None, 0.755, 93.0, None, None, None, None, 0.0, None, None, -1.0, 0.8, -0.1, 0.1, -1.0, 1.7, 93.0, None,2021-01-01 23:00:00, 145.0, 144.8,1
19.0, None, 0.684, 92.3, None, None, None, None, 0.0, None, None, -1.0, 0.7, -0.1, 0.2, -1.0, 1.7, 92.0, None,2021-01-02 00:00:00, 145.0, 144.8,1
19.9, None, 1.01, 91.0, None, None, None, None, 0.0, None, None, 0.0, 1.0, -0.1, 0.9, 0.0, 1.7, 91.0, None,2021-01-02 01:00:00, 145.0, 144.8,1
20.6, None, 1.503, 86.9, None, None, None, None, -1.0, None, None, 0.0, 1.5, -0.1, 0.7, 0.0, 1.7, 87.0, None,2021-01-02 02:00:00, 144.0, 143.5,1
21.6, None, 1.898, 84.0, None, None, None, None, 1.0, None, None, 0.0, 1.9, -0.1, 1.0, 0.0, 2.0, 84.0, None,2021-01-02 03:00:00, 144.0, 143.8,1
22.7, None, 1.242, 87.0, None, None, None, None, -1.0, None, None, 0.0, 1.2, -0.1, 1.1, 0.0, 2.0, 87.0, None,2021-01-02 04:00:00, 143.0, 143.3,1
24.0, None, 0.822, 93.3, None, None, None, None, 0.0, None, None, 0.0, 0.8, -0.1, 1.3, 0.0, 2.0, 93.0, None,2021-01-02 05:00:00, 143.0, 143.1,1
23.0, None, 0.496, 97.4, None, None, None, None, 0.0, None, None, 0.0, 0.5, -0.1, 0.0, 0.0, 2.0, 97.0, None,2021-01-02 06:00:00, 143.0, 143.2,1
22.9, None, -0.052, 98.5, None, None, None, None, 0.0, None, None, 0.0, -0.1, 0.0, 0.2, 0.0, 0.5, 99.0, None,2021-01-02 07:00:00, 143.0, 142.7,1
22.9, None, 0.612, 95.6, None, None, None, None, 0.0, None, None, 0.0, 0.6, 0.0, 0.8, 0.0, 1.1, 96.0, None,2021-01-02 08:00:00, 143.0, 142.5,1
21.9, None, 0.736, 94.3, None, None, None, None, 0.0, None, None, 0.0, 0.7, 0.0, 0.0, 0.0, 1.1, 94.0, None,2021-01-02 09:00:00, 143.0, 142.7,1
21.5, None, 1.024, 93.3, None, None, None, None, 1.0, None, None, 0.0, 1.0, 0.0, 0.2, 0.0, 1.4, 93.0, None,2021-01-02 10:00:00, 143.0, 143.1,1
22.0, None, 1.434, 90.6, None, None, None, None, 0.0, None, None, 0.0, 1.4, 0.0, 0.9, 0.0, 1.9, 91.0, None,2021-01-02 11:00:00, 143.0, 142.8,1
22.0, None, 0.489, 96.3, None, None, None, None, -1.0, None, None, 0.0, 0.5, 0.0, 0.0, 0.0, 1.9, 96.0, None,2021-01-02 12:00:00, 142.0, 141.9,1
24.0, None, 0.294, 97.2, None, None, None, None, 2.0, None, None, 0.0, 0.3, 0.0, 2.0, 0.0, 1.9, 97.0, None,2021-01-02 13:00:00, 143.0, 143.0,1
26.0, None, 0.386, 97.0, None, None, None, None, 0.0, None, None, 0.0, 0.4, 0.0, 2.0, 0.0, 1.9, 97.0, None,2021-01-02 14:00:00, 143.0, 142.9,1
29.0, None, 0.162, 98.4, None, None, None, None, 4.0, None, None, 0.0, 0.2, 0.0, 3.0, 0.0, 1.9, 98.0, None,2021-01-02 15:00:00, 146.0, 145.9,1
33.0, None, 0.019, 98.6, None, None, None, None, 7.0, None, None, 0.0, 0.0, -0.2, 5.0, 0.0, 1.9, 99.0, None,2021-01-02 16:00:00, 152.0, 152.1,1
35.0, None, 0.043, 98.9, None, None, None, None, 9.0, None, None, 0.0, 0.0, -0.2, 4.0, 0.0, 1.9, 99.0, None,2021-01-02 17:00:00, 161.0, 160.8,1
36.0, None, -0.136, 98.8, None, None, None, None, 10.0, None, None, 0.0, -0.1, -0.3, 3.0, 0.0, 1.9, 99.0, None,2021-01-02 18:00:00, 170.0, 169.8,1
36.0, None, -0.168, 98.9, None, None, None, None, 8.0, None, None, -1.0, -0.2, -0.3, 4.0, -1.0, 0.3, 99.0, None,2021-01-02 19:00:00, 177.0, 176.8,1
35.0, None, -0.076, 97.5, None, None, None, None, 5.0, None, None, -1.0, -0.1, -0.3, 3.0, -1.0, 0.3, 98.0, None,2021-01-02 20:00:00, 181.0, 181.1,1
42.9, None, -0.494, 98.3, None, None, None, None, 3.0, None, None, -1.0, -0.5, -0.6, 8.9, -1.0, 0.3, 98.0, None,2021-01-02 21:00:00, 184.0, 183.5,1
42.2, None, -1.202, 96.8, None, None, None, None, 0.0, None, None, -2.0, -1.2, -1.2, 0.1, -2.0, 0.3, 97.0, None,2021-01-02 22:00:00, 184.0, 183.5,1
43.2, None, -1.584, 97.2, None, None, None, None, 2.0, None, None, -2.0, -1.6, -1.7, 1.0, -2.0, 0.3, 97.0, None,2021-01-02 23:00:00, 185.0, 184.7,1
44.4, None, -2.146, 96.7, None, None, None, None, 0.0, None, None, -2.0, -2.1, -2.3, 1.4, -2.0, 0.3, 97.0, None,2021-01-03 00:00:00, 185.0, 184.9,1
44.1, None, -1.997, 97.4, None, None, None, None, 0.0, None, None, -3.0, -2.0, -2.3, 0.6, -3.0, 0.3, 97.0, None,2021-01-03 01:00:00, 185.0, 184.6,1
43.4, None, -2.044, 97.0, None, None, None, None, -1.0, None, None, -3.0, -2.0, -2.3, 0.0, -3.0, 0.3, 97.0, None,2021-01-03 02:00:00, 184.0, 183.9,1
43.2, None, -2.131, 97.3, None, None, None, None, 0.0, None, None, -2.0, -2.1, -2.4, 0.8, -2.0, 0.3, 97.0, None,2021-01-03 03:00:00, 184.0, 183.7,1
42.3, None, -2.374, 97.1, None, None, None, None, 0.0, None, None, -3.0, -2.4, -2.4, 0.2, -3.0, 0.3, 97.0, None,2021-01-03 04:00:00, 183.0, 183.2,1
41.0, None, -2.394, 96.2, None, None, None, None, 0.0, None, None, -3.0, -2.4, -2.5, 0.0, -3.0, 0.3, 96.0, None,2021-01-03 05:00:00, 183.0, 182.9,1
41.0, None, -2.686, 95.7, None, None, None, None, -1.0, None, None, -3.0, -2.7, -2.7, 0.0, -3.0, 0.3, 96.0, None,2021-01-03 06:00:00, 182.0, 182.3,1
40.8, None, -2.716, 95.2, None, None, None, None, -1.0, None, None, -3.0, -2.7, -2.9, 0.0, -3.0, -2.3, 95.0, None,2021-01-03 07:00:00, 181.0, 181.4,1
40.0, None, -2.752, 95.1, None, None, None, None, 0.0, None, None, -3.0, -2.8, -2.9, 0.0, -3.0, -2.3, 95.0, None,2021-01-03 08:00:00, 181.0, 181.4,1
41.0, None, -2.501, 95.5, None, None, None, None, -1.0, None, None, -3.0, -2.5, -2.9, 1.0, -3.0, -2.1, 96.0, None,2021-01-03 09:00:00, 181.0, 180.7,1
40.8, None, -1.654, 94.0, None, None, None, None, -1.0, None, None, -2.0, -1.7, -2.9, 0.0, -2.0, -1.7, 94.0, None,2021-01-03 10:00:00, 180.0, 180.0,1
40.9, None, -1.835, 93.2, None, None, None, None, -1.0, None, None, -2.0, -1.8, -2.9, 1.0, -2.0, -1.0, 93.0, None,2021-01-03 11:00:00, 179.0, 178.8,1
40.9, None, -1.628, 93.9, None, None, None, None, 2.0, None, None, -2.0, -1.6, -2.9, 0.0, -2.0, -1.0, 94.0, None,2021-01-03 12:00:00, 180.0, 180.2,1
40.6, None, -1.713, 95.3, None, None, None, None, 4.0, None, None, -2.0, -1.7, -2.9, 1.7, -2.0, -1.0, 95.0, None,2021-01-03 13:00:00, 184.0, 183.7,1
39.1, None, -1.414, 94.5, None, None, None, None, 1.0, None, None, -2.0, -1.4, -2.9, 0.5, -2.0, -1.0, 95.0, None,2021-01-03 14:00:00, 184.0, 184.4,1
37.4, None, -1.318, 94.1, None, None, None, None, 1.0, None, None, -2.0, -1.3, -2.9, 1.3, -2.0, -1.0, 94.0, None,2021-01-03 15:00:00, 185.0, 184.8,1
33.9, None, -1.278, 94.1, None, None, None, None, 1.0, None, None, -2.0, -1.3, -2.9, 1.5, -2.0, -0.9, 94.0, None,2021-01-03 16:00:00, 185.0, 185.4,1
29.9, None, -1.497, 96.4, None, None, None, None, 0.0, None, None, -2.0, -1.5, -2.9, 0.0, -2.0, -0.9, 96.0, None,2021-01-03 17:00:00, 185.0, 185.0,1
27.8, None, -1.303, 97.1, None, None, None, None, -1.0, None, None, -1.0, -1.3, -2.9, 0.9, -1.0, -0.9, 97.0, None,2021-01-03 18:00:00, 184.0, 184.4,1
23.8, None, -1.322, 97.1, None, None, None, None, 0.0, None, None, -2.0, -1.3, -1.5, 0.0, -2.0, -1.1, 97.0, None,2021-01-03 19:00:00, 184.0, 184.2,1
21.7, None, -1.216, 97.6, None, None, None, None, 0.0, None, None, -2.0, -1.2, -1.5, 0.9, -2.0, -1.0, 98.0, None,2021-01-03 20:00:00, 184.0, 184.1,1
12.8, None, -1.531, 96.4, None, None, None, None, -1.0, None, None, -2.0, -1.5, -1.6, 0.1, -2.0, -1.0, 96.0, None,2021-01-03 21:00:00, 184.0, 183.5,1
12.8, None, -2.573, 97.6, None, None, None, None, 0.0, None, None, -3.0, -2.6, -2.8, 0.0, -3.0, -1.0, 98.0, None,2021-01-03 22:00:00, 183.0, 183.1,1
None, None, -2.909, 98.2, None, None, None, None, -1.0, None, None, -4.0, -2.9, -3.5, -1.0, -4.0, -1.0, 98.0, None,2021-01-03 23:00:00, 183.0, 182.5,1
None, None, -2.611, 97.0, None, None, None, None, 0.0, None, None, -3.0, -2.6, -3.5, 0.0, -3.0, -1.0, 97.0, None,2021-01-04 00:00:00, 182.0, 182.0,1
None, None, -2.587, 96.9, None, None, None, None, 0.0, None, None, -3.0, -2.6, -3.5, 0.0, -3.0, -1.0, 97.0, None,2021-01-04 01:00:00, 182.0, 181.6,1
None, None, -2.274, 97.0, None, None, None, None, -1.0, None, None, -3.0, -2.3, -3.5, 0.0, -3.0, -1.0, 97.0, None,2021-01-04 02:00:00, 181.0, 181.1,1
None, None, -2.385, 94.1, None, None, None, None, 0.0, None, None, -3.0, -2.4, -3.5, 0.2, -3.0, -1.0, 94.0, None,2021-01-04 03:00:00, 181.0, 180.7,1
None, None, -2.258, 93.9, None, None, None, None, 0.0, None, None, -3.0, -2.3, -3.5, 0.8, -3.0, -1.0, 94.0, None,2021-01-04 04:00:00, 181.0, 180.8,1
None, None, -1.593, 92.7, None, None, None, None, 0.0, None, None, -2.0, -1.6, -3.5, 0.0, -2.0, -1.0, 93.0, None,2021-01-04 05:00:00, 180.0, 180.3,1
None, None, -1.657, 95.4, None, None, None, None, 0.0, None, None, -3.0, -1.7, -3.5, 0.0, -3.0, -1.0, 95.0, None,2021-01-04 06:00:00, 180.0, 180.0,1
None, None, -0.947, 96.5, None, None, None, None, 0.0, None, None, -1.0, -0.9, -1.8, 1.0, -1.0, -0.9, 97.0, None,2021-01-04 07:00:00, 180.0, 179.6,1
None, None, -0.293, 93.6, None, None, None, None, 0.0, None, None, -1.0, -0.3, -1.8, 0.0, -1.0, -0.2, 94.0, None,2021-01-04 08:00:00, 180.0, 179.7,1
None, None, -0.132, 93.6, None, None, None, None, -1.0, None, None, -1.0, -0.1, -1.8, 0.0, -1.0, 0.3, 94.0, None,2021-01-04 09:00:00, 179.0, 179.2,1
None, None, 0.003, 96.6, None, None, None, None, 0.0, None, None, 0.0, 0.0, -1.8, 0.0, 0.0, 0.3, 97.0, None,2021-01-04 10:00:00, 179.0, 179.0,1
None, None, 0.229, 95.3, None, None, None, None, -1.0, None, None, -1.0, 0.2, -1.8, 0.3, -1.0, 0.4, 95.0, None,2021-01-04 11:00:00, 178.0, 178.3,1
None, None, 0.437, 96.8, None, None, None, None, 0.0, None, None, 0.0, 0.4, -1.8, 0.7, 0.0, 0.7, 97.0, None,2021-01-04 12:00:00, 178.0, 178.2,1
None, None, 0.493, 96.7, None, None, None, None, -1.0, None, None, 0.0, 0.5, -1.8, 0.0, 0.0, 0.7, 97.0, None,2021-01-04 13:00:00, 178.0, 177.6,1
None, None, 0.068, 97.0, None, None, None, None, -1.0, None, None, 0.0, 0.1, -1.8, 1.0, 0.0, 0.7, 97.0, None,2021-01-04 14:00:00, 177.0, 177.0,1
None, None, 0.028, 95.9, None, None, None, None, -1.0, None, None, -1.0, 0.0, -1.8, 0.8, -1.0, 0.7, 96.0, None,2021-01-04 15:00:00, 176.0, 176.4,1
None, None, -0.863, 97.1, None, None, None, None, 3.0, None, None, -2.0, -0.9, -1.8, 3.2, -2.0, 0.7, 97.0, None,2021-01-04 16:00:00, 179.0, 178.9,1
None, None, -1.143, 97.4, None, None, None, None, 0.0, None, None, -1.0, -1.1, -1.8, 0.0, -1.0, 0.7, 97.0, None,2021-01-04 17:00:00, 179.0, 178.8,1
None, None, -1.21, 96.4, None, None, None, None, 0.0, None, None, -2.0, -1.2, -1.8, 0.0, -2.0, 0.7, 96.0, None,2021-01-04 18:00:00, 179.0, 178.8,1
None, None, -1.282, 97.1, None, None, None, None, 0.0, None, None, -1.0, -1.3, -1.3, 1.0, -1.0, -0.9, 97.0, None,2021-01-04 19:00:00, 179.0, 178.6,1
None, None, -0.997, 97.9, None, None, None, None, 0.0, None, None, -2.0, -1.0, -1.4, 1.0, -2.0, -0.9, 98.0, None,2021-01-04 20:00:00, 179.0, 178.9,1
None, None, -1.473, 97.5, None, None, None, None, 1.0, None, None, -2.0, -1.5, -1.5, 0.0, -2.0, -0.9, 98.0, None,2021-01-04 21:00:00, 179.0, 179.2,1
None, None, -1.818, 97.5, None, None, None, None, 0.0, None, None, -2.0, -1.8, -1.7, 0.0, -2.0, -0.9, 98.0, None,2021-01-04 22:00:00, 179.0, 179.0,1
10.0, None, -1.483, 97.9, None, None, None, None, 0.0, None, None, -2.0, -1.5, -1.8, 0.0, -2.0, -0.9, 98.0, None,2021-01-04 23:00:00, 179.0, 179.0,1
10.5, None, -1.79, 97.7, None, None, None, None, 0.0, None, None, -2.0, -1.8, -2.0, 0.5, -2.0, -0.9, 98.0, None,2021-01-05 00:00:00, 179.0, 178.6,1
None, None, -2.405, 97.1, None, None, None, None, 0.0, None, None, -3.0, -2.4, -2.7, -0.5, -3.0, -0.9, 97.0, None,2021-01-05 01:00:00, 178.0, 178.2,1
None, None, -1.889, 97.4, None, None, None, None, 0.0, None, None, -2.0, -1.9, -2.7, 1.0, -2.0, -0.9, 97.0, None,2021-01-05 02:00:00, 178.0, 177.8,1
None, None, -2.12, 97.1, None, None, None, None, 3.0, None, None, -2.0, -2.1, -2.7, 1.9, -2.0, -0.9, 97.0, None,2021-01-05 03:00:00, 180.0, 180.3,1
None, None, -1.952, 96.6, None, None, None, None, 1.0, None, None, -2.0, -2.0, -2.7, 0.1, -2.0, -0.9, 97.0, None,2021-01-05 04:00:00, 181.0, 180.7,1
None, None, -3.183, 95.6, None, None, None, None, 0.0, None, None, -4.0, -3.2, -3.5, 0.0, -4.0, -0.9, 96.0, None,2021-01-05 05:00:00, 181.0, 180.5,1
None, None, -3.082, 96.0, None, None, None, None, 0.0, None, None, -4.0, -3.1, -3.7, 0.0, -4.0, -0.9, 96.0, None,2021-01-05 06:00:00, 180.0, 180.0,1
None, None, -2.823, 96.6, None, None, None, None, 0.0, None, None, -4.0, -2.8, -3.3, 0.0, -4.0, -2.7, 97.0, None,2021-01-05 07:00:00, 180.0, 179.7,1
None, None, -3.089, 96.7, None, None, None, None, 0.0, None, None, -4.0, -3.1, -3.4, 0.0, -4.0, -2.7, 97.0, None,2021-01-05 08:00:00, 179.0, 179.4,1
None, None, -3.926, 95.7, None, None, None, None, 0.0, None, None, -4.0, -3.9, -3.9, 0.0, -4.0, -2.7, 96.0, None,2021-01-05 09:00:00, 179.0, 179.0,1
None, None, -2.711, 94.9, None, None, None, None, 0.0, None, None, -4.0, -2.7, -4.0, 0.4, -4.0, -2.7, 95.0, None,2021-01-05 10:00:00, 179.0, 178.5,1
None, None, -1.676, 92.1, None, None, None, None, 0.0, None, None, -3.0, -1.7, -4.0, 0.6, -3.0, -1.5, 92.0, None,2021-01-05 11:00:00, 178.0, 178.2,1
None, None, -0.762, 83.8, None, None, None, None, -1.0, None, None, -2.0, -0.8, -4.0, 1.0, -2.0, -0.2, 84.0, None,2021-01-05 12:00:00, 178.0, 177.6,1
None, None, -1.036, 93.6, None, None, None, None, 0.0, None, None, -2.0, -1.0, -4.0, 0.0, -2.0, -0.2, 94.0, None,2021-01-05 13:00:00, 178.0, 177.5,1
None, None, -1.322, 92.2, None, None, None, None, 0.0, None, None, -3.0, -1.3, -4.0, 0.0, -3.0, -0.2, 92.0, None,2021-01-05 14:00:00, 178.0, 177.5,1
None, None, -1.413, 96.2, None, None, None, None, 0.0, None, None, -2.0, -1.4, -4.0, 0.0, -2.0, -0.2, 96.0, None,2021-01-05 15:00:00, 178.0, 177.5,1
None, None, -1.232, 97.1, None, None, None, None, 1.0, None, None, -2.0, -1.2, -4.0, 0.0, -2.0, -0.2, 97.0, None,2021-01-05 16:00:00, 178.0, 178.1,1
None, None, -1.119, 97.7, None, None, None, None, 1.0, None, None, -2.0, -1.1, -4.0, 1.0, -2.0, -0.2, 98.0, None,2021-01-05 17:00:00, 179.0, 178.6,1
None, None, -0.963, 98.4, None, None, None, None, 1.0, None, None, -1.0, -1.0, -4.0, 1.0, -1.0, -0.2, 98.0, None,2021-01-05 18:00:00, 179.0, 179.3,1
None, None, -0.207, 99.0, None, None, None, None, 3.0, None, None, 0.0, -0.2, -1.1, 3.0, 0.0, -0.1, 99.0, None,2021-01-05 19:00:00, 182.0, 182.1,1
None, None, -0.024, 99.0, None, None, None, None, 1.0, None, None, -1.0, 0.0, -1.1, 1.0, -1.0, 0.2, 99.0, None,2021-01-05 20:00:00, 183.0, 182.8,1
None, None, -0.028, 99.1, None, None, None, None, 0.0, None, None, 0.0, 0.0, -1.1, 1.0, 0.0, 0.2, 99.0, None,2021-01-05 21:00:00, 183.0, 182.6,1
None, None, -0.112, 99.1, None, None, None, None, 0.0, None, None, 0.0, -0.1, -1.1, 1.0, 0.0, 0.2, 99.0, None,2021-01-05 22:00:00, 182.0, 182.3,1
None, None, -0.092, 99.2, None, None, None, None, 1.0, None, None, 0.0, -0.1, -1.1, 1.0, 0.0, 0.2, 99.0, None,2021-01-05 23:00:00, 183.0, 183.0,1
None, None, 0.202, 99.1, None, None, None, None, 2.0, None, None, 0.0, 0.2, -1.1, 2.9, 0.0, 0.2, 99.0, None,2021-01-06 00:00:00, 184.0, 184.2,1
17.8, None, 0.274, 98.0, None, None, None, None, -1.0, None, None, 0.0, 0.3, -1.1, 1.0, 0.0, 0.4, 98.0, None,2021-01-06 01:00:00, 184.0, 183.5,1
16.8, None, 0.139, 97.5, None, None, None, None, -1.0, None, None, 0.0, 0.1, -1.1, 0.0, 0.0, 0.4, 98.0, None,2021-01-06 02:00:00, 182.0, 182.4,1
15.9, None, 0.055, 97.7, None, None, None, None, -1.0, None, None, 0.0, 0.1, -1.1, 1.0, 0.0, 0.4, 98.0, None,2021-01-06 03:00:00, 181.0, 181.0,1
16.9, None, -0.466, 98.4, None, None, None, None, 4.0, None, None, 0.0, -0.5, -1.1, 1.0, 0.0, 0.4, 98.0, None,2021-01-06 04:00:00, 184.0, 184.2,1
16.9, None, -0.355, 97.8, None, None, None, None, 1.0, None, None, 0.0, -0.4, -1.1, 0.0, 0.0, 0.4, 98.0, None,2021-01-06 05:00:00, 185.0, 184.5,1
17.3, None, -0.227, 98.7, None, None, None, None, -1.0, None, None, -1.0, -0.2, -1.1, 0.4, -1.0, 0.4, 99.0, None,2021-01-06 06:00:00, 184.0, 183.8,1
17.9, None, -0.78, 98.4, None, None, None, None, 0.0, None, None, -1.0, -0.8, -0.7, 0.6, -1.0, -0.2, 98.0, None,2021-01-06 07:00:00, 184.0, 183.8,1
17.9, None, -0.701, 98.5, None, None, None, None, 0.0, None, None, -1.0, -0.7, -0.8, 0.0, -1.0, -0.2, 99.0, None,2021-01-06 08:00:00, 184.0, 183.8,1
17.9, None, -0.319, 98.5, None, None, None, None, -1.0, None, None, 0.0, -0.3, -0.8, 0.0, 0.0, -0.2, 99.0, None,2021-01-06 09:00:00, 183.0, 182.8,1
18.5, None, -0.291, 95.9, None, None, None, None, 0.0, None, None, -1.0, -0.3, -0.8, 1.0, -1.0, -0.1, 96.0, None,2021-01-06 10:00:00, 182.0, 182.4,1
17.9, None, 0.432, 91.9, None, None, None, None, -1.0, None, None, -1.0, 0.4, -0.8, 0.0, -1.0, 0.6, 92.0, None,2021-01-06 11:00:00, 182.0, 181.7,1
16.9, None, 0.972, 89.4, None, None, None, None, -1.0, None, None, -1.0, 1.0, -0.8, 0.0, -1.0, 1.1, 89.0, None,2021-01-06 12:00:00, 181.0, 181.2,1
16.9, None, 0.318, 94.5, None, None, None, None, 0.0, None, None, 0.0, 0.3, -0.8, 0.0, 0.0, 1.1, 95.0, None,2021-01-06 13:00:00, 181.0, 181.3,1
None, None, 0.743, 92.7, None, None, None, None, None, None, None, 0.0, 0.7, -0.8, None, 0.0, 1.1, 93.0, None,2021-01-06 14:00:00, None, 180.8,1
None, None, -0.64, 97.0, None, None, None, None, 0.0, None, None, -1.0, -0.6, -0.8, 0.0, -1.0, 1.1, 97.0, None,2021-01-06 15:00:00, 180.0, 180.4,1
None, None, -1.235, 96.5, None, None, None, None, -1.0, None, None, -2.0, -1.2, -1.3, 0.0, -2.0, 1.1, 97.0, None,2021-01-06 16:00:00, 180.0, 179.8,1
None, None, -2.323, 98.4, None, None, None, None, 0.0, None, None, -3.0, -2.3, -2.4, -1.0, -3.0, 1.1, 98.0, None,2021-01-06 17:00:00, 179.0, 179.3,1
None, None, -2.657, 98.7, None, None, None, None, -1.0, None, None, -3.0, -2.7, -3.1, 0.0, -3.0, 1.1, 99.0, None,2021-01-06 18:00:00, 178.0, 178.3,1
None, None, -3.513, 98.2, None, None, None, None, -1.0, None, None, -4.0, -3.5, -3.6, 0.0, -4.0, -2.7, 98.0, None,2021-01-06 19:00:00, 177.0, 177.4,1
None, None, -3.812, 98.1, None, None, None, None, 0.0, None, None, -4.0, -3.8, -4.1, -1.0, -4.0, -2.7, 98.0, None,2021-01-06 20:00:00, 178.0, 177.6,1
None, None, -4.055, 97.8, None, None, None, None, 0.0, None, None, -4.0, -4.1, -4.2, 0.0, -4.0, -2.7, 98.0, None,2021-01-06 21:00:00, 178.0, 177.5,1
