TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-10.336,0.625,92.9,0.252,906.75, 0.0,4.029,2017-01-01 00:00:00,308.863,-11.3,1
-10.827,0.625,92.2,0.0,907.25, 0.0,3.274,2017-01-01 01:00:00,327.114,-11.9,1
-10.757,0.625,93.5,0.0,907.55, 0.0,2.015,2017-01-01 02:00:00,290.612,-11.6,1
-10.934,0.625,91.9,0.755,907.95, 0.0,5.288,2017-01-01 03:00:00,306.055,-12.0,1
-11.29,0.625,92.6,0.0,908.45, 0.0,2.518,2017-01-01 04:00:00,299.035,-12.3,1
-11.433,0.625,93.1,0.755,908.85, 0.0,4.533,2017-01-01 05:00:00,314.478,-12.3,1
-12.086,0.625,93.6,0.252,909.15, 0.0,3.274,2017-01-01 06:00:00,296.227,-12.9,1
-12.491,0.625,93.4,0.504,909.55, 0.0,3.274,2017-01-01 07:00:00,300.439,-13.4,1
-12.123,0.625,92.8,0.504,909.85, 0.0,4.281,2017-01-01 08:00:00,297.631,-13.1,1
-13.013,0.625,92.0,0.0,909.95, 0.0,3.525,2017-01-01 09:00:00,304.651,-14.1,1
-16.576,23.125,92.7,0.0,910.15, 0.0,1.259,2017-01-01 10:00:00,259.725,-17.5,1
-16.997,46.875,92.0,0.0,910.35, 0.0,0.0,2017-01-01 11:00:00,259.725,-18.0,1
-12.343,65.625,92.0,0.0,910.15, 0.0,1.259,2017-01-01 12:00:00,256.918,-13.4,1
-10.792,106.875,90.5,0.252,909.45, 0.0,2.77,2017-01-01 13:00:00,256.918,-12.1,1
-10.792,69.375,89.8,0.252,909.05, 0.0,3.274,2017-01-01 14:00:00,265.341,-12.2,1
-10.757,40.625,89.9,0.0,908.75, 0.0,2.015,2017-01-01 15:00:00,237.263,-12.1,1
-11.183,11.875,90.4,0.0,908.45, 0.0,2.518,2017-01-01 16:00:00,252.706,-12.5,1
-12.975,0.625,92.8,0.0,908.25, 0.0,1.511,2017-01-01 17:00:00,244.282,-13.9,1
-13.466,0.625,92.8,0.0,908.05, 0.0,1.007,2017-01-01 18:00:00,230.243,-14.4,1
-14.392,0.625,92.5,0.0,907.85, 0.0,1.511,2017-01-01 19:00:00,226.031,-15.4,1
-17.597,0.625,92.8,0.0,907.85, 0.0,0.0,2017-01-01 20:00:00,219.012,-18.5,1
-18.385,0.625,91.6,0.0,907.85, 0.0,0.0,2017-01-01 21:00:00,219.012,-19.4,1
-16.87,0.625,91.6,0.0,907.85, 0.0,0.0,2017-01-01 22:00:00,219.012,-17.9,1
-14.667,0.625,92.5,0.0,907.45, 0.0,0.252,2017-01-01 23:00:00,221.82,-15.6,1
-16.326,0.625,92.4,0.0,907.25, 0.0,0.0,2017-01-02 00:00:00,237.263,-17.3,1
-17.04,0.625,92.1,0.0,907.25, 0.0,0.0,2017-01-02 01:00:00,237.263,-18.0,1
-13.696,0.625,92.5,0.0,907.05, 0.0,0.755,2017-01-02 02:00:00,237.263,-14.7,1
-13.39,0.625,93.2,0.0,907.35, 0.0,2.015,2017-01-02 03:00:00,228.839,-14.3,1
-13.39,0.625,93.6,0.0,907.45, 0.0,0.755,2017-01-02 04:00:00,233.051,-14.2,1
-12.049,0.625,93.9,0.252,908.25, 0.0,4.784,2017-01-02 05:00:00,263.937,-12.9,1
-12.454,0.625,92.9,1.007,909.05, 0.0,6.295,2017-01-02 06:00:00,310.267,-13.4,1
-12.454,0.625,92.7,0.252,910.05, 0.0,3.274,2017-01-02 07:00:00,313.075,-13.4,1
-12.714,0.625,93.0,0.252,910.85, 0.0,2.518,2017-01-02 08:00:00,324.306,-13.6,1
-13.201,0.625,93.3,0.0,911.55, 0.0,3.274,2017-01-02 09:00:00,352.384,-14.1,1
-13.581,4.375,93.4,0.0,912.55, 0.0,1.511,2017-01-02 10:00:00,11.231,-14.4,1
-13.619,31.875,92.5,0.0,913.15, 0.0,2.266,2017-01-02 11:00:00,60.369,-14.6,1
-13.05,38.125,91.5,0.0,913.45, 0.0,1.763,2017-01-02 12:00:00,75.812,-14.2,1
-12.751,66.875,90.0,0.0,913.55, 0.0,1.007,2017-01-02 13:00:00,64.58,-14.1,1
-12.306,61.875,85.8,0.0,913.55, 0.0,0.755,2017-01-02 14:00:00,63.176,-14.2,1
-13.163,29.375,83.8,0.0,913.55, 0.0,0.0,2017-01-02 15:00:00,53.349,-15.3,1
-16.828,5.625,89.5,0.0,913.65, 0.0,0.0,2017-01-02 16:00:00,53.349,-18.2,1
-20.642,0.625,92.5,0.0,914.15, 0.0,0.0,2017-01-02 17:00:00,53.349,-21.6,1
-22.833,0.625,90.6,0.0,914.45, 0.0,0.0,2017-01-02 18:00:00,53.349,-24.0,1
-23.462,0.625,89.5,0.0,915.05, 0.0,0.0,2017-01-02 19:00:00,53.349,-24.7,1
-22.371,0.625,88.8,0.0,915.15, 0.0,0.0,2017-01-02 20:00:00,53.349,-23.7,1
-20.595,0.625,89.3,0.0,914.55, 0.0,0.0,2017-01-02 21:00:00,53.349,-21.9,1
-19.24,0.625,89.8,0.0,913.95, 0.0,0.0,2017-01-02 22:00:00,53.349,-20.5,1
-18.518,0.625,90.3,0.0,913.85, 0.0,0.0,2017-01-02 23:00:00,53.349,-19.7,1
-17.683,0.625,90.8,0.0,914.15, 0.0,0.0,2017-01-03 00:00:00,53.349,-18.8,1
-15.791,0.625,91.1,0.0,914.05, 0.0,0.755,2017-01-03 01:00:00,334.133,-16.9,1
-15.547,0.625,90.8,0.0,913.85, 0.0,0.755,2017-01-03 02:00:00,255.514,-16.7,1
-14.984,0.625,91.4,0.0,914.05, 0.0,0.252,2017-01-03 03:00:00,252.706,-16.1,1
-14.275,0.625,91.6,0.0,914.15, 0.0,0.755,2017-01-03 04:00:00,242.878,-15.4,1
-13.505,0.625,91.8,0.0,914.45, 0.0,0.755,2017-01-03 05:00:00,228.839,-14.6,1
-13.013,0.625,92.3,0.0,914.45, 0.0,0.504,2017-01-03 06:00:00,234.455,-14.0,1
-12.639,0.625,93.2,0.0,914.45, 0.0,1.511,2017-01-03 07:00:00,235.859,-13.5,1
-12.417,0.625,93.8,0.0,914.65, 0.0,1.007,2017-01-03 08:00:00,238.667,-13.2,1
-11.722,0.625,94.3,0.0,914.75, 0.0,0.0,2017-01-03 09:00:00,241.475,-12.5,1
-11.076,4.375,94.6,0.0,914.85, 0.0,0.0,2017-01-03 10:00:00,240.071,-11.8,1
-10.023,18.125,94.8,0.0,915.15, 0.0,1.511,2017-01-03 11:00:00,242.878,-10.7,1
-8.898,34.375,94.6,0.0,915.45, 0.0,2.015,2017-01-03 12:00:00,268.149,-9.6,1
-8.597,28.125,94.7,0.252,915.55, 0.0,3.022,2017-01-03 13:00:00,266.745,-9.3,1
-8.297,23.125,95.6,0.252,915.85, 0.0,3.022,2017-01-03 14:00:00,282.188,-8.9,1
-8.033,11.875,95.6,0.0,915.75, 0.0,1.763,2017-01-03 15:00:00,276.573,-8.6,1
-7.706,5.625,96.1,0.0,915.85, 0.0,1.763,2017-01-03 16:00:00,262.533,-8.2,1
-7.706,0.625,96.8,0.0,915.65, 0.0,1.763,2017-01-03 17:00:00,247.09,-8.1,1
-7.738,0.625,96.8,0.0,915.55, 0.0,1.259,2017-01-03 18:00:00,231.647,-8.2,1
-7.771,0.625,96.6,0.0,915.35, 0.0,1.259,2017-01-03 19:00:00,228.839,-8.2,1
-7.478,0.625,96.6,0.0,914.85, 0.0,1.007,2017-01-03 20:00:00,226.031,-7.9,1
-7.316,0.625,96.6,0.0,914.65, 0.0,0.504,2017-01-03 21:00:00,230.243,-7.8,1
-7.155,0.625,96.9,0.0,914.55, 0.0,1.007,2017-01-03 22:00:00,221.82,-7.6,1
-6.866,0.625,97.2,0.0,914.35, 0.0,1.259,2017-01-03 23:00:00,227.435,-7.2,1
-6.834,0.625,97.7,0.0,913.95, 0.0,1.763,2017-01-04 00:00:00,226.031,-7.2,1
-6.642,0.625,97.8,0.0,913.65, 0.0,1.763,2017-01-04 01:00:00,227.435,-6.9,1
