CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-9.97, 90.3, -8.8, 90.0, 20.7, 22.95, 11.2, 243.2, 11.23, -10.0, -10.2, -11.0, 243.0, -11.0,2021-01-03 12:00:00,1
-9.99, 90.2, -8.8, 90.0, 23.1, 31.62, 8.0, 217.4, 7.971, -10.0, -10.2, -11.0, 217.0, -11.0,2021-01-03 13:00:00,1
-9.85, 90.6, -8.8, 91.0, 20.6, 32.6, 8.5, 218.8, 8.48, -9.9, -10.2, -11.0, 219.0, -11.0,2021-01-03 14:00:00,1
-9.5, 91.1, -8.8, 91.0, 19.8, 32.94, 8.1, 223.7, 8.13, -9.5, -10.2, -11.0, 224.0, -11.0,2021-01-03 15:00:00,1
-9.98, 90.7, -8.8, 91.0, 28.5, 27.55, 11.2, 201.9, 11.23, -10.0, -10.2, -11.0, 202.0, -11.0,2021-01-03 16:00:00,1
-9.98, 90.8, -8.8, 91.0, 31.8, 34.86, 12.4, 203.4, 12.42, -10.0, -10.2, -11.0, 203.0, -11.0,2021-01-03 17:00:00,1
-9.62, 91.1, -8.8, 91.0, 37.8, 29.5, 14.9, 204.2, 14.86, -9.6, -10.2, -11.0, 204.0, -11.0,2021-01-03 18:00:00,1
-9.44, 91.2, -9.4, 91.0, 31.6, 30.44, 13.1, 214.2, 13.07, -9.4, -9.7, -10.0, 214.0, -10.0,2021-01-03 19:00:00,1
-9.35, 91.3, -9.2, 91.0, 31.3, 29.0, 13.0, 219.1, 12.99, -9.4, -9.7, -10.0, 219.0, -10.0,2021-01-03 20:00:00,1
-9.28, 91.3, -9.1, 91.0, 36.6, 22.8, 15.5, 229.5, 15.51, -9.3, -9.7, -10.0, 230.0, -10.0,2021-01-03 21:00:00,1
-9.19, 91.4, -9.1, 91.0, 27.1, 30.11, 12.3, 220.9, 12.29, -9.2, -9.7, -10.0, 221.0, -10.0,2021-01-03 22:00:00,1
-9.14, 91.4, -9.1, 91.0, 26.2, 29.09, 10.0, 218.9, 9.95, -9.1, -9.7, -10.0, 219.0, -10.0,2021-01-03 23:00:00,1
-9.23, 91.4, -9.1, 91.0, 19.5, 37.4, 8.0, 212.8, 7.984, -9.2, -9.7, -10.0, 213.0, -10.0,2021-01-04 00:00:00,1
-9.09, 91.4, -9.0, 91.0, 23.4, 27.78, 9.2, 216.4, 9.15, -9.1, -9.7, -10.0, 216.0, -10.0,2021-01-04 01:00:00,1
-9.23, 91.3, -9.0, 91.0, 25.1, 34.24, 8.6, 190.5, 8.58, -9.2, -9.7, -10.0, 191.0, -10.0,2021-01-04 02:00:00,1
-9.42, 91.3, -9.0, 91.0, 20.2, 30.29, 9.5, 162.1, 9.5, -9.4, -9.7, -11.0, 162.0, -11.0,2021-01-04 03:00:00,1
-9.36, 91.2, -9.0, 91.0, 27.5, 19.24, 14.8, 129.4, 14.76, -9.4, -9.7, -10.0, 129.0, -10.0,2021-01-04 04:00:00,1
-9.4, 91.1, -9.0, 91.0, 26.0, 19.53, 13.6, 107.9, 13.57, -9.4, -9.7, -10.0, 108.0, -10.0,2021-01-04 05:00:00,1
-9.28, 91.3, -9.0, 91.0, 29.3, 12.51, 19.9, 102.6, 19.93, -9.3, -9.7, -10.0, 103.0, -10.0,2021-01-04 06:00:00,1
-9.12, 91.5, -8.9, 92.0, 30.3, 5.498, 23.7, 90.6, 23.73, -9.1, -9.4, -10.0, 91.0, -10.0,2021-01-04 07:00:00,1
-8.81, 91.7, -8.6, 92.0, 28.7, 3.639, 23.1, 90.5, 23.11, -8.8, -9.4, -10.0, 91.0, -10.0,2021-01-04 08:00:00,1
-7.968, 92.8, -7.8, 93.0, 34.9, 12.81, 24.0, 104.8, 24.01, -8.0, -9.4, -9.0, 105.0, -9.0,2021-01-04 09:00:00,1
-7.994, 92.3, -7.8, 92.0, 27.5, 10.67, 21.7, 106.3, 21.7, -8.0, -9.4, -9.0, 106.0, -9.0,2021-01-04 10:00:00,1
-7.513, 92.7, -7.4, 93.0, 30.1, 10.12, 22.6, 106.6, 22.59, -7.5, -9.4, -8.0, 107.0, -8.0,2021-01-04 11:00:00,1
-7.047, 93.1, -7.1, 93.0, 31.3, 7.913, 23.4, 94.6, 23.4, -7.0, -9.4, -8.0, 95.0, -8.0,2021-01-04 12:00:00,1
-6.93, 93.3, -6.7, 93.0, 31.3, 4.947, 22.4, 94.6, 22.42, -6.9, -9.4, -8.0, 95.0, -8.0,2021-01-04 13:00:00,1
-6.707, 93.4, -6.6, 93.0, 23.4, 6.071, 18.0, 100.8, 18.03, -6.7, -9.4, -7.0, 101.0, -7.0,2021-01-04 14:00:00,1
-6.498, 93.7, -6.5, 94.0, 21.9, 9.51, 16.7, 105.0, 16.72, -6.5, -9.4, -7.0, 105.0, -7.0,2021-01-04 15:00:00,1
-6.182, 94.0, -6.1, 94.0, 27.5, 14.73, 15.5, 118.6, 15.5, -6.2, -9.4, -7.0, 119.0, -7.0,2021-01-04 16:00:00,1
-5.789, 94.5, -5.8, 95.0, 17.4, 56.89, 6.4, 125.1, 6.389, -5.8, -9.4, -7.0, 125.0, -7.0,2021-01-04 17:00:00,1
-5.761, 94.3, -5.6, 94.0, 22.0, 34.35, 7.5, 216.4, 7.539, -5.8, -9.4, -6.0, 216.0, -6.0,2021-01-04 18:00:00,1
-5.867, 94.2, -5.7, 94.0, 21.0, 25.19, 8.4, 221.2, 8.36, -5.9, -6.0, -7.0, 221.0, -7.0,2021-01-04 19:00:00,1
-6.082, 94.1, -5.7, 94.0, 25.2, 28.6, 8.8, 223.2, 8.76, -6.1, -6.1, -7.0, 223.0, -7.0,2021-01-04 20:00:00,1
-6.594, 93.6, -5.7, 94.0, 23.9, 27.32, 10.8, 222.6, 10.81, -6.6, -6.7, -7.0, 223.0, -7.0,2021-01-04 21:00:00,1
-7.181, 93.2, -5.7, 93.0, 27.5, 23.16, 15.6, 245.8, 15.61, -7.2, -7.4, -8.0, 246.0, -8.0,2021-01-04 22:00:00,1
-7.37, 93.0, -5.7, 93.0, 35.4, 16.29, 20.7, 257.9, 20.65, -7.4, -7.4, -8.0, 258.0, -8.0,2021-01-04 23:00:00,1
-7.444, 92.9, -5.7, 93.0, 24.0, 19.09, 14.6, 244.4, 14.57, -7.4, -7.5, -8.0, 244.0, -8.0,2021-01-05 00:00:00,1
-7.748, 92.7, -5.7, 93.0, 22.1, 30.21, 10.1, 234.1, 10.14, -7.7, -7.8, -9.0, 234.0, -9.0,2021-01-05 01:00:00,1
-8.04, 92.4, -5.7, 92.0, 15.5, 26.8, 9.1, 243.2, 9.08, -8.0, -8.1, -9.0, 243.0, -9.0,2021-01-05 02:00:00,1
-8.2, 92.2, -5.7, 92.0, 13.6, 22.36, 7.7, 254.6, 7.653, -8.2, -8.2, -9.0, 255.0, -9.0,2021-01-05 03:00:00,1
-8.44, 92.1, -5.7, 92.0, 11.4, 26.58, 6.0, 238.2, 6.024, -8.4, -8.4, -9.0, 238.0, -9.0,2021-01-05 04:00:00,1
-8.6, 91.9, -5.7, 92.0, 13.3, 19.87, 8.2, 240.5, 8.16, -8.6, -8.7, -10.0, 241.0, -10.0,2021-01-05 05:00:00,1
-8.84, 91.7, -5.7, 92.0, 10.9, 19.69, 6.8, 243.3, 6.761, -8.8, -8.9, -10.0, 243.0, -10.0,2021-01-05 06:00:00,1
-8.8, 91.7, -8.7, 92.0, 9.1, 24.39, 4.5, 246.2, 4.505, -8.8, -8.9, -10.0, 246.0, -10.0,2021-01-05 07:00:00,1
-9.32, 91.2, -8.7, 91.0, 5.3, 17.43, 2.4, 222.9, 2.423, -9.3, -9.4, -10.0, 223.0, -10.0,2021-01-05 08:00:00,1
-9.25, 91.2, -8.7, 91.0, 4.9, 42.88, 0.3, 152.5, 0.256, -9.3, -9.4, -10.0, 153.0, -10.0,2021-01-05 09:00:00,1
-8.73, 91.8, -8.6, 92.0, 5.4, 29.4, 0.6, 177.9, 0.6, -8.7, -9.4, -10.0, 178.0, -10.0,2021-01-05 10:00:00,1
-7.497, 92.9, -7.5, 93.0, 4.7, 25.62, 0.4, 198.8, 0.44, -7.5, -9.4, -8.0, 199.0, -8.0,2021-01-05 11:00:00,1
-8.14, 92.2, -7.5, 92.0, 7.6, 39.79, 3.0, 192.7, 3.023, -8.1, -9.4, -9.0, 193.0, -9.0,2021-01-05 12:00:00,1
-9.0, 91.6, -7.5, 92.0, 10.6, 35.94, 4.4, 188.8, 4.449, -9.0, -9.4, -10.0, 189.0, -10.0,2021-01-05 13:00:00,1
-9.06, 91.5, -7.5, 92.0, 10.9, 30.41, 4.4, 212.7, 4.411, -9.1, -9.4, -10.0, 213.0, -10.0,2021-01-05 14:00:00,1
-9.44, 91.1, -7.5, 91.0, 11.5, 32.82, 4.6, 192.8, 4.604, -9.4, -9.4, -10.0, 193.0, -10.0,2021-01-05 15:00:00,1
-9.32, 91.2, -7.5, 91.0, 12.7, 35.06, 5.3, 194.7, 5.3, -9.3, -9.5, -10.0, 195.0, -10.0,2021-01-05 16:00:00,1
-9.35, 91.3, -7.5, 91.0, 17.1, 39.63, 5.4, 173.8, 5.44, -9.4, -9.5, -10.0, 174.0, -10.0,2021-01-05 17:00:00,1
-9.08, 91.5, -7.5, 92.0, 18.8, 32.43, 6.9, 149.5, 6.923, -9.1, -9.5, -10.0, 150.0, -10.0,2021-01-05 18:00:00,1
-9.18, 91.5, -9.1, 92.0, 14.8, 29.05, 5.3, 129.2, 5.266, -9.2, -9.4, -10.0, 129.0, -10.0,2021-01-05 19:00:00,1
-8.89, 91.6, -8.9, 92.0, 11.6, 39.92, 4.1, 173.2, 4.091, -8.9, -9.4, -10.0, 173.0, -10.0,2021-01-05 20:00:00,1
-9.02, 91.5, -8.8, 92.0, 15.5, 32.73, 5.4, 199.2, 5.376, -9.0, -9.4, -10.0, 199.0, -10.0,2021-01-05 21:00:00,1
-8.79, 91.8, -8.7, 92.0, 15.2, 28.58, 7.1, 168.7, 7.08, -8.8, -9.4, -10.0, 169.0, -10.0,2021-01-05 22:00:00,1
-8.58, 92.0, -8.6, 92.0, 15.0, 41.16, 6.1, 185.5, 6.127, -8.6, -9.4, -10.0, 186.0, -10.0,2021-01-05 23:00:00,1
-8.43, 92.1, -8.3, 92.0, 35.8, 54.42, 9.3, 195.1, 9.27, -8.4, -9.4, -9.0, 195.0, -9.0,2021-01-06 00:00:00,1
-8.2, 92.2, -8.1, 92.0, 19.8, 51.36, 6.8, 160.9, 6.849, -8.2, -9.4, -9.0, 161.0, -9.0,2021-01-06 01:00:00,1
-7.895, 92.5, -7.8, 93.0, 38.5, 32.01, 14.7, 142.6, 14.74, -7.9, -9.4, -9.0, 143.0, -9.0,2021-01-06 02:00:00,1
-7.664, 92.6, -7.5, 93.0, 25.5, 56.39, 5.9, 157.0, 5.88, -7.7, -9.4, -9.0, 157.0, -9.0,2021-01-06 03:00:00,1
-7.329, 93.0, -7.2, 93.0, 28.1, 53.77, 8.4, 187.9, 8.42, -7.3, -9.4, -8.0, 188.0, -8.0,2021-01-06 04:00:00,1
-6.771, 93.5, -6.8, 94.0, 34.2, 34.06, 13.0, 195.7, 13.0, -6.8, -9.4, -8.0, 196.0, -8.0,2021-01-06 05:00:00,1
-6.782, 93.5, -6.7, 94.0, 36.6, 39.2, 13.2, 198.9, 13.23, -6.8, -9.4, -7.0, 199.0, -7.0,2021-01-06 06:00:00,1
-6.436, 93.8, -6.5, 94.0, 53.1, 39.89, 14.8, 204.2, 14.84, -6.4, -6.8, -7.0, 204.0, -7.0,2021-01-06 07:00:00,1
-6.25, 94.0, -6.2, 94.0, 34.6, 34.2, 12.8, 211.3, 12.84, -6.3, -6.8, -7.0, 211.0, -7.0,2021-01-06 08:00:00,1
-6.507, 93.7, -6.2, 94.0, 28.5, 32.74, 11.0, 221.8, 11.02, -6.5, -6.8, -7.0, 222.0, -7.0,2021-01-06 09:00:00,1
-6.474, 93.8, -6.2, 94.0, 29.5, 30.12, 10.7, 209.3, 10.67, -6.5, -6.8, -7.0, 209.0, -7.0,2021-01-06 10:00:00,1
-6.233, 94.0, -6.2, 94.0, 23.3, 31.12, 9.1, 209.5, 9.07, -6.2, -6.8, -7.0, 210.0, -7.0,2021-01-06 11:00:00,1
-6.133, 93.9, -6.1, 94.0, 24.1, 29.8, 10.1, 217.9, 10.05, -6.1, -6.8, -7.0, 218.0, -7.0,2021-01-06 12:00:00,1
-6.146, 94.1, -6.0, 94.0, 23.8, 22.52, 10.3, 212.3, 10.27, -6.1, -6.8, -7.0, 212.0, -7.0,2021-01-06 13:00:00,1
-5.898, 94.3, -5.9, 94.0, 18.1, 23.02, 7.4, 209.3, 7.405, -5.9, -6.8, -7.0, 209.0, -7.0,2021-01-06 14:00:00,1
-6.039, 94.1, -5.8, 94.0, 15.7, 22.69, 6.1, 218.6, 6.121, -6.0, -6.8, -7.0, 219.0, -7.0,2021-01-06 15:00:00,1
-6.274, 93.9, -5.8, 94.0, 13.7, 24.04, 5.9, 213.4, 5.87, -6.3, -6.8, -7.0, 213.0, -7.0,2021-01-06 16:00:00,1
-6.484, 93.7, -5.8, 94.0, 12.2, 22.35, 6.7, 242.7, 6.668, -6.5, -6.8, -7.0, 243.0, -7.0,2021-01-06 17:00:00,1
-7.025, 93.2, -5.8, 93.0, 8.9, 16.97, 6.2, 252.1, 6.182, -7.0, -7.1, -8.0, 252.0, -8.0,2021-01-06 18:00:00,1
-7.574, 92.8, -7.0, 93.0, 7.9, 64.57, 2.1, 307.3, 2.149, -7.6, -7.6, -8.0, 307.0, -8.0,2021-01-06 19:00:00,1
-7.809, 92.5, -7.0, 93.0, 0.0, 14.35, 0.0, 78.66, 0.0, -7.8, -7.8, -9.0, 79.0, -9.0,2021-01-06 20:00:00,1
-7.323, 93.2, -7.0, 93.0, 0.0, 12.14, 0.0, 74.89, 0.0, -7.3, -7.9, -8.0, 75.0, -8.0,2021-01-06 21:00:00,1
-7.569, 92.8, -7.0, 93.0, 9.5, 3.559, 5.8, 90.5, 5.83, -7.6, -7.9, -8.0, 91.0, -8.0,2021-01-06 22:00:00,1
-7.788, 92.6, -7.0, 93.0, 8.9, 6.509, 6.5, 106.9, 6.46, -7.8, -7.9, -9.0, 107.0, -9.0,2021-01-06 23:00:00,1
-8.39, 91.9, -7.0, 92.0, 5.2, 17.38, 3.2, 130.1, 3.214, -8.4, -8.4, -9.0, 130.0, -9.0,2021-01-07 00:00:00,1
-8.91, 91.5, -7.0, 92.0, 2.3, 31.69, 0.1, 235.4, 0.101, -8.9, -9.0, -10.0, 235.0, -10.0,2021-01-07 01:00:00,1
-8.43, 92.1, -7.0, 92.0, 8.1, 6.758, 1.0, 251.0, 0.99, -8.4, -9.0, -9.0, 251.0, -9.0,2021-01-07 02:00:00,1
-8.46, 92.0, -7.0, 92.0, 8.5, 12.52, 5.4, 253.3, 5.394, -8.5, -9.0, -9.0, 253.0, -9.0,2021-01-07 03:00:00,1
-8.77, 91.7, -7.0, 92.0, 6.5, 57.21, 2.5, 265.8, 2.502, -8.8, -9.0, -10.0, 266.0, -10.0,2021-01-07 04:00:00,1
-9.5, 91.0, -7.0, 91.0, 0.0, 25.72, 0.0, 46.22, 0.0, -9.5, -9.4, -11.0, 46.0, -11.0,2021-01-07 05:00:00,1
-9.33, 91.6, -7.0, 92.0, 0.0, 21.58, 0.0, 22.11, 0.0, -9.3, -10.1, -10.0, 22.0, -10.0,2021-01-07 06:00:00,1
-9.59, 91.0, -9.3, 91.0, 7.1, 15.16, 3.8, 284.2, 3.777, -9.6, -9.6, -11.0, 284.0, -11.0,2021-01-07 07:00:00,1
-9.59, 90.9, -9.3, 91.0, 14.5, 9.37, 10.8, 280.4, 10.75, -9.6, -9.6, -11.0, 280.0, -11.0,2021-01-07 08:00:00,1
-9.53, 90.8, -9.3, 91.0, 18.6, 9.09, 14.9, 273.6, 14.88, -9.5, -9.8, -11.0, 274.0, -11.0,2021-01-07 09:00:00,1
-9.1, 90.8, -9.1, 91.0, 14.5, 12.76, 12.6, 282.8, 12.62, -9.1, -9.8, -10.0, 283.0, -10.0,2021-01-07 10:00:00,1
-8.76, 90.5, -8.7, 91.0, 12.1, 10.27, 9.5, 285.5, 9.52, -8.8, -9.8, -10.0, 286.0, -10.0,2021-01-07 11:00:00,1
-7.062, 92.3, -7.2, 92.0, 11.5, 10.5, 8.3, 255.1, 8.3, -7.1, -9.8, -8.0, 255.0, -8.0,2021-01-07 12:00:00,1
-3.571, 94.0, -3.5, 94.0, 8.4, 18.92, 2.8, 250.4, 2.766, -3.6, -9.8, -4.0, 250.0, -4.0,2021-01-07 13:00:00,1
-3.434, 92.4, -1.4, 92.0, 8.3, 22.66, 2.6, 231.5, 2.648, -3.4, -9.8, -5.0, 232.0, -5.0,2021-01-07 14:00:00,1
