RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.42, None, None, 0.4, 0.125, 262.4, -20.0, -3.7, -20.0, None, 262.0, None, None, -6999.0, None, None, None, None, -3.038, None, -3.0, 21.0, None, 42.8, 0.1, -3.0, 1.5, -6999.0,2021-01-01 23:00:00, -6999.0,1
21.39, None, None, 0.4, 0.05, 173.9, -20.0, -3.7, -20.0, None, 174.0, None, None, -6999.0, None, None, None, None, -3.132, None, -3.0, 21.0, None, 67.63, 0.1, -3.1, 0.5, -6999.0,2021-01-02 00:00:00, -6999.0,1
21.36, None, None, 0.4, 0.146, 262.6, -20.0, -3.7, -20.0, None, 263.0, None, None, -6999.0, None, None, None, None, -3.029, None, -3.0, 21.0, None, 32.2, 0.1, -3.0, 1.0, -6999.0,2021-01-02 01:00:00, -6999.0,1
21.35, None, None, 0.3, 0.026, 216.3, -20.0, -3.7, -20.0, None, 216.0, None, None, -6999.0, None, None, None, None, -3.01, None, -3.0, 21.0, None, 74.5, 0.0, -3.0, 0.1, -6999.0,2021-01-02 02:00:00, -6999.0,1
21.33, None, None, 0.4, 0.056, 293.0, -20.0, -3.7, -20.0, None, 293.0, None, None, -6999.0, None, None, None, None, -2.945, None, -2.9, 21.0, None, 66.6, 0.1, -2.9, 0.4, -6999.0,2021-01-02 03:00:00, -6999.0,1
21.32, None, None, 0.4, 0.013, 350.3, -20.0, -3.7, -20.0, None, 350.0, None, None, -6999.0, None, None, None, None, -2.917, None, -2.9, 21.0, None, 77.7, 0.0, -2.9, 0.6, -6999.0,2021-01-02 04:00:00, -6999.0,1
21.43, None, None, 0.4, 0.133, 273.1, -20.0, -3.7, -20.0, None, 273.0, None, None, -6999.0, None, None, None, None, -2.87, None, -2.9, 21.0, None, 39.74, 0.1, -2.9, 0.4, -6999.0,2021-01-02 05:00:00, -6999.0,1
21.31, None, None, 0.4, 0.13, 255.8, -20.0, -3.7, -20.0, None, 256.0, None, None, -6999.0, None, None, None, None, -2.87, None, -2.9, 21.0, None, 41.0, 0.1, -2.9, 0.6, -6999.0,2021-01-02 06:00:00, -6999.0,1
21.38, None, None, 0.4, 0.04, 170.3, -20.0, -2.9, -20.0, None, 170.0, None, None, -6999.0, None, None, None, None, -2.879, None, -2.9, 21.0, None, 70.8, 0.0, -2.9, 0.3, -6999.0,2021-01-02 07:00:00, -6999.0,1
21.29, None, None, 0.4, 0.047, 142.4, -20.0, -2.9, -20.0, None, 142.0, None, None, -6999.0, None, None, None, None, -2.814, None, -2.8, 21.0, None, 68.38, 0.0, -2.8, 0.2, -6999.0,2021-01-02 08:00:00, -6999.0,1
21.27, None, None, 0.4, 0.041, 282.2, -20.0, -2.9, -20.0, None, 282.0, None, None, -6999.0, None, None, None, None, -2.739, None, -2.7, 21.0, None, 70.6, 0.0, -2.7, 0.4, -6999.0,2021-01-02 09:00:00, -6999.0,1
21.21, None, None, 0.3, 0.054, 237.1, -20.0, -2.9, -20.0, None, 237.0, None, None, -6999.0, None, None, None, None, -2.534, None, -2.5, 21.0, None, 67.14, 0.1, -2.5, 0.5, -6999.0,2021-01-02 10:00:00, -6999.0,1
21.15, None, None, 0.3, 0.024, 44.62, -20.0, -2.9, -20.0, None, 45.0, None, None, -6999.0, None, None, None, None, -2.319, None, -2.3, 21.0, None, 74.8, 0.0, -2.3, 0.5, -6999.0,2021-01-02 11:00:00, -6999.0,1
21.18, None, None, 0.3, 0.042, 338.6, -20.0, -2.9, -20.0, None, 339.0, None, None, -6999.0, None, None, None, None, -2.244, None, -2.2, 21.0, None, 69.87, 0.0, -2.2, 1.3, -6999.0,2021-01-02 12:00:00, -6999.0,1
21.11, None, None, 0.4, 0.1, 298.0, -19.0, -2.9, -19.0, None, 298.0, None, None, -6999.0, None, None, None, None, -2.002, None, -2.0, 21.0, None, 53.07, 0.1, -2.0, 1.8, -6999.0,2021-01-02 13:00:00, -6999.0,1
21.13, None, None, 0.4, 0.04, 83.5, -20.0, -2.9, -20.0, None, 84.0, None, None, -6999.0, None, None, None, None, -2.282, None, -2.0, 21.0, None, 70.1, 0.0, -2.3, 0.7, -6999.0,2021-01-02 14:00:00, -6999.0,1
21.19, None, None, 0.3, 0.008, 50.16, -20.0, -2.9, -20.0, None, 50.0, None, None, -6999.0, None, None, None, None, -2.459, None, -2.0, 21.0, None, 79.0, 0.0, -2.5, 1.2, -6999.0,2021-01-02 15:00:00, -6999.0,1
21.23, None, None, 0.3, 0.062, 82.8, -20.0, -2.9, -20.0, None, 83.0, None, None, -6999.0, None, None, None, None, -2.59, None, -2.0, 21.0, None, 62.9, 0.1, -2.6, 1.5, -6999.0,2021-01-02 16:00:00, -6999.0,1
21.24, None, None, 0.4, 0.022, 349.1, -20.0, -2.9, -20.0, None, 349.0, None, None, -6999.0, None, None, None, None, -2.628, None, -2.0, 21.0, None, 75.3, 0.0, -2.6, 2.1, -6999.0,2021-01-02 17:00:00, -6999.0,1
21.24, None, None, 0.3, 0.014, 70.5, -20.0, -2.9, -20.0, None, 71.0, None, None, -6999.0, None, None, 22.7, None, -2.645, None, -2.0, 21.0, None, 77.5, 0.0, -2.6, 1.2, -6999.0,2021-01-02 18:00:00, -6999.0,1
21.17, None, None, 0.4, 0.1, 236.7, -20.0, -2.6, -20.0, None, 237.0, None, None, -6999.0, None, None, 23.1, None, -2.394, None, -2.4, 21.0, None, 53.02, 0.1, -2.4, 1.7, -6999.0,2021-01-02 19:00:00, -6999.0,1
21.06, None, None, 0.3, 0.137, 227.3, -19.0, -2.6, -19.0, None, 227.0, None, None, -6999.0, None, None, 24.5, None, -2.021, None, -2.0, 21.0, None, 38.12, 0.1, -2.0, 2.2, -6999.0,2021-01-02 20:00:00, -6999.0,1
21.08, None, None, 0.4, 0.163, 246.4, -19.0, -2.6, -19.0, None, 246.0, None, None, -6999.0, None, None, 23.9, None, -1.909, None, -1.9, 21.0, None, 22.79, 0.2, -1.9, 0.7, -6999.0,2021-01-02 21:00:00, -6999.0,1
21.01, None, None, 0.4, 0.167, 247.2, -19.0, -2.6, -19.0, None, 247.0, None, None, -6999.0, None, None, 22.0, None, -1.881, None, -1.9, 21.0, None, 18.93, 0.2, -1.9, 0.7, -6999.0,2021-01-02 22:00:00, -6999.0,1
21.0, None, None, 0.4, 0.165, 249.2, -19.0, -2.6, -19.0, None, 249.0, None, None, -6999.0, None, None, 20.9, None, -1.844, None, -1.8, 21.0, None, 20.39, 0.2, -1.8, 0.4, -6999.0,2021-01-02 23:00:00, -6999.0,1
21.1, None, None, 0.4, 0.174, 255.9, -19.0, -2.6, -19.0, None, 256.0, None, None, -6999.0, None, None, 20.8, None, -1.947, None, -1.8, 21.0, None, 10.26, 0.2, -1.9, 0.4, -6999.0,2021-01-03 00:00:00, -6999.0,1
21.1, None, None, 0.4, 0.175, 255.6, -19.0, -2.6, -19.0, None, 256.0, None, None, -6999.0, None, None, 21.3, None, -1.958, None, -1.8, 21.0, None, 8.46, 0.2, -2.0, 1.5, -6999.0,2021-01-03 01:00:00, -6999.0,1
21.12, None, None, 0.4, 0.172, 251.6, -19.0, -2.6, -19.0, None, 252.0, None, None, -6999.0, None, None, 22.0, None, -2.031, None, -1.8, 21.0, None, 13.41, 0.2, -2.0, 0.7, -6999.0,2021-01-03 02:00:00, -6999.0,1
21.18, None, None, 0.4, 0.158, 251.8, -20.0, -2.6, -20.0, None, 252.0, None, None, -6999.0, None, None, 21.6, None, -2.441, None, -1.8, 21.0, None, 26.44, 0.2, -2.4, 0.1, -6999.0,2021-01-03 03:00:00, -6999.0,1
21.37, None, None, 0.4, 0.175, 259.0, -20.0, -2.9, -20.0, None, 259.0, None, None, -6999.0, None, None, 21.0, None, -2.853, None, -1.8, 21.0, None, 7.87, 0.2, -2.9, 0.0, -6999.0,2021-01-03 04:00:00, -6999.0,1
21.4, None, None, 0.4, 0.173, 254.0, -20.0, -3.2, -20.0, None, 254.0, None, None, -6999.0, None, None, 20.6, None, -3.16, None, -1.8, 21.0, None, 10.9, 0.2, -3.2, 0.0, -6999.0,2021-01-03 05:00:00, -6999.0,1
21.52, None, None, 0.4, 0.174, 253.2, -21.0, -3.6, -21.0, None, 253.0, None, None, -6999.0, None, None, 20.0, None, -3.581, None, -1.8, 22.0, None, 9.35, 0.2, -3.6, 0.0, -6999.0,2021-01-03 06:00:00, -6999.0,1
21.74, None, None, 0.4, 0.174, 250.7, -21.0, -4.1, -21.0, None, 251.0, None, None, -6999.0, None, None, 19.7, None, -4.097, None, -3.6, 22.0, None, 9.18, 0.2, -4.1, 0.1, -6999.0,2021-01-03 07:00:00, -6999.0,1
21.79, None, None, 0.4, 0.174, 251.8, -21.0, -4.5, -21.0, None, 252.0, None, None, -6999.0, None, None, 19.5, None, -4.464, None, -3.6, 22.0, None, 9.01, 0.2, -4.5, 0.0, -6999.0,2021-01-03 08:00:00, -6999.0,1
21.78, None, None, 0.4, 0.174, 253.5, -21.0, -4.5, -21.0, None, 254.0, None, None, -6999.0, None, None, 19.1, None, -4.445, None, -3.6, 22.0, None, 10.36, 0.2, -4.4, 0.0, -6999.0,2021-01-03 09:00:00, -6999.0,1
21.73, None, None, 0.4, 0.174, 254.8, -21.0, -4.5, -21.0, None, 255.0, None, None, -6999.0, None, None, 18.6, None, -4.276, None, -3.6, 22.0, None, 9.36, 0.2, -4.3, 0.1, -6999.0,2021-01-03 10:00:00, -6999.0,1
21.82, None, None, 0.4, 0.175, 258.6, -21.0, -4.5, -21.0, None, 259.0, None, None, -6999.0, None, None, 18.1, None, -4.351, None, -3.6, 22.0, None, 7.14, 0.2, -4.4, 0.0, -6999.0,2021-01-03 11:00:00, -6999.0,1
21.64, None, None, 0.4, 0.175, 260.2, -21.0, -4.5, -21.0, None, 260.0, None, None, -6999.0, None, None, None, None, -3.778, None, -3.6, 22.0, None, 7.28, 0.2, -3.8, -554.4, -6999.0,2021-01-03 12:00:00, -6999.0,1
21.81, None, None, 11.6, 2.805, 242.9, -21.0, -4.6, -21.0, None, 243.0, None, None, -6999.0, None, None, None, None, -4.549, None, -3.5, 22.0, None, 22.93, 2.8, -4.5, 108.2, -6999.0,2021-01-03 13:00:00, -6999.0,1
21.76, None, None, 9.9, 2.959, 202.7, -21.0, -4.7, -21.0, None, 203.0, None, None, -6999.0, None, None, None, None, -4.351, None, -3.5, 22.0, None, 43.82, 3.0, -4.4, -0.1, -6999.0,2021-01-03 14:00:00, -6999.0,1
21.83, None, None, 19.7, 6.535, 253.2, -21.0, -4.7, -21.0, None, 253.0, None, None, -6999.0, None, None, None, None, -4.586, None, -3.5, 22.0, None, 25.24, 6.5, -4.6, 0.2, -6999.0,2021-01-03 15:00:00, -6999.0,1
21.93, None, None, 17.1, 3.938, 220.8, -21.0, -4.8, -21.0, None, 221.0, None, None, -6999.0, None, None, None, None, -4.728, None, -3.5, 22.0, None, 41.67, 3.9, -4.7, 0.3, -6999.0,2021-01-03 16:00:00, -6999.0,1
21.89, None, None, 13.9, 1.163, 160.2, -21.0, -4.8, -21.0, None, 160.0, None, None, -6999.0, None, None, None, None, -4.803, None, -3.5, 22.0, None, 71.5, 1.2, -4.8, 0.2, -6999.0,2021-01-03 17:00:00, -6999.0,1
21.86, None, None, 17.8, 7.79, 125.8, -21.0, -4.8, -21.0, None, 126.0, None, None, -6999.0, None, None, None, None, -4.709, None, -3.5, 22.0, None, 22.03, 7.8, -4.7, 0.5, -6999.0,2021-01-03 18:00:00, -6999.0,1
21.8, None, None, 15.4, 5.004, 168.2, -21.0, -4.8, -21.0, None, 168.0, None, None, -6999.0, None, None, None, None, -4.501, None, -4.5, 22.0, None, 43.93, 5.0, -4.5, 0.2, -6999.0,2021-01-03 19:00:00, -6999.0,1
21.88, None, None, 13.7, 4.81, 222.2, -21.0, -4.8, -21.0, None, 222.0, None, None, -6999.0, None, None, None, None, -4.568, None, -4.4, 22.0, None, 32.73, 4.8, -4.6, 0.0, -6999.0,2021-01-03 20:00:00, -6999.0,1
21.79, None, None, 12.9, 2.824, 213.3, -21.0, -4.8, -21.0, None, 213.0, None, None, -6999.0, None, None, None, None, -4.483, None, -4.4, 22.0, None, 48.62, 2.8, -4.5, 0.1, -6999.0,2021-01-03 21:00:00, -6999.0,1
21.86, None, None, 12.9, 3.138, 194.5, -21.0, -4.8, -21.0, None, 195.0, None, None, -6999.0, None, None, None, None, -4.502, None, -4.4, 22.0, None, 38.06, 3.1, -4.5, 0.0, -6999.0,2021-01-03 22:00:00, -6999.0,1
21.81, None, None, 14.1, 3.628, 210.3, -21.0, -4.8, -21.0, None, 210.0, None, None, -6999.0, None, None, None, None, -4.53, None, -4.3, 22.0, None, 36.11, 3.6, -4.5, 0.0, -6999.0,2021-01-03 23:00:00, -6999.0,1
21.84, None, None, 15.4, 5.2, 112.4, -21.0, -4.8, -21.0, None, 112.0, None, None, -6999.0, None, None, None, None, -4.427, None, -4.3, 22.0, None, 25.95, 5.2, -4.4, 0.0, -6999.0,2021-01-04 00:00:00, -6999.0,1
21.77, None, None, 17.0, 6.714, 85.8, -21.0, -4.8, -21.0, None, 86.0, None, None, -6999.0, None, None, None, None, -4.408, None, -4.3, 22.0, None, 23.93, 6.7, -4.4, 0.0, -6999.0,2021-01-04 01:00:00, -6999.0,1
21.83, None, None, 22.8, 12.29, 95.1, -21.0, -4.8, -21.0, None, 95.0, None, None, -6999.0, None, None, None, None, -4.389, None, -4.3, 22.0, None, 12.73, 12.3, -4.4, -0.1, -6999.0,2021-01-04 02:00:00, -6999.0,1
21.78, None, None, 24.9, 14.74, 94.4, -21.0, -4.8, -21.0, None, 94.0, None, None, -6999.0, None, None, None, None, -4.436, None, -4.3, 22.0, None, 12.14, 14.7, -4.4, -0.2, -6999.0,2021-01-04 03:00:00, -6999.0,1
21.81, None, None, 30.2, 21.29, 98.9, -21.0, -4.8, -21.0, None, 99.0, None, None, -6999.0, None, None, None, None, -4.54, None, -4.3, 22.0, None, 11.21, 21.3, -4.5, -0.2, -6999.0,2021-01-04 04:00:00, -6999.0,1
21.92, None, None, 31.2, 24.12, 101.7, -21.0, -4.8, -21.0, None, 102.0, None, None, -6999.0, None, None, None, None, -4.7, None, -4.3, 22.0, None, 10.41, 24.1, -4.7, 1.0, -6999.0,2021-01-04 05:00:00, -6999.0,1
21.87, None, None, 28.7, 21.33, 108.4, -21.0, -4.8, -21.0, None, 108.0, None, None, -6999.0, None, None, None, None, -4.719, None, -4.3, 22.0, None, 11.05, 21.3, -4.7, -0.1, -6999.0,2021-01-04 06:00:00, -6999.0,1
21.83, None, None, 27.3, 20.63, 110.7, -21.0, -4.8, -21.0, None, 111.0, None, None, -6999.0, None, None, None, None, -4.615, None, -4.6, 22.0, None, 11.36, 20.6, -4.6, 0.2, -6999.0,2021-01-04 07:00:00, -6999.0,1
None, None, None, 34.8, None, None, -21.0, -4.8, None, None, 110.0, None, None, -6999.0, None, None, None, None, None, None, -4.6, 22.0, None, None, 18.9, -4.7, 0.7, -6999.0,2021-01-04 08:00:00, -6999.0,1
21.82, None, None, 35.8, 24.84, 108.2, -21.0, -4.8, -21.0, None, 108.0, None, None, -6999.0, None, None, None, None, -4.577, None, -4.6, 22.0, None, 12.42, 24.8, -4.6, 0.5, -6999.0,2021-01-04 09:00:00, -6999.0,1
21.79, None, None, 30.7, 22.25, 107.4, -21.0, -4.8, -21.0, None, 107.0, None, None, -6999.0, None, None, None, None, -4.474, None, -4.5, 22.0, None, 13.22, 22.3, -4.5, 0.5, -6999.0,2021-01-04 10:00:00, -6999.0,1
21.77, None, None, 27.8, 19.78, 107.7, -21.0, -4.8, -21.0, None, 108.0, None, None, -6999.0, None, None, None, None, -4.407, None, -4.4, 22.0, None, 13.15, 19.8, -4.4, 0.7, -6999.0,2021-01-04 11:00:00, -6999.0,1
21.73, None, None, 24.8, 17.22, 104.5, -21.0, -4.8, -21.0, None, 105.0, None, None, -6999.0, None, None, None, None, -4.276, None, -4.3, 22.0, None, 14.33, 17.2, -4.3, 0.2, -6999.0,2021-01-04 12:00:00, -6999.0,1
21.68, None, None, 22.3, 15.1, 105.5, -21.0, -4.8, -21.0, None, 106.0, None, None, -6999.0, None, None, None, None, -4.107, None, -4.1, 22.0, None, 16.0, 15.1, -4.1, 0.8, -6999.0,2021-01-04 13:00:00, -6999.0,1
21.75, None, None, 18.1, 12.04, 105.2, -21.0, -4.8, -21.0, None, 105.0, None, None, -6999.0, None, None, None, None, -4.125, None, -4.1, 22.0, None, 16.06, 12.0, -4.1, 0.7, -6999.0,2021-01-04 14:00:00, -6999.0,1
21.69, None, None, 14.9, 9.94, 101.7, -21.0, -4.8, -21.0, None, 102.0, None, None, -6999.0, None, None, None, None, -3.928, None, -3.9, 22.0, None, 15.81, 9.9, -3.9, 1.1, -6999.0,2021-01-04 15:00:00, -6999.0,1
21.64, None, None, 24.1, 11.15, 101.2, -21.0, -4.8, -21.0, None, 101.0, None, None, -6999.0, None, None, None, None, -3.956, None, -3.9, 22.0, None, 16.37, 11.2, -4.0, 1.2, -6999.0,2021-01-04 16:00:00, -6999.0,1
21.59, None, None, 25.9, 17.97, 106.3, -21.0, -4.8, -21.0, None, 106.0, None, None, -6999.0, None, None, None, None, -3.806, None, -3.8, 22.0, None, 12.56, 18.0, -3.8, 0.5, -6999.0,2021-01-04 17:00:00, -6999.0,1
21.36, None, None, 23.5, 7.45, 104.8, -20.0, -4.8, -20.0, None, 105.0, None, None, -6999.0, None, None, None, None, -3.038, None, -3.0, 21.0, None, 21.48, 7.5, -3.0, 1.4, -6999.0,2021-01-04 18:00:00, -6999.0,1
21.6, None, None, 18.6, 6.876, 85.3, -21.0, -3.6, -21.0, None, 85.0, None, None, -6999.0, None, None, None, None, -3.628, None, -3.0, 22.0, None, 16.27, 6.9, -3.6, 0.6, -6999.0,2021-01-04 19:00:00, -6999.0,1
21.63, None, None, 17.0, 7.04, 69.81, -20.0, -3.6, -20.0, None, 70.0, None, None, -6999.0, None, None, None, None, -3.515, None, -3.0, 22.0, None, 22.24, 7.0, -3.5, 1.2, -6999.0,2021-01-04 20:00:00, -6999.0,1
21.52, None, None, 8.5, 2.745, 312.7, -21.0, -3.6, -21.0, None, 313.0, None, None, -6999.0, None, None, None, None, -3.553, None, -3.0, 22.0, None, 45.34, 2.7, -3.6, 0.8, -6999.0,2021-01-04 21:00:00, -6999.0,1
21.54, None, None, 5.0, 0.216, 255.8, -21.0, -3.8, -21.0, None, 256.0, None, None, -6999.0, None, None, None, None, -3.618, None, -3.0, 22.0, None, 30.65, 0.2, -3.6, 0.6, -6999.0,2021-01-04 22:00:00, -6999.0,1
21.45, None, None, 13.4, 0.972, 251.0, -20.0, -3.8, -20.0, None, 251.0, None, None, -6999.0, None, None, None, None, -3.319, None, -3.0, 21.0, None, 18.54, 1.0, -3.3, 0.0, -6999.0,2021-01-04 23:00:00, -6999.0,1
21.39, None, None, 15.2, 7.43, 249.0, -20.0, -3.8, -20.0, None, 249.0, None, None, -6999.0, None, None, None, None, -3.141, None, -3.0, 21.0, None, 23.4, 7.4, -3.1, 0.4, -6999.0,2021-01-05 00:00:00, -6999.0,1
21.47, None, None, 13.9, 7.15, 240.8, -20.0, -3.8, -20.0, None, 241.0, None, None, -6999.0, None, None, None, None, -3.197, None, -3.0, 21.0, None, 21.49, 7.2, -3.2, 0.0, -6999.0,2021-01-05 01:00:00, -6999.0,1
21.41, None, None, 13.4, 6.624, 238.8, -20.0, -3.8, -20.0, None, 239.0, None, None, -6999.0, None, None, None, None, -3.197, None, -3.0, 21.0, None, 21.95, 6.6, -3.2, 0.6, -6999.0,2021-01-05 02:00:00, -6999.0,1
21.49, None, None, 11.8, 5.978, 253.8, -20.0, -3.8, -20.0, None, 254.0, None, None, -6999.0, None, None, None, None, -3.468, None, -3.0, 21.0, None, 22.71, 6.0, -3.5, 0.8, -6999.0,2021-01-05 03:00:00, -6999.0,1
21.66, None, None, 13.4, 6.748, 254.0, -21.0, -3.8, -21.0, None, 254.0, None, None, -6999.0, None, None, None, None, -3.815, None, -3.0, 22.0, None, 18.15, 6.7, -3.8, 0.0, -6999.0,2021-01-05 04:00:00, -6999.0,1
21.7, None, None, 12.4, 5.812, 246.0, -21.0, -4.2, -21.0, None, 246.0, None, None, -6999.0, None, None, None, None, -4.172, None, -3.0, 22.0, None, 18.11, 5.8, -4.2, 0.1, -6999.0,2021-01-05 05:00:00, -6999.0,1
