WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, -10.0, 3.177, 79.4, 79.36,2018-01-01 00:00:00, -10.04,1
None, -10.0, 2.343, 79.1, 79.07,2018-01-01 01:00:00, -9.98,1
None, -9.9, 2.463, 77.6, 77.6,2018-01-01 02:00:00, -9.9,1
None, -9.8, 2.021, 77.2, 77.16,2018-01-01 03:00:00, -9.81,1
None, -9.9, 1.551, 78.8, 78.79,2018-01-01 04:00:00, -9.95,1
None, -9.9, 1.672, 78.4, 78.43,2018-01-01 05:00:00, -9.86,1
None, -9.7, 1.618, 79.5, 79.53,2018-01-01 06:00:00, -9.73,1
None, -9.7, 1.72, 79.8, 79.77,2018-01-01 07:00:00, -9.67,1
None, -9.6, 1.642, 79.1, 79.14,2018-01-01 08:00:00, -9.57,1
None, -9.5, 1.29, 80.7, 80.7,2018-01-01 09:00:00, -9.49,1
None, -9.3, 1.143, 83.6, 83.6,2018-01-01 10:00:00, -9.34,1
None, -9.0, 1.147, 84.2, 84.2,2018-01-01 11:00:00, -9.01,1
None, -8.6, 1.281, 83.3, 83.3,2018-01-01 12:00:00, -8.59,1
None, -8.2, 1.285, 83.7, 83.7,2018-01-01 13:00:00, -8.22,1
None, -7.9, 1.171, 84.8, 84.8,2018-01-01 14:00:00, -7.874,1
None, -7.6, 0.898, 86.1, 86.1,2018-01-01 15:00:00, -7.55,1
None, -7.4, 1.133, 87.1, 87.1,2018-01-01 16:00:00, -7.406,1
None, -7.3, 1.281, 86.2, 86.2,2018-01-01 17:00:00, -7.306,1
None, -7.2, 1.597, 83.3, 83.3,2018-01-01 18:00:00, -7.179,1
None, -7.1, 1.606, 82.0, 82.0,2018-01-01 19:00:00, -7.096,1
None, -7.1, 1.47, 84.8, 84.8,2018-01-01 20:00:00, -7.129,1
None, -7.1, 1.522, 85.3, 85.3,2018-01-01 21:00:00, -7.144,1
None, -7.0, 1.448, 85.0, 85.0,2018-01-01 22:00:00, -7.044,1
None, -6.7, 1.497, 82.9, 82.9,2018-01-01 23:00:00, -6.74,1
None, -6.5, 1.2, 81.8, 81.8,2018-01-02 00:00:00, -6.509,1
None, -6.3, 1.19, 80.9, 80.9,2018-01-02 01:00:00, -6.323,1
None, -6.2, 1.301, 80.7, 80.7,2018-01-02 02:00:00, -6.243,1
None, -6.0, 1.297, 81.4, 81.4,2018-01-02 03:00:00, -5.953,1
None, -5.8, 1.529, 81.8, 81.8,2018-01-02 04:00:00, -5.813,1
None, -5.8, 1.513, 81.6, 81.6,2018-01-02 05:00:00, -5.776,1
None, -5.8, 1.79, 82.9, 82.9,2018-01-02 06:00:00, -5.771,1
None, -5.8, 2.313, 84.8, 84.8,2018-01-02 07:00:00, -5.78,1
None, -5.4, 1.984, 84.3, 84.3,2018-01-02 08:00:00, -5.449,1
None, -5.4, 2.062, 84.7, 84.7,2018-01-02 09:00:00, -5.356,1
None, -5.2, 2.291, 85.0, 85.0,2018-01-02 10:00:00, -5.175,1
None, -4.9, 1.714, 85.8, 85.8,2018-01-02 11:00:00, -4.937,1
None, -4.3, 1.42, 83.5, 83.5,2018-01-02 12:00:00, -4.264,1
None, -3.8, 1.443, 82.4, 82.4,2018-01-02 13:00:00, -3.839,1
None, -3.5, 1.496, 79.8, 79.82,2018-01-02 14:00:00, -3.493,1
None, -3.2, 1.379, 79.5, 79.5,2018-01-02 15:00:00, -3.228,1
None, -3.1, 1.417, 80.0, 79.95,2018-01-02 16:00:00, -3.072,1
None, -3.2, 1.348, 81.5, 81.5,2018-01-02 17:00:00, -3.205,1
None, -3.7, 0.73, 85.0, 85.0,2018-01-02 18:00:00, -3.695,1
None, -4.0, 0.971, 83.9, 83.9,2018-01-02 19:00:00, -3.977,1
None, -4.5, 1.311, 84.8, 84.8,2018-01-02 20:00:00, -4.478,1
None, -4.6, 1.057, 82.4, 82.4,2018-01-02 21:00:00, -4.635,1
None, -4.0, 1.398, 79.9, 79.88,2018-01-02 22:00:00, -3.993,1
None, -4.2, 2.034, 81.0, 81.0,2018-01-02 23:00:00, -4.164,1
None, -4.7, 1.421, 83.9, 83.9,2018-01-03 00:00:00, -4.678,1
None, -4.8, 1.307, 85.0, 85.0,2018-01-03 01:00:00, -4.766,1
None, -4.3, 1.138, 83.3, 83.3,2018-01-03 02:00:00, -4.29,1
None, -3.9, 1.655, 82.5, 82.5,2018-01-03 03:00:00, -3.927,1
None, -3.7, 1.099, 82.5, 82.5,2018-01-03 04:00:00, -3.665,1
None, -3.6, 0.967, 83.1, 83.1,2018-01-03 05:00:00, -3.563,1
None, -3.5, 1.295, 84.3, 84.3,2018-01-03 06:00:00, -3.513,1
None, -3.4, 1.322, 84.3, 84.3,2018-01-03 07:00:00, -3.414,1
None, -3.2, 1.314, 83.2, 83.2,2018-01-03 08:00:00, -3.161,1
None, -2.9, 1.053, 82.4, 82.4,2018-01-03 09:00:00, -2.934,1
None, -2.7, 0.996999, 82.1, 82.1,2018-01-03 10:00:00, -2.683,1
None, -2.2, 1.347, 79.6, 79.64,2018-01-03 11:00:00, -2.17,1
None, -1.6, 1.079, 75.8, 75.81,2018-01-03 12:00:00, -1.568,1
None, -0.9, 0.950999, 73.4, 73.38,2018-01-03 13:00:00, -0.945999,1
None, -0.2, 0.768, 69.7, 69.73,2018-01-03 14:00:00, -0.241999,1
None, 0.0, 1.304, 69.7, 69.69,2018-01-03 15:00:00, -0.004,1
None, -0.1, 1.161, 74.1, 74.14,2018-01-03 16:00:00, -0.112,1
None, -0.1, 1.483, 70.8, 70.81,2018-01-03 17:00:00, -0.120999,1
None, -0.5, 1.509, 79.8, 79.82,2018-01-03 18:00:00, -0.512,1
None, -0.2, 1.648, 72.6, 72.63,2018-01-03 19:00:00, -0.194998,1
None, -0.4, 1.235, 75.5, 75.54,2018-01-03 20:00:00, -0.375,1
None, -0.3, 1.985, 76.5, 76.45,2018-01-03 21:00:00, -0.344,1
None, -0.2, 1.597, 76.3, 76.28,2018-01-03 22:00:00, -0.223,1
None, 0.0, 1.286, 71.9, 71.91,2018-01-03 23:00:00, -0.028,1
None, -0.1, 2.095, 75.9, 75.85,2018-01-04 00:00:00, -0.09,1
None, -0.5, 1.969, 80.3, 80.3,2018-01-04 01:00:00, -0.451,1
None, -0.3, 1.993, 81.8, 81.8,2018-01-04 02:00:00, -0.344998,1
None, -0.1, 1.077, 80.3, 80.3,2018-01-04 03:00:00, -0.067,1
None, 0.1, 1.476, 80.6, 80.6,2018-01-04 04:00:00, 0.14,1
None, -0.1, 1.611, 83.5, 83.5,2018-01-04 05:00:00, -0.052999,1
None, 0.0, 1.561, 83.3, 83.3,2018-01-04 06:00:00, -0.019998,1
None, 0.0, 1.404, 83.7, 83.7,2018-01-04 07:00:00, 0.014999,1
None, 0.2, 1.782, 84.6, 84.6,2018-01-04 08:00:00, 0.168999,1
None, 0.1, 2.314, 86.3, 86.3,2018-01-04 09:00:00, 0.078,1
None, 0.3, 1.945, 84.0, 84.0,2018-01-04 10:00:00, 0.324,1
None, 0.4, 1.143, 84.7, 84.7,2018-01-04 11:00:00, 0.358999,1
None, 0.2, 1.658, 87.9, 87.9,2018-01-04 12:00:00, 0.244,1
None, 0.9, 1.67, 88.9, 88.9,2018-01-04 13:00:00, 0.874,1
None, 1.2, 1.701, 88.1, 88.1,2018-01-04 14:00:00, 1.181,1
None, 1.3, 1.688, 87.1, 87.1,2018-01-04 15:00:00, 1.293,1
None, 1.1, 2.222, 89.5, 89.5,2018-01-04 16:00:00, 1.145,1
None, 1.2, 2.189, 89.6, 89.6,2018-01-04 17:00:00, 1.197,1
None, 1.2, 1.872, 91.3, 91.3,2018-01-04 18:00:00, 1.17,1
None, 1.2, 1.989, 90.5, 90.5,2018-01-04 19:00:00, 1.242,1
None, 1.4, 1.88, 89.9, 89.9,2018-01-04 20:00:00, 1.442,1
None, 2.0, 1.99, 88.6, 88.6,2018-01-04 21:00:00, 1.98,1
None, 2.1, 1.567, 89.8, 89.8,2018-01-04 22:00:00, 2.093,1
None, 2.0, 1.671, 91.2, 91.2,2018-01-04 23:00:00, 1.996,1
None, 2.7, 1.661, 88.8, 88.8,2018-01-05 00:00:00, 2.687,1
None, 2.7, 1.461, 89.5, 89.5,2018-01-05 01:00:00, 2.69,1
None, 2.8, 1.511, 89.1, 89.1,2018-01-05 02:00:00, 2.781,1
