TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-15.345,0.6,88.4,3.53,0.19,944.65, 0.0,2.6,2022-01-01 00:00:00,35.1,-16.849,1
-14.707,0.6,90.5,3.53,0.37,943.25, 0.0,2.6,2022-01-01 01:00:00,105.3,-15.938,1
-14.628,0.6,90.7,1.76,0.56,942.55, 0.0,3.15,2022-01-01 02:00:00,123.5,-15.833,1
-14.275,0.6,91.0,2.35,0.56,941.75, 0.0,3.15,2022-01-01 03:00:00,99.7,-15.444,1
-14.004,0.6,91.3,1.76,0.93,940.65, 0.0,3.71,2022-01-01 04:00:00,113.7,-15.135,1
-13.849,0.6,91.4,2.35,1.48,939.25, 0.0,4.45,2022-01-01 05:00:00,130.6,-14.968,1
-13.239,0.6,91.4,1.76,1.48,938.05, 0.0,4.45,2022-01-01 06:00:00,127.8,-14.363,1
-12.9,0.6,90.8,1.76,1.67,937.45, 0.0,5.01,2022-01-01 07:00:00,130.6,-14.107,1
-12.714,0.6,87.4,1.76,1.86,936.45, 0.0,5.38,2022-01-01 08:00:00,133.4,-14.388,1
-12.676,0.6,82.8,1.76,1.86,935.45, 0.0,6.68,2022-01-01 09:00:00,129.2,-15.005,1
-12.013,6.9,82.0,1.76,2.04,933.75, 0.0,6.49,2022-01-01 10:00:00,120.7,-14.473,1
-11.577,14.4,78.8,2.35,2.23,933.45, 0.0,7.61,2022-01-01 11:00:00,124.9,-14.529,1
-11.04,18.1,78.1,2.35,2.23,932.55, 0.0,6.12,2022-01-01 12:00:00,134.8,-14.114,1
-9.954,25.6,77.7,2.35,2.04,932.05, 0.0,5.75,2022-01-01 13:00:00,134.8,-13.118,1
-8.932,16.9,77.1,2.35,2.23,931.65, 0.0,5.57,2022-01-01 14:00:00,132.0,-12.219,1
-8.697,4.4,77.5,2.35,2.23,930.85, 0.0,6.31,2022-01-01 15:00:00,133.4,-11.926,1
-8.099,0.6,78.1,2.35,1.86,929.95, 0.0,5.57,2022-01-01 16:00:00,136.2,-11.247,1
-7.706,0.6,78.4,2.35,2.04,928.95, 0.0,5.57,2022-01-01 17:00:00,139.0,-10.816,1
-7.187,0.6,78.3,2.35,1.86,928.45, 0.0,4.64,2022-01-01 18:00:00,132.0,-10.327,1
-7.251,0.6,77.9,2.35,2.04,928.55, 0.0,5.94,2022-01-01 19:00:00,137.6,-10.453,1
-6.61,0.6,78.1,2.35,1.86,928.35, 0.0,5.2,2022-01-01 20:00:00,133.4,-9.797,1
-6.231,0.6,77.0,2.35,1.86,927.95, 0.0,5.01,2022-01-01 21:00:00,139.0,-9.607,1
-6.042,0.6,76.6,2.35,2.04,927.75, 0.0,6.31,2022-01-01 22:00:00,134.8,-9.489,1
-5.916,0.6,76.8,2.35,2.23,927.45, 0.0,6.31,2022-01-01 23:00:00,140.4,-9.334,1
-5.729,0.6,76.4,2.35,2.04,927.55, 0.0,6.68,2022-01-02 00:00:00,136.2,-9.218,1
-5.854,0.6,77.7,2.94,2.04,928.55, 0.0,5.75,2022-01-02 01:00:00,136.2,-9.125,1
-5.854,0.6,86.5,2.94,1.86,929.15, 0.0,4.82,2022-01-02 02:00:00,133.4,-7.752,1
-5.605,0.6,87.8,2.94,1.67,930.65, 0.0,4.45,2022-01-02 03:00:00,139.0,-7.314,1
-5.542,0.6,83.7,2.94,1.67,931.15, 0.0,5.94,2022-01-02 04:00:00,137.6,-7.868,1
-5.295,0.6,80.2,2.94,1.48,931.65, 0.0,5.01,2022-01-02 05:00:00,137.6,-8.175,1
-5.729,0.6,79.8,2.94,1.11,932.05, 0.0,3.9,2022-01-02 06:00:00,123.5,-8.663,1
-5.916,0.6,80.7,2.94,0.93,932.55, 0.0,5.2,2022-01-02 07:00:00,116.5,-8.703,1
-6.294,0.6,83.3,2.94,0.37,933.15, 0.0,2.04,2022-01-02 08:00:00,101.1,-8.668,1
-6.483,9.4,84.6,2.94,0.19,933.95, 0.0,1.86,2022-01-02 09:00:00,122.1,-8.656,1
-6.105,25.6,84.8,2.94,0.19,934.15, 0.0,1.48,2022-01-02 10:00:00,108.1,-8.254,1
-6.42,34.4,85.1,2.94,0.19,934.05, 0.0,1.11,2022-01-02 11:00:00,179.7,-8.518,1
-5.979,46.9,84.9,2.94,0.0,933.75, 0.0,1.11,2022-01-02 12:00:00,226.0,-8.115,1
-6.294,44.4,84.8,2.94,0.0,933.15, 0.0,1.48,2022-01-02 13:00:00,237.3,-8.44,1
-6.357,24.4,86.2,2.94,0.19,932.05, 0.0,1.48,2022-01-02 14:00:00,321.5,-8.292,1
-5.916,11.9,86.6,2.94,0.0,931.25, 0.0,1.48,2022-01-02 15:00:00,292.0,-7.798,1
-6.01,0.6,87.1,2.94,0.19,930.35, 0.0,1.48,2022-01-02 16:00:00,293.4,-7.816,1
-7.445,0.6,88.9,2.94,0.37,929.55, 0.0,2.78,2022-01-02 17:00:00,289.2,-8.971,1
-8.831,0.6,88.0,2.35,0.56,928.95, 0.0,2.6,2022-01-02 18:00:00,286.4,-10.47,1
-9.782,0.6,87.2,2.35,0.74,928.95, 0.0,3.15,2022-01-02 19:00:00,289.2,-11.522,1
-10.511,0.6,85.8,2.35,0.74,929.05, 0.0,2.6,2022-01-02 20:00:00,289.2,-12.442,1
-11.254,0.6,86.0,2.35,0.56,928.95, 0.0,4.27,2022-01-02 21:00:00,287.8,-13.145,1
-12.159,0.6,88.7,1.76,0.56,929.35, 0.0,3.34,2022-01-02 22:00:00,279.4,-13.659,1
-13.163,0.6,87.1,1.76,0.56,929.15, 0.0,2.41,2022-01-02 23:00:00,272.4,-14.872,1
-13.926,0.6,85.7,1.76,0.74,929.15, 0.0,2.78,2022-01-03 00:00:00,263.9,-15.82,1
-14.707,0.6,84.5,1.76,0.74,929.65, 0.0,3.71,2022-01-03 01:00:00,265.3,-16.757,1
-15.587,0.6,83.1,1.18,0.93,929.85, 0.0,3.53,2022-01-03 02:00:00,276.6,-17.819,1
-16.326,0.6,81.9,1.18,1.11,930.35, 0.0,3.9,2022-01-03 03:00:00,272.4,-18.715,1
-16.912,0.6,82.1,1.18,1.11,930.65, 0.0,3.53,2022-01-03 04:00:00,268.1,-19.261,1
-17.51,0.6,81.6,1.18,1.11,930.55, 0.0,3.53,2022-01-03 05:00:00,272.4,-19.918,1
-18.032,0.6,80.1,1.18,1.11,930.15, 0.0,3.53,2022-01-03 06:00:00,276.6,-20.643,1
-18.429,0.6,79.6,0.59,1.3,929.65, 0.0,3.71,2022-01-03 07:00:00,272.4,-21.103,1
-18.652,0.6,81.5,1.18,1.3,930.05, 0.0,3.9,2022-01-03 08:00:00,263.9,-21.051,1
-18.787,1.9,84.2,1.18,1.11,931.05, 0.0,3.71,2022-01-03 09:00:00,271.0,-20.811,1
-18.967,5.6,84.9,1.18,0.93,932.25, 0.0,3.53,2022-01-03 10:00:00,275.2,-20.893,1
-19.103,13.1,86.0,1.18,0.74,933.25, 0.0,2.78,2022-01-03 11:00:00,286.4,-20.88,1
-19.7,26.9,85.1,1.18,0.74,934.05, 0.0,3.34,2022-01-03 12:00:00,265.3,-21.588,1
-19.746,24.4,84.6,0.59,0.56,935.05, 0.0,2.78,2022-01-03 13:00:00,282.2,-21.7,1
-19.654,23.1,83.4,0.59,0.56,935.65, 0.0,2.23,2022-01-03 14:00:00,276.6,-21.772,1
-20.026,5.6,83.1,0.59,0.56,936.55, 0.0,2.41,2022-01-03 15:00:00,283.6,-22.178,1
-20.451,0.6,83.2,0.59,0.37,936.95, 0.0,2.6,2022-01-03 16:00:00,283.6,-22.582,1
-21.125,0.6,82.6,0.59,0.56,937.95, 0.0,2.6,2022-01-03 17:00:00,287.8,-23.326,1
-21.716,0.6,81.3,0.0,0.56,939.25, 0.0,2.6,2022-01-03 18:00:00,290.6,-24.082,1
-22.016,0.6,80.2,0.0,0.56,939.95, 0.0,2.97,2022-01-03 19:00:00,282.2,-24.527,1
-22.117,0.6,79.0,0.0,0.74,941.05, 0.0,2.6,2022-01-03 20:00:00,278.0,-24.793,1
-22.269,0.6,78.1,0.0,0.93,942.35, 0.0,3.15,2022-01-03 21:00:00,271.0,-25.068,1
-22.371,0.6,77.3,0.0,0.93,943.75, 0.0,3.9,2022-01-03 22:00:00,272.4,-25.28,1
-22.473,0.6,76.9,0.0,0.74,945.05, 0.0,2.6,2022-01-03 23:00:00,271.0,-25.437,1
-22.575,0.6,76.8,0.0,0.56,945.85, 0.0,2.23,2022-01-04 00:00:00,279.4,-25.55,1
-22.626,0.6,76.9,0.0,0.56,947.15, 0.0,2.6,2022-01-04 01:00:00,280.8,-25.586,1
-22.626,0.6,77.0,0.0,0.37,948.25, 0.0,2.04,2022-01-04 02:00:00,276.6,-25.572,1
-22.626,0.6,77.1,0.0,0.19,949.55, 0.0,2.23,2022-01-04 03:00:00,278.0,-25.557,1
-22.833,0.6,77.9,0.0,0.37,950.55, 0.0,2.04,2022-01-04 04:00:00,279.4,-25.646,1
-23.356,0.6,78.7,0.0,0.37,951.35, 0.0,1.86,2022-01-04 05:00:00,276.6,-26.045,1
-23.356,0.6,78.4,0.0,0.19,951.75, 0.0,2.23,2022-01-04 06:00:00,279.4,-26.087,1
-23.409,0.6,77.0,0.0,0.37,952.45, 0.0,1.67,2022-01-04 07:00:00,261.1,-26.335,1
-24.051,0.6,75.9,0.0,0.19,953.15, 0.0,1.86,2022-01-04 08:00:00,263.9,-27.116,1
-24.16,6.9,76.4,0.0,0.19,953.85, 0.0,1.48,2022-01-04 09:00:00,263.9,-27.152,1
-24.051,6.9,76.3,0.0,0.19,954.45, 0.0,1.67,2022-01-04 10:00:00,275.2,-27.059,1
-22.937,29.4,76.0,0.0,0.19,955.05, 0.0,1.67,2022-01-04 11:00:00,276.6,-26.018,1
-22.524,25.6,74.8,0.0,0.19,955.25, 0.0,1.67,2022-01-04 12:00:00,300.4,-25.79,1
-22.016,30.6,74.1,0.0,0.19,955.25, 0.0,1.67,2022-01-04 13:00:00,297.6,-25.399,1
-21.766,23.1,74.1,0.0,0.19,955.35, 0.0,2.04,2022-01-04 14:00:00,299.0,-25.157,1
-21.816,16.9,77.8,0.0,0.19,955.75, 0.0,1.67,2022-01-04 15:00:00,306.1,-24.668,1
-22.371,0.6,78.9,0.0,0.19,955.95, 0.0,1.67,2022-01-04 16:00:00,286.4,-25.055,1
-22.989,0.6,78.6,0.0,0.0,956.65, 0.0,1.3,2022-01-04 17:00:00,282.2,-25.701,1
-23.409,0.6,77.9,0.0,0.0,957.45, 0.0,1.48,2022-01-04 18:00:00,278.0,-26.208,1
-23.781,0.6,77.8,0.0,0.0,957.95, 0.0,1.11,2022-01-04 19:00:00,280.8,-26.585,1
-24.214,0.6,77.9,0.0,0.19,958.25, 0.0,1.48,2022-01-04 20:00:00,262.5,-26.994,1
-24.543,0.6,77.3,0.0,0.19,958.95, 0.0,1.48,2022-01-04 21:00:00,259.7,-27.399,1
-25.101,0.6,76.9,0.0,0.37,959.75, 0.0,1.67,2022-01-04 22:00:00,255.5,-27.998,1
-25.671,0.6,76.9,0.0,0.19,960.25, 0.0,1.67,2022-01-04 23:00:00,262.5,-28.554,1
-26.136,0.6,76.9,0.0,0.37,961.15, 0.0,1.86,2022-01-05 00:00:00,258.3,-29.008,1
-26.431,0.6,76.3,0.0,0.37,961.65, 0.0,2.04,2022-01-05 01:00:00,245.7,-29.378,1
-26.669,0.6,76.3,0.0,0.19,962.15, 0.0,1.48,2022-01-05 02:00:00,242.9,-29.61,1
-27.833,0.6,76.5,0.0,0.0,962.85, 0.0,1.3,2022-01-05 03:00:00,192.3,-30.717,1
-30.201,0.6,78.5,0.0,0.0,964.15, 0.0,0.56,2022-01-05 04:00:00,81.4,-32.762,1
-31.624,0.6,78.9,0.0,0.0,964.85, 0.0,0.0,2022-01-05 05:00:00,81.4,-34.101,1
-32.521,0.6,78.5,0.0,0.0,965.35, 0.0,0.0,2022-01-05 06:00:00,81.4,-35.03,1
-32.069,0.6,78.7,0.0,0.0,965.45, 0.0,0.0,2022-01-05 07:00:00,81.4,-34.562,1
-31.117,0.6,79.4,0.0,0.0,965.85, 0.0,0.0,2022-01-05 08:00:00,81.4,-33.541,1
-30.201,3.1,79.8,0.0,0.0,966.35, 0.0,0.0,2022-01-05 09:00:00,81.4,-32.593,1
-28.662,13.1,80.5,0.59,0.0,966.15, 0.0,0.0,2022-01-05 10:00:00,91.3,-30.996,1
-27.337,21.9,80.7,1.18,0.0,965.75, 0.0,0.0,2022-01-05 11:00:00,70.2,-29.671,1
-25.786,28.1,80.2,0.59,0.0,964.95, 0.0,0.19,2022-01-05 12:00:00,261.1,-28.218,1
-24.598,21.9,78.8,0.59,0.0,964.05, 0.0,0.0,2022-01-05 13:00:00,287.8,-27.245,1
-23.889,18.1,78.2,0.59,0.0,963.25, 0.0,0.37,2022-01-05 14:00:00,285.0,-26.635,1
-23.674,9.4,77.5,0.59,0.0,963.25, 0.0,0.0,2022-01-05 15:00:00,320.1,-26.523,1
-24.214,0.6,77.7,0.0,0.0,962.95, 0.0,0.0,2022-01-05 16:00:00,313.1,-27.022,1
-25.327,0.6,80.0,0.0,0.0,962.45, 0.0,0.0,2022-01-05 17:00:00,313.1,-27.795,1
