wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
137.0, None, None, 0.0, None, 19.2, None, 1.2, None, None, None, 77.0,2021-01-01 10:00:00,1
None, 77.0, 19.2, None, -2.4, None, 1.2, None, 137.0, 0.0, None, None,2021-01-01 11:00:00,1
185.0, None, None, 0.0, None, 13.5, None, 0.8, None, None, None, 71.0,2021-01-01 21:00:00,1
164.0, None, None, 0.0, None, 7.8, None, -0.5, None, None, None, 70.0,2021-01-02 03:00:00,1
179.0, None, None, 0.0, None, 18.5, None, 3.2, None, None, None, 55.0,2021-01-02 10:00:00,1
146.0, None, None, 0.0, None, 11.3, None, -1.1, None, None, None, 83.0,2021-01-04 10:00:00,1
152.0, None, None, 0.0, None, 7.5, None, -0.3, None, None, None, 80.0,2021-01-04 11:00:00,1
158.0, 80.0, 7.5, 0.0, -3.3, 5.5, -0.3, 0.1, 152.0, 0.0, None, 80.0,2021-01-04 12:00:00,1
217.0, 80.0, 5.5, 0.0, -2.9, 1.4, 0.1, 0.0, 158.0, 0.0, None, 84.0,2021-01-04 13:00:00,1
260.0, 84.0, 1.4, 0.0, -2.4, 4.8, 0.0, -0.5, 217.0, 0.0, None, 83.0,2021-01-04 14:00:00,1
30.0, 83.0, 4.8, 0.0, -3.0, 2.7, -0.5, -1.2, 260.0, 0.0, None, 86.0,2021-01-04 15:00:00,1
255.0, 86.0, 2.7, 0.0, -3.2, 3.2, -1.2, -3.1, 30.0, 0.0, None, 92.0,2021-01-04 16:00:00,1
273.0, 92.0, 3.2, 0.0, -4.2, 2.9, -3.1, -4.0, 255.0, 0.0, None, 89.0,2021-01-04 17:00:00,1
293.0, 89.0, 2.9, 0.0, -5.5, 2.2, -4.0, -7.6, 273.0, 0.0, None, 88.0,2021-01-04 18:00:00,1
255.0, 88.0, 2.2, 0.0, -9.2, 2.1, -7.6, -10.7, 293.0, 0.0, None, 89.0,2021-01-04 19:00:00,1
23.0, 89.0, 2.1, 0.0, -12.2, 2.3, -10.7, -11.9, 255.0, 0.0, None, 86.0,2021-01-04 20:00:00,1
324.0, 86.0, 2.3, 0.0, -13.8, 2.4, -11.9, -12.4, 23.0, 0.0, None, 85.0,2021-01-04 21:00:00,1
None, 85.0, 2.4, None, -14.4, None, -12.4, None, 324.0, 0.0, None, None,2021-01-04 22:00:00,1
131.0, None, None, 0.0, None, 25.3, None, -1.1, None, None, None, 64.0,2021-01-05 13:00:00,1
131.0, 64.0, 25.3, 0.0, -7.0, 22.8, -1.1, -0.9, 131.0, 0.0, None, 66.0,2021-01-05 14:00:00,1
132.0, 66.0, 22.8, 0.0, -6.4, 24.6, -0.9, -0.7, 131.0, 0.0, None, 67.0,2021-01-05 15:00:00,1
135.0, 67.0, 24.6, 0.0, -6.1, 23.9, -0.7, -0.5, 132.0, 0.0, None, 69.0,2021-01-05 16:00:00,1
None, 69.0, 23.9, None, -5.5, None, -0.5, None, 135.0, 0.0, None, None,2021-01-05 17:00:00,1
189.0, None, None, 0.0, None, 10.6, None, 2.3, None, None, None, 58.0,2021-01-06 10:00:00,1
202.0, 58.0, 10.6, 0.0, -5.1, 10.8, 2.3, 3.2, 189.0, 0.0, None, 53.0,2021-01-06 11:00:00,1
207.0, 53.0, 10.8, 0.2, -5.5, 11.3, 3.2, 3.8, 202.0, 0.0, None, 49.0,2021-01-06 12:00:00,1
206.0, 49.0, 11.3, 0.0, -5.9, 8.7, 3.8, 2.9, 207.0, 0.2, None, 49.0,2021-01-06 13:00:00,1
