ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 462.0, None, None, None,2019-11-19 00:00:00, 0.2, None, None,47
None, 462.0, None, None, None,2019-11-19 01:00:00, 0.0, None, None,47
None, 463.0, None, None, None,2019-11-19 02:00:00, -0.2, None, None,47
None, 464.0, None, None, None,2019-11-19 03:00:00, -0.3, None, None,47
None, 465.0, None, None, None,2019-11-19 04:00:00, -0.4, None, None,47
None, 465.0, None, None, None,2019-11-19 05:00:00, -0.2, None, None,47
None, 466.0, None, None, None,2019-11-19 06:00:00, -0.3, None, None,47
None, 466.0, None, None, None,2019-11-19 07:00:00, 0.0, None, None,47
None, 466.0, None, None, None,2019-11-19 08:00:00, -0.2, None, None,47
None, 466.0, None, None, None,2019-11-19 09:00:00, -0.8, None, None,47
None, 466.0, None, None, None,2019-11-19 10:00:00, -1.1, None, None,47
None, 466.0, None, None, None,2019-11-19 11:00:00, 0.1, None, None,47
None, 466.0, None, None, None,2019-11-19 12:00:00, 0.0, None, None,47
None, 466.0, None, None, None,2019-11-19 13:00:00, -0.4, None, None,47
None, 466.0, None, None, None,2019-11-19 14:00:00, -0.6, None, None,47
None, 466.0, None, None, None,2019-11-19 15:00:00, -0.4, None, None,47
None, 466.0, None, 1204.0, None,2019-11-19 16:00:00, -0.5, None, None,47
None, 466.0, None, None, None,2019-11-19 17:00:00, -0.6, None, None,47
None, 466.0, None, None, None,2019-11-19 18:00:00, -0.5, None, None,47
None, 464.0, None, None, None,2019-11-19 19:00:00, 0.6, None, None,47
None, 466.0, None, None, None,2019-11-19 20:00:00, 1.7, None, None,47
None, 466.0, None, None, None,2019-11-19 21:00:00, 1.6, None, None,47
None, 466.0, None, None, None,2019-11-19 22:00:00, 2.3, None, None,47
None, 466.0, None, None, None,2019-11-19 23:00:00, 3.6, None, None,47
None, 466.0, None, None, None,2019-11-20 00:00:00, 1.5, None, None,47
None, 466.0, None, None, None,2019-11-20 01:00:00, 0.5, None, None,47
None, 466.0, None, None, None,2019-11-20 02:00:00, 0.3, None, None,47
None, 466.0, None, None, None,2019-11-20 03:00:00, 0.4, None, None,47
None, 466.0, None, None, None,2019-11-20 04:00:00, 1.1, None, None,47
None, 465.0, None, None, None,2019-11-20 05:00:00, -0.1, None, None,47
None, 465.0, None, None, None,2019-11-20 06:00:00, 0.1, None, None,47
None, 465.0, None, None, None,2019-11-20 07:00:00, -0.4, None, None,47
None, 465.0, None, None, None,2019-11-20 08:00:00, 0.6, None, None,47
None, 466.0, None, None, None,2019-11-20 09:00:00, 1.6, None, None,47
None, 466.0, None, None, None,2019-11-20 10:00:00, 0.6, None, None,47
None, 466.0, None, None, None,2019-11-20 11:00:00, 1.5, None, None,47
None, 466.0, None, None, None,2019-11-20 12:00:00, 2.0, None, None,47
None, 466.0, None, None, None,2019-11-20 13:00:00, 2.3, None, None,47
