RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 8.68, 100.6, None, None, None, None, None, None, None, None, None, None, None, -0.201, None, None, None, None, 13.72, None, None, None, None,2020-01-01 00:00:00, None,1
None, None, None, None, 7.15, 99.9, None, None, None, None, None, None, None, None, None, None, None, -0.297, None, None, None, None, 16.4, None, None, None, None,2020-01-01 01:00:00, None,1
None, None, None, None, 5.525, 112.0, None, None, None, None, None, None, None, None, None, None, None, -0.488, None, None, None, None, 17.98, None, None, None, None,2020-01-01 02:00:00, None,1
None, None, None, None, 7.61, 108.5, None, None, None, None, None, None, None, None, None, None, None, -0.525, None, None, None, None, 14.35, None, None, None, None,2020-01-01 03:00:00, None,1
None, None, None, None, 7.73, 106.5, None, None, None, None, None, None, None, None, None, None, None, -0.565, None, None, None, None, 16.26, None, None, None, None,2020-01-01 04:00:00, None,1
None, None, None, None, 6.473, 111.7, None, None, None, None, None, None, None, None, None, None, None, -0.544, None, None, None, None, 17.7, None, None, None, None,2020-01-01 05:00:00, None,1
None, None, None, None, 4.883, 111.3, None, None, None, None, None, None, None, None, None, None, None, -0.679, None, None, None, None, 18.09, None, None, None, None,2020-01-01 06:00:00, None,1
None, None, None, None, 5.711, 106.5, None, None, None, None, None, None, None, None, None, None, None, -0.736, None, None, None, None, 12.26, None, None, None, None,2020-01-01 07:00:00, None,1
None, None, None, None, 3.844, 114.3, None, None, None, None, None, None, None, None, None, None, None, -0.755, None, None, None, None, 18.58, None, None, None, None,2020-01-01 08:00:00, None,1
None, None, None, None, 4.183, 106.6, None, None, None, None, None, None, None, None, None, None, None, -0.793, None, None, None, None, 19.35, None, None, None, None,2020-01-01 09:00:00, None,1
None, None, None, None, 0.423, 68.95, None, None, None, None, None, None, None, None, None, None, None, -0.612, None, None, None, None, 71.5, None, None, None, None,2020-01-01 10:00:00, None,1
None, None, None, None, 2.506, 257.6, None, None, None, None, None, None, None, None, None, None, None, -0.497, None, None, None, None, 48.26, None, None, None, None,2020-01-01 11:00:00, None,1
None, None, None, None, 3.909, 273.9, None, None, None, None, None, None, None, None, None, None, None, -0.268, None, None, None, None, 48.83, None, None, None, None,2020-01-01 12:00:00, None,1
None, None, None, None, 3.071, 283.2, None, None, None, None, None, None, None, None, None, None, None, -0.842, None, None, None, None, 52.39, None, None, None, None,2020-01-01 13:00:00, None,1
None, None, None, None, 4.348, 285.8, None, None, None, None, None, None, None, None, None, None, None, -1.453, None, None, None, None, 51.05, None, None, None, None,2020-01-01 14:00:00, None,1
None, None, None, None, 7.06, 308.7, None, None, None, None, None, None, None, None, None, None, None, -1.787, None, None, None, None, 31.96, None, None, None, None,2020-01-01 15:00:00, None,1
None, None, None, None, 6.344, 309.0, None, None, None, None, None, None, None, None, None, None, None, -1.806, None, None, None, None, 31.7, None, None, None, None,2020-01-01 16:00:00, None,1
None, None, None, None, 7.17, 311.3, None, None, None, None, None, None, None, None, None, None, None, -2.254, None, None, None, None, 26.35, None, None, None, None,2020-01-01 17:00:00, None,1
None, None, None, None, 5.805, 307.6, None, None, None, None, None, None, None, None, None, None, None, -2.972, None, None, None, None, 28.3, None, None, None, None,2020-01-01 18:00:00, None,1
None, None, None, None, 3.137, 284.9, None, None, None, None, None, None, None, None, None, None, None, -3.021, None, None, None, None, 36.49, None, None, None, None,2020-01-01 19:00:00, None,1
None, None, None, None, 6.199, 306.2, None, None, None, None, None, None, None, None, None, None, None, -3.338, None, None, None, None, 32.0, None, None, None, None,2020-01-01 20:00:00, None,1
None, None, None, None, 7.01, 307.2, None, None, None, None, None, None, None, None, None, None, None, -3.126, None, None, None, None, 27.0, None, None, None, None,2020-01-01 21:00:00, None,1
None, None, None, None, 1.292, 288.8, None, None, None, None, None, None, None, None, None, None, None, -3.433, None, None, None, None, 58.57, None, None, None, None,2020-01-01 22:00:00, None,1
None, None, None, None, 2.283, 279.2, None, None, None, None, None, None, None, None, None, None, None, -3.673, None, None, None, None, 43.43, None, None, None, None,2020-01-01 23:00:00, None,1
None, None, None, None, 3.762, 285.8, None, None, None, None, None, None, None, None, None, None, None, -3.491, None, None, None, None, 34.97, None, None, None, None,2020-01-02 00:00:00, None,1
None, None, None, None, 6.104, 299.4, None, None, None, None, None, None, None, None, None, None, None, -3.673, None, None, None, None, 24.08, None, None, None, None,2020-01-02 01:00:00, None,1
None, None, None, None, 6.223, 301.2, None, None, None, None, None, None, None, None, None, None, None, -3.886, None, None, None, None, 22.33, None, None, None, None,2020-01-02 02:00:00, None,1
None, None, None, None, 4.631, 299.2, None, None, None, None, None, None, None, None, None, None, None, -4.774, None, None, None, None, 29.57, None, None, None, None,2020-01-02 07:00:00, None,1
None, None, None, None, 3.827, 286.0, None, None, None, None, None, None, None, None, None, None, None, -4.764, None, None, None, None, 28.75, None, None, None, None,2020-01-02 08:00:00, None,1
None, None, None, None, 2.441, 275.3, None, None, None, None, None, None, None, None, None, None, None, -4.938, None, None, None, None, 36.85, None, None, None, None,2020-01-02 09:00:00, None,1
