,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
45,1,EC,1125570,1058,NICKLEN LAKE,1461,BC,-119.0,50.133333,1317.0,1990-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
63,1,EC,1128580,1093,VERNON COLDSTREAM RANCH,1496,BC,-119.2,50.233333,482.0,1900-04-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
64,1,EC,1128581,1094,VERNON CS,1497,BC,-119.2,50.216667,482.0,1991-06-01,2008-03-17,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
135,12,FLNRO-WMB,285,1835,ZZ LUMBY R/S,2238,BC,-119.0,50.2,0.0,1977-05-01,2000-10-01,Daily,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
214,1,EC,1128582,3261,VERNON AUTO,4100,BC,-119.1935556,50.22308056,482.0,2005-01-02,2017-12-31,Unspecified,Precipitation Amount|Temperature (Max.)|Temperature (Min.)
273,17,ARDA,112213,4984,DEE LAKE,6664,BC,-119.169166666667,50.1108333333333,1409.0,1971-05-15,1972-10-29,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
284,17,ARDA,112253,4997,WHITELOCK,6677,BC,-119.095833333333,50.2333333333333,543.0,1974-03-19,1975-10-09,Daily,Temperature (Max.)|Temperature (Min.)
314,17,ARDA,116068,5573,DURE,7255,BC,-119.056944444444,50.2425,568.0,1969-05-30,1972-09-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
343,17,ARDA,116139,5619,DUTEAU,7301,BC,-119.045,50.2166666666667,628.0,1971-04-07,1972-08-31,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
478,19,EC_raw,1128581,6666,Vernon,8351,BC,-119.1935556,50.22330556,482.0,2011-05-31,2013-01-21,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
480,19,EC_raw,1128582,10836,Vernon,12978,BC,-119.19,50.22,482.0,2010-03-02,2024-01-12,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
