pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, -22.4, 90.0, None, None, 564.0, 261.0, None,2019-02-05 00:00:00, None,6
None, None, None, None, None, -24.1, 90.0, None, None, 564.0, 261.0, None,2019-02-05 01:00:00, None,6
None, None, None, None, None, -24.9, 90.0, None, None, 565.0, 261.0, None,2019-02-05 02:00:00, None,6
None, None, None, None, None, -25.6, 90.0, None, None, 565.0, 261.0, None,2019-02-05 03:00:00, None,6
None, None, None, None, None, -26.4, 90.0, None, None, 566.0, 261.0, None,2019-02-05 04:00:00, None,6
None, None, None, None, None, -27.2, 90.0, None, None, 566.0, 261.0, None,2019-02-05 05:00:00, None,6
None, None, None, None, None, -24.6, 90.0, None, None, 566.0, 261.0, None,2019-02-05 06:00:00, None,6
None, None, None, None, None, -25.2, 89.0, None, None, 566.0, 261.0, None,2019-02-05 07:00:00, None,6
None, None, None, None, None, -23.0, 89.0, None, None, 567.0, 261.0, None,2019-02-05 08:00:00, None,6
None, None, None, None, None, -24.0, 89.0, None, None, 567.0, 261.0, None,2019-02-05 09:00:00, None,6
None, None, None, None, None, -24.0, 89.0, None, None, 567.0, 261.0, None,2019-02-05 10:00:00, None,6
None, None, None, None, None, -25.7, 89.0, None, None, 567.0, 261.0, None,2019-02-05 11:00:00, None,6
None, None, None, None, None, -24.1, 89.0, None, None, 568.0, 261.0, None,2019-02-05 12:00:00, None,6
None, None, None, None, None, -24.0, 89.0, None, None, 568.0, 261.0, None,2019-02-05 13:00:00, None,6
None, None, None, None, None, -23.4, 89.0, None, None, 568.0, 261.0, None,2019-02-05 14:00:00, None,6
None, None, None, None, None, -24.4, 89.0, None, None, 569.0, 261.0, None,2019-02-05 15:00:00, None,6
None, None, None, None, None, -23.8, 89.0, None, None, 569.0, 260.0, None,2019-02-05 16:00:00, None,6
None, None, None, None, None, -22.5, 89.0, None, None, 569.0, 260.0, None,2019-02-05 17:00:00, None,6
None, None, None, None, None, -20.5, 89.0, None, None, 569.0, 260.0, None,2019-02-05 18:00:00, None,6
None, None, None, None, None, -21.2, 89.0, None, None, 568.0, 259.0, None,2019-02-05 19:00:00, None,6
None, None, None, None, None, -20.1, 89.0, None, None, 568.0, 259.0, None,2019-02-05 20:00:00, None,6
None, None, None, None, None, -19.2, 89.0, None, None, 568.0, 259.0, None,2019-02-05 21:00:00, None,6
None, None, None, None, None, -19.4, 89.0, None, None, 567.0, 259.0, None,2019-02-05 22:00:00, None,6
None, None, None, None, None, -19.5, 89.0, None, None, 567.0, 259.0, None,2019-02-05 23:00:00, None,6
None, None, None, None, None, -20.2, 89.0, None, None, 567.0, 259.0, None,2019-02-06 00:00:00, None,6
None, None, None, None, None, -20.6, 90.0, None, None, 567.0, 259.0, None,2019-02-06 01:00:00, None,6
None, None, None, None, None, -21.2, 90.0, None, None, 567.0, 259.0, None,2019-02-06 02:00:00, None,6
None, None, None, None, None, -21.2, 89.0, None, None, 567.0, 259.0, None,2019-02-06 03:00:00, None,6
None, None, None, None, None, -22.5, 89.0, None, None, 567.0, 259.0, None,2019-02-06 04:00:00, None,6
None, None, None, None, None, -23.2, 89.0, None, None, 568.0, 259.0, None,2019-02-06 05:00:00, None,6
None, None, None, None, None, -23.4, 89.0, None, None, 568.0, 259.0, None,2019-02-06 06:00:00, None,6
None, None, None, None, None, -23.5, 89.0, None, None, 568.0, 258.0, None,2019-02-06 07:00:00, None,6
None, None, None, None, None, -23.8, 89.0, None, None, 568.0, 258.0, None,2019-02-06 08:00:00, None,6
None, None, None, None, None, -23.6, 89.0, None, None, 569.0, 258.0, None,2019-02-06 09:00:00, None,6
None, None, None, None, None, -24.0, 89.0, None, None, 569.0, 258.0, None,2019-02-06 10:00:00, None,6
None, None, None, None, None, -24.1, 89.0, None, None, 569.0, 258.0, None,2019-02-06 11:00:00, None,6
None, None, None, None, None, -25.4, 89.0, None, None, 570.0, 258.0, None,2019-02-06 12:00:00, None,6
None, None, None, None, None, -24.6, 89.0, None, None, 570.0, 258.0, None,2019-02-06 13:00:00, None,6
None, None, None, None, None, -24.3, 89.0, None, None, 570.0, 257.0, None,2019-02-06 14:00:00, None,6
None, None, None, None, None, -24.9, 89.0, None, None, 570.0, 257.0, None,2019-02-06 15:00:00, None,6
None, None, None, None, None, -25.4, 89.0, None, None, 571.0, 256.0, None,2019-02-06 16:00:00, None,6
None, None, None, None, None, -24.4, 89.0, None, None, 571.0, 256.0, None,2019-02-06 17:00:00, None,6
None, None, None, None, None, -22.3, 89.0, None, None, 571.0, 256.0, None,2019-02-06 18:00:00, None,6
None, None, None, None, None, -20.5, 88.0, None, None, 570.0, 255.0, None,2019-02-06 19:00:00, None,6
None, None, None, None, None, -18.7, 89.0, None, None, 570.0, 255.0, None,2019-02-06 20:00:00, None,6
None, None, None, None, None, -18.8, 89.0, None, None, 569.0, 255.0, None,2019-02-06 21:00:00, None,6
None, None, None, None, None, -18.5, 89.0, None, None, 569.0, 255.0, None,2019-02-06 22:00:00, None,6
None, None, None, None, None, -18.3, 89.0, None, None, 568.0, 255.0, None,2019-02-06 23:00:00, None,6
None, None, None, None, None, -18.5, 89.0, None, None, 568.0, 255.0, None,2019-02-07 00:00:00, None,6
None, None, None, None, None, -19.8, 89.0, None, None, 568.0, 255.0, None,2019-02-07 01:00:00, None,6
None, None, None, None, None, -20.3, 89.0, None, None, 568.0, 255.0, None,2019-02-07 02:00:00, None,6
