wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
319.0, 100.0, 6.0, 5.4, 14.5, 9.8, 14.5, 13.5, 347.0, 0.0, None, 98.0,2021-07-02 00:00:00,27
155.0, None, None, 0.0, None, 6.1, None, 13.3, None, None, None, 100.0,2021-07-02 01:00:00,27
327.0, 98.0, 9.8, 0.2, 13.2, 4.1, 13.5, 12.7, 319.0, 5.4, None, 100.0,2021-07-02 02:00:00,27
352.0, None, None, 0.0, None, 6.7, None, 11.8, None, None, None, 100.0,2021-07-02 03:00:00,27
324.0, 100.0, 4.1, 0.0, 12.7, 4.3, 12.7, 12.3, 327.0, 0.2, None, 100.0,2021-07-02 04:00:00,27
299.0, 100.0, 6.7, 0.0, 11.8, 8.2, 11.8, 12.3, 352.0, 0.0, None, 91.0,2021-07-02 05:00:00,27
321.0, 100.0, 4.3, 0.0, 12.3, 14.0, 12.3, 13.8, 324.0, 0.0, None, 69.0,2021-07-02 06:00:00,27
281.0, 91.0, 8.2, 0.0, 10.9, 5.4, 12.3, 18.6, 299.0, 0.0, None, 60.0,2021-07-02 07:00:00,27
312.0, 69.0, 14.0, 0.0, 8.2, 8.5, 13.8, 20.0, 321.0, 0.0, None, 51.0,2021-07-02 08:00:00,27
299.0, 60.0, 5.4, 0.0, 10.7, 7.3, 18.6, 21.4, 281.0, 0.0, None, 49.0,2021-07-02 09:00:00,27
323.0, 51.0, 8.5, 0.0, 9.6, 6.9, 20.0, 22.5, 312.0, 0.0, None, 48.0,2021-07-02 10:00:00,27
155.0, 49.0, 7.3, 0.0, 10.3, 5.7, 21.4, 22.0, 299.0, 0.0, None, 50.0,2021-07-02 11:00:00,27
282.0, 48.0, 6.9, 0.0, 11.0, 4.7, 22.5, 22.7, 323.0, 0.0, None, 49.0,2021-07-02 12:00:00,27
