pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None,777.0, None, None, None,132.0, None, None, 0.0,333.0, None,2019-12-10 10:00:00, None,50
0.0,778.0, None, -0.7, -0.8,132.0, None, None, None,336.0, None,2019-12-10 18:00:00, None,50
0.0,778.0, None, -1.4, -1.5,132.0, None, None, 0.0,336.0, None,2019-12-10 19:00:00, None,50
0.0,778.0, None, -2.2, -2.2,132.0, None, None, 0.0,336.0, None,2019-12-10 20:00:00, None,50
0.0,778.0, None, -2.9, -2.9,132.0, None, None, 0.0,336.0, None,2019-12-10 21:00:00, None,50
1.0,779.0, None, -3.2, -3.1,132.0, None, None, 1.0,336.0, None,2019-12-10 22:00:00, None,50
1.0,779.0, None, -3.8, -3.8,132.0, None, None, 0.0,336.0, None,2019-12-10 23:00:00, None,50
1.0,779.0, None, -3.8, -3.8,131.0, None, None, 0.0,336.0, None,2019-12-11 00:00:00, None,50
1.0,779.0, None, -4.1, -4.1,131.0, None, None, 0.0,336.0, None,2019-12-11 01:00:00, None,50
2.0,780.0, None, -4.2, -4.1,130.0, None, None, 1.0,336.0, None,2019-12-11 02:00:00, None,50
2.0,780.0, None, -4.2, -4.1,130.0, None, None, 0.0,336.0, None,2019-12-11 03:00:00, None,50
3.0,780.0, None, -4.2, -4.2,133.0, None, None, 0.0,337.0, None,2019-12-11 04:00:00, None,50
3.0,780.0, None, -4.3, -4.2,133.0, None, None, 0.0,337.0, None,2019-12-11 05:00:00, None,50
3.0,780.0, None, -4.4, -4.3,133.0, None, None, 0.0,337.0, None,2019-12-11 06:00:00, None,50
2.0,780.0, None, -4.5, -4.5,134.0, None, None, 0.0,337.0, None,2019-12-11 07:00:00, None,50
3.0,780.0, None, -4.6, -4.5,134.0, None, None, 0.0,337.0, None,2019-12-11 08:00:00, None,50
3.0,780.0, None, -4.5, -4.4,133.0, None, None, 0.0,337.0, None,2019-12-11 09:00:00, None,50
3.0,780.0, None, -4.5, -4.4,133.0, None, None, 0.0,337.0, None,2019-12-11 10:00:00, None,50
3.0,780.0, None, -4.3, -4.2,133.0, None, None, 0.0,337.0, None,2019-12-11 11:00:00, None,50
3.0,780.0, None, -4.0, -3.9,133.0, None, None, 0.0,337.0, None,2019-12-11 12:00:00, None,50
3.0,780.0, None, -4.1, -4.1,131.0, None, None, 0.0,337.0, None,2019-12-11 13:00:00, None,50
2.0,780.0, None, -4.0, -4.0,131.0, None, None, 0.0,337.0, None,2019-12-11 14:00:00, None,50
3.0,781.0, None, -5.8, -5.8,131.0, None, None, 1.0,337.0, None,2019-12-11 15:00:00, None,50
