wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
345.0, None, None, 0.0, None, 19.5, None, -0.1, None, None, None, 35.0,2021-04-23 00:00:00,17
339.0, None, None, 0.0, None, 19.5, None, -0.3, None, None, None, 35.0,2021-04-23 01:00:00,17
331.0, 35.0, 19.5, 0.0, -13.7, 17.4, -0.1, -0.4, 345.0, 0.0, None, 34.0,2021-04-23 02:00:00,17
337.0, 35.0, 19.5, 0.0, -13.9, 10.2, -0.3, -0.8, 339.0, 0.0, None, 35.0,2021-04-23 03:00:00,17
318.0, 34.0, 17.4, 0.0, -14.4, 4.8, -0.4, -2.1, 331.0, 0.0, None, 44.0,2021-04-23 04:00:00,17
205.0, 35.0, 10.2, 0.0, -14.4, 1.8, -0.8, -1.5, 337.0, 0.0, None, 43.0,2021-04-23 05:00:00,17
339.0, 44.0, 4.8, 0.0, -12.7, 10.7, -2.1, 0.2, 318.0, 0.0, None, 36.0,2021-04-23 06:00:00,17
357.0, 43.0, 1.8, 0.0, -12.5, 10.0, -1.5, 2.2, 205.0, 0.0, None, 31.0,2021-04-23 07:00:00,17
150.0, 36.0, 10.7, 0.0, -13.1, 6.6, 0.2, 5.5, 339.0, 0.0, None, 29.0,2021-04-23 08:00:00,17
2.0, 31.0, 10.0, 0.0, -13.2, 9.4, 2.2, 5.8, 357.0, 0.0, None, 36.0,2021-04-23 09:00:00,17
336.0, 29.0, 6.6, 0.0, -11.1, 8.9, 5.5, 6.7, 150.0, 0.0, None, 37.0,2021-04-23 10:00:00,17
196.0, 36.0, 9.4, 0.0, -8.1, 8.8, 5.8, 7.5, 2.0, 0.0, None, 34.0,2021-04-23 11:00:00,17
238.0, 37.0, 8.9, 0.0, -7.0, 10.1, 6.7, 7.5, 336.0, 0.0, None, 37.0,2021-04-23 12:00:00,17
263.0, 34.0, 8.8, 0.0, -7.3, 11.1, 7.5, 8.1, 196.0, 0.0, None, 40.0,2021-04-23 13:00:00,17
249.0, 37.0, 10.1, 0.0, -6.2, 10.7, 7.5, 7.0, 238.0, 0.0, None, 46.0,2021-04-23 14:00:00,17
306.0, 40.0, 11.1, 0.0, -4.7, 7.8, 8.1, 7.5, 263.0, 0.0, None, 45.0,2021-04-23 15:00:00,17
277.0, 46.0, 10.7, 0.0, -3.8, 9.8, 7.0, 6.4, 249.0, 0.0, None, 51.0,2021-04-23 16:00:00,17
293.0, 45.0, 7.8, 0.0, -3.7, 7.0, 7.5, 5.7, 306.0, 0.0, None, 56.0,2021-04-23 17:00:00,17
332.0, 51.0, 9.8, 0.0, -3.0, 4.7, 6.4, 4.5, 277.0, 0.0, None, 61.0,2021-04-23 18:00:00,17
304.0, 56.0, 7.0, 0.0, -2.4, 6.2, 5.7, 3.6, 293.0, 0.0, None, 67.0,2021-04-23 19:00:00,17
325.0, 61.0, 4.7, 0.0, -2.4, 10.2, 4.5, 3.1, 332.0, 0.0, None, 71.0,2021-04-23 20:00:00,17
323.0, 67.0, 6.2, 0.0, -1.9, 4.4, 3.6, 2.3, 304.0, 0.0, 0.0, 75.0,2021-04-23 21:00:00,17
248.0, 71.0, 10.2, 0.0, -1.6, 2.3, 3.1, 1.4, 325.0, 0.0, 0.0, 83.0,2021-04-23 22:00:00,17
229.0, 75.0, 4.4, 0.0, -1.7, 2.8, 2.3, 1.5, 323.0, 0.0, 0.0, 83.0,2021-04-23 23:00:00,17
155.0, 83.0, 2.3, 0.0, -1.2, 2.3, 1.4, 1.0, 248.0, 0.0, 0.0, 86.0,2021-04-24 00:00:00,17
27.0, None, None, 0.0, None, 3.3, None, 0.7, None, None, None, 88.0,2021-04-24 01:00:00,17
322.0, 86.0, 2.3, 0.0, -1.1, 2.7, 1.0, 0.7, 155.0, 0.0, None, 87.0,2021-04-24 02:00:00,17
349.0, 88.0, 3.3, 0.0, -1.1, 4.0, 0.7, -0.1, 27.0, 0.0, 0.0, 91.0,2021-04-24 03:00:00,17
238.0, 87.0, 2.7, 0.0, -1.2, 2.7, 0.7, -0.6, 322.0, 0.0, 0.0, 93.0,2021-04-24 04:00:00,17
343.0, None, None, 0.0, None, 2.0, None, 0.8, None, None, None, 87.0,2021-04-24 05:00:00,17
177.0, None, None, 0.0, None, 2.1, None, 2.7, None, None, None, 79.0,2021-04-24 06:00:00,17
154.0, None, None, 0.0, None, 6.1, None, 3.1, None, None, None, 75.0,2021-04-24 07:00:00,17
5.0, None, None, 0.0, None, 3.4, None, 4.0, None, None, None, 75.0,2021-04-24 08:00:00,17
82.0, None, None, 0.0, None, 5.5, None, 5.1, None, None, None, 71.0,2021-04-24 09:00:00,17
137.0, None, None, 0.0, None, 6.9, None, 6.1, None, None, None, 64.0,2021-04-24 10:00:00,17
135.0, None, None, 0.0, None, 7.2, None, 6.6, None, None, None, 61.0,2021-04-24 11:00:00,17
98.0, None, None, 0.0, None, 6.5, None, 6.3, None, None, None, 63.0,2021-04-24 12:00:00,17
106.0, None, None, 0.0, None, 4.8, None, 5.2, None, None, None, 76.0,2021-04-24 13:00:00,17
85.0, None, None, 0.0, None, 6.0, None, 5.4, None, None, None, 70.0,2021-04-24 14:00:00,17
117.0, None, None, 0.0, None, 6.5, None, 4.9, None, None, None, 75.0,2021-04-24 15:00:00,17
20.0, 70.0, 6.0, 0.2, 0.4, 2.0, 5.4, 4.3, 85.0, 0.0, 0.0, 80.0,2021-04-24 16:00:00,17
15.0, 75.0, 6.5, 0.6, 0.8, 6.7, 4.9, 3.2, 117.0, 0.0, 0.0, 85.0,2021-04-24 17:00:00,17
3.0, 80.0, 2.0, 0.2, 1.2, 7.8, 4.3, 2.7, 20.0, 0.2, 0.2, 87.0,2021-04-24 18:00:00,17
23.0, 85.0, 6.7, 0.0, 0.9, 5.6, 3.2, 2.3, 15.0, 0.6, 0.8, 87.0,2021-04-24 19:00:00,17
11.0, 87.0, 7.8, 0.0, 0.8, 11.7, 2.7, 2.1, 3.0, 0.2, 1.0, 87.0,2021-04-24 20:00:00,17
20.0, 87.0, 5.6, 0.2, 0.4, 9.4, 2.3, 1.9, 23.0, 0.0, 1.0, 86.0,2021-04-24 21:00:00,17
34.0, 87.0, 11.7, 0.0, 0.2, 7.1, 2.1, 1.4, 11.0, 0.0, 1.0, 90.0,2021-04-24 22:00:00,17
11.0, 86.0, 9.4, 0.4, -0.2, 17.4, 1.9, 1.2, 20.0, 0.2, 1.2, 90.0,2021-04-24 23:00:00,17
0.0, 90.0, 7.1, 0.4, -0.1, 13.4, 1.4, 1.0, 34.0, 0.0, 1.2, 90.0,2021-04-25 00:00:00,17
12.0, 90.0, 17.4, 0.2, -0.3, 16.9, 1.2, 0.8, 11.0, 0.4, 1.6, 91.0,2021-04-25 01:00:00,17
13.0, 90.0, 13.4, 0.0, -0.5, 18.8, 1.0, 0.7, 0.0, 0.4, 2.0, 89.0,2021-04-25 02:00:00,17
359.0, 91.0, 16.9, 0.0, -0.5, 21.3, 0.8, 0.5, 12.0, 0.2, 2.2, 85.0,2021-04-25 03:00:00,17
2.0, 89.0, 18.8, 0.0, -0.9, 21.7, 0.7, 0.1, 13.0, 0.0, 2.2, 82.0,2021-04-25 04:00:00,17
354.0, None, None, 0.0, None, 25.4, None, -0.1, None, None, None, 79.0,2021-04-25 05:00:00,17
