RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
57.56, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 145.0, None,-10.53, None, None, None, None, None, None, None, None, None,2016-01-01 00:00:00, None,1
60.9, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, None, 143.8, None,-12.54, None, None, None, None, None, None, None, None, None,2016-01-01 01:00:00, None,1
61.75, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 143.9, None,-12.24, None, None, None, None, None, None, None, None, None,2016-01-01 02:00:00, None,1
58.89, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 145.3, None,-10.36, None, None, None, None, None, None, None, None, None,2016-01-01 03:00:00, None,1
55.31, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 142.4, None,-9.48, None, None, None, None, None, None, None, None, None,2016-01-01 05:00:00, None,1
55.02, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 143.8, None,-9.9, None, None, None, None, None, None, None, None, None,2016-01-01 06:00:00, None,1
56.53, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 143.1, None,-11.24, None, None, None, None, None, None, None, None, None,2016-01-01 07:00:00, None,1
55.69, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 144.1, None,-9.48, None, None, None, None, None, None, None, None, None,2016-01-01 08:00:00, None,1
55.62, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, None, 143.3, None,-11.18, None, None, None, None, None, None, None, None, None,2016-01-01 09:00:00, None,1
56.0, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 143.4, None,-10.13, None, None, None, None, None, None, None, None, None,2016-01-01 10:00:00, None,1
52.68, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 142.6, None,-8.52, None, None, None, None, None, None, None, None, None,2016-01-01 11:00:00, None,1
51.97, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 143.4, None,-7.42, None, None, None, None, None, None, None, None, None,2016-01-01 12:00:00, None,1
52.22, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 141.9, None,-7.14, None, None, None, None, None, None, None, None, None,2016-01-01 13:00:00, None,1
51.92, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, None, 143.0, None,-6.011, None, None, None, None, None, None, None, None, None,2016-01-01 14:00:00, None,1
52.12, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 142.6, None,-6.241, None, None, None, None, None, None, None, None, None,2016-01-01 15:00:00, None,1
52.71, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 143.2, None,-8.94, None, None, None, None, None, None, None, None, None,2016-01-01 16:00:00, None,1
52.33, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 144.0, None,-8.76, None, None, None, None, None, None, None, None, None,2016-01-01 17:00:00, None,1
52.27, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 143.4, None,-8.07, None, None, None, None, None, None, None, None, None,2016-01-01 18:00:00, None,1
52.17, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 143.6, None,-8.15, None, None, None, None, None, None, None, None, None,2016-01-01 19:00:00, None,1
53.04, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 143.2, None,-9.95, None, None, None, None, None, None, None, None, None,2016-01-01 20:00:00, None,1
55.77, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 143.2, None,-10.09, None, None, None, None, None, None, None, None, None,2016-01-01 21:00:00, None,1
54.35, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 143.9, None,-9.35, None, None, None, None, None, None, None, None, None,2016-01-01 22:00:00, None,1
53.86, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 143.4, None,-10.04, None, None, None, None, None, None, None, None, None,2016-01-01 23:00:00, None,1
53.67, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 142.9, None,-9.55, None, None, None, None, None, None, None, None, None,2016-01-02 00:00:00, None,1
52.88, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 142.7, None,-9.23, None, None, None, None, None, None, None, None, None,2016-01-02 01:00:00, None,1
52.94, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.9, None,-9.68, None, None, None, None, None, None, None, None, None,2016-01-02 02:00:00, None,1
53.51, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.7, None,-9.97, None, None, None, None, None, None, None, None, None,2016-01-02 03:00:00, None,1
53.66, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.4, None,-9.82, None, None, None, None, None, None, None, None, None,2016-01-02 04:00:00, None,1
53.09, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, None, 142.4, None,-9.47, None, None, None, None, None, None, None, None, None,2016-01-02 05:00:00, None,1
54.0, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.6, None,-10.39, None, None, None, None, None, None, None, None, None,2016-01-02 06:00:00, None,1
53.19, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.4, None,-9.82, None, None, None, None, None, None, None, None, None,2016-01-02 07:00:00, None,1
52.95, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.4, None,-9.88, None, None, None, None, None, None, None, None, None,2016-01-02 08:00:00, None,1
53.22, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, None, 142.4, None,-10.27, None, None, None, None, None, None, None, None, None,2016-01-02 09:00:00, None,1
