RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
80.8, None, None, None, 10.45,1.11, None, None, None, 969.0, None, None, None, None, None, 16.11, None, None, -10.77, None, None, None, None,15.82, None, None, None, None, None, None,2016-01-01 00:00:00, None,1
81.0, None, None, None, 9.49,356.4, None, None, None, 968.0, None, None, None, None, None, 16.14, None, None, -10.69, None, None, None, None,13.11, None, None, None, None, None, None,2016-01-01 01:00:00, None,1
82.1, None, None, None, 8.86,2.741, None, None, None, 968.0, None, None, None, None, None, 16.3, None, None, -10.57, None, None, None, None,11.59, None, None, None, None, None, None,2016-01-01 02:00:00, None,1
82.0, None, None, None, 9.09,3.103, None, None, None, 968.0, None, None, None, None, None, 16.28, None, None, -10.46, None, None, None, None,12.36, None, None, None, None, None, None,2016-01-01 03:00:00, None,1
82.5, None, None, None, 11.44,11.25, None, None, None, 968.0, None, None, None, None, None, 16.21, None, None, -10.94, None, None, None, None,9.31, None, None, None, None, None, None,2016-01-01 04:00:00, None,1
83.3, None, None, None, 11.87,12.33, None, None, None, 967.0, None, None, None, None, None, 16.25, None, None, -10.99, None, None, None, None,9.91, None, None, None, None, None, None,2016-01-01 05:00:00, None,1
84.1, None, None, None, 12.8,12.06, None, None, None, 967.0, None, None, None, None, None, 16.26, None, None, -10.94, None, None, None, None,8.79, None, None, None, None, None, None,2016-01-01 06:00:00, None,1
83.3, None, None, None, 13.43,11.44, None, None, None, 967.0, None, None, None, None, None, 16.19, None, None, -11.32, None, None, None, None,10.9, None, None, None, None, None, None,2016-01-01 07:00:00, None,1
83.5, None, None, None, 15.27,14.49, None, None, None, 966.0, None, None, None, None, None, 16.22, None, None, -11.45, None, None, None, None,9.75, None, None, None, None, None, None,2016-01-01 08:00:00, None,1
83.5, None, None, None, 20.01,5.117, None, None, None, 967.0, None, None, None, None, None, 16.16, None, None, -11.65, None, None, None, None,11.67, None, None, None, None, None, None,2016-01-01 09:00:00, None,1
82.8, None, None, None, 16.78,8.82, None, None, None, 967.0, None, None, None, None, None, 16.19, None, None, -11.37, None, None, None, None,9.4, None, None, None, None, None, None,2016-01-01 10:00:00, None,1
82.9, None, None, None, 15.17,10.79, None, None, None, 966.0, None, None, None, None, None, 16.17, None, None, -10.68, None, None, None, None,12.16, None, None, None, None, None, None,2016-01-01 11:00:00, None,1
81.5, None, None, None, 13.18,9.46, None, None, None, 966.0, None, None, None, None, None, 16.13, None, None, -10.19, None, None, None, None,12.37, None, None, None, None, None, None,2016-01-01 12:00:00, None,1
81.2, None, None, None, 9.77,15.49, None, None, None, 965.0, None, None, None, None, None, 16.11, None, None, -9.88, None, None, None, None,9.3, None, None, None, None, None, None,2016-01-01 13:00:00, None,1
80.9, None, None, None, 8.68,15.75, None, None, None, 965.0, None, None, None, None, None, 16.31, None, None, -9.29, None, None, None, None,10.25, None, None, None, None, None, None,2016-01-01 14:00:00, None,1
81.1, None, None, None, 7.493,17.48, None, None, None, 964.0, None, None, None, None, None, 16.28, None, None, -9.42, None, None, None, None,9.15, None, None, None, None, None, None,2016-01-01 15:00:00, None,1
82.3, None, None, None, 7.077,12.71, None, None, None, 964.0, None, None, None, None, None, 16.21, None, None, -9.81, None, None, None, None,9.05, None, None, None, None, None, None,2016-01-01 16:00:00, None,1
80.0, None, None, None, 9.47,355.3, None, None, None, 964.0, None, None, None, None, None, 16.22, None, None, -9.83, None, None, None, None,12.37, None, None, None, None, None, None,2016-01-01 17:00:00, None,1
79.44, None, None, None, 10.01,348.9, None, None, None, 963.0, None, None, None, None, None, 16.11, None, None, -10.13, None, None, None, None,12.52, None, None, None, None, None, None,2016-01-01 18:00:00, None,1
80.5, None, None, None, 8.46,1.929, None, None, None, 963.0, None, None, None, None, None, 16.02, None, None, -10.17, None, None, None, None,13.37, None, None, None, None, None, None,2016-01-01 19:00:00, None,1
79.36, None, None, None, 11.15,353.2, None, None, None, 962.0, None, None, None, None, None, 16.06, None, None, -10.75, None, None, None, None,12.61, None, None, None, None, None, None,2016-01-01 20:00:00, None,1
79.31, None, None, None, 12.07,359.4, None, None, None, 962.0, None, None, None, None, None, 15.95, None, None, -10.99, None, None, None, None,13.55, None, None, None, None, None, None,2016-01-01 21:00:00, None,1
82.1, None, None, None, 10.95,338.1, None, None, None, 962.0, None, None, None, None, None, 15.96, None, None, -11.75, None, None, None, None,12.0, None, None, None, None, None, None,2016-01-01 22:00:00, None,1
82.9, None, None, None, 11.62,346.8, None, None, None, 962.0, None, None, None, None, None, 15.91, None, None, -11.56, None, None, None, None,9.88, None, None, None, None, None, None,2016-01-01 23:00:00, None,1
83.1, None, None, None, 9.34,359.7, None, None, None, 962.0, None, None, None, None, None, 15.88, None, None, -11.41, None, None, None, None,11.83, None, None, None, None, None, None,2016-01-02 00:00:00, None,1
80.8, None, None, None, 12.16,351.6, None, None, None, 961.0, None, None, None, None, None, 15.92, None, None, -11.72, None, None, None, None,10.86, None, None, None, None, None, None,2016-01-02 01:00:00, None,1
84.5, None, None, None, 13.78,4.48, None, None, None, 961.0, None, None, None, None, None, 15.86, None, None, -12.72, None, None, None, None,13.41, None, None, None, None, None, None,2016-01-02 02:00:00, None,1
88.6, None, None, None, 13.63,8.24, None, None, None, 961.0, None, None, None, None, None, 15.88, None, None, -12.73, None, None, None, None,8.52, None, None, None, None, None, None,2016-01-02 03:00:00, None,1
89.1, None, None, None, 11.48,8.12, None, None, None, 961.0, None, None, None, None, None, 15.94, None, None, -12.66, None, None, None, None,9.75, None, None, None, None, None, None,2016-01-02 04:00:00, None,1
88.9, None, None, None, 12.44,349.0, None, None, None, 960.0, None, None, None, None, None, 15.8, None, None, -12.75, None, None, None, None,11.41, None, None, None, None, None, None,2016-01-02 05:00:00, None,1
88.2, None, None, None, 12.26,0.511, None, None, None, 960.0, None, None, None, None, None, 15.81, None, None, -13.03, None, None, None, None,12.21, None, None, None, None, None, None,2016-01-02 06:00:00, None,1
88.7, None, None, None, 14.09,355.7, None, None, None, 960.0, None, None, None, None, None, 15.98, None, None, -12.85, None, None, None, None,12.08, None, None, None, None, None, None,2016-01-02 07:00:00, None,1
90.2, None, None, None, 14.55,359.7, None, None, None, 960.0, None, None, None, None, None, 16.08, None, None, -12.97, None, None, None, None,13.33, None, None, None, None, None, None,2016-01-02 08:00:00, None,1
90.2, None, None, None, 15.06,0.802, None, None, None, 960.0, None, None, None, None, None, 15.95, None, None, -12.97, None, None, None, None,10.62, None, None, None, None, None, None,2016-01-02 09:00:00, None,1
89.7, None, None, None, 12.04,8.35, None, None, None, 960.0, None, None, None, None, None, 15.61, None, None, -12.79, None, None, None, None,11.0, None, None, None, None, None, None,2016-01-02 10:00:00, None,1
89.4, None, None, None, 12.98,10.57, None, None, None, 960.0, None, None, None, None, None, 15.58, None, None, -12.66, None, None, None, None,10.21, None, None, None, None, None, None,2016-01-02 11:00:00, None,1
88.6, None, None, None, 9.82,13.75, None, None, None, 959.0, None, None, None, None, None, 15.34, None, None, -11.9, None, None, None, None,11.36, None, None, None, None, None, None,2016-01-02 12:00:00, None,1
