wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
296.0, None, None, 0.0, None, 3.5, None, 6.5, None, None, None, 81.0,2021-06-04 00:00:00,23
308.0, 81.0, 5.4, 0.0, 3.6, 2.7, 6.6, 5.4, 309.0, 0.0, None, 89.0,2021-06-04 01:00:00,23
349.0, 81.0, 3.5, 0.0, 3.5, 4.9, 6.5, 5.2, 296.0, 0.0, None, 90.0,2021-06-04 02:00:00,23
306.0, None, None, 0.0, None, 2.0, None, 5.6, None, None, None, 90.0,2021-06-04 03:00:00,23
309.0, 90.0, 4.9, 0.0, 3.7, 3.3, 5.2, 5.8, 349.0, 0.0, None, 92.0,2021-06-04 04:00:00,23
277.0, 90.0, 2.0, 0.0, 4.1, 3.3, 5.6, 7.2, 306.0, 0.0, None, 83.0,2021-06-04 05:00:00,23
253.0, 92.0, 3.3, 0.0, 4.6, 3.5, 5.8, 11.1, 309.0, 0.0, None, 64.0,2021-06-04 06:00:00,23
210.0, 83.0, 3.3, 0.0, 4.5, 7.5, 7.2, 13.6, 277.0, 0.0, None, 51.0,2021-06-04 07:00:00,23
201.0, 64.0, 3.5, 0.0, 4.6, 8.3, 11.1, 12.1, 253.0, 0.0, None, 55.0,2021-06-04 08:00:00,23
216.0, 51.0, 7.5, 0.0, 3.7, 7.5, 13.6, 13.4, 210.0, 0.0, None, 47.0,2021-06-04 09:00:00,23
219.0, 55.0, 8.3, 0.0, 3.3, 6.7, 12.1, 12.5, 201.0, 0.0, None, 46.0,2021-06-04 10:00:00,23
202.0, None, None, 0.0, None, 7.1, None, 12.3, None, None, None, 39.0,2021-06-04 11:00:00,23
254.0, 46.0, 6.7, 0.0, 1.2, 10.4, 12.5, 14.4, 219.0, 0.0, None, 32.0,2021-06-04 12:00:00,23
195.0, 39.0, 7.1, 0.0, -1.3, 14.2, 12.3, 15.5, 202.0, 0.0, None, 29.0,2021-06-04 13:00:00,23
210.0, None, None, 0.0, None, 10.4, None, 14.9, None, None, None, 32.0,2021-06-04 14:00:00,23
217.0, None, None, 0.0, None, 11.8, None, 14.4, None, None, None, 38.0,2021-06-04 15:00:00,23
222.0, None, None, 0.0, None, 11.6, None, 13.6, None, None, None, 41.0,2021-06-04 16:00:00,23
219.0, None, None, 0.0, None, 10.4, None, 11.6, None, None, None, 45.0,2021-06-04 17:00:00,23
227.0, None, None, 0.0, None, 7.2, None, 10.1, None, None, None, 53.0,2021-06-04 18:00:00,23
269.0, None, None, 0.0, None, 7.4, None, 7.8, None, None, None, 62.0,2021-06-04 19:00:00,23
238.0, 53.0, 7.2, 0.0, 1.0, 6.1, 10.1, 6.3, 227.0, 0.0, None, 67.0,2021-06-04 20:00:00,23
289.0, 62.0, 7.4, 0.0, 1.0, 8.9, 7.8, 5.6, 269.0, 0.0, 0.0, 73.0,2021-06-04 21:00:00,23
282.0, 67.0, 6.1, 0.0, 0.6, 5.0, 6.3, 5.1, 238.0, 0.0, 0.0, 74.0,2021-06-04 22:00:00,23
275.0, 73.0, 8.9, 0.0, 1.1, 4.1, 5.6, 4.2, 289.0, 0.0, 0.0, 81.0,2021-06-04 23:00:00,23
285.0, None, None, 0.0, None, 4.1, None, 4.0, None, None, None, 84.0,2021-06-05 00:00:00,23
300.0, 81.0, 4.1, 0.0, 1.2, 3.9, 4.2, 4.1, 275.0, 0.0, 0.0, 86.0,2021-06-05 01:00:00,23
163.0, 84.0, 4.1, 0.0, 1.5, 4.8, 4.0, 4.2, 285.0, 0.0, 0.0, 85.0,2021-06-05 02:00:00,23
46.0, 86.0, 3.9, 0.0, 2.0, 2.4, 4.1, 4.0, 300.0, 0.0, 0.0, 92.0,2021-06-05 03:00:00,23
209.0, 85.0, 4.8, 0.0, 1.9, 3.4, 4.2, 3.7, 163.0, 0.0, 0.0, 93.0,2021-06-05 04:00:00,23
197.0, 92.0, 2.4, 0.8, 2.8, 4.3, 4.0, 3.7, 46.0, 0.0, 0.0, 94.0,2021-06-05 05:00:00,23
265.0, None, None, 0.0, None, 6.6, None, 4.3, None, None, None, 95.0,2021-06-05 06:00:00,23
231.0, None, None, 0.0, None, 4.3, None, 5.2, None, None, None, 94.0,2021-06-05 07:00:00,23
174.0, None, None, 0.0, None, 3.5, None, 6.9, None, None, None, 83.0,2021-06-05 08:00:00,23
236.0, 94.0, 4.3, 0.0, 4.3, 9.7, 5.2, 6.9, 231.0, 0.0, None, 62.0,2021-06-05 09:00:00,23
253.0, 83.0, 3.5, 0.0, 4.2, 9.2, 6.9, 11.4, 174.0, 0.0, 0.8, 54.0,2021-06-05 10:00:00,23
254.0, 62.0, 9.7, 0.2, 0.1, 7.9, 6.9, 9.7, 236.0, 0.0, 0.8, 66.0,2021-06-05 11:00:00,23
276.0, 54.0, 9.2, 1.4, 2.4, 8.2, 11.4, 4.2, 253.0, 0.0, 0.8, 86.0,2021-06-05 12:00:00,23
295.0, 66.0, 7.9, 0.6, 3.7, 5.5, 9.7, 4.5, 254.0, 0.2, 1.0, 89.0,2021-06-05 13:00:00,23
237.0, None, None, 0.0, None, 7.9, None, 7.8, None, None, None, 80.0,2021-06-05 14:00:00,23
265.0, 89.0, 5.5, 0.0, 2.8, 7.4, 4.5, 9.2, 295.0, 0.6, 3.0, 65.0,2021-06-05 15:00:00,23
315.0, 80.0, 7.9, 0.8, 4.6, 16.5, 7.8, 3.1, 237.0, 0.0, 3.0, 93.0,2021-06-05 16:00:00,23
271.0, None, None, 0.0, None, 6.8, None, 5.1, None, None, None, 91.0,2021-06-05 17:00:00,23
269.0, 93.0, 16.5, 0.2, 2.1, 0.7, 3.1, 4.3, 315.0, 0.8, None, 92.0,2021-06-05 18:00:00,23
209.0, None, None, 0.0, None, 3.0, None, 3.4, None, None, None, 98.0,2021-06-05 19:00:00,23
353.0, 92.0, 0.7, 1.2, 3.1, 6.9, 4.3, 2.7, 269.0, 0.2, 4.0, 96.0,2021-06-05 20:00:00,23
316.0, 98.0, 3.0, 2.2, 3.1, 3.2, 3.4, 0.9, 209.0, 0.0, 4.0, 97.0,2021-06-05 21:00:00,23
256.0, 96.0, 6.9, 0.4, 2.1, 1.7, 2.7, 0.4, 353.0, 1.2, 5.2, 98.0,2021-06-05 22:00:00,23
273.0, None, None, 0.2, None, 3.3, None, 0.3, None, None, None, 99.0,2021-06-05 23:00:00,23
277.0, None, None, 0.0, None, 6.6, None, 0.3, None, None, None, 99.0,2021-06-06 00:00:00,23
289.0, None, None, 0.2, None, 6.7, None, 0.6, None, None, None, 99.0,2021-06-06 01:00:00,23
291.0, 99.0, 6.6, 0.4, 0.2, 7.0, 0.3, 0.8, 277.0, 0.0, 8.0, 99.0,2021-06-06 02:00:00,23
278.0, 99.0, 6.7, 0.4, 0.5, 4.3, 0.6, 0.9, 289.0, 0.2, 8.2, 100.0,2021-06-06 03:00:00,23
285.0, 99.0, 7.0, 0.4, 0.7, 3.2, 0.8, 1.1, 291.0, 0.4, 8.6, 100.0,2021-06-06 04:00:00,23
259.0, None, None, 1.2, None, 3.1, None, 2.1, None, None, None, 99.0,2021-06-06 05:00:00,23
262.0, 100.0, 3.2, 0.2, 1.1, 4.1, 1.1, 3.0, 285.0, 0.4, None, 92.0,2021-06-06 06:00:00,23
193.0, 99.0, 3.1, 0.0, 2.0, 6.1, 2.1, 3.8, 259.0, 1.2, 9.8, 91.0,2021-06-06 07:00:00,23
143.0, 92.0, 4.1, 0.0, 1.8, 6.0, 3.0, 3.9, 262.0, 0.2, 10.0, 90.0,2021-06-06 08:00:00,23
