ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 564.0, 729.0, None, None,2017-04-02 00:00:00, 0.4, None, None,14
None, 564.0, 729.0, None, None,2017-04-02 01:00:00, 0.4, None, None,14
None, 564.0, 730.0, None, None,2017-04-02 02:00:00, -1.0, None, None,14
None, 564.0, 730.0, None, None,2017-04-02 03:00:00, -1.5, None, None,14
None, 564.0, 730.0, None, None,2017-04-02 04:00:00, -2.6, None, None,14
None, 565.0, 730.0, None, None,2017-04-02 05:00:00, -2.6, None, None,14
None, 565.0, 730.0, None, None,2017-04-02 06:00:00, -3.1, None, None,14
None, 565.0, 730.0, None, None,2017-04-02 07:00:00, -3.9, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 08:00:00, -4.0, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 09:00:00, -4.9, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 10:00:00, -5.3, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 11:00:00, -5.4, None, None,14
None, 566.0, 731.0, None, None,2017-04-02 12:00:00, -5.8, None, None,14
None, 566.0, 731.0, None, None,2017-04-02 13:00:00, -6.8, None, None,14
None, 566.0, 731.0, None, None,2017-04-02 14:00:00, -6.5, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 15:00:00, -4.4, None, None,14
None, 565.0, 731.0, 1091.0, None,2017-04-02 16:00:00, -2.2, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 17:00:00, -1.1, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 18:00:00, -1.1, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 19:00:00, -1.7, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 20:00:00, 0.9, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 21:00:00, 0.8, None, None,14
None, 565.0, 731.0, None, None,2017-04-02 22:00:00, -0.3, None, None,14
None, 565.0, 732.0, None, None,2017-04-02 23:00:00, -0.8, None, None,14
None, 565.0, 732.0, None, None,2017-04-03 00:00:00, -2.7, None, None,14
None, 565.0, 732.0, None, None,2017-04-03 01:00:00, -2.6, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 02:00:00, -4.0, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 03:00:00, -5.2, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 04:00:00, -5.6, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 05:00:00, -5.3, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 06:00:00, -5.3, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 07:00:00, -5.8, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 08:00:00, -6.7, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 09:00:00, -6.7, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 10:00:00, -6.9, None, None,14
None, 566.0, 732.0, None, None,2017-04-03 11:00:00, -7.7, None, None,14
