wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
358.0, 93.0, 3.2, 0.0, -3.2, 4.8, -2.2, -2.3, 22.0, 0.0, 0.0, 94.0,2022-04-23 00:00:00,17
347.0, 93.0, 4.7, 0.0, -3.4, 5.2, -2.4, -2.6, 2.0, 0.0, 0.0, 91.0,2022-04-23 01:00:00,17
346.0, 94.0, 4.8, 0.0, -3.1, 4.7, -2.3, -2.6, 358.0, 0.0, 0.0, 91.0,2022-04-23 02:00:00,17
6.0, 91.0, 5.2, 0.0, -3.9, 4.6, -2.6, -2.9, 347.0, 0.0, 0.0, 93.0,2022-04-23 03:00:00,17
353.0, None, None, 0.0, None, 2.5, None, -2.7, None, None, None, 92.0,2022-04-23 04:00:00,17
72.0, 93.0, 4.6, 0.0, -3.9, 3.0, -2.9, -2.0, 6.0, 0.0, 0.0, 92.0,2022-04-23 05:00:00,17
191.0, None, None, 0.0, None, 1.7, None, 0.9, None, None, None, 75.0,2022-04-23 06:00:00,17
169.0, 92.0, None, 0.0, -3.1, 6.1, -2.0, 6.1, 72.0, 0.0, 0.0, 56.0,2022-04-23 07:00:00,17
164.0, 75.0, 1.7, 0.0, -3.0, 8.5, 0.9, 8.4, 191.0, 0.0, 0.0, 47.0,2022-04-23 08:00:00,17
159.0, 56.0, 6.1, 0.0, -2.0, 6.3, 6.1, 5.6, 169.0, 0.0, 0.0, 63.0,2022-04-23 09:00:00,17
138.0, 47.0, 8.5, 0.0, -2.3, 7.1, 8.4, 7.4, 164.0, 0.0, 0.0, 51.0,2022-04-23 10:00:00,17
139.0, 63.0, 6.3, 0.0, -0.9, 4.1, 5.6, 7.0, 159.0, 0.0, 0.0, 48.0,2022-04-23 11:00:00,17
169.0, 51.0, 7.1, 0.0, -2.1, 7.0, 7.4, 10.4, 138.0, 0.0, 0.0, 35.0,2022-04-23 12:00:00,17
169.0, 48.0, 4.1, 0.0, -3.3, 7.2, 7.0, 8.0, 139.0, 0.0, 0.0, 41.0,2022-04-23 13:00:00,17
152.0, 35.0, None, 0.0, -4.4, 6.4, 10.4, 11.0, 169.0, 0.0, 0.0, 32.0,2022-04-23 14:00:00,17
159.0, 41.0, 7.2, 0.0, -4.4, 10.4, 8.0, 10.8, 169.0, 0.0, 0.0, 32.0,2022-04-23 15:00:00,17
155.0, 32.0, 6.4, 0.0, -5.1, 5.6, 11.0, 9.1, 152.0, 0.0, 0.0, 36.0,2022-04-23 16:00:00,17
38.0, 32.0, 10.4, 0.0, -5.2, 2.7, 10.8, 4.6, 159.0, 0.0, 0.0, 56.0,2022-04-23 17:00:00,17
25.0, 36.0, 5.6, 0.0, -5.2, 3.3, 9.1, 1.6, 155.0, 0.0, 0.0, 65.0,2022-04-23 18:00:00,17
27.0, 56.0, 2.7, 0.0, -3.4, 3.6, 4.6, 0.2, 38.0, 0.0, 0.0, 75.0,2022-04-23 19:00:00,17
80.0, 65.0, 3.3, 0.0, -4.3, 2.0, 1.6, -0.2, 25.0, 0.0, 0.0, 76.0,2022-04-23 20:00:00,17
351.0, 75.0, 3.6, 0.0, -3.7, 0.5, 0.2, -0.3, 27.0, 0.0, 0.0, 71.0,2022-04-23 21:00:00,17
290.0, 76.0, None, 0.0, -3.9, 1.7, -0.2, -0.8, 80.0, 0.0, 0.0, 70.0,2022-04-23 22:00:00,17
None, 71.0, 0.5, None, -4.9, None, -0.3, None, 351.0, 0.0, 0.0, None,2022-04-23 23:00:00,17
280.0, 70.0, 1.7, 0.0, -5.6, 3.4, -0.8, -1.5, 290.0, 0.0, 0.0, 67.0,2022-04-24 00:00:00,17
358.0, 65.0, 2.6, 0.0, -7.0, 3.0, -1.3, -1.8, 323.0, 0.0, 0.0, 69.0,2022-04-24 01:00:00,17
12.0, 67.0, 3.4, 0.0, -6.8, 2.3, -1.5, -2.1, 280.0, 0.0, 0.0, 75.0,2022-04-24 02:00:00,17
321.0, 69.0, None, 0.0, -6.7, 4.2, -1.8, -2.1, 358.0, 0.0, 0.0, 73.0,2022-04-24 03:00:00,17
46.0, 75.0, 2.3, 0.0, -5.9, 3.1, -2.1, -2.4, 12.0, 0.0, 0.0, 74.0,2022-04-24 04:00:00,17
51.0, 73.0, 4.2, 0.0, -6.3, 2.6, -2.1, -1.8, 321.0, 0.0, 0.0, 73.0,2022-04-24 05:00:00,17
168.0, 74.0, 3.1, 0.0, -6.4, 6.0, -2.4, 3.4, 46.0, 0.0, 0.0, 45.0,2022-04-24 06:00:00,17
151.0, 73.0, 2.6, 0.0, -6.0, 6.9, -1.8, 7.0, 51.0, 0.0, 0.0, 37.0,2022-04-24 07:00:00,17
152.0, 45.0, None, 0.0, -7.4, 9.0, 3.4, 8.7, 168.0, 0.0, 0.0, 35.0,2022-04-24 08:00:00,17
155.0, 37.0, 6.9, 0.0, -6.7, 10.6, 7.0, 9.7, 151.0, 0.0, 0.0, 34.0,2022-04-24 09:00:00,17
162.0, 35.0, None, 0.0, -5.9, 6.8, 8.7, 11.1, 152.0, 0.0, 0.0, 31.0,2022-04-24 10:00:00,17
161.0, 34.0, 10.6, 0.0, -5.4, 9.2, 9.7, 11.6, 155.0, 0.0, 0.0, 31.0,2022-04-24 11:00:00,17
136.0, 31.0, 6.8, 0.0, -5.4, 7.8, 11.1, 12.1, 162.0, 0.0, 0.0, 33.0,2022-04-24 12:00:00,17
142.0, 31.0, 9.2, 0.0, -5.0, 6.9, 11.6, 12.0, 161.0, 0.0, 0.0, 33.0,2022-04-24 13:00:00,17
150.0, None, None, 0.0, None, 8.4, None, 12.7, None, None, None, 30.0,2022-04-24 14:00:00,17
147.0, 33.0, 6.9, 0.0, -3.8, 10.0, 12.0, 12.7, 142.0, 0.0, 0.0, 25.0,2022-04-24 15:00:00,17
146.0, 30.0, 8.4, 0.0, -4.4, 9.5, 12.7, 11.1, 150.0, 0.0, 0.0, 25.0,2022-04-24 16:00:00,17
