wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
4.0, None, None,0.0, None,7.6, None,-1.7, None, None, None,77.0,2019-04-30 00:00:00,18
7.0, None, None,0.0, None,4.8, None,-2.5, None, None, None,81.0,2019-04-30 01:00:00,18
23.0, None, None,0.0, None,4.1, None,-3.7, None, None, None,86.0,2019-04-30 02:00:00,18
14.0, None, None,0.0, None,4.3, None,-4.4, None, None, None,86.0,2019-04-30 03:00:00,18
66.0, None, None,0.0, None,4.5, None,-5.7, None, None, None,91.0,2019-04-30 04:00:00,18
55.0, None, None,0.0, None,2.9, None,-6.2, None, None, None,93.0,2019-04-30 05:00:00,18
15.0, None, None,0.0, None,6.1, None,-2.4, None, None, None,75.0,2019-04-30 06:00:00,18
324.0, None, None,0.0, None,4.7, None,1.1, None, None, None,62.0,2019-04-30 07:00:00,18
324.0, None, None,0.0, None,5.1, None,4.8, None, None, None,45.0,2019-04-30 08:00:00,18
22.0, None, None,0.0, None,5.7, None,7.6, None, None, None,35.0,2019-04-30 09:00:00,18
112.0, None, None,0.0, None,5.3, None,10.1, None, None, None,26.0,2019-04-30 10:00:00,18
352.0, None, None,0.0, None,17.8, None,9.1, None, None, None,24.0,2019-04-30 11:00:00,18
2.0, None, None,0.0, None,9.6, None,10.6, None, None, None,21.0,2019-04-30 12:00:00,18
339.0, None, None,0.0, None,10.9, None,9.2, None, None, None,28.0,2019-04-30 13:00:00,18
224.0, None, None,0.0, None,12.0, None,9.6, None, None, None,25.0,2019-04-30 14:00:00,18
260.0, None, None,0.0, None,12.8, None,7.9, None, None, None,31.0,2019-04-30 15:00:00,18
295.0, None, None,0.0, None,7.2, None,8.4, None, None, None,30.0,2019-04-30 16:00:00,18
233.0, None, None,0.0, None,5.7, None,8.5, None, None, None,26.0,2019-04-30 17:00:00,18
174.0, None, None,0.0, None,4.1, None,7.7, None, None, None,36.0,2019-04-30 18:00:00,18
131.0, None, None,0.0, None,0.0, None,4.8, None, None, None,45.0,2019-04-30 19:00:00,18
86.0, None, None,0.0, None,1.6, None,1.2, None, None, None,56.0,2019-04-30 20:00:00,18
96.0, None, None,0.0, None,3.8, None,-0.7, None, None, None,63.0,2019-04-30 21:00:00,18
7.0, None, None,0.0, None,1.9, None,-0.4, None, None, None,63.0,2019-04-30 22:00:00,18
123.0, None, None,0.0, None,5.6, None,-0.3, None, None, None,64.0,2019-04-30 23:00:00,18
141.0, None, None,0.0, None,3.0, None,-1.0, None, None, None,69.0,2019-05-01 00:00:00,18
112.0, None, None,0.0, None,0.0, None,-2.0, None, None, None,74.0,2019-05-01 01:00:00,18
16.0, None, None,0.0, None,2.2, None,-2.5, None, None, None,77.0,2019-05-01 02:00:00,18
92.0, None, None,0.0, None,0.0, None,-2.6, None, None, None,78.0,2019-05-01 03:00:00,18
49.0, None, None,0.0, None,3.3, None,-3.0, None, None, None,79.0,2019-05-01 04:00:00,18
213.0, None, None,0.0, None,3.8, None,-2.2, None, None, None,78.0,2019-05-01 05:00:00,18
124.0, None, None,0.0, None,3.0, None,-0.5, None, None, None,77.0,2019-05-01 06:00:00,18
167.0, None, None,0.0, None,8.8, None,1.7, None, None, None,61.0,2019-05-01 07:00:00,18
153.0, None, None,0.0, None,12.0, None,4.4, None, None, None,52.0,2019-05-01 08:00:00,18
179.0, None, None,0.0, None,13.0, None,6.5, None, None, None,47.0,2019-05-01 09:00:00,18
163.0, None, None,0.0, None,9.8, None,10.1, None, None, None,39.0,2019-05-01 10:00:00,18
135.0, None, None,0.0, None,10.5, None,11.1, None, None, None,34.0,2019-05-01 11:00:00,18
171.0, None, None,0.0, None,10.6, None,11.0, None, None, None,31.0,2019-05-01 12:00:00,18
168.0, None, None,0.0, None,19.7, None,12.3, None, None, None,30.0,2019-05-01 13:00:00,18
172.0, None, None,0.0, None,20.3, None,12.1, None, None, None,29.0,2019-05-01 14:00:00,18
216.0, None, None,0.0, None,14.5, None,12.7, None, None, None,26.0,2019-05-01 15:00:00,18
229.0, None, None,0.0, None,18.2, None,12.7, None, None, None,29.0,2019-05-01 16:00:00,18
162.0, None, None,0.0, None,22.1, None,8.4, None, None, None,54.0,2019-05-01 17:00:00,18
189.0, None, None,0.0, None,19.6, None,8.1, None, None, None,55.0,2019-05-01 18:00:00,18
203.0, None, None,0.0, None,13.7, None,6.8, None, None, None,62.0,2019-05-01 19:00:00,18
197.0, None, None,0.0, None,15.5, None,6.3, None, None, None,65.0,2019-05-01 20:00:00,18
181.0, None, None,0.0, None,12.2, None,5.0, None, None, None,76.0,2019-05-01 21:00:00,18
144.0, None, None,0.0, None,9.4, None,4.3, None, None, None,78.0,2019-05-01 22:00:00,18
144.0, None, None,0.0, None,9.1, None,3.8, None, None, None,82.0,2019-05-01 23:00:00,18
152.0, None, None,0.0, None,8.3, None,3.2, None, None, None,83.0,2019-05-02 00:00:00,18
157.0, None, None,0.0, None,8.5, None,3.5, None, None, None,80.0,2019-05-02 01:00:00,18
131.0, None, None,0.0, None,4.9, None,3.3, None, None, None,79.0,2019-05-02 02:00:00,18
351.0, None, None,0.0, None,18.8, None,3.3, None, None, None,88.0,2019-05-02 03:00:00,18
295.0, None, None,1.4, None,3.4, None,2.2, None, None, None,97.0,2019-05-02 04:00:00,18
15.0, None, None,0.2, None,1.6, None,1.8, None, None, None,98.0,2019-05-02 05:00:00,18
358.0, None, None,0.0, None,8.1, None,2.7, None, None, None,97.0,2019-05-02 06:00:00,18
320.0, None, None,0.0, None,4.5, None,3.0, None, None, None,97.0,2019-05-02 07:00:00,18
5.0, None, None,0.0, None,7.6, None,6.4, None, None, None,81.0,2019-05-02 08:00:00,18
83.0, None, None,0.0, None,7.2, None,10.5, None, None, None,56.0,2019-05-02 09:00:00,18
217.0, None, None,0.0, None,7.9, None,9.6, None, None, None,53.0,2019-05-02 10:00:00,18
41.0, None, None,0.0, None,1.9, None,9.4, None, None, None,56.0,2019-05-02 11:00:00,18
147.0, None, None,0.0, None,7.7, None,11.8, None, None, None,47.0,2019-05-02 12:00:00,18
219.0, None, None,0.0, None,10.8, None,13.0, None, None, None,40.0,2019-05-02 13:00:00,18
99.0, None, None,0.0, None,7.8, None,13.2, None, None, None,38.0,2019-05-02 14:00:00,18
191.0, None, None,0.0, None,5.1, None,14.8, None, None, None,32.0,2019-05-02 15:00:00,18
358.0, None, None,0.0, None,11.1, None,15.7, None, None, None,22.0,2019-05-02 16:00:00,18
277.0, None, None,0.0, None,10.8, None,13.9, None, None, None,25.0,2019-05-02 17:00:00,18
287.0, None, None,0.0, None,7.6, None,13.8, None, None, None,27.0,2019-05-02 18:00:00,18
236.0, None, None,0.0, None,6.0, None,11.2, None, None, None,33.0,2019-05-02 19:00:00,18
222.0, None, None,0.0, None,4.5, None,9.8, None, None, None,40.0,2019-05-02 20:00:00,18
151.0, None, None,0.0, None,5.1, None,6.7, None, None, None,50.0,2019-05-02 21:00:00,18
137.0, None, None,0.0, None,6.4, None,5.3, None, None, None,57.0,2019-05-02 22:00:00,18
161.0, None, None,0.0, None,7.1, None,5.5, None, None, None,58.0,2019-05-02 23:00:00,18
65.0, None, None,0.0, None,3.5, None,3.7, None, None, None,67.0,2019-05-03 00:00:00,18
113.0, None, None,0.0, None,6.1, None,2.5, None, None, None,74.0,2019-05-03 01:00:00,18
116.0, None, None,0.0, None,3.5, None,2.0, None, None, None,79.0,2019-05-03 02:00:00,18
103.0, None, None,0.0, None,5.5, None,2.4, None, None, None,79.0,2019-05-03 03:00:00,18
120.0, None, None,0.0, None,5.3, None,3.5, None, None, None,76.0,2019-05-03 04:00:00,18
82.0, None, None,0.0, None,2.4, None,3.4, None, None, None,76.0,2019-05-03 05:00:00,18
118.0, None, None,0.0, None,4.7, None,5.6, None, None, None,70.0,2019-05-03 06:00:00,18
137.0, None, None,0.0, None,6.8, None,8.0, None, None, None,62.0,2019-05-03 07:00:00,18
186.0, None, None,0.0, None,22.0, None,11.5, None, None, None,45.0,2019-05-03 08:00:00,18
166.0, None, None,0.0, None,16.1, None,12.2, None, None, None,42.0,2019-05-03 09:00:00,18
169.0, None, None,0.0, None,14.6, None,14.3, None, None, None,39.0,2019-05-03 10:00:00,18
144.0, None, None,0.0, None,17.1, None,15.8, None, None, None,33.0,2019-05-03 11:00:00,18
145.0, None, None,0.0, None,12.7, None,17.4, None, None, None,29.0,2019-05-03 12:00:00,18
187.0, None, None,0.0, None,8.0, None,18.3, None, None, None,22.0,2019-05-03 13:00:00,18
50.0, None, None,0.0, None,9.2, None,20.2, None, None, None,19.0,2019-05-03 14:00:00,18
308.0, None, None,0.0, None,9.3, None,20.2, None, None, None,19.0,2019-05-03 15:00:00,18
260.0, None, None,0.0, None,8.7, None,19.7, None, None, None,18.0,2019-05-03 16:00:00,18
247.0, None, None,0.0, None,9.9, None,18.5, None, None, None,21.0,2019-05-03 17:00:00,18
298.0, None, None,0.0, None,5.6, None,16.9, None, None, None,23.0,2019-05-03 18:00:00,18
46.0, None, None,0.0, None,2.8, None,13.6, None, None, None,32.0,2019-05-03 19:00:00,18
346.0, None, None,0.0, None,7.4, None,11.8, None, None, None,35.0,2019-05-03 20:00:00,18
8.0, None, None,0.0, None,7.8, None,9.1, None, None, None,43.0,2019-05-03 21:00:00,18
353.0, None, None,0.0, None,7.2, None,7.6, None, None, None,48.0,2019-05-03 22:00:00,18
356.0, None, None,0.0, None,8.0, None,8.5, None, None, None,45.0,2019-05-03 23:00:00,18
339.0, None, None,0.0, None,9.0, None,8.9, None, None, None,45.0,2019-05-04 00:00:00,18
42.0, None, None,0.0, None,6.6, None,5.4, None, None, None,58.0,2019-05-04 01:00:00,18
205.0, None, None,0.0, None,0.0, None,2.5, None, None, None,70.0,2019-05-04 02:00:00,18
60.0, None, None,0.0, None,3.3, None,0.4, None, None, None,78.0,2019-05-04 03:00:00,18
339.0, None, None,0.0, None,2.3, None,0.9, None, None, None,79.0,2019-05-04 04:00:00,18
119.0, None, None,0.0, None,0.0, None,2.0, None, None, None,80.0,2019-05-04 05:00:00,18
171.0, None, None,0.0, None,2.0, None,3.6, None, None, None,72.0,2019-05-04 06:00:00,18
196.0, None, None,0.0, None,5.3, None,6.4, None, None, None,62.0,2019-05-04 07:00:00,18
219.0, None, None,0.0, None,6.5, None,10.9, None, None, None,46.0,2019-05-04 08:00:00,18
182.0, None, None,0.0, None,9.8, None,11.4, None, None, None,48.0,2019-05-04 09:00:00,18
171.0, None, None,0.0, None,11.3, None,13.1, None, None, None,41.0,2019-05-04 10:00:00,18
166.0, None, None,0.0, None,12.3, None,15.0, None, None, None,38.0,2019-05-04 11:00:00,18
185.0, None, None,0.0, None,10.5, None,17.0, None, None, None,34.0,2019-05-04 12:00:00,18
184.0, None, None,0.0, None,21.4, None,18.2, None, None, None,30.0,2019-05-04 13:00:00,18
294.0, None, None,0.0, None,11.0, None,17.9, None, None, None,25.0,2019-05-04 14:00:00,18
233.0, None, None,0.0, None,10.6, None,18.0, None, None, None,21.0,2019-05-04 15:00:00,18
268.0, None, None,0.0, None,10.1, None,18.0, None, None, None,24.0,2019-05-04 16:00:00,18
264.0, None, None,0.0, None,11.3, None,17.4, None, None, None,25.0,2019-05-04 17:00:00,18
278.0, None, None,0.0, None,11.9, None,16.8, None, None, None,29.0,2019-05-04 18:00:00,18
271.0, None, None,0.0, None,7.8, None,14.8, None, None, None,33.0,2019-05-04 19:00:00,18
355.0, None, None,0.0, None,4.7, None,13.3, None, None, None,38.0,2019-05-04 20:00:00,18
22.0, None, None,0.0, None,5.4, None,11.8, None, None, None,44.0,2019-05-04 21:00:00,18
351.0, None, None,0.0, None,13.1, None,12.0, None, None, None,43.0,2019-05-04 22:00:00,18
1.0, None, None,0.0, None,17.5, None,11.4, None, None, None,48.0,2019-05-04 23:00:00,18
6.0, None, None,0.0, None,16.3, None,10.5, None, None, None,54.0,2019-05-05 00:00:00,18
358.0, None, None,0.0, None,17.0, None,9.5, None, None, None,56.0,2019-05-05 01:00:00,18
350.0, None, None,0.0, None,9.5, None,8.0, None, None, None,60.0,2019-05-05 02:00:00,18
345.0, None, None,0.0, None,6.6, None,6.5, None, None, None,64.0,2019-05-05 03:00:00,18
52.0, None, None,0.0, None,4.4, None,5.9, None, None, None,65.0,2019-05-05 04:00:00,18
90.0, None, None,0.0, None,0.0, None,6.0, None, None, None,65.0,2019-05-05 05:00:00,18
27.0, None, None,0.0, None,5.8, None,6.9, None, None, None,63.0,2019-05-05 06:00:00,18
348.0, None, None,0.0, None,7.7, None,7.3, None, None, None,62.0,2019-05-05 07:00:00,18
332.0, None, None,0.0, None,4.9, None,8.8, None, None, None,60.0,2019-05-05 08:00:00,18
109.0, None, None,0.0, None,5.9, None,12.8, None, None, None,43.0,2019-05-05 09:00:00,18
301.0, None, None,0.0, None,7.1, None,12.3, None, None, None,46.0,2019-05-05 10:00:00,18
226.0, None, None,0.0, None,10.4, None,13.4, None, None, None,42.0,2019-05-05 11:00:00,18
256.0, None, None,0.0, None,8.2, None,15.6, None, None, None,31.0,2019-05-05 12:00:00,18
4.0, None, None,0.0, None,9.7, None,16.2, None, None, None,30.0,2019-05-05 13:00:00,18
327.0, None, None,0.0, None,9.7, None,17.0, None, None, None,30.0,2019-05-05 14:00:00,18
350.0, None, None,0.0, None,15.4, None,14.7, None, None, None,40.0,2019-05-05 15:00:00,18
327.0, None, None,0.0, None,10.2, None,15.5, None, None, None,34.0,2019-05-05 16:00:00,18
351.0, None, None,0.0, None,20.7, None,13.9, None, None, None,38.0,2019-05-05 17:00:00,18
358.0, None, None,0.0, None,16.9, None,12.0, None, None, None,45.0,2019-05-05 18:00:00,18
10.0, None, None,0.0, None,11.9, None,10.8, None, None, None,50.0,2019-05-05 19:00:00,18
347.0, None, None,0.0, None,11.9, None,9.5, None, None, None,53.0,2019-05-05 20:00:00,18
356.0, None, None,0.0, None,12.0, None,7.9, None, None, None,60.0,2019-05-05 21:00:00,18
359.0, None, None,0.0, None,13.3, None,7.3, None, None, None,63.0,2019-05-05 22:00:00,18
40.0, None, None,0.0, None,4.0, None,6.1, None, None, None,66.0,2019-05-05 23:00:00,18
124.0, None, None,0.0, None,1.9, None,4.8, None, None, None,74.0,2019-05-06 00:00:00,18
182.0, None, None,0.0, None,2.1, None,2.3, None, None, None,84.0,2019-05-06 01:00:00,18
30.0, None, None,0.0, None,4.6, None,0.3, None, None, None,91.0,2019-05-06 02:00:00,18
15.0, None, None,0.0, None,5.3, None,-1.2, None, None, None,95.0,2019-05-06 03:00:00,18
