wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
73.0, None, None,0.0, None,3.3, None,-1.0, None, None, None,98.0,2018-11-05 00:00:00,45
79.0, None, None,0.0, None,1.9, None,-1.1, None, None, None,98.0,2018-11-05 01:00:00,45
76.0, None, None,0.0, None,3.6, None,-0.9, None, None, None,98.0,2018-11-05 02:00:00,45
63.0, None, None,0.0, None,2.6, None,-1.0, None, None, None,98.0,2018-11-05 03:00:00,45
74.0, None, None,0.0, None,2.9, None,-0.9, None, None, None,97.0,2018-11-05 04:00:00,45
45.0, None, None,0.0, None,1.8, None,-0.7, None, None, None,98.0,2018-11-05 05:00:00,45
80.0, None, None,0.0, None,3.3, None,-0.6, None, None, None,98.0,2018-11-05 06:00:00,45
75.0, None, None,0.0, None,3.0, None,-0.3, None, None, None,98.0,2018-11-05 07:00:00,45
19.0, None, None,0.0, None,2.4, None,0.3, None, None, None,97.0,2018-11-05 08:00:00,45
354.0, None, None,0.2, None,4.0, None,1.3, None, None, None,93.0,2018-11-05 09:00:00,45
21.0, None, None,0.0, None,1.8, None,1.4, None, None, None,92.0,2018-11-05 10:00:00,45
298.0, None, None,0.2, None,3.0, None,1.5, None, None, None,93.0,2018-11-05 11:00:00,45
176.0, None, None,0.4, None,3.5, None,1.1, None, None, None,95.0,2018-11-05 12:00:00,45
243.0, None, None,0.0, None,1.6, None,1.7, None, None, None,96.0,2018-11-05 13:00:00,45
42.0, None, None,0.2, None,2.2, None,1.1, None, None, None,96.0,2018-11-05 14:00:00,45
355.0, None, None,0.0, None,2.1, None,0.3, None, None, None,97.0,2018-11-05 15:00:00,45
29.0, None, None,0.0, None,1.6, None,-0.1, None, None, None,98.0,2018-11-05 16:00:00,45
336.0, None, None,0.0, None,3.6, None,-0.2, None, None, None,98.0,2018-11-05 17:00:00,45
120.0, None, None,0.0, None,0.0, None,-0.3, None, None, None,98.0,2018-11-05 18:00:00,45
134.0, None, None,0.0, None,0.0, None,-0.3, None, None, None,98.0,2018-11-05 19:00:00,45
52.0, None, None,0.0, None,1.7, None,-0.5, None, None, None,99.0,2018-11-05 20:00:00,45
51.0, None, None,0.0, None,2.1, None,-0.8, None, None, None,98.0,2018-11-05 21:00:00,45
91.0, None, None,0.0, None,0.0, None,-1.2, None, None, None,98.0,2018-11-05 22:00:00,45
77.0, None, None,0.0, None,1.7, None,-1.3, None, None, None,98.0,2018-11-05 23:00:00,45
48.0, None, None,0.0, None,2.0, None,-1.3, None, None, None,98.0,2018-11-06 00:00:00,45
64.0, None, None,0.0, None,1.8, None,-1.8, None, None, None,97.0,2018-11-06 01:00:00,45
68.0, None, None,0.0, None,1.8, None,-2.1, None, None, None,97.0,2018-11-06 02:00:00,45
59.0, None, None,0.0, None,4.1, None,-2.6, None, None, None,97.0,2018-11-06 03:00:00,45
12.0, None, None,0.0, None,1.9, None,-3.0, None, None, None,95.0,2018-11-06 04:00:00,45
27.0, None, None,0.0, None,2.7, None,-3.4, None, None, None,95.0,2018-11-06 05:00:00,45
60.0, None, None,0.0, None,1.7, None,-3.0, None, None, None,96.0,2018-11-06 06:00:00,45
52.0, None, None,0.0, None,1.9, None,-1.9, None, None, None,94.0,2018-11-06 07:00:00,45
104.0, None, None,0.0, None,0.0, None,-0.3, None, None, None,92.0,2018-11-06 08:00:00,45
36.0, None, None,0.0, None,0.0, None,0.2, None, None, None,89.0,2018-11-06 09:00:00,45
267.0, None, None,2.4, None,5.1, None,5.2, None, None, None,75.0,2018-11-06 10:00:00,45
316.0, None, None,1.0, None,1.7, None,5.1, None, None, None,64.0,2018-11-06 11:00:00,45
32.0, None, None,0.0, None,2.6, None,2.9, None, None, None,88.0,2018-11-06 12:00:00,45
11.0, None, None,0.0, None,3.6, None,3.9, None, None, None,81.0,2018-11-06 13:00:00,45
90.0, None, None,0.0, None,0.0, None,1.7, None, None, None,93.0,2018-11-06 14:00:00,45
85.0, None, None,0.0, None,3.6, None,0.2, None, None, None,96.0,2018-11-06 15:00:00,45
35.0, None, None,0.0, None,3.6, None,-0.1, None, None, None,97.0,2018-11-06 16:00:00,45
132.0, None, None,0.0, None,3.3, None,-0.5, None, None, None,95.0,2018-11-06 17:00:00,45
307.0, None, None,0.0, None,1.8, None,-0.7, None, None, None,97.0,2018-11-06 18:00:00,45
24.0, None, None,0.0, None,2.7, None,-0.9, None, None, None,98.0,2018-11-06 19:00:00,45
114.0, None, None,0.0, None,1.8, None,-1.1, None, None, None,98.0,2018-11-06 20:00:00,45
58.0, None, None,0.0, None,3.0, None,-0.8, None, None, None,98.0,2018-11-06 21:00:00,45
4.0, None, None,0.0, None,2.6, None,-1.1, None, None, None,97.0,2018-11-06 22:00:00,45
35.0, None, None,0.0, None,3.0, None,-1.3, None, None, None,98.0,2018-11-06 23:00:00,45
18.0, None, None,0.0, None,2.8, None,-1.6, None, None, None,97.0,2018-11-07 00:00:00,45
88.0, None, None,0.0, None,2.2, None,-1.4, None, None, None,96.0,2018-11-07 01:00:00,45
92.0, None, None,0.0, None,1.9, None,-2.8, None, None, None,96.0,2018-11-07 02:00:00,45
102.0, None, None,0.0, None,0.0, None,-2.5, None, None, None,97.0,2018-11-07 03:00:00,45
147.0, None, None,0.0, None,2.4, None,-2.1, None, None, None,98.0,2018-11-07 04:00:00,45
148.0, None, None,0.0, None,4.0, None,-2.5, None, None, None,98.0,2018-11-07 05:00:00,45
163.0, None, None,0.0, None,4.4, None,-3.0, None, None, None,95.0,2018-11-07 06:00:00,45
159.0, None, None,0.0, None,6.1, None,-3.1, None, None, None,92.0,2018-11-07 07:00:00,45
198.0, None, None,0.0, None,5.5, None,-2.2, None, None, None,91.0,2018-11-07 08:00:00,45
195.0, None, None,0.0, None,6.5, None,0.9, None, None, None,75.0,2018-11-07 09:00:00,45
197.0, None, None,1.4, None,7.8, None,1.7, None, None, None,73.0,2018-11-07 10:00:00,45
201.0, None, None,0.0, None,6.4, None,0.4, None, None, None,81.0,2018-11-07 11:00:00,45
199.0, None, None,0.0, None,4.3, None,-0.3, None, None, None,84.0,2018-11-07 12:00:00,45
163.0, None, None,0.0, None,4.6, None,0.2, None, None, None,80.0,2018-11-07 13:00:00,45
23.0, None, None,0.0, None,2.8, None,-0.3, None, None, None,84.0,2018-11-07 14:00:00,45
41.0, None, None,0.0, None,3.5, None,-2.7, None, None, None,91.0,2018-11-07 15:00:00,45
115.0, None, None,0.0, None,2.2, None,-4.4, None, None, None,94.0,2018-11-07 16:00:00,45
91.0, None, None,0.0, None,2.8, None,-5.2, None, None, None,92.0,2018-11-07 17:00:00,45
66.0, None, None,0.0, None,3.5, None,-5.8, None, None, None,93.0,2018-11-07 18:00:00,45
71.0, None, None,0.0, None,3.9, None,-6.1, None, None, None,90.0,2018-11-07 19:00:00,45
39.0, None, None,0.0, None,3.0, None,-6.6, None, None, None,89.0,2018-11-07 20:00:00,45
24.0, None, None,0.0, None,4.7, None,-7.0, None, None, None,87.0,2018-11-07 21:00:00,45
66.0, None, None,0.0, None,2.6, None,-7.6, None, None, None,89.0,2018-11-07 22:00:00,45
14.0, None, None,0.0, None,2.7, None,-7.9, None, None, None,86.0,2018-11-07 23:00:00,45
53.0, None, None,0.0, None,3.0, None,-8.4, None, None, None,89.0,2018-11-08 00:00:00,45
48.0, None, None,0.0, None,3.1, None,-8.6, None, None, None,87.0,2018-11-08 01:00:00,45
85.0, None, None,0.0, None,2.0, None,-8.6, None, None, None,84.0,2018-11-08 02:00:00,45
115.0, None, None,0.0, None,1.7, None,-9.2, None, None, None,88.0,2018-11-08 03:00:00,45
65.0, None, None,0.0, None,2.8, None,-9.2, None, None, None,88.0,2018-11-08 04:00:00,45
36.0, None, None,0.0, None,3.5, None,-9.4, None, None, None,88.0,2018-11-08 05:00:00,45
69.0, None, None,0.0, None,2.5, None,-9.2, None, None, None,88.0,2018-11-08 06:00:00,45
110.0, None, None,0.0, None,2.1, None,-8.9, None, None, None,86.0,2018-11-08 07:00:00,45
121.0, None, None,0.0, None,0.0, None,-7.4, None, None, None,82.0,2018-11-08 08:00:00,45
241.0, None, None,0.0, None,3.0, None,-2.3, None, None, None,69.0,2018-11-08 09:00:00,45
212.0, None, None,0.2, None,5.7, None,-1.4, None, None, None,62.0,2018-11-08 10:00:00,45
199.0, None, None,0.0, None,6.0, None,-0.2, None, None, None,60.0,2018-11-08 11:00:00,45
271.0, None, None,0.0, None,4.9, None,0.9, None, None, None,56.0,2018-11-08 12:00:00,45
301.0, None, None,0.0, None,3.2, None,0.5, None, None, None,60.0,2018-11-08 13:00:00,45
170.0, None, None,0.0, None,2.9, None,-2.2, None, None, None,70.0,2018-11-08 14:00:00,45
42.0, None, None,0.0, None,2.6, None,-5.0, None, None, None,87.0,2018-11-08 15:00:00,45
72.0, None, None,0.0, None,0.0, None,-6.2, None, None, None,91.0,2018-11-08 16:00:00,45
77.0, None, None,0.0, None,3.4, None,-6.4, None, None, None,90.0,2018-11-08 17:00:00,45
75.0, None, None,0.0, None,3.7, None,-6.7, None, None, None,91.0,2018-11-08 18:00:00,45
76.0, None, None,0.0, None,4.0, None,-7.1, None, None, None,90.0,2018-11-08 19:00:00,45
88.0, None, None,0.0, None,3.8, None,-7.5, None, None, None,89.0,2018-11-08 20:00:00,45
74.0, None, None,0.0, None,3.4, None,-7.6, None, None, None,90.0,2018-11-08 21:00:00,45
73.0, None, None,0.0, None,1.8, None,-7.1, None, None, None,90.0,2018-11-08 22:00:00,45
58.0, None, None,0.0, None,2.4, None,-6.8, None, None, None,88.0,2018-11-08 23:00:00,45
46.0, None, None,0.0, None,2.6, None,-6.0, None, None, None,90.0,2018-11-09 00:00:00,45
110.0, None, None,0.0, None,1.8, None,-5.4, None, None, None,88.0,2018-11-09 01:00:00,45
303.0, None, None,0.0, None,0.0, None,-5.7, None, None, None,88.0,2018-11-09 02:00:00,45
184.0, None, None,0.0, None,1.6, None,-6.3, None, None, None,90.0,2018-11-09 03:00:00,45
174.0, None, None,0.0, None,2.2, None,-6.5, None, None, None,90.0,2018-11-09 04:00:00,45
215.0, None, None,0.0, None,1.6, None,-6.3, None, None, None,90.0,2018-11-09 05:00:00,45
56.0, None, None,0.0, None,2.0, None,-5.9, None, None, None,89.0,2018-11-09 06:00:00,45
313.0, None, None,0.0, None,1.6, None,-5.5, None, None, None,89.0,2018-11-09 07:00:00,45
305.0, None, None,0.0, None,0.0, None,-5.4, None, None, None,91.0,2018-11-09 08:00:00,45
5.0, None, None,0.0, None,2.5, None,-4.6, None, None, None,91.0,2018-11-09 09:00:00,45
143.0, None, None,0.0, None,2.4, None,-3.4, None, None, None,90.0,2018-11-09 10:00:00,45
304.0, None, None,0.0, None,0.0, None,-2.9, None, None, None,90.0,2018-11-09 11:00:00,45
27.0, None, None,0.0, None,1.9, None,-2.0, None, None, None,87.0,2018-11-09 12:00:00,45
295.0, None, None,0.0, None,1.8, None,-2.0, None, None, None,87.0,2018-11-09 13:00:00,45
304.0, None, None,0.0, None,0.0, None,-2.2, None, None, None,89.0,2018-11-09 14:00:00,45
129.0, None, None,0.0, None,0.0, None,-3.1, None, None, None,93.0,2018-11-09 15:00:00,45
61.0, None, None,0.0, None,1.6, None,-4.2, None, None, None,95.0,2018-11-09 16:00:00,45
69.0, None, None,0.0, None,0.0, None,-3.9, None, None, None,95.0,2018-11-09 17:00:00,45
92.0, None, None,0.0, None,1.6, None,-4.3, None, None, None,94.0,2018-11-09 18:00:00,45
78.0, None, None,0.0, None,2.3, None,-4.8, None, None, None,94.0,2018-11-09 19:00:00,45
23.0, None, None,0.0, None,2.0, None,-4.4, None, None, None,95.0,2018-11-09 20:00:00,45
40.0, None, None,0.0, None,2.5, None,-4.9, None, None, None,94.0,2018-11-09 21:00:00,45
77.0, None, None,0.0, None,4.1, None,-4.7, None, None, None,95.0,2018-11-09 22:00:00,45
63.0, None, None,0.0, None,3.5, None,-5.3, None, None, None,94.0,2018-11-09 23:00:00,45
69.0, None, None,0.0, None,4.6, None,-5.7, None, None, None,94.0,2018-11-10 00:00:00,45
81.0, None, None,0.0, None,4.0, None,-5.9, None, None, None,93.0,2018-11-10 01:00:00,45
82.0, None, None,0.0, None,2.3, None,-6.3, None, None, None,92.0,2018-11-10 02:00:00,45
123.0, None, None,0.0, None,1.7, None,-6.1, None, None, None,93.0,2018-11-10 03:00:00,45
86.0, None, None,0.0, None,2.3, None,-6.9, None, None, None,91.0,2018-11-10 04:00:00,45
95.0, None, None,0.0, None,2.4, None,-7.7, None, None, None,90.0,2018-11-10 05:00:00,45
95.0, None, None,0.0, None,2.7, None,-7.7, None, None, None,91.0,2018-11-10 06:00:00,45
110.0, None, None,0.0, None,2.1, None,-7.2, None, None, None,90.0,2018-11-10 07:00:00,45
54.0, None, None,0.0, None,1.8, None,-5.7, None, None, None,88.0,2018-11-10 08:00:00,45
71.0, None, None,0.0, None,0.0, None,-1.0, None, None, None,84.0,2018-11-10 09:00:00,45
328.0, None, None,0.0, None,2.7, None,3.2, None, None, None,65.0,2018-11-10 10:00:00,45
274.0, None, None,3.6, None,4.9, None,4.5, None, None, None,65.0,2018-11-10 11:00:00,45
173.0, None, None,0.2, None,2.6, None,0.0, None, None, None,82.0,2018-11-10 12:00:00,45
102.0, None, None,0.0, None,3.2, None,-0.4, None, None, None,88.0,2018-11-10 13:00:00,45
9.0, None, None,0.0, None,3.7, None,-0.9, None, None, None,88.0,2018-11-10 14:00:00,45
50.0, None, None,0.0, None,2.2, None,-2.9, None, None, None,94.0,2018-11-10 15:00:00,45
124.0, None, None,0.0, None,3.3, None,-3.2, None, None, None,93.0,2018-11-10 16:00:00,45
264.0, None, None,0.0, None,1.6, None,-4.1, None, None, None,96.0,2018-11-10 17:00:00,45
90.0, None, None,0.0, None,2.2, None,-4.9, None, None, None,96.0,2018-11-10 18:00:00,45
262.0, None, None,0.0, None,1.7, None,-5.0, None, None, None,96.0,2018-11-10 19:00:00,45
170.0, None, None,0.0, None,1.9, None,-5.4, None, None, None,96.0,2018-11-10 20:00:00,45
182.0, None, None,0.0, None,2.2, None,-5.5, None, None, None,96.0,2018-11-10 21:00:00,45
219.0, None, None,0.0, None,2.0, None,-5.5, None, None, None,95.0,2018-11-10 22:00:00,45
284.0, None, None,0.0, None,1.6, None,-6.0, None, None, None,93.0,2018-11-10 23:00:00,45
79.0, None, None,0.0, None,0.0, None,-6.6, None, None, None,93.0,2018-11-11 00:00:00,45
51.0, None, None,0.0, None,2.3, None,-6.4, None, None, None,92.0,2018-11-11 01:00:00,45
17.0, None, None,0.0, None,1.6, None,-6.2, None, None, None,92.0,2018-11-11 02:00:00,45
329.0, None, None,0.0, None,1.9, None,-6.4, None, None, None,92.0,2018-11-11 03:00:00,45
80.0, None, None,0.0, None,2.5, None,-7.2, None, None, None,90.0,2018-11-11 04:00:00,45
79.0, None, None,0.0, None,4.1, None,-8.0, None, None, None,91.0,2018-11-11 05:00:00,45
70.0, None, None,0.0, None,4.6, None,-8.4, None, None, None,90.0,2018-11-11 06:00:00,45
67.0, None, None,0.0, None,4.8, None,-8.1, None, None, None,90.0,2018-11-11 07:00:00,45
