RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.712,119.5, None, None, None, 1025.0, None, None, None, None, None, None, None, None, None, None, None, None, None,69.98, None, None, None, None, None,2018-01-02 18:00:00, None,1
None, None, None, None,0.66,330.0, None, None, None, 1024.0, None, None, None, None, None, 49.06, None, None, -4.203, None, None, None, None,55.02, None, None, None, None, None,2018-01-02 19:00:00, None,1
None, None, None, None,1.059,332.9, None, None, None, 1023.0, None, None, None, None, None, 48.74, None, None, -4.507, None, None, None, None,40.27, None, None, None, None, None,2018-01-02 20:00:00, None,1
None, None, None, None,1.1,350.3, None, None, None, 1023.0, None, None, None, None, None, 49.2, None, None, -4.503, None, None, None, None,48.72, None, None, None, None, None,2018-01-02 21:00:00, None,1
None, None, None, None,0.596,33.6, None, None, None, 1023.0, None, None, None, None, None, 49.29, None, None, -4.213, None, None, None, None,54.16, None, None, None, None, None,2018-01-02 22:00:00, None,1
None, None, None, None,0.516,127.8, None, None, None, 1023.0, None, None, None, None, None, 49.24, None, None, -3.544, None, None, None, None,72.0, None, None, None, None, None,2018-01-02 23:00:00, None,1
None, None, None, None,0.721,57.2, None, None, None, 1023.0, None, None, None, None, None, 49.5, None, None, -3.632, None, None, None, None,59.33, None, None, None, None, None,2018-01-03 00:00:00, None,1
None, None, None, None,0.58,359.9, None, None, None, 1023.0, None, None, None, None, None, 49.43, None, None, -3.352, None, None, None, None,66.38, None, None, None, None, None,2018-01-03 01:00:00, None,1
None, None, None, None,1.145,334.1, None, None, None, 1023.0, None, None, None, None, None, 49.64, None, None, -3.128, None, None, None, None,38.47, None, None, None, None, None,2018-01-03 02:00:00, None,1
None, None, None, None,0.828,353.6, None, None, None, 1023.0, None, None, None, None, None, 49.67, None, None, -2.984, None, None, None, None,35.26, None, None, None, None, None,2018-01-03 03:00:00, None,1
None, None, None, None,0.389,60.95, None, None, None, 1023.0, None, None, None, None, None, 49.57, None, None, -2.916, None, None, None, None,67.47, None, None, None, None, None,2018-01-03 04:00:00, None,1
None, None, None, None,1.035,1.708, None, None, None, 1023.0, None, None, None, None, None, 49.82, None, None, -2.259, None, None, None, None,54.98, None, None, None, None, None,2018-01-03 05:00:00, None,1
None, None, None, None,0.607,350.4, None, None, None, 1023.0, None, None, None, None, None, 49.05, None, None, -2.337, None, None, None, None,61.57, None, None, None, None, None,2018-01-03 06:00:00, None,1
None, None, None, None,0.713,312.7, None, None, None, 1023.0, None, None, None, None, None, 51.72, None, None, -2.318, None, None, None, None,58.89, None, None, None, None, None,2018-01-03 07:00:00, None,1
None, None, None, None,0.564,0.647, None, None, None, 1023.0, None, None, None, None, None, 50.84, None, None, -2.289, None, None, None, None,63.54, None, None, None, None, None,2018-01-03 08:00:00, None,1
None, None, None, None,0.964,333.0, None, None, None, 1023.0, None, None, None, None, None, 50.54, None, None, -2.327, None, None, None, None,27.45, None, None, None, None, None,2018-01-03 09:00:00, None,1
None, None, None, None,0.695,339.9, None, None, None, 1023.0, None, None, None, None, None, 49.05, None, None, -2.318, None, None, None, None,26.14, None, None, None, None, None,2018-01-03 10:00:00, None,1
None, None, None, None,0.484,2.282, None, None, None, 1023.0, None, None, None, None, None, 51.44, None, None, -1.884, None, None, None, None,49.08, None, None, None, None, None,2018-01-03 11:00:00, None,1
None, None, None, None,0.702,352.5, None, None, None, 1023.0, None, None, None, None, None, 52.34, None, None, -1.123, None, None, None, None,58.96, None, None, None, None, None,2018-01-03 12:00:00, None,1
None, None, None, None,0.2,109.4, None, None, None, 1023.0, None, None, None, None, None, 51.98, None, None, -0.739, None, None, None, None,75.4, None, None, None, None, None,2018-01-03 13:00:00, None,1
None, None, None, None,0.989,349.6, None, None, None, 1021.0, None, None, None, None, None, 50.7, None, None, -0.354, None, None, None, None,38.71, None, None, None, None, None,2018-01-03 14:00:00, None,1
None, None, None, None,0.175,334.0, None, None, None, 1021.0, None, None, None, None, None, 52.3, None, None, -0.567, None, None, None, None,56.31, None, None, None, None, None,2018-01-03 15:00:00, None,1
None, None, None, None,0.204,350.0, None, None, None, 1021.0, None, None, None, None, None, 51.9, None, None, -0.884, None, None, None, None,48.77, None, None, None, None, None,2018-01-03 16:00:00, None,1
None, None, None, None,0.165,30.77, None, None, None, 1021.0, None, None, None, None, None, 51.69, None, None, -1.22, None, None, None, None,56.52, None, None, None, None, None,2018-01-03 17:00:00, None,1
None, None, None, None,0.106,69.1, None, None, None, 1020.0, None, None, None, None, None, 53.69, None, None, -0.95, None, None, None, None,70.2, None, None, None, None, None,2018-01-03 18:00:00, None,1
None, None, None, None,0.273,358.4, None, None, None, 1020.0, None, None, None, None, None, 52.72, None, None, -1.008, None, None, None, None,65.52, None, None, None, None, None,2018-01-03 19:00:00, None,1
None, None, None, None,0.069,290.0, None, None, None, 1020.0, None, None, None, None, None, 53.26, None, None, -0.691, None, None, None, None,77.6, None, None, None, None, None,2018-01-03 20:00:00, None,1
None, None, None, None,0.393,330.3, None, None, None, 1019.0, None, None, None, None, None, 53.3, None, None, -0.402, None, None, None, None,71.4, None, None, None, None, None,2018-01-03 21:00:00, None,1
None, None, None, None,0.394,25.67, None, None, None, 1019.0, None, None, None, None, None, 53.16, None, None, -0.652, None, None, None, None,58.6, None, None, None, None, None,2018-01-03 22:00:00, None,1
None, None, None, None,0.381,67.21, None, None, None, 1017.0, None, None, None, None, None, 52.45, None, None, 0.185, None, None, None, None,73.7, None, None, None, None, None,2018-01-03 23:00:00, None,1
None, None, None, None,1.551,23.31, None, None, None, 1017.0, None, None, None, None, None, 52.32, None, None, -0.258, None, None, None, None,54.81, None, None, None, None, None,2018-01-04 00:00:00, None,1
None, None, None, None,0.827,121.7, None, None, None, 1016.0, None, None, None, None, None, 52.1, None, None, 0.482, None, None, None, None,66.37, None, None, None, None, None,2018-01-04 01:00:00, None,1
None, None, None, None,0.89,19.55, None, None, None, 1015.0, None, None, None, None, None, 51.93, None, None, -0.249, None, None, None, None,60.3, None, None, None, None, None,2018-01-04 02:00:00, None,1
None, None, None, None,0.8,9.98, None, None, None, 1015.0, None, None, None, None, None, 51.82, None, None, -0.229, None, None, None, None,44.73, None, None, None, None, None,2018-01-04 03:00:00, None,1
None, None, None, None,0.5,281.8, None, None, None, 1015.0, None, None, None, None, None, 52.29, None, None, -0.316, None, None, None, None,60.31, None, None, None, None, None,2018-01-04 04:00:00, None,1
None, None, None, None,0.167,168.4, None, None, None, 1013.0, None, None, None, None, None, 52.91, None, None, 0.098, None, None, None, None,74.2, None, None, None, None, None,2018-01-04 05:00:00, None,1
None, None, None, None,0.468,137.3, None, None, None, 1013.0, None, None, None, None, None, 54.04, None, None, 0.05, None, None, None, None,70.6, None, None, None, None, None,2018-01-04 06:00:00, None,1
None, None, None, None,0.507,127.4, None, None, None, 1012.0, None, None, None, None, None, 53.11, None, None, 0.078, None, None, None, None,68.29, None, None, None, None, None,2018-01-04 07:00:00, None,1
None, None, None, None,0.572,125.7, None, None, None, 1012.0, None, None, None, None, None, 55.36, None, None, 0.059, None, None, None, None,66.41, None, None, None, None, None,2018-01-04 08:00:00, None,1
None, None, None, None,0.131,301.1, None, None, None, 1012.0, None, None, None, None, None, 55.07, None, None, 0.011, None, None, None, None,70.1, None, None, None, None, None,2018-01-04 09:00:00, None,1
None, None, None, None,0.107,293.3, None, None, None, 1012.0, None, None, None, None, None, 54.35, None, None, 0.136, None, None, None, None,66.44, None, None, None, None, None,2018-01-04 10:00:00, None,1
None, None, None, None,0.095,239.4, None, None, None, 1011.0, None, None, None, None, None, 54.26, None, None, 0.28, None, None, None, None,68.56, None, None, None, None, None,2018-01-04 11:00:00, None,1
None, None, None, None,0.226,349.0, None, None, None, 1011.0, None, None, None, None, None, 55.78, None, None, 0.366, None, None, None, None,45.07, None, None, None, None, None,2018-01-04 12:00:00, None,1
None, None, None, None,0.273,7.52, None, None, None, 1011.0, None, None, None, None, None, 54.98, None, None, 0.481, None, None, None, None,55.55, None, None, None, None, None,2018-01-04 13:00:00, None,1
None, None, None, None,0.375,39.25, None, None, None, 1009.0, None, None, None, None, None, 55.78, None, None, 0.337, None, None, None, None,49.05, None, None, None, None, None,2018-01-04 14:00:00, None,1
None, None, None, None,0.348,33.72, None, None, None, 1009.0, None, None, None, None, None, 55.67, None, None, 0.231, None, None, None, None,58.84, None, None, None, None, None,2018-01-04 15:00:00, None,1
None, None, None, None,0.322,64.89, None, None, None, 1009.0, None, None, None, None, None, 55.56, None, None, 0.135, None, None, None, None,59.18, None, None, None, None, None,2018-01-04 16:00:00, None,1
None, None, None, None,0.299,69.55, None, None, None, 1008.0, None, None, None, None, None, 55.49, None, None, 0.059, None, None, None, None,66.56, None, None, None, None, None,2018-01-04 17:00:00, None,1
None, None, None, None,0.715,107.2, None, None, None, 1008.0, None, None, None, None, None, 55.4, None, None, 0.03, None, None, None, None,52.91, None, None, None, None, None,2018-01-04 18:00:00, None,1
None, None, None, None,0.841,102.5, None, None, None, 1007.0, None, None, None, None, None, 55.34, None, None, 0.04, None, None, None, None,56.82, None, None, None, None, None,2018-01-04 19:00:00, None,1
None, None, None, None,0.426,104.4, None, None, None, 1005.0, None, None, None, None, None, 55.2, None, None, 0.078, None, None, None, None,68.01, None, None, None, None, None,2018-01-04 20:00:00, None,1
None, None, None, None,0.626,67.43, None, None, None, 1005.0, None, None, None, None, None, 55.15, None, None, 0.088, None, None, None, None,62.39, None, None, None, None, None,2018-01-04 21:00:00, None,1
None, None, None, None,1.106,95.2, None, None, None, 1005.0, None, None, None, None, None, 55.16, None, None, 0.059, None, None, None, None,55.9, None, None, None, None, None,2018-01-04 22:00:00, None,1
None, None, None, None,0.735,75.8, None, None, None, 1005.0, None, None, None, None, None, 55.09, None, None, 0.078, None, None, None, None,58.02, None, None, None, None, None,2018-01-04 23:00:00, None,1
None, None, None, None,0.533,86.7, None, None, None, 1005.0, None, None, None, None, None, 55.07, None, None, 0.097, None, None, None, None,64.94, None, None, None, None, None,2018-01-05 00:00:00, None,1
None, None, None, None,0.301,99.6, None, None, None, 1004.0, None, None, None, None, None, 54.98, None, None, 0.059, None, None, None, None,69.87, None, None, None, None, None,2018-01-05 01:00:00, None,1
None, None, None, None,0.835,114.1, None, None, None, 1004.0, None, None, None, None, None, 54.87, None, None, 0.069, None, None, None, None,60.45, None, None, None, None, None,2018-01-05 02:00:00, None,1
None, None, None, None,0.56,123.0, None, None, None, 1003.0, None, None, None, None, None, 54.86, None, None, 0.118, None, None, None, None,62.4, None, None, None, None, None,2018-01-05 03:00:00, None,1
None, None, None, None,0.476,79.2, None, None, None, 1003.0, None, None, None, None, None, 54.84, None, None, 0.107, None, None, None, None,65.3, None, None, None, None, None,2018-01-05 04:00:00, None,1
None, None, None, None,0.524,43.74, None, None, None, 1003.0, None, None, None, None, None, 54.77, None, None, 0.146, None, None, None, None,69.81, None, None, None, None, None,2018-01-05 05:00:00, None,1
None, None, None, None,1.037,111.4, None, None, None, 1003.0, None, None, None, None, None, 54.69, None, None, 0.136, None, None, None, None,63.96, None, None, None, None, None,2018-01-05 06:00:00, None,1
None, None, None, None,0.513,103.0, None, None, None, 1001.0, None, None, None, None, None, 54.56, None, None, 0.107, None, None, None, None,68.5, None, None, None, None, None,2018-01-05 07:00:00, None,1
None, None, None, None,0.357,328.9, None, None, None, 1003.0, None, None, None, None, None, 54.63, None, None, 0.213, None, None, None, None,73.1, None, None, None, None, None,2018-01-05 08:00:00, None,1
None, None, None, None,0.784,358.2, None, None, None, 1004.0, None, None, None, None, None, 54.54, None, None, 2.136, None, None, None, None,56.81, None, None, None, None, None,2018-01-05 09:00:00, None,1
None, None, None, None,0.955,29.42, None, None, None, 1004.0, None, None, None, None, None, 54.91, None, None, 1.492, None, None, None, None,64.14, None, None, None, None, None,2018-01-05 10:00:00, None,1
None, None, None, None,1.193,130.3, None, None, None, 1005.0, None, None, None, None, None, 54.37, None, None, 1.183, None, None, None, None,57.78, None, None, None, None, None,2018-01-05 11:00:00, None,1
None, None, None, None,0.302,85.4, None, None, None, 1005.0, None, None, None, None, None, 54.37, None, None, 1.539, None, None, None, None,65.22, None, None, None, None, None,2018-01-05 12:00:00, None,1
None, None, None, None,0.534,118.7, None, None, None, 1007.0, None, None, None, None, None, 53.8, None, None, 1.769, None, None, None, None,57.73, None, None, None, None, None,2018-01-05 13:00:00, None,1
None, None, None, None,0.671,46.99, None, None, None, 1005.0, None, None, None, None, None, 53.84, None, None, 1.346, None, None, None, None,58.94, None, None, None, None, None,2018-01-05 14:00:00, None,1
None, None, None, None,0.356,160.5, None, None, None, 1007.0, None, None, None, None, None, 53.73, None, None, 1.404, None, None, None, None,74.7, None, None, None, None, None,2018-01-05 15:00:00, None,1
None, None, None, None,1.113,114.5, None, None, None, 1007.0, None, None, None, None, None, 53.33, None, None, 0.894, None, None, None, None,51.75, None, None, None, None, None,2018-01-05 16:00:00, None,1
None, None, None, None,0.28,50.32, None, None, None, 1008.0, None, None, None, None, None, 53.22, None, None, 0.798, None, None, None, None,73.1, None, None, None, None, None,2018-01-05 17:00:00, None,1
None, None, None, None,0.396,57.47, None, None, None, 1008.0, None, None, None, None, None, 53.22, None, None, 0.732, None, None, None, None,73.3, None, None, None, None, None,2018-01-05 18:00:00, None,1
None, None, None, None,0.818,97.1, None, None, None, 1008.0, None, None, None, None, None, 52.97, None, None, 0.626, None, None, None, None,60.01, None, None, None, None, None,2018-01-05 19:00:00, None,1
None, None, None, None,1.21,53.17, None, None, None, 1009.0, None, None, None, None, None, 53.27, None, None, 2.521, None, None, None, None,59.19, None, None, None, None, None,2018-01-05 20:00:00, None,1
None, None, None, None,3.363,278.7, None, None, None, 1011.0, None, None, None, None, None, 52.76, None, None, 3.322, None, None, None, None,37.27, None, None, None, None, None,2018-01-05 21:00:00, None,1
None, None, None, None,2.737,318.0, None, None, None, 1011.0, None, None, None, None, None, 52.68, None, None, 1.799, None, None, None, None,42.4, None, None, None, None, None,2018-01-05 22:00:00, None,1
None, None, None, None,1.415,349.0, None, None, None, 1012.0, None, None, None, None, None, 52.67, None, None, 0.577, None, None, None, None,52.83, None, None, None, None, None,2018-01-05 23:00:00, None,1
None, None, None, None,1.931,342.8, None, None, None, 1012.0, None, None, None, None, None, 52.51, None, None, 1.886, None, None, None, None,41.87, None, None, None, None, None,2018-01-06 00:00:00, None,1
None, None, None, None,1.887,318.5, None, None, None, 1013.0, None, None, None, None, None, 52.44, None, None, 1.116, None, None, None, None,46.72, None, None, None, None, None,2018-01-06 01:00:00, None,1
None, None, None, None,2.709,289.1, None, None, None, 1013.0, None, None, None, None, None, 52.86, None, None, 2.242, None, None, None, None,38.36, None, None, None, None, None,2018-01-06 02:00:00, None,1
None, None, None, None,1.576,353.3, None, None, None, 1015.0, None, None, None, None, None, 52.59, None, None, 0.722, None, None, None, None,55.49, None, None, None, None, None,2018-01-06 03:00:00, None,1
None, None, None, None,0.914,19.98, None, None, None, 1015.0, None, None, None, None, None, 52.12, None, None, 0.357, None, None, None, None,63.03, None, None, None, None, None,2018-01-06 04:00:00, None,1
None, None, None, None,2.075,333.0, None, None, None, 1015.0, None, None, None, None, None, 52.37, None, None, 1.761, None, None, None, None,48.28, None, None, None, None, None,2018-01-06 05:00:00, None,1
None, None, None, None,4.279,297.8, None, None, None, 1015.0, None, None, None, None, None, 52.12, None, None, 1.607, None, None, None, None,28.57, None, None, None, None, None,2018-01-06 06:00:00, None,1
None, None, None, None,0.708,161.5, None, None, None, 1013.0, None, None, None, None, None, 51.89, None, None, 0.587, None, None, None, None,63.1, None, None, None, None, None,2018-01-06 07:00:00, None,1
None, None, None, None,0.809,80.4, None, None, None, 1013.0, None, None, None, None, None, 51.94, None, None, 0.376, None, None, None, None,48.3, None, None, None, None, None,2018-01-06 08:00:00, None,1
None, None, None, None,0.769,122.0, None, None, None, 1013.0, None, None, None, None, None, 51.87, None, None, 0.299, None, None, None, None,49.17, None, None, None, None, None,2018-01-06 09:00:00, None,1
None, None, None, None,0.796,128.5, None, None, None, 1015.0, None, None, None, None, None, 52.0, None, None, 0.328, None, None, None, None,43.75, None, None, None, None, None,2018-01-06 10:00:00, None,1
None, None, None, None,1.173,140.1, None, None, None, 1013.0, None, None, None, None, None, 51.92, None, None, 0.664, None, None, None, None,27.33, None, None, None, None, None,2018-01-06 11:00:00, None,1
None, None, None, None,0.384,178.2, None, None, None, 1013.0, None, None, None, None, None, 51.88, None, None, 1.01, None, None, None, None,46.86, None, None, None, None, None,2018-01-06 12:00:00, None,1
None, None, None, None,0.842,141.6, None, None, None, 1013.0, None, None, None, None, None, 51.81, None, None, 0.894, None, None, None, None,33.06, None, None, None, None, None,2018-01-06 13:00:00, None,1
None, None, None, None,0.865,132.5, None, None, None, 1013.0, None, None, None, None, None, 51.54, None, None, 0.462, None, None, None, None,35.25, None, None, None, None, None,2018-01-06 14:00:00, None,1
None, None, None, None,0.342,143.9, None, None, None, 1013.0, None, None, None, None, None, 50.97, None, None, 0.587, None, None, None, None,58.34, None, None, None, None, None,2018-01-06 15:00:00, None,1
None, None, None, None,0.407,187.4, None, None, None, 1013.0, None, None, None, None, None, 50.61, None, None, 0.51, None, None, None, None,42.0, None, None, None, None, None,2018-01-06 16:00:00, None,1
None, None, None, None,0.272,272.0, None, None, None, 1013.0, None, None, None, None, None, 51.32, None, None, 0.193, None, None, None, None,38.77, None, None, None, None, None,2018-01-06 17:00:00, None,1
None, None, None, None,0.333,0.074, None, None, None, 1013.0, None, None, None, None, None, 51.34, None, None, 0.165, None, None, None, None,59.0, None, None, None, None, None,2018-01-06 18:00:00, None,1
None, None, None, None,0.362,87.3, None, None, None, 1013.0, None, None, None, None, None, 51.4, None, None, 0.049, None, None, None, None,0.222, None, None, None, None, None,2018-01-06 19:00:00, None,1
None, None, None, None,0.356,87.5, None, None, None, 1013.0, None, None, None, None, None, 51.36, None, None, -0.028, None, None, None, None,0.333, None, None, None, None, None,2018-01-06 20:00:00, None,1
None, None, None, None,0.272,81.8, None, None, None, 1013.0, None, None, None, None, None, 51.01, None, None, 0.001, None, None, None, None,49.08, None, None, None, None, None,2018-01-06 21:00:00, None,1
None, None, None, None,0.444,70.4, None, None, None, 1013.0, None, None, None, None, None, 51.04, None, None, -0.028, None, None, None, None,52.37, None, None, None, None, None,2018-01-06 22:00:00, None,1
None, None, None, None,0.238,84.6, None, None, None, 1013.0, None, None, None, None, None, 51.24, None, None, -0.018, None, None, None, None,42.87, None, None, None, None, None,2018-01-06 23:00:00, None,1
None, None, None, None,0.285,28.26, None, None, None, 1013.0, None, None, None, None, None, 50.08, None, None, -0.017, None, None, None, None,0.0, None, None, None, None, None,2018-01-07 00:00:00, None,1
None, None, None, None,0.282,28.1, None, None, None, 1012.0, None, None, None, None, None, 51.04, None, None, -0.037, None, None, None, None,0.0, None, None, None, None, None,2018-01-07 01:00:00, None,1
None, None, None, None,0.168,81.7, None, None, None, 1012.0, None, None, None, None, None, 52.04, None, None, -0.037, None, None, None, None,55.08, None, None, None, None, None,2018-01-07 02:00:00, None,1
None, None, None, None,0.353,143.5, None, None, None, 1012.0, None, None, None, None, None, 52.34, None, None, -0.018, None, None, None, None,0.183, None, None, None, None, None,2018-01-07 03:00:00, None,1
None, None, None, None,0.353,145.0, None, None, None, 1012.0, None, None, None, None, None, 52.26, None, None, -0.057, None, None, None, None,1.24, None, None, None, None, None,2018-01-07 04:00:00, None,1
None, None, None, None,0.353,146.1, None, None, None, 1011.0, None, None, None, None, None, 52.28, None, None, -0.104, None, None, None, None,0.196, None, None, None, None, None,2018-01-07 05:00:00, None,1
None, None, None, None,0.352,145.3, None, None, None, 1011.0, None, None, None, None, None, 52.12, None, None, -0.22, None, None, None, None,4.668, None, None, None, None, None,2018-01-07 06:00:00, None,1
None, None, None, None,0.281,125.7, None, None, None, 1009.0, None, None, None, None, None, 52.07, None, None, -0.326, None, None, None, None,33.73, None, None, None, None, None,2018-01-07 07:00:00, None,1
None, None, None, None,0.197,99.9, None, None, None, 1009.0, None, None, None, None, None, 52.0, None, None, -0.547, None, None, None, None,50.24, None, None, None, None, None,2018-01-07 08:00:00, None,1
None, None, None, None,0.299,137.5, None, None, None, 1008.0, None, None, None, None, None, 51.98, None, None, -0.826, None, None, None, None,29.73, None, None, None, None, None,2018-01-07 09:00:00, None,1
None, None, None, None,0.25,101.1, None, None, None, 1007.0, None, None, None, None, None, 51.94, None, None, -0.594, None, None, None, None,40.04, None, None, None, None, None,2018-01-07 10:00:00, None,1
None, None, None, None,0.206,96.5, None, None, None, 1007.0, None, None, None, None, None, 51.91, None, None, -0.229, None, None, None, None,48.37, None, None, None, None, None,2018-01-07 11:00:00, None,1
None, None, None, None,0.195,153.2, None, None, None, 1005.0, None, None, None, None, None, 51.93, None, None, 0.098, None, None, None, None,54.02, None, None, None, None, None,2018-01-07 12:00:00, None,1
None, None, None, None,0.162,136.7, None, None, None, 1004.0, None, None, None, None, None, 51.83, None, None, 0.068, None, None, None, None,58.67, None, None, None, None, None,2018-01-07 13:00:00, None,1
None, None, None, None,0.056,356.9, None, None, None, 1004.0, None, None, None, None, None, 51.58, None, None, 0.462, None, None, None, None,73.8, None, None, None, None, None,2018-01-07 14:00:00, None,1
None, None, None, None,0.422,131.2, None, None, None, 1003.0, None, None, None, None, None, 51.69, None, None, 0.433, None, None, None, None,63.33, None, None, None, None, None,2018-01-07 15:00:00, None,1
None, None, None, None,0.837,80.5, None, None, None, 1001.0, None, None, None, None, None, 51.7, None, None, 0.03, None, None, None, None,59.03, None, None, None, None, None,2018-01-07 16:00:00, None,1
None, None, None, None,1.248,136.8, None, None, None, 1001.0, None, None, None, None, None, 51.72, None, None, 0.174, None, None, None, None,45.73, None, None, None, None, None,2018-01-07 17:00:00, None,1
None, None, None, None,0.998,129.7, None, None, None, 1000.0, None, None, None, None, None, 51.61, None, None, 0.395, None, None, None, None,37.68, None, None, None, None, None,2018-01-07 18:00:00, None,1
None, None, None, None,2.053,156.4, None, None, None, 1000.0, None, None, None, None, None, 51.56, None, None, 0.174, None, None, None, None,28.41, None, None, None, None, None,2018-01-07 19:00:00, None,1
None, None, None, None,0.953,112.2, None, None, None, 1000.0, None, None, None, None, None, 51.68, None, None, 0.232, None, None, None, None,56.34, None, None, None, None, None,2018-01-07 20:00:00, None,1
None, None, None, None,0.583,98.9, None, None, None, 1000.0, None, None, None, None, None, 51.49, None, None, 0.145, None, None, None, None,68.54, None, None, None, None, None,2018-01-07 21:00:00, None,1
None, None, None, None,0.882,125.4, None, None, None, 1000.0, None, None, None, None, None, 51.61, None, None, 0.232, None, None, None, None,53.57, None, None, None, None, None,2018-01-07 22:00:00, None,1
None, None, None, None,0.575,90.1, None, None, None, 1000.0, None, None, None, None, None, 51.67, None, None, 0.232, None, None, None, None,51.83, None, None, None, None, None,2018-01-07 23:00:00, None,1
