RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
80.6, None, None, None,9.37,215.1, None, None,-17.0,957.0, None, None, None, None, None, 22.66, None, None,-14.42, None, None, None, None,19.96, None, None, None, None, None, None,2018-01-02 08:00:00, None,1
80.3, None, None, None,7.333,206.8, None, None,-17.0,956.0, None, None, None, None, None, 22.85, None, None,-14.27, None, None, None, None,26.82, None, None, None, None, None, None,2018-01-02 09:00:00, None,1
77.87, None, None, None,8.27,208.1, None, None,-16.0,956.0, None, None, None, None, None, 22.98, None, None,-13.41, None, None, None, None,29.26, None, None, None, None, None, None,2018-01-02 10:00:00, None,1
77.22, None, None, None,5.493,183.1, None, None,-15.0,956.0, None, None, None, None, None, 23.18, None, None,-12.24, None, None, None, None,37.53, None, None, None, None, None, None,2018-01-02 11:00:00, None,1
71.08, None, None, None,6.417,202.7, None, None,-14.0,955.0, None, None, None, None, None, 22.94, None, None,-10.33, None, None, None, None,35.47, None, None, None, None, None, None,2018-01-02 12:00:00, None,1
70.97, None, None, None,5.815,228.3, None, None,-14.0,955.0, None, None, None, None, None, 23.34, None, None,-10.22, None, None, None, None,24.74, None, None, None, None, None, None,2018-01-02 13:00:00, None,1
72.34, None, None, None,2.656,199.6, None, None,-14.0,954.0, None, None, None, None, None, 23.5, None, None,-10.52, None, None, None, None,36.52, None, None, None, None, None, None,2018-01-02 14:00:00, None,1
75.04, None, None, None,2.93,190.7, None, None,-14.0,953.0, None, None, None, None, None, 23.38, None, None,-11.07, None, None, None, None,35.17, None, None, None, None, None, None,2018-01-02 15:00:00, None,1
76.7, None, None, None,3.552,183.0, None, None,-14.0,952.0, None, None, None, None, None, 23.31, None, None,-11.26, None, None, None, None,36.31, None, None, None, None, None, None,2018-01-02 16:00:00, None,1
78.76, None, None, None,4.226,194.7, None, None,-15.0,952.0, None, None, None, None, None, 23.02, None, None,-12.27, None, None, None, None,60.84, None, None, None, None, None, None,2018-01-02 17:00:00, None,1
