RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
72.2, None, None, None,11.84,85.9, None, None, -7.0, None, None, None, None, None, None, None, None, None,-3.234, None, None, None, None,7.64, None, None, None, None,2018-01-03 12:00:00, None,1
72.2, None, None, None,14.63,87.3, None, None, -8.0, None, None, None, None, None, None, None, None, None,-3.733, None, None, None, None,7.61, None, None, None, None,2018-01-03 13:00:00, None,1
72.3, None, None, None,18.37,88.0, None, None, -8.0, None, None, None, None, None, None, None, None, None,-3.732, None, None, None, None,6.079, None, None, None, None,2018-01-03 14:00:00, None,1
73.1, None, None, None,15.76,86.8, None, None, -7.0, None, None, None, None, None, None, None, None, None,-3.497, None, None, None, None,8.42, None, None, None, None,2018-01-03 15:00:00, None,1
73.4, None, None, None,15.35,86.2, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.333, None, None, None, None,7.24, None, None, None, None,2018-01-03 16:00:00, None,1
74.0, None, None, None,18.36,92.1, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.561, None, None, None, None,4.372, None, None, None, None,2018-01-03 17:00:00, None,1
74.6, None, None, None,17.08,90.3, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.814, None, None, None, None,6.477, None, None, None, None,2018-01-03 18:00:00, None,1
74.8, None, None, None,21.05,88.6, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.104, None, None, None, None,5.277, None, None, None, None,2018-01-03 19:00:00, None,1
76.4, None, None, None,29.94,93.8, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.804, None, None, None, None,5.196, None, None, None, None,2018-01-03 20:00:00, None,1
79.0, None, None, None,23.75,92.6, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.314, None, None, None, None,7.63, None, None, None, None,2018-01-03 21:00:00, None,1
81.0, None, None, None,17.9,88.6, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.826, None, None, None, None,7.32, None, None, None, None,2018-01-03 22:00:00, None,1
83.1, None, None, None,24.08,91.0, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.369, None, None, None, None,6.27, None, None, None, None,2018-01-03 23:00:00, None,1
82.4, None, None, None,28.16,92.8, None, None, -8.0, None, None, None, None, None, None, None, None, None,-6.063, None, None, None, None,6.851, None, None, None, None,2018-01-04 00:00:00, None,1
82.5, None, None, None,22.65,93.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.978, None, None, None, None,7.69, None, None, None, None,2018-01-04 01:00:00, None,1
78.3, None, None, None,28.94,96.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.859, None, None, None, None,4.944, None, None, None, None,2018-01-04 02:00:00, None,1
82.4, None, None, None,25.31,98.1, None, None, -8.0, None, None, None, None, None, None, None, None, None,-6.064, None, None, None, None,7.06, None, None, None, None,2018-01-04 03:00:00, None,1
81.4, None, None, None,25.8,97.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,-6.13, None, None, None, None,6.344, None, None, None, None,2018-01-04 04:00:00, None,1
79.1, None, None, None,25.3,101.7, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.485, None, None, None, None,6.296, None, None, None, None,2018-01-04 05:00:00, None,1
78.2, None, None, None,24.33,102.6, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.657, None, None, None, None,6.928, None, None, None, None,2018-01-04 06:00:00, None,1
78.3, None, None, None,23.84,100.6, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.2, None, None, None, None,6.54, None, None, None, None,2018-01-04 07:00:00, None,1
80.7, None, None, None,20.44,105.6, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.514, None, None, None, None,7.51, None, None, None, None,2018-01-04 08:00:00, None,1
79.4, None, None, None,22.75,105.7, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.571, None, None, None, None,6.506, None, None, None, None,2018-01-04 09:00:00, None,1
76.4, None, None, None,24.96,98.7, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.21, None, None, None, None,6.11, None, None, None, None,2018-01-04 10:00:00, None,1
77.0, None, None, None,24.38,96.9, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.946, None, None, None, None,6.251, None, None, None, None,2018-01-04 11:00:00, None,1
79.2, None, None, None,23.16,96.8, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.351, None, None, None, None,6.916, None, None, None, None,2018-01-04 12:00:00, None,1
83.5, None, None, None,20.57,97.3, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.0, None, None, None, None,7.43, None, None, None, None,2018-01-04 13:00:00, None,1
83.7, None, None, None,21.94,98.7, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.095, None, None, None, None,6.745, None, None, None, None,2018-01-04 14:00:00, None,1
83.7, None, None, None,28.0,98.6, None, None, -7.0, None, None, None, None, None, None, None, None, None,-4.886, None, None, None, None,5.127, None, None, None, None,2018-01-04 15:00:00, None,1
81.7, None, None, None,30.75,99.5, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.142, None, None, None, None,6.037, None, None, None, None,2018-01-04 16:00:00, None,1
86.0, None, None, None,29.56,95.6, None, None, -7.0, None, None, None, None, None, None, None, None, None,-4.792, None, None, None, None,6.014, None, None, None, None,2018-01-04 17:00:00, None,1
80.9, None, None, None,27.39,93.1, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.457, None, None, None, None,6.639, None, None, None, None,2018-01-04 18:00:00, None,1
77.7, None, None, None,26.85,96.6, None, None, -9.0, None, None, None, None, None, None, None, None, None,-5.903, None, None, None, None,6.972, None, None, None, None,2018-01-04 19:00:00, None,1
83.0, None, None, None,31.06,97.4, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.199, None, None, None, None,7.2, None, None, None, None,2018-01-04 20:00:00, None,1
80.6, None, None, None,28.37,92.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.825, None, None, None, None,6.35, None, None, None, None,2018-01-04 21:00:00, None,1
76.9, None, None, None,23.58,89.7, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.217, None, None, None, None,8.88, None, None, None, None,2018-01-04 22:00:00, None,1
82.4, None, None, None,22.11,92.8, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.142, None, None, None, None,7.76, None, None, None, None,2018-01-04 23:00:00, None,1
77.8, None, None, None,22.24,86.7, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.399, None, None, None, None,7.84, None, None, None, None,2018-01-05 00:00:00, None,1
85.0, None, None, None,23.72,89.3, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.275, None, None, None, None,6.563, None, None, None, None,2018-01-05 01:00:00, None,1
76.3, None, None, None,25.35,92.7, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.927, None, None, None, None,5.149, None, None, None, None,2018-01-05 02:00:00, None,1
77.9, None, None, None,23.92,93.7, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.351, None, None, None, None,7.06, None, None, None, None,2018-01-05 03:00:00, None,1
81.9, None, None, None,20.2,90.2, None, None, -8.0, None, None, None, None, None, None, None, None, None,-6.15, None, None, None, None,8.3, None, None, None, None,2018-01-05 04:00:00, None,1
80.9, None, None, None,22.1,85.5, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.73, None, None, None, None,10.08, None, None, None, None,2018-01-05 05:00:00, None,1
81.0, None, None, None,27.09,91.9, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.635, None, None, None, None,8.0, None, None, None, None,2018-01-05 06:00:00, None,1
79.4, None, None, None,29.82,90.4, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.159, None, None, None, None,6.852, None, None, None, None,2018-01-05 07:00:00, None,1
78.1, None, None, None,26.86,94.0, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.064, None, None, None, None,7.14, None, None, None, None,2018-01-05 08:00:00, None,1
78.9, None, None, None,28.41,92.3, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.264, None, None, None, None,6.759, None, None, None, None,2018-01-05 09:00:00, None,1
82.0, None, None, None,24.06,99.3, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.331, None, None, None, None,6.772, None, None, None, None,2018-01-05 10:00:00, None,1
86.6, None, None, None,19.96,94.9, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.442, None, None, None, None,7.75, None, None, None, None,2018-01-05 11:00:00, None,1
87.9, None, None, None,18.53,98.5, None, None, -6.0, None, None, None, None, None, None, None, None, None,-3.992, None, None, None, None,9.15, None, None, None, None,2018-01-05 12:00:00, None,1
89.8, None, None, None,16.94,99.2, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.449, None, None, None, None,10.11, None, None, None, None,2018-01-05 13:00:00, None,1
87.6, None, None, None,18.73,98.1, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.07, None, None, None, None,10.3, None, None, None, None,2018-01-05 14:00:00, None,1
85.2, None, None, None,20.62,96.2, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.408, None, None, None, None,9.76, None, None, None, None,2018-01-05 15:00:00, None,1
85.4, None, None, None,20.36,94.6, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.53, None, None, None, None,10.21, None, None, None, None,2018-01-05 16:00:00, None,1
88.4, None, None, None,14.2,87.2, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.107, None, None, None, None,12.05, None, None, None, None,2018-01-05 17:00:00, None,1
89.7, None, None, None,16.92,97.3, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.797, None, None, None, None,10.72, None, None, None, None,2018-01-05 18:00:00, None,1
89.9, None, None, None,14.05,92.8, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.694, None, None, None, None,10.57, None, None, None, None,2018-01-05 19:00:00, None,1
90.6, None, None, None,11.36,86.5, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.441, None, None, None, None,14.79, None, None, None, None,2018-01-05 20:00:00, None,1
90.2, None, None, None,6.354,65.59, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.544, None, None, None, None,28.13, None, None, None, None,2018-01-05 21:00:00, None,1
91.4, None, None, None,9.11,80.3, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.329, None, None, None, None,11.89, None, None, None, None,2018-01-05 22:00:00, None,1
91.7, None, None, None,11.83,87.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.254, None, None, None, None,10.9, None, None, None, None,2018-01-05 23:00:00, None,1
92.7, None, None, None,11.08,89.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.927, None, None, None, None,8.72, None, None, None, None,2018-01-06 00:00:00, None,1
92.8, None, None, None,6.923,90.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.87, None, None, None, None,10.51, None, None, None, None,2018-01-06 01:00:00, None,1
93.7, None, None, None,1.729,290.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.236, None, None, None, None,26.93, None, None, None, None,2018-01-06 02:00:00, None,1
93.9, None, None, None,0.813,323.7, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.329, None, None, None, None,25.1, None, None, None, None,2018-01-06 03:00:00, None,1
93.9, None, None, None,0.157,264.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.543, None, None, None, None,27.26, None, None, None, None,2018-01-06 04:00:00, None,1
93.5, None, None, None,0.077,316.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.861, None, None, None, None,60.28, None, None, None, None,2018-01-06 05:00:00, None,1
93.5, None, None, None,0.116,68.76, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.86, None, None, None, None,37.22, None, None, None, None,2018-01-06 06:00:00, None,1
92.8, None, None, None,0.132,58.39, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.113, None, None, None, None,21.57, None, None, None, None,2018-01-06 07:00:00, None,1
93.2, None, None, None,0.109,54.64, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.945, None, None, None, None,41.93, None, None, None, None,2018-01-06 08:00:00, None,1
93.7, None, None, None,0.187,313.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.776, None, None, None, None,16.94, None, None, None, None,2018-01-06 09:00:00, None,1
93.9, None, None, None,0.193,313.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.58, None, None, None, None,18.06, None, None, None, None,2018-01-06 10:00:00, None,1
93.9, None, None, None,0.172,282.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.58, None, None, None, None,14.99, None, None, None, None,2018-01-06 11:00:00, None,1
94.0, None, None, None,0.173,281.7, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.506, None, None, None, None,12.32, None, None, None, None,2018-01-06 12:00:00, None,1
94.7, None, None, None,0.148,254.9, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.415, None, None, None, None,32.98, None, None, None, None,2018-01-06 13:00:00, None,1
94.9, None, None, None,0.16,240.3, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.67, None, None, None, None,24.64, None, None, None, None,2018-01-06 14:00:00, None,1
95.0, None, None, None,0.163,235.2, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.791, None, None, None, None,22.67, None, None, None, None,2018-01-06 15:00:00, None,1
94.9, None, None, None,0.164,246.3, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.247, None, None, None, None,21.34, None, None, None, None,2018-01-06 16:00:00, None,1
94.6, None, None, None,0.167,286.5, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.509, None, None, None, None,21.61, None, None, None, None,2018-01-06 17:00:00, None,1
94.3, None, None, None,0.175,283.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.695, None, None, None, None,8.79, None, None, None, None,2018-01-06 18:00:00, None,1
93.7, None, None, None,0.174,287.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.956, None, None, None, None,12.17, None, None, None, None,2018-01-06 19:00:00, None,1
93.1, None, None, None,0.174,276.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.162, None, None, None, None,10.22, None, None, None, None,2018-01-06 20:00:00, None,1
92.6, None, None, None,0.172,272.7, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.32, None, None, None, None,13.61, None, None, None, None,2018-01-06 21:00:00, None,1
93.3, None, None, None,0.167,260.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.131, None, None, None, None,19.83, None, None, None, None,2018-01-06 22:00:00, None,1
93.6, None, None, None,0.169,243.5, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.002, None, None, None, None,16.45, None, None, None, None,2018-01-06 23:00:00, None,1
93.5, None, None, None,0.16,255.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.038, None, None, None, None,25.04, None, None, None, None,2018-01-07 00:00:00, None,1
92.9, None, None, None,0.172,279.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.225, None, None, None, None,14.06, None, None, None, None,2018-01-07 01:00:00, None,1
93.0, None, None, None,0.167,273.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.178, None, None, None, None,18.7, None, None, None, None,2018-01-07 02:00:00, None,1
92.7, None, None, None,0.162,263.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.3, None, None, None, None,23.84, None, None, None, None,2018-01-07 03:00:00, None,1
92.7, None, None, None,0.087,15.04, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.309, None, None, None, None,53.56, None, None, None, None,2018-01-07 04:00:00, None,1
92.9, None, None, None,0.136,69.31, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.262, None, None, None, None,18.0, None, None, None, None,2018-01-07 05:00:00, None,1
92.3, None, None, None,0.144,92.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.375, None, None, None, None,7.87, None, None, None, None,2018-01-07 06:00:00, None,1
91.9, None, None, None,0.141,86.7, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.487, None, None, None, None,9.59, None, None, None, None,2018-01-07 07:00:00, None,1
91.8, None, None, None,0.143,88.9, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.534, None, None, None, None,11.0, None, None, None, None,2018-01-07 08:00:00, None,1
91.2, None, None, None,0.149,95.6, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.674, None, None, None, None,10.99, None, None, None, None,2018-01-07 09:00:00, None,1
91.9, None, None, None,0.15,95.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.459, None, None, None, None,12.11, None, None, None, None,2018-01-07 10:00:00, None,1
91.7, None, None, None,0.143,88.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.422, None, None, None, None,15.43, None, None, None, None,2018-01-07 11:00:00, None,1
92.1, None, None, None,0.147,95.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.384, None, None, None, None,13.19, None, None, None, None,2018-01-07 12:00:00, None,1
91.4, None, None, None,0.149,96.2, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.468, None, None, None, None,13.92, None, None, None, None,2018-01-07 13:00:00, None,1
92.1, None, None, None,0.147,99.1, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.402, None, None, None, None,17.94, None, None, None, None,2018-01-07 14:00:00, None,1
92.6, None, None, None,0.133,82.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.272, None, None, None, None,26.19, None, None, None, None,2018-01-07 15:00:00, None,1
92.7, None, None, None,0.085,56.78, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.262, None, None, None, None,54.44, None, None, None, None,2018-01-07 16:00:00, None,1
92.2, None, None, None,0.126,82.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.393, None, None, None, None,31.38, None, None, None, None,2018-01-07 17:00:00, None,1
92.3, None, None, None,0.124,85.4, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.346, None, None, None, None,33.72, None, None, None, None,2018-01-07 18:00:00, None,1
92.6, None, None, None,0.139,90.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.328, None, None, None, None,19.2, None, None, None, None,2018-01-07 19:00:00, None,1
92.4, None, None, None,0.146,94.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.384, None, None, None, None,14.97, None, None, None, None,2018-01-07 20:00:00, None,1
92.6, None, None, None,0.145,94.5, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.337, None, None, None, None,17.85, None, None, None, None,2018-01-07 21:00:00, None,1
92.7, None, None, None,0.147,96.0, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.319, None, None, None, None,14.66, None, None, None, None,2018-01-07 22:00:00, None,1
92.6, None, None, None,0.147,96.3, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.337, None, None, None, None,16.36, None, None, None, None,2018-01-07 23:00:00, None,1
