RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,15.18,74.8, None, None, None, None, None, None, None, None, None, None, None,5.43, None, None, None, None,7.24, None, None, None, None,2018-01-02 08:00:00, None,1
None, None, None, None,16.01,78.7, None, None, None, None, None, None, None, None, None, None, None,5.78, None, None, None, None,6.128, None, None, None, None,2018-01-02 09:00:00, None,1
None, None, None, None,12.86,79.5, None, None, None, None, None, None, None, None, None, None, None,5.887, None, None, None, None,7.57, None, None, None, None,2018-01-02 10:00:00, None,1
None, None, None, None,12.14,79.5, None, None, None, None, None, None, None, None, None, None, None,6.267, None, None, None, None,7.84, None, None, None, None,2018-01-02 11:00:00, None,1
None, None, None, None,11.34,85.6, None, None, None, None, None, None, None, None, None, None, None,6.53, None, None, None, None,10.77, None, None, None, None,2018-01-02 12:00:00, None,1
None, None, None, None,10.39,85.7, None, None, None, None, None, None, None, None, None, None, None,6.335, None, None, None, None,5.82, None, None, None, None,2018-01-02 13:00:00, None,1
None, None, None, None,9.48,81.3, None, None, None, None, None, None, None, None, None, None, None,6.364, None, None, None, None,7.27, None, None, None, None,2018-01-02 14:00:00, None,1
None, None, None, None,6.6,69.09, None, None, None, None, None, None, None, None, None, None, None,6.335, None, None, None, None,6.892, None, None, None, None,2018-01-02 15:00:00, None,1
None, None, None, None,7.49,80.9, None, None, None, None, None, None, None, None, None, None, None,6.19, None, None, None, None,7.71, None, None, None, None,2018-01-02 16:00:00, None,1
None, None, None, None,5.533,92.1, None, None, None, None, None, None, None, None, None, None, None,5.849, None, None, None, None,8.77, None, None, None, None,2018-01-02 17:00:00, None,1
None, None, None, None,6.301,106.0, None, None, None, None, None, None, None, None, None, None, None,5.693, None, None, None, None,7.66, None, None, None, None,2018-01-02 18:00:00, None,1
None, None, None, None,6.748,99.6, None, None, None, None, None, None, None, None, None, None, None,5.393, None, None, None, None,8.6, None, None, None, None,2018-01-02 19:00:00, None,1
None, None, None, None,5.673,88.8, None, None, None, None, None, None, None, None, None, None, None,4.918, None, None, None, None,9.31, None, None, None, None,2018-01-02 20:00:00, None,1
None, None, None, None,8.45,94.0, None, None, None, None, None, None, None, None, None, None, None,4.734, None, None, None, None,12.09, None, None, None, None,2018-01-02 21:00:00, None,1
None, None, None, None,10.64,99.1, None, None, None, None, None, None, None, None, None, None, None,3.864, None, None, None, None,12.65, None, None, None, None,2018-01-02 22:00:00, None,1
