pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-1.7, 65.0, None, None, 539.0, 157.0, None,2019-01-03 03:00:00, None,1
None, None, None, None,-2.7, 65.0, None, None, 539.0, 156.0, None,2019-01-03 04:00:00, None,1
None, None, None, None,-3.2, 65.0, None, None, 539.0, 156.0, None,2019-01-03 05:00:00, None,1
None, None, None, None,-4.1, 65.0, None, None, 539.0, 156.0, None,2019-01-03 06:00:00, None,1
None, None, None, None,-4.9, 65.0, None, None, 539.0, 156.0, None,2019-01-03 07:00:00, None,1
None, None, None, None,-5.7, 65.0, None, None, 538.0, 156.0, None,2019-01-03 08:00:00, None,1
None, None, None, None,-6.1, 65.0, None, None, 538.0, 156.0, None,2019-01-03 09:00:00, None,1
None, None, None, None,-6.9, 65.0, None, None, 538.0, 155.0, None,2019-01-03 10:00:00, None,1
None, None, None, None,-7.2, 65.0, None, None, 541.0, 155.0, None,2019-01-03 11:00:00, None,1
None, None, None, None,-7.8, 65.0, None, None, 541.0, 155.0, None,2019-01-03 12:00:00, None,1
None, None, None, None,-8.4, 65.0, None, None, 541.0, 155.0, None,2019-01-03 13:00:00, None,1
None, None, None, None,-8.2, 65.0, None, None, 541.0, 155.0, None,2019-01-03 14:00:00, None,1
None, None, None, None,-8.6, 65.0, None, None, 541.0, 155.0, None,2019-01-03 15:00:00, None,1
None, None, None, None,-7.2, 65.0, None, None, 536.0, 155.0, None,2019-01-03 16:00:00, None,1
None, None, None, None,-7.2, 65.0, None, None, 538.0, 155.0, None,2019-01-03 17:00:00, None,1
None, None, None, None,-6.9, 65.0, None, None, 536.0, 155.0, None,2019-01-03 18:00:00, None,1
None, None, None, None,-7.1, 65.0, None, None, 538.0, 155.0, None,2019-01-03 19:00:00, None,1
None, None, None, None,-7.1, 65.0, None, None, 539.0, 155.0, None,2019-01-03 20:00:00, None,1
None, None, None, None,-6.7, 65.0, None, None, 538.0, 155.0, None,2019-01-03 21:00:00, None,1
None, None, None, None,-6.3, 65.0, None, None, 538.0, 155.0, None,2019-01-03 22:00:00, None,1
None, None, None, None,-6.0, 64.0, None, None, 539.0, 155.0, None,2019-01-03 23:00:00, None,1
None, None, None, None,-6.1, 64.0, None, None, 538.0, 155.0, None,2019-01-04 00:00:00, None,1
None, None, None, None,-6.4, 65.0, None, None, 539.0, 155.0, None,2019-01-04 01:00:00, None,1
None, None, None, None,-7.0, 66.0, None, None, 539.0, 156.0, None,2019-01-04 02:00:00, None,1
None, None, None, None,-7.2, 66.0, None, None, 539.0, 156.0, None,2019-01-04 03:00:00, None,1
None, None, None, None,-8.0, 66.0, None, None, 540.0, 156.0, None,2019-01-04 04:00:00, None,1
None, None, None, None,-7.9, 66.0, None, None, 539.0, 156.0, None,2019-01-04 05:00:00, None,1
None, None, None, None,-7.2, 66.0, None, None, 540.0, 156.0, None,2019-01-04 06:00:00, None,1
None, None, None, None,-7.0, 66.0, None, None, 539.0, 156.0, None,2019-01-04 07:00:00, None,1
None, None, None, None,-7.4, 66.0, None, None, 539.0, 156.0, None,2019-01-04 08:00:00, None,1
None, None, None, None,-7.2, 66.0, None, None, 538.0, 156.0, None,2019-01-04 09:00:00, None,1
None, None, None, None,-7.4, 66.0, None, None, 539.0, 156.0, None,2019-01-04 10:00:00, None,1
None, None, None, None,-7.7, 65.0, None, None, 539.0, 156.0, None,2019-01-04 11:00:00, None,1
None, None, None, None,-8.1, 65.0, None, None, 540.0, 156.0, None,2019-01-04 12:00:00, None,1
None, None, None, None,-8.0, 65.0, None, None, 539.0, 155.0, None,2019-01-04 13:00:00, None,1
None, None, None, None,-8.2, 65.0, None, None, 540.0, 155.0, None,2019-01-04 14:00:00, None,1
None, None, None, None,-8.9, 65.0, None, None, 539.0, 155.0, None,2019-01-04 15:00:00, None,1
None, None, None, None,-8.8, 65.0, None, None, 539.0, 155.0, None,2019-01-04 16:00:00, None,1
None, None, None, None,-8.7, 65.0, None, None, 539.0, 155.0, None,2019-01-04 17:00:00, None,1
None, None, None, None,-8.8, 65.0, None, None, 538.0, 154.0, None,2019-01-04 18:00:00, None,1
None, None, None, None,-8.4, 65.0, None, None, 539.0, 154.0, None,2019-01-04 19:00:00, None,1
None, None, None, None,-8.0, 65.0, None, None, 539.0, 154.0, None,2019-01-04 20:00:00, None,1
None, None, None, None,-8.1, 65.0, None, None, 539.0, 154.0, None,2019-01-04 21:00:00, None,1
None, None, None, None,-7.9, 65.0, None, None, 539.0, 154.0, None,2019-01-04 22:00:00, None,1
None, None, None, None,-7.8, 65.0, None, None, 540.0, 154.0, None,2019-01-04 23:00:00, None,1
None, None, None, None,-7.5, 63.0, None, None, 540.0, 154.0, None,2019-01-05 00:00:00, None,1
None, None, None, None,-7.4, 63.0, None, None, 539.0, 154.0, None,2019-01-05 01:00:00, None,1
None, None, None, None,-7.1, 65.0, None, None, 540.0, 154.0, None,2019-01-05 02:00:00, None,1
None, None, None, None,-7.0, 65.0, None, None, 540.0, 154.0, None,2019-01-05 03:00:00, None,1
None, None, None, None,-6.9, 65.0, None, None, 540.0, 154.0, None,2019-01-05 04:00:00, None,1
None, None, None, None,-6.4, 65.0, None, None, 539.0, 154.0, None,2019-01-05 05:00:00, None,1
None, None, None, None,-6.5, 65.0, None, None, 540.0, 154.0, None,2019-01-05 06:00:00, None,1
None, None, None, None,-6.3, 64.0, None, None, 540.0, 155.0, None,2019-01-05 07:00:00, None,1
None, None, None, None,-6.2, 66.0, None, None, 541.0, 155.0, None,2019-01-05 08:00:00, None,1
None, None, None, None,-6.1, 65.0, None, None, 541.0, 155.0, None,2019-01-05 09:00:00, None,1
None, None, None, None,-6.0, 65.0, None, None, 540.0, 155.0, None,2019-01-05 10:00:00, None,1
None, None, None, None,-6.1, 65.0, None, None, 540.0, 155.0, None,2019-01-05 11:00:00, None,1
None, None, None, None,-5.4, 65.0, None, None, 540.0, 155.0, None,2019-01-05 12:00:00, None,1
None, None, None, None,-5.1, 65.0, None, None, 540.0, 156.0, None,2019-01-05 13:00:00, None,1
None, None, None, None,-4.4, 65.0, None, None, 540.0, 156.0, None,2019-01-05 14:00:00, None,1
None, None, None, None,-4.3, 65.0, None, None, 539.0, 156.0, None,2019-01-05 15:00:00, None,1
None, None, None, None,-3.5, 65.0, None, None, 540.0, 156.0, None,2019-01-05 16:00:00, None,1
None, None, None, None,-3.7, 65.0, None, None, 540.0, 156.0, None,2019-01-05 17:00:00, None,1
None, None, None, None,-3.2, 62.0, None, None, 540.0, 156.0, None,2019-01-05 18:00:00, None,1
None, None, None, None,-2.6, 65.0, None, None, 541.0, 157.0, None,2019-01-05 19:00:00, None,1
None, None, None, None,-2.8, 66.0, None, None, 541.0, 158.0, None,2019-01-05 20:00:00, None,1
None, None, None, None,-2.8, 66.0, None, None, 541.0, 158.0, None,2019-01-05 21:00:00, None,1
None, None, None, None,-2.5, 66.0, None, None, 541.0, 159.0, None,2019-01-05 22:00:00, None,1
None, None, None, None,-2.9, 66.0, None, None, 542.0, 159.0, None,2019-01-05 23:00:00, None,1
None, None, None, None,-3.7, 66.0, None, None, 541.0, 160.0, None,2019-01-06 00:00:00, None,1
None, None, None, None,-3.9, 66.0, None, None, 542.0, 159.0, None,2019-01-06 01:00:00, None,1
None, None, None, None,-4.2, 66.0, None, None, 542.0, 160.0, None,2019-01-06 02:00:00, None,1
None, None, None, None,-4.5, 66.0, None, None, 541.0, 160.0, None,2019-01-06 03:00:00, None,1
None, None, None, None,-5.1, 66.0, None, None, 541.0, 160.0, None,2019-01-06 04:00:00, None,1
None, None, None, None,-5.8, 66.0, None, None, 541.0, 160.0, None,2019-01-06 05:00:00, None,1
None, None, None, None,-5.8, 66.0, None, None, 542.0, 160.0, None,2019-01-06 06:00:00, None,1
None, None, None, None,-5.6, 66.0, None, None, 542.0, 160.0, None,2019-01-06 07:00:00, None,1
None, None, None, None,-5.6, 66.0, None, None, 542.0, 160.0, None,2019-01-06 08:00:00, None,1
None, None, None, None,-5.6, 66.0, None, None, 542.0, 160.0, None,2019-01-06 09:00:00, None,1
None, None, None, None,-5.5, 65.0, None, None, 542.0, 160.0, None,2019-01-06 10:00:00, None,1
None, None, None, None,-5.6, 66.0, None, None, 542.0, 160.0, None,2019-01-06 11:00:00, None,1
None, None, None, None,-5.5, 66.0, None, None, 542.0, 160.0, None,2019-01-06 12:00:00, None,1
None, None, None, None,-5.4, 66.0, None, None, 542.0, 160.0, None,2019-01-06 13:00:00, None,1
None, None, None, None,-5.3, 65.0, None, None, 540.0, 160.0, None,2019-01-06 14:00:00, None,1
None, None, None, None,-5.1, 66.0, None, None, 542.0, 160.0, None,2019-01-06 15:00:00, None,1
None, None, None, None,-5.1, 67.0, None, None, 544.0, 160.0, None,2019-01-06 16:00:00, None,1
None, None, None, None,-5.3, 68.0, None, None, 545.0, 161.0, None,2019-01-06 17:00:00, None,1
None, None, None, None,-5.3, 69.0, None, None, 545.0, 161.0, None,2019-01-06 18:00:00, None,1
None, None, None, None,-5.1, 69.0, None, None, 545.0, 161.0, None,2019-01-06 19:00:00, None,1
None, None, None, None,-4.9, 70.0, None, None, 546.0, 163.0, None,2019-01-06 20:00:00, None,1
None, None, None, None,-4.9, 71.0, None, None, 546.0, 163.0, None,2019-01-06 21:00:00, None,1
None, None, None, None,-5.4, 71.0, None, None, 546.0, 163.0, None,2019-01-06 22:00:00, None,1
None, None, None, None,-5.9, 70.0, None, None, 546.0, 163.0, None,2019-01-06 23:00:00, None,1
None, None, None, None,-5.9, 70.0, None, None, 547.0, 163.0, None,2019-01-07 00:00:00, None,1
None, None, None, None,-5.9, 70.0, None, None, 547.0, 163.0, None,2019-01-07 01:00:00, None,1
None, None, None, None,-6.1, 71.0, None, None, 548.0, 163.0, None,2019-01-07 02:00:00, None,1
None, None, None, None,-6.2, 70.0, None, None, 547.0, 163.0, None,2019-01-07 03:00:00, None,1
None, None, None, None,-6.5, 70.0, None, None, 547.0, 162.0, None,2019-01-07 04:00:00, None,1
None, None, None, None,-6.8, 70.0, None, None, 550.0, 162.0, None,2019-01-07 05:00:00, None,1
None, None, None, None,-7.1, 71.0, None, None, 547.0, 162.0, None,2019-01-07 06:00:00, None,1
None, None, None, None,-7.8, 71.0, None, None, 547.0, 162.0, None,2019-01-07 07:00:00, None,1
None, None, None, None,-8.6, 69.0, None, None, 547.0, 162.0, None,2019-01-07 08:00:00, None,1
None, None, None, None,-9.4, 71.0, None, None, 547.0, 162.0, None,2019-01-07 09:00:00, None,1
None, None, None, None,-11.0, 70.0, None, None, 547.0, 161.0, None,2019-01-07 10:00:00, None,1
None, None, None, None,-12.1, 70.0, None, None, 547.0, 161.0, None,2019-01-07 11:00:00, None,1
None, None, None, None,-13.1, 70.0, None, None, 547.0, 160.0, None,2019-01-07 12:00:00, None,1
None, None, None, None,-13.5, 70.0, None, None, 548.0, 160.0, None,2019-01-07 13:00:00, None,1
None, None, None, None,-12.8, 70.0, None, None, 548.0, 159.0, None,2019-01-07 14:00:00, None,1
None, None, None, None,-14.1, 69.0, None, None, 547.0, 159.0, None,2019-01-07 15:00:00, None,1
None, None, None, None,-14.1, 69.0, None, None, 547.0, 158.0, None,2019-01-07 16:00:00, None,1
None, None, None, None,-14.9, 69.0, None, None, 547.0, 158.0, None,2019-01-07 17:00:00, None,1
None, None, None, None,-12.4, 68.0, None, None, 547.0, 158.0, None,2019-01-07 18:00:00, None,1
None, None, None, None,-11.1, 69.0, None, None, 547.0, 158.0, None,2019-01-07 19:00:00, None,1
None, None, None, None,-10.5, 69.0, None, None, 547.0, 158.0, None,2019-01-07 20:00:00, None,1
None, None, None, None,-10.1, 69.0, None, None, 547.0, 158.0, None,2019-01-07 21:00:00, None,1
None, None, None, None,-9.9, 69.0, None, None, 546.0, 158.0, None,2019-01-07 22:00:00, None,1
None, None, None, None,-10.1, 69.0, None, None, 547.0, 158.0, None,2019-01-07 23:00:00, None,1
