RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,17.28, None, None, None, None, None, None, None, None, None,2017-07-02 00:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,16.42, None, None, None, None, None, None, None, None, None,2017-07-02 01:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,16.32, None, None, None, None, None, None, None, None, None,2017-07-02 02:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,16.51, None, None, None, None, None, None, None, None, None,2017-07-02 03:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,14.25, None, None, None, None, None, None, None, None, None,2017-07-02 04:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,13.38, None, None, None, None, None, None, None, None, None,2017-07-02 05:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,13.59, None, None, None, None, None, None, None, None, None,2017-07-02 06:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,14.32, None, None, None, None, None, None, None, None, None,2017-07-02 07:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,14.44, None, None, None, None, None, None, None, None, None,2017-07-02 08:00:00, None,27
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,16.01, None, None, None, None, None, None, None, None, None,2017-07-02 09:00:00, None,27
