pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 15.6, 3.0, None, None, 268.0, None, None,2017-09-17 00:00:00, None,38
None, None, None, None, 13.9, 2.0, None, None, 269.0, None, None,2017-09-17 01:00:00, None,38
None, None, None, None, 12.9, 3.0, None, None, 268.0, None, None,2017-09-17 02:00:00, None,38
None, None, None, None, 10.9, 2.0, None, None, 268.0, None, None,2017-09-17 03:00:00, None,38
None, None, None, None, 10.8, 2.0, None, None, 268.0, None, None,2017-09-17 04:00:00, None,38
None, None, None, None, 9.3, 2.0, None, None, 268.0, None, None,2017-09-17 05:00:00, None,38
None, None, None, None, 9.7, 3.0, None, None, 268.0, None, None,2017-09-17 06:00:00, None,38
None, None, None, None, 9.9, 3.0, None, None, 268.0, None, None,2017-09-17 07:00:00, None,38
None, None, None, None, 10.4, 3.0, None, None, 268.0, None, None,2017-09-17 08:00:00, None,38
None, None, None, None, 10.2, 3.0, None, None, 268.0, None, None,2017-09-17 09:00:00, None,38
None, None, None, None, 9.7, 3.0, None, None, 268.0, None, None,2017-09-17 10:00:00, None,38
None, None, None, None, 9.1, 3.0, None, None, 267.0, None, None,2017-09-17 11:00:00, None,38
None, None, None, None, 8.7, 3.0, None, None, 267.0, None, None,2017-09-17 12:00:00, None,38
None, None, None, None, 7.5, 3.0, None, None, 267.0, None, None,2017-09-17 13:00:00, None,38
None, None, None, None, 6.7, 3.0, None, None, 267.0, None, None,2017-09-17 14:00:00, None,38
None, None, None, None, 5.8, 3.0, None, None, 267.0, None, None,2017-09-17 15:00:00, None,38
None, None, None, None, 5.5, 3.0, None, None, 267.0, None, None,2017-09-17 16:00:00, None,38
None, None, None, None, 5.4, 3.0, None, None, 267.0, None, None,2017-09-17 17:00:00, None,38
None, None, None, None, 5.8, 3.0, None, None, 267.0, None, None,2017-09-17 18:00:00, None,38
None, None, None, None, 6.0, 3.0, None, None, 268.0, None, None,2017-09-17 19:00:00, None,38
None, None, None, None, 6.1, 3.0, None, None, 272.0, None, None,2017-09-17 20:00:00, None,38
None, None, None, None, 6.5, 3.0, None, None, 276.0, None, None,2017-09-17 21:00:00, None,38
None, None, None, None, 6.6, 3.0, None, None, 279.0, None, None,2017-09-17 22:00:00, None,38
None, None, None, None, 5.2, 3.0, None, None, 281.0, None, None,2017-09-17 23:00:00, None,38
None, None, None, None, 4.5, 3.0, None, None, 282.0, None, None,2017-09-18 00:00:00, None,38
None, None, None, None, 4.2, 3.0, None, None, 282.0, None, None,2017-09-18 01:00:00, None,38
None, None, None, None, 3.8, 3.0, None, None, 281.0, None, None,2017-09-18 02:00:00, None,38
None, None, None, None, 3.5, 3.0, None, None, 282.0, None, None,2017-09-18 03:00:00, None,38
None, None, None, None, 3.4, 3.0, None, None, 281.0, None, None,2017-09-18 04:00:00, None,38
None, None, None, None, 3.3, 3.0, None, None, 281.0, None, None,2017-09-18 05:00:00, None,38
None, None, None, None, 3.1, 3.0, None, None, 281.0, None, None,2017-09-18 06:00:00, None,38
None, None, None, None, 3.1, 3.0, None, None, 281.0, None, None,2017-09-18 07:00:00, None,38
None, None, None, None, 2.5, 4.0, None, None, 283.0, None, None,2017-09-18 08:00:00, None,38
None, None, None, None, 2.1, 4.0, None, None, 283.0, None, None,2017-09-18 09:00:00, None,38
None, None, None, None, 2.3, 4.0, None, None, 283.0, None, None,2017-09-18 10:00:00, None,38
None, None, None, None, 2.1, 3.0, None, None, 284.0, None, None,2017-09-18 11:00:00, None,38
None, None, None, None, 2.0, 3.0, None, None, 284.0, None, None,2017-09-18 12:00:00, None,38
None, None, None, None, 2.2, 3.0, None, None, 284.0, None, None,2017-09-18 13:00:00, None,38
None, None, None, None, 2.1, 3.0, None, None, 284.0, None, None,2017-09-18 14:00:00, None,38
None, None, None, None, 2.3, 3.0, None, None, 284.0, None, None,2017-09-18 15:00:00, None,38
None, None, None, None, 2.3, 3.0, None, None, 283.0, None, None,2017-09-18 16:00:00, None,38
None, None, None, None, 2.4, 3.0, None, None, 284.0, None, None,2017-09-18 17:00:00, None,38
None, None, None, None, 3.0, 3.0, None, None, 284.0, None, None,2017-09-18 18:00:00, None,38
None, None, None, None, 3.4, 3.0, None, None, 283.0, None, None,2017-09-18 19:00:00, None,38
None, None, None, None, 3.8, 4.0, None, None, 283.0, None, None,2017-09-18 20:00:00, None,38
None, None, None, None, 4.3, 3.0, None, None, 284.0, None, None,2017-09-18 21:00:00, None,38
None, None, None, None, 5.1, 3.0, None, None, 284.0, None, None,2017-09-18 22:00:00, None,38
None, None, None, None, 4.0, 3.0, None, None, 284.0, None, None,2017-09-18 23:00:00, None,38
None, None, None, None, 3.5, 4.0, None, None, 285.0, None, None,2017-09-19 00:00:00, None,38
None, None, None, None, 3.0, 4.0, None, None, 287.0, None, None,2017-09-19 01:00:00, None,38
None, None, None, None, 2.7, 4.0, None, None, 288.0, None, None,2017-09-19 02:00:00, None,38
None, None, None, None, 2.5, 4.0, None, None, 290.0, None, None,2017-09-19 03:00:00, None,38
None, None, None, None, 2.2, 4.0, None, None, 291.0, None, None,2017-09-19 04:00:00, None,38
None, None, None, None, 2.6, 4.0, None, None, 291.0, None, None,2017-09-19 05:00:00, None,38
None, None, None, None, 2.6, 4.0, None, None, 291.0, None, None,2017-09-19 06:00:00, None,38
None, None, None, None, 2.8, 4.0, None, None, 292.0, None, None,2017-09-19 07:00:00, None,38
None, None, None, None, 2.7, 4.0, None, None, 292.0, None, None,2017-09-19 08:00:00, None,38
None, None, None, None, 2.7, 4.0, None, None, 292.0, None, None,2017-09-19 09:00:00, None,38
None, None, None, None, 2.8, 4.0, None, None, 293.0, None, None,2017-09-19 10:00:00, None,38
None, None, None, None, 2.7, 3.0, None, None, 293.0, None, None,2017-09-19 11:00:00, None,38
None, None, None, None, 2.6, 3.0, None, None, 293.0, None, None,2017-09-19 12:00:00, None,38
None, None, None, None, 2.7, 4.0, None, None, 293.0, None, None,2017-09-19 13:00:00, None,38
None, None, None, None, 2.9, 3.0, None, None, 293.0, None, None,2017-09-19 14:00:00, None,38
None, None, None, None, 3.0, 3.0, None, None, 293.0, None, None,2017-09-19 15:00:00, None,38
None, None, None, None, 3.1, 3.0, None, None, 294.0, None, None,2017-09-19 16:00:00, None,38
None, None, None, None, 3.6, 3.0, None, None, 294.0, None, None,2017-09-19 17:00:00, None,38
None, None, None, None, 3.9, 3.0, None, None, 294.0, None, None,2017-09-19 18:00:00, None,38
None, None, None, None, 3.9, 3.0, None, None, 295.0, None, None,2017-09-19 19:00:00, None,38
None, None, None, None, 4.7, 3.0, None, None, 295.0, None, None,2017-09-19 20:00:00, None,38
None, None, None, None, 4.5, 3.0, None, None, 295.0, None, None,2017-09-19 21:00:00, None,38
None, None, None, None, 3.8, 3.0, None, None, 297.0, None, None,2017-09-19 22:00:00, None,38
